point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-02-16,2019-02-28,2019-02_Q2,2,2,20.44,0.24,40.76,3.0,39.42,-0.109,-0.764,-0.551,0.401,130.05,0.0,84.11,0.6759,32.41,15.16,5.1,2.54,20.1,20.1,20.1,29.13,15.04,MEDIUM,0.94
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-03-01,2019-03-15,2019-03_Q1,3,1,20.36,0.36,56.18,7.0,42.09,-0.015,-0.371,-0.576,0.367,130.05,0.0,104.87,0.8166,18.34,0.0,0.0,0.0,0.0,0.0,0.0,34.22,17.64,LOW,0.87
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-03-16,2019-03-31,2019-03_Q2,3,2,20.14,0.49,46.42,6.0,42.09,0.258,0.123,-0.425,0.277,130.05,53.62,166.09,0.8484,15.16,0.0,0.0,0.0,0.0,0.0,0.0,33.48,17.54,LOW,0.87
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-04-01,2019-04-15,2019-04_Q1,4,1,20.32,0.55,136.65,7.0,41.09,0.365,-0.095,-0.52,-0.11,130.05,65.45,196.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78,17.42,LOW,0.82
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-04-16,2019-04-30,2019-04_Q2,4,2,20.16,0.55,119.83,13.0,41.09,0.125,0.22,-0.809,-0.024,130.05,130.05,213.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,17.32,LOW,0.82
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-05-01,2019-05-15,2019-05_Q1,5,1,20.53,0.75,166.59,11.0,42.75,0.053,0.106,-0.836,-0.314,130.05,130.05,217.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,17.14,LOW,0.71
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-05-16,2019-05-31,2019-05_Q2,5,2,19.83,0.3,245.73,14.0,42.75,0.753,0.463,-0.231,-0.129,130.05,130.05,225.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,16.98,LOW,0.71
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-06-01,2019-06-15,2019-06_Q1,6,1,19.91,0.45,154.02,13.0,42.26,0.67,0.628,0.079,-0.197,130.05,130.05,230.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,LOW,0.59
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-06-16,2019-06-30,2019-06_Q2,6,2,20.7,0.48,79.87,10.0,42.26,-1.206,-0.103,-0.044,-0.408,130.05,106.6,126.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,LOW,0.59
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-07-01,2019-07-15,2019-07_Q1,7,1,20.05,0.53,111.17,11.0,43.03,-1.36,-0.241,-0.038,-0.456,130.05,86.07,87.44,1.0,0.0,0.0,0.0,1.21,0.0,0.0,8.91,0.0,14.76,LOW,0.38
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-07-16,2019-07-31,2019-07_Q2,7,2,20.2,0.52,97.3,10.0,43.03,-1.248,-1.159,-0.116,-0.634,130.05,82.97,108.88,1.0,0.0,0.0,0.0,4.05,0.0,0.0,29.76,0.0,7.73,LOW,0.38
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-08-01,2019-08-15,2019-08_Q1,8,1,20.39,0.36,57.19,10.0,43.49,-0.706,-0.755,-0.119,-0.692,130.05,97.19,144.21,1.0,0.0,0.0,0.0,12.33,0.0,0.0,89.68,0.0,3.0,LOW,0.2
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-08-16,2019-08-31,2019-08_Q2,8,2,20.24,0.5,99.92,10.0,43.49,0.26,-1.263,-0.085,-0.726,130.05,126.23,176.89,1.0,0.0,0.0,0.0,14.46,0.0,0.0,104.19,0.0,2.54,LOW,0.2
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-09-01,2019-09-15,2019-09_Q1,9,1,20.84,0.29,97.96,12.0,40.96,0.204,-1.176,0.023,-0.767,130.05,130.05,172.22,1.0,0.0,0.0,0.0,15.99,0.0,0.0,115.19,0.0,0.0,MEDIUM,0.31
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-09-16,2019-09-30,2019-09_Q2,9,2,19.63,0.47,156.32,11.0,40.96,0.603,-0.051,-0.088,-0.646,130.05,130.05,197.98,1.0,0.0,0.0,0.0,23.12,0.0,0.0,166.49,0.0,0.0,MEDIUM,0.31
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-10-01,2019-10-15,2019-10_Q1,10,1,19.5,0.31,173.86,10.0,37.94,-0.375,-0.25,-0.36,-0.594,130.05,130.05,196.34,1.0,0.0,0.0,2.51,23.01,0.0,8.91,166.49,0.0,0.0,MEDIUM,0.51
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-10-16,2019-10-31,2019-10_Q2,10,2,19.45,0.42,124.1,9.0,37.94,-2.46,0.013,-0.568,-0.602,130.05,130.05,183.94,1.0,0.0,0.0,8.28,23.44,0.0,29.76,170.31,0.0,0.0,MEDIUM,0.51
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-11-01,2019-11-15,2019-11_Q1,11,1,19.69,0.6,151.42,12.0,37.29,0.475,0.477,-0.042,-0.311,130.05,130.05,270.89,1.0,0.0,0.0,24.74,26.1,0.0,89.68,192.39,0.0,0.0,MEDIUM,0.72
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-11-16,2019-11-30,2019-11_Q2,11,2,19.61,0.69,39.0,2.0,37.29,-0.208,-0.211,-0.877,-0.343,130.05,86.8,175.31,1.0,0.0,0.0,28.51,25.74,0.0,104.19,192.39,0.0,0.0,MEDIUM,0.72
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-12-01,2019-12-15,2019-12_Q1,12,1,19.69,0.54,70.96,5.0,39.94,-1.3,-0.606,-0.949,-0.312,130.05,40.16,27.86,1.0,0.0,7.25,31.38,25.77,8.91,115.19,192.39,0.0,0.0,HIGH,0.75
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2019-12-16,2019-12-31,2019-12_Q2,12,2,20.24,0.29,70.76,9.0,39.94,0.613,-0.525,-0.419,-0.074,130.05,52.97,88.03,1.0,0.0,24.04,45.15,25.79,29.76,166.49,192.39,0.0,0.0,HIGH,0.75
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-01-01,2020-01-15,2020-01_Q1,1,1,19.51,0.65,0.0,0.0,40.52,-0.075,-0.772,-0.547,-0.328,130.05,0.0,73.76,0.9275,7.25,66.29,42.82,24.64,80.77,157.58,183.49,2.51,1.21,NOT_SUITABLE,0.71
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-01-16,2020-01-31,2020-01_Q2,1,2,19.85,1.08,34.72,2.0,40.52,-0.446,-0.557,-0.121,-0.199,130.05,0.0,41.07,0.7596,24.04,62.1,38.26,21.87,74.43,140.55,162.63,8.28,4.05,NOT_SUITABLE,0.71
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-02-01,2020-02-15,2020-02_Q1,2,1,20.41,0.44,16.98,1.0,39.2,-0.532,-1.232,-0.494,-0.329,130.05,0.0,41.07,0.3371,66.29,20.84,27.41,13.78,25.52,102.72,102.72,24.74,12.33,MEDIUM,0.66
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-02-16,2020-02-29,2020-02_Q2,2,2,20.05,1.04,7.97,1.0,39.2,-1.219,-0.468,-0.49,-0.383,130.05,0.0,45.42,0.379,62.1,49.8,23.09,11.8,62.3,88.2,88.2,28.51,14.46,HIGH,0.66
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-03-01,2020-03-15,2020-03_Q1,3,1,19.91,0.47,23.21,2.0,40.83,-0.179,-0.308,-0.529,-0.378,130.05,0.0,96.92,0.7916,20.84,41.45,20.34,10.4,51.29,77.2,77.2,31.38,15.99,HIGH,0.57
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-03-16,2020-03-31,2020-03_Q2,3,2,19.73,0.52,36.73,1.0,40.83,-1.43,-1.592,-1.274,-0.897,130.05,0.0,62.79,0.502,49.8,3.13,6.87,3.51,3.83,25.91,25.91,45.15,23.12,LOW,0.57
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-04-01,2020-04-15,2020-04_Q1,4,1,20.05,0.56,147.65,11.0,39.85,-1.452,-1.431,-1.215,-0.97,130.05,8.83,81.28,0.5855,41.45,20.16,6.88,3.53,25.91,25.91,25.91,42.82,23.01,MEDIUM,0.33
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-04-16,2020-04-30,2020-04_Q2,4,2,19.77,0.48,91.02,4.0,39.85,-1.74,-1.841,-1.494,-1.249,130.05,0.0,118.57,0.9687,3.13,16.42,5.87,3.02,22.08,22.08,22.08,38.26,23.44,MEDIUM,0.33
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-05-01,2020-05-15,2020-05_Q1,5,1,20.47,0.56,124.98,11.0,43.83,-1.699,-1.799,-1.663,-1.382,130.05,0.0,93.78,0.7984,20.16,0.0,0.0,0.0,0.0,0.0,0.0,27.41,26.1,LOW,0.04
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-05-16,2020-05-31,2020-05_Q2,5,2,20.03,0.95,159.67,12.0,43.83,-1.075,-1.753,-1.617,-1.388,130.05,56.52,168.92,0.8358,16.42,0.0,0.0,0.0,0.0,0.0,0.0,23.09,25.74,LOW,0.04
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-06-01,2020-06-15,2020-06_Q1,6,1,19.26,0.4,138.61,14.0,39.06,1.043,-1.736,-1.537,-1.348,130.05,120.15,247.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34,25.77,LOW,-0.18
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-06-16,2020-06-30,2020-06_Q2,6,2,19.6,0.33,127.98,11.0,39.06,0.259,-1.514,-1.768,-1.34,130.05,107.9,171.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,25.79,LOW,-0.18
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-07-01,2020-07-15,2020-07_Q1,7,1,19.09,0.26,179.82,11.0,39.07,-0.431,-1.251,-1.976,-1.28,130.05,120.42,121.1,1.0,0.0,0.0,0.0,0.36,0.0,0.0,2.52,6.88,24.64,LOW,-0.29
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-07-16,2020-07-31,2020-07_Q2,7,2,19.23,0.6,219.4,15.0,39.07,0.798,0.106,-2.249,-1.158,130.05,130.05,172.73,1.0,0.0,0.0,0.0,7.77,0.0,0.0,54.61,5.87,21.87,LOW,-0.29
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-08-01,2020-08-15,2020-08_Q1,8,1,19.76,0.27,95.74,11.0,39.48,-0.2,0.592,-1.581,-1.149,130.05,124.85,156.16,1.0,0.0,0.0,0.0,7.8,0.0,0.0,54.61,0.0,13.78,LOW,-0.43
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-08-16,2020-08-31,2020-08_Q2,8,2,18.93,0.28,170.23,11.0,39.48,-0.047,0.371,-1.413,-1.162,130.05,130.05,158.29,1.0,0.0,0.0,0.0,10.55,0.0,0.0,73.53,0.0,11.8,LOW,-0.43
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-09-01,2020-09-15,2020-09_Q1,9,1,19.13,0.54,130.67,9.0,36.36,0.983,0.183,-1.119,-1.182,130.05,130.05,185.34,1.0,0.0,0.0,0.0,13.02,0.0,0.0,91.2,0.0,10.4,LOW,-0.77
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-09-16,2020-09-30,2020-09_Q2,9,2,19.07,0.35,203.94,13.0,36.36,-0.353,0.104,-0.766,-1.382,130.05,129.55,140.65,1.0,0.0,0.0,0.0,12.96,0.0,0.0,91.2,0.0,3.51,LOW,-0.77
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-10-01,2020-10-15,2020-10_Q1,10,1,19.07,0.38,220.07,11.0,36.55,-1.171,-0.266,-0.883,-1.358,130.05,130.05,147.47,1.0,0.0,0.0,0.73,12.88,0.0,2.52,91.2,0.0,3.53,LOW,-1.0
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-10-16,2020-10-31,2020-10_Q2,10,2,18.91,0.48,193.31,12.0,36.55,-0.091,-0.273,-0.209,-1.108,130.05,130.05,215.73,1.0,0.0,0.0,15.69,12.8,0.0,54.61,91.2,0.0,3.02,MEDIUM,-1.0
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-11-01,2020-11-15,2020-11_Q1,11,1,18.65,0.3,195.24,8.0,33.73,0.27,0.08,0.335,-1.345,130.05,130.05,252.76,1.0,0.0,0.0,15.46,12.61,0.0,54.61,91.2,0.0,0.0,MEDIUM,-1.11
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-11-16,2020-11-30,2020-11_Q2,11,2,18.72,0.43,150.09,7.0,33.73,1.065,0.311,0.334,-0.854,130.05,130.05,229.2,1.0,0.0,0.0,20.53,12.42,0.0,73.53,91.2,0.0,0.0,MEDIUM,-1.11
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-12-01,2020-12-15,2020-12_Q1,12,1,18.99,0.2,82.24,4.0,35.51,0.164,-0.1,-0.026,-0.778,130.05,92.56,121.45,1.0,0.0,2.09,25.2,12.35,2.52,91.2,91.2,0.0,0.0,MEDIUM,-1.06
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2020-12-16,2020-12-31,2020-12_Q2,12,2,18.6,0.47,32.09,2.0,35.51,-0.634,0.12,0.053,-1.321,130.05,46.73,31.21,1.0,0.0,43.41,24.95,12.28,54.61,91.2,91.2,0.0,0.0,HIGH,-1.06
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-01-01,2021-01-15,2021-01_Q1,1,1,18.92,0.46,70.54,4.0,38.8,-1.343,-0.12,-0.209,-1.061,130.05,0.0,25.15,0.9791,2.09,42.77,24.29,11.88,52.09,88.69,88.69,0.73,0.36,HIGH,-0.99
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-01-16,2021-01-31,2021-01_Q2,1,2,19.79,0.48,12.91,2.0,38.8,-0.922,-0.56,-0.304,-1.181,130.05,0.0,24.44,0.5659,43.41,16.06,10.04,4.88,18.92,36.59,36.59,15.69,7.77,MEDIUM,-0.99
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-02-01,2021-02-15,2021-02_Q1,2,1,20.08,0.71,32.02,4.0,36.14,1.468,0.065,0.083,-0.803,130.05,18.35,88.04,0.5723,42.77,30.53,9.89,4.85,36.59,36.59,36.59,15.46,7.8,HIGH,-0.85
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-02-16,2021-02-28,2021-02_Q2,2,2,19.23,0.66,5.48,1.0,36.14,0.782,-0.504,-0.112,-0.876,130.05,0.0,98.93,0.8394,16.06,14.49,4.7,2.32,17.67,17.67,17.67,20.53,10.55,LOW,-0.85
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-03-01,2021-03-15,2021-03_Q1,3,1,18.93,0.51,76.37,5.0,37.1,-0.779,-0.571,-0.305,-0.819,130.05,0.0,64.92,0.6947,30.53,0.0,0.0,0.0,0.0,0.0,0.0,25.2,13.02,LOW,-0.74
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-03-16,2021-03-31,2021-03_Q2,3,2,18.82,0.42,158.29,10.0,37.1,1.375,0.815,0.299,-0.234,130.05,101.64,205.9,0.8551,14.49,0.0,0.0,0.0,0.0,0.0,0.0,24.95,12.96,LOW,-0.74
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-04-01,2021-04-15,2021-04_Q1,4,1,19.24,0.34,163.76,13.0,37.78,1.693,2.001,0.816,0.025,130.05,130.05,317.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29,12.88,LOW,-0.56
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-04-16,2021-04-30,2021-04_Q2,4,2,19.35,0.73,115.75,11.0,37.78,1.303,1.902,1.153,0.225,130.05,130.05,251.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,12.8,LOW,-0.56
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-05-01,2021-05-15,2021-05_Q1,5,1,19.02,0.78,106.04,10.0,38.69,-0.358,1.14,0.543,0.442,130.05,130.05,187.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,12.61,LOW,-0.4
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-05-16,2021-05-31,2021-05_Q2,5,2,19.34,0.57,147.62,11.0,38.69,1.078,1.649,0.871,0.456,130.05,130.05,230.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,12.42,LOW,-0.4
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-06-01,2021-06-15,2021-06_Q1,6,1,18.98,0.47,181.3,14.0,36.68,1.297,1.649,1.467,0.417,130.05,130.05,253.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,LOW,-0.31
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-06-16,2021-06-30,2021-06_Q2,6,2,18.81,0.43,160.15,12.0,36.68,0.789,1.382,1.524,0.589,130.05,130.05,189.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,LOW,-0.31
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-07-01,2021-07-15,2021-07_Q1,7,1,19.08,0.45,114.17,9.0,39.52,0.489,1.043,1.672,0.661,130.05,130.05,150.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,LOW,-0.35
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-07-16,2021-07-31,2021-07_Q2,7,2,19.37,0.65,168.78,12.0,39.52,1.729,1.618,1.695,0.821,130.05,130.05,196.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,LOW,-0.35
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-08-01,2021-08-15,2021-08_Q1,8,1,19.2,0.41,161.53,10.0,38.13,1.48,1.69,1.575,0.983,130.05,130.05,229.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,LOW,-0.46
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-08-16,2021-08-31,2021-08_Q2,8,2,18.85,0.42,191.11,10.0,38.13,1.433,1.466,1.563,1.07,130.05,130.05,213.96,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.08,0.0,2.32,LOW,-0.46
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-09-01,2021-09-15,2021-09_Q1,9,1,19.17,0.39,163.61,8.0,37.49,1.207,1.464,1.601,1.13,130.05,130.05,191.43,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.08,0.0,0.0,LOW,-0.64
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-09-16,2021-09-30,2021-09_Q2,9,2,19.25,0.49,165.72,8.0,37.49,1.164,1.552,1.564,1.539,130.05,130.05,224.32,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.08,0.0,0.0,LOW,-0.64
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-10-01,2021-10-15,2021-10_Q1,10,1,19.38,0.27,150.19,10.0,37.32,0.767,1.437,1.412,1.484,130.05,130.05,238.17,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.08,0.0,0.0,LOW,-0.77
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-10-16,2021-10-31,2021-10_Q2,10,2,18.85,0.35,224.48,12.0,37.32,-0.71,0.862,1.194,1.129,130.05,130.05,201.46,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.08,0.0,0.0,LOW,-0.77
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-11-01,2021-11-15,2021-11_Q1,11,1,18.75,0.34,136.23,8.0,34.19,-1.97,-0.291,0.94,0.927,130.05,101.87,131.56,1.0,0.0,0.0,0.0,0.15,0.0,0.0,1.08,0.0,0.0,LOW,-0.91
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-11-16,2021-11-30,2021-11_Q2,11,2,18.7,0.37,146.18,4.0,34.19,-1.435,-0.323,0.614,0.94,130.05,123.79,108.41,1.0,0.0,0.0,0.31,0.15,0.0,1.08,1.08,0.0,0.0,LOW,-0.91
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-12-01,2021-12-15,2021-12_Q1,12,1,19.15,0.59,27.29,2.0,36.19,1.428,0.437,0.918,1.177,130.05,130.05,213.84,1.0,0.0,0.0,0.31,0.15,0.0,1.08,1.08,0.0,0.0,LOW,-0.83
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2021-12-16,2021-12-31,2021-12_Q2,12,2,18.84,0.28,84.67,3.0,36.19,1.837,0.455,1.168,1.415,130.05,130.05,201.25,1.0,0.0,0.0,0.3,0.15,0.0,1.08,1.08,0.0,0.0,LOW,-0.83
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-01-01,2022-01-15,2022-01_Q1,1,1,18.53,0.53,44.98,1.0,36.08,0.15,0.109,0.92,1.318,130.05,75.06,72.24,1.0,0.0,0.0,0.3,0.15,0.0,1.08,1.08,0.0,0.0,LOW,-0.76
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-01-16,2022-01-31,2022-01_Q2,1,2,18.99,0.6,0.0,0.0,36.08,-0.955,0.214,0.78,1.301,130.05,26.81,18.11,1.0,0.0,0.98,0.3,0.15,1.08,1.08,1.08,0.0,0.0,LOW,-0.76
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-02-01,2022-02-15,2022-02_Q1,2,1,18.67,0.41,37.31,1.0,32.58,0.492,1.311,0.643,1.256,130.05,14.54,55.34,1.0,0.0,0.92,0.29,0.14,1.08,1.08,1.08,0.0,0.0,LOW,-0.68
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-02-16,2022-02-28,2022-02_Q2,2,2,18.74,0.51,36.11,2.0,32.58,0.374,1.493,0.59,1.268,130.05,0.0,82.51,0.9902,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.15,LOW,-0.68
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-03-01,2022-03-15,2022-03_Q1,3,1,18.46,0.31,85.81,7.0,36.82,1.092,0.934,0.675,1.296,130.05,34.76,136.98,0.9908,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.15,LOW,-0.77
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-03-16,2022-03-31,2022-03_Q2,3,2,19.48,0.43,93.11,6.0,36.82,0.688,0.096,0.237,1.163,130.05,49.84,174.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,LOW,-0.77
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-04-01,2022-04-15,2022-04_Q1,4,1,19.65,0.33,143.0,12.0,36.86,0.04,0.667,0.203,0.966,130.05,73.95,164.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,LOW,-0.86
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-04-16,2022-04-30,2022-04_Q2,4,2,18.56,0.5,130.5,8.0,36.86,1.104,1.198,1.131,1.194,130.05,130.05,241.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,LOW,-0.86
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-05-01,2022-05-15,2022-05_Q1,5,1,19.34,0.62,126.65,11.0,38.79,0.843,0.964,1.864,1.227,130.05,130.05,249.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.15,LOW,-0.83
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-05-16,2022-05-31,2022-05_Q2,5,2,19.13,0.47,174.46,13.0,38.79,-0.678,0.568,1.5,0.903,130.05,130.05,171.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,LOW,-0.83
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-06-01,2022-06-15,2022-06_Q1,6,1,18.39,0.31,132.19,9.0,34.09,0.242,0.619,1.003,1.015,130.05,130.05,199.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,LOW,-0.73
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-06-16,2022-06-30,2022-06_Q2,6,2,18.28,0.34,194.12,12.0,34.09,1.812,1.321,1.093,1.282,130.05,130.05,244.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,LOW,-0.73
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-07-01,2022-07-15,2022-07_Q1,7,1,19.03,0.3,104.84,10.0,38.03,1.085,1.438,1.292,1.219,130.05,109.68,166.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,LOW,-0.7
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-07-16,2022-07-31,2022-07_Q2,7,2,18.88,0.53,177.19,11.0,38.03,-0.519,0.96,1.24,1.108,130.05,130.05,131.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,LOW,-0.7
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-08-01,2022-08-15,2022-08_Q1,8,1,18.89,0.37,225.6,11.0,37.79,0.53,1.074,1.15,0.967,130.05,130.05,182.54,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.54,0.0,0.14,LOW,-0.78
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-08-16,2022-08-31,2022-08_Q2,8,2,18.95,0.55,225.26,9.0,37.79,1.172,1.345,1.161,1.015,130.05,130.05,201.09,1.0,0.0,0.0,0.0,3.45,0.0,0.0,24.18,0.0,0.0,LOW,-0.78
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-09-01,2022-09-15,2022-09_Q1,9,1,18.97,0.36,176.8,11.0,34.55,1.256,1.248,1.006,1.078,130.05,130.05,189.56,1.0,0.0,0.0,0.0,3.44,0.0,0.0,24.18,0.0,0.0,LOW,-0.87
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-09-16,2022-09-30,2022-09_Q2,9,2,18.59,0.39,166.1,12.0,34.55,0.673,0.73,1.101,0.826,130.05,130.05,189.03,1.0,0.0,0.0,0.0,3.43,0.0,0.0,24.18,0.0,0.0,LOW,-0.87
p039,6.644307073857748,-73.28612651753502,cacao_ccn51,2022-10-01,2022-10-15,2022-10_Q1,10,1,18.58,0.29,184.78,10.0,34.08,1.541,1.325,1.497,1.187,130.05,130.05,260.57,1.0,0.0,0.0,0.0,3.41,0.0,0.0,24.18,0.0,0.0,LOW,-0.89
