period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,64.7,18.3,35.89,28.81,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,19.07,35.89,-35.89,-0.407,,,
2016-02-01,2016-02-15,2016-02_Q1,38.49,18.75,33.2,5.29,-1.487,,,
2016-02-16,2016-02-29,2016-02_Q2,70.97,18.89,33.2,37.77,-0.494,,,
2016-03-01,2016-03-15,2016-03_Q1,51.11,18.51,37.79,13.32,-0.962,,,
2016-03-16,2016-03-31,2016-03_Q2,125.71,19.43,37.79,87.92,-0.633,-0.935,,
2016-04-01,2016-04-15,2016-04_Q1,106.61,18.45,35.07,71.54,-0.298,-1.126,,
2016-04-16,2016-04-30,2016-04_Q2,186.79,18.32,35.07,151.72,-0.199,-0.642,,
2016-05-01,2016-05-15,2016-05_Q1,123.98,17.72,35.13,88.85,-0.477,-0.943,,
2016-05-16,2016-05-31,2016-05_Q2,183.77,18.19,35.13,148.64,-1.623,-1.1,,
2016-06-01,2016-06-15,2016-06_Q1,90.82,17.45,32.48,58.34,-1.528,-1.04,,
2016-06-16,2016-06-30,2016-06_Q2,96.63,17.45,32.48,64.15,-0.692,-1.483,-1.253,
2016-07-01,2016-07-15,2016-07_Q1,147.14,17.39,32.36,114.78,1.007,-0.515,-1.23,
2016-07-16,2016-07-31,2016-07_Q2,114.99,16.86,32.36,82.63,1.169,-1.114,-1.023,
2016-08-01,2016-08-15,2016-08_Q1,122.33,17.81,34.17,88.16,0.303,-0.414,-0.876,
2016-08-16,2016-08-31,2016-08_Q2,120.95,17.68,34.17,86.78,-0.523,-0.312,-1.083,
2016-09-01,2016-09-15,2016-09_Q1,120.52,17.27,31.37,89.15,-0.937,0.138,-0.659,
2016-09-16,2016-09-30,2016-09_Q2,109.01,17.48,31.37,77.64,-0.431,0.21,-0.981,
2016-10-01,2016-10-15,2016-10_Q1,197.93,17.36,32.0,165.93,0.122,0.005,-0.462,
2016-10-16,2016-10-31,2016-10_Q2,177.28,17.42,32.0,145.28,0.183,-0.143,-0.797,
2016-11-01,2016-11-15,2016-11_Q1,171.49,17.4,30.58,140.91,-0.561,-0.335,-0.343,
2016-11-16,2016-11-30,2016-11_Q2,126.42,17.38,30.58,95.84,-0.167,-0.144,-0.131,
2016-12-01,2016-12-15,2016-12_Q1,137.95,17.16,30.63,107.32,0.735,0.354,0.357,
2016-12-16,2016-12-31,2016-12_Q2,55.83,17.14,30.63,25.2,1.156,0.511,0.358,-0.778
2017-01-01,2017-01-15,2017-01_Q1,84.28,17.1,30.77,53.51,0.562,0.422,0.314,-0.438
2017-01-16,2017-01-31,2017-01_Q2,36.98,17.23,30.77,6.21,0.827,0.662,0.301,-0.201
2017-02-01,2017-02-15,2017-02_Q1,60.7,17.8,29.67,31.03,0.255,0.787,0.394,-0.041
2017-02-16,2017-02-28,2017-02_Q2,0.0,17.58,29.67,-29.67,-1.241,0.61,0.046,-0.487
2017-03-01,2017-03-15,2017-03_Q1,176.69,17.34,32.12,144.57,0.175,0.441,0.432,0.079
2017-03-16,2017-03-31,2017-03_Q2,145.94,17.35,32.12,113.82,1.385,0.554,0.539,-0.003
2017-04-01,2017-04-15,2017-04_Q1,126.15,18.38,34.55,91.6,0.299,0.308,0.229,-0.065
2017-04-16,2017-04-30,2017-04_Q2,167.07,18.09,34.55,132.52,-0.179,0.306,0.535,-0.132
2017-05-01,2017-05-15,2017-05_Q1,264.9,17.69,34.71,230.19,1.324,0.944,1.383,0.356
2017-05-16,2017-05-31,2017-05_Q2,168.0,17.98,34.71,133.29,0.561,0.959,0.931,0.187
2017-06-01,2017-06-15,2017-06_Q1,129.55,17.7,33.18,96.37,-1.043,0.59,0.405,0.303
2017-06-16,2017-06-30,2017-06_Q2,112.99,17.61,33.18,79.81,0.55,0.592,0.627,0.428
2017-07-01,2017-07-15,2017-07_Q1,115.41,17.53,33.76,81.65,0.561,0.939,0.708,0.379
2017-07-16,2017-07-31,2017-07_Q2,95.41,17.53,33.76,61.65,-0.262,0.705,0.577,0.272
2017-08-01,2017-08-15,2017-08_Q1,108.17,17.77,33.57,74.6,-0.88,-0.903,0.53,0.315
2017-08-16,2017-08-31,2017-08_Q2,149.0,17.38,33.57,115.43,0.113,-0.097,0.903,0.422
2017-09-01,2017-09-15,2017-09_Q1,120.76,17.6,32.01,88.75,0.258,-0.19,0.532,0.362
2017-09-16,2017-09-30,2017-09_Q2,135.71,17.54,32.01,103.7,0.053,0.041,0.349,0.413
2017-10-01,2017-10-15,2017-10_Q1,151.25,17.59,32.79,118.46,-0.308,-0.329,0.273,0.309
2017-10-16,2017-10-31,2017-10_Q2,150.06,17.66,32.79,117.27,-2.18,-0.578,-0.046,0.276
2017-11-01,2017-11-15,2017-11_Q1,166.29,17.42,30.74,135.55,-1.828,-0.882,-1.44,0.316
2017-11-16,2017-11-30,2017-11_Q2,163.59,17.46,30.74,132.85,0.44,-0.331,-0.152,0.637
2017-12-01,2017-12-15,2017-12_Q1,105.5,17.37,32.03,73.47,0.783,-0.027,-0.027,0.522
2017-12-16,2017-12-31,2017-12_Q2,0.0,17.79,32.03,-32.03,-0.542,-0.95,-0.562,0.536
2018-01-01,2018-01-15,2018-01_Q1,95.04,16.84,30.88,64.16,-0.364,-0.232,-0.214,0.559
2018-01-16,2018-01-31,2018-01_Q2,30.56,17.56,30.88,-0.32,0.883,0.04,-0.154,0.499
2018-02-01,2018-02-15,2018-02_Q1,23.88,18.47,31.35,-7.47,-0.986,-0.012,-0.264,0.36
2018-02-16,2018-02-28,2018-02_Q2,37.17,18.0,31.35,5.82,-1.289,-0.584,-0.569,0.374
2018-03-01,2018-03-15,2018-03_Q1,70.58,18.44,34.48,36.1,-1.105,-1.212,-0.727,-0.103
2018-03-16,2018-03-31,2018-03_Q2,165.68,17.63,34.48,131.2,0.322,-0.284,-0.61,-0.208
2018-04-01,2018-04-15,2018-04_Q1,138.27,17.24,31.85,106.42,0.676,-0.416,-0.657,-0.277
2018-04-16,2018-04-30,2018-04_Q2,179.47,17.63,31.85,147.62,0.55,-0.224,-0.376,-0.227
2018-05-01,2018-05-15,2018-05_Q1,260.72,17.31,32.93,227.79,1.456,0.733,0.135,-0.278
2018-05-16,2018-05-31,2018-05_Q2,282.53,17.34,32.93,249.6,1.822,1.301,0.528,0.055
2018-06-01,2018-06-15,2018-06_Q1,129.48,17.76,32.28,97.2,1.603,1.547,0.381,0.036
2018-06-16,2018-06-30,2018-06_Q2,97.13,17.02,32.28,64.85,0.229,1.605,0.896,0.036
2018-07-01,2018-07-15,2018-07_Q1,97.92,17.34,32.98,64.94,-0.2,1.603,0.792,0.045
2018-07-16,2018-07-31,2018-07_Q2,116.89,17.27,32.98,83.91,-0.11,1.579,0.818,0.079
2018-08-01,2018-08-15,2018-08_Q1,102.31,17.48,33.42,68.89,-0.239,0.8,0.912,0.156
2018-08-16,2018-08-31,2018-08_Q2,135.88,17.58,33.42,102.46,-0.666,-0.485,1.029,0.103
2018-09-01,2018-09-15,2018-09_Q1,160.67,17.37,31.54,129.13,1.166,-0.021,1.29,0.202
2018-09-16,2018-09-30,2018-09_Q2,127.61,17.48,31.54,96.07,0.589,0.285,1.152,0.101
2018-10-01,2018-10-15,2018-10_Q1,210.08,17.28,32.1,177.98,0.565,0.596,1.154,0.42
2018-10-16,2018-10-31,2018-10_Q2,182.48,17.56,32.1,150.38,0.421,0.484,0.984,0.577
2018-11-01,2018-11-15,2018-11_Q1,159.04,17.45,31.17,127.87,-0.826,0.567,0.833,0.594
2018-11-16,2018-11-30,2018-11_Q2,130.0,17.7,31.17,98.83,-0.375,0.389,0.161,0.693
2018-12-01,2018-12-15,2018-12_Q1,46.86,17.34,32.68,14.18,-0.605,-0.164,-0.047,0.503
2018-12-16,2018-12-31,2018-12_Q2,18.52,18.21,32.68,-14.16,-1.409,-0.809,-0.352,0.768
2019-01-01,2019-01-15,2019-01_Q1,42.46,17.73,33.37,9.09,-1.092,-1.085,-0.268,0.57
2019-01-16,2019-01-31,2019-01_Q2,43.08,18.17,33.37,9.71,0.152,-1.031,-0.275,0.566
2019-02-01,2019-02-15,2019-02_Q1,47.59,19.03,32.37,15.22,-0.108,-0.923,-0.217,0.636
2019-02-16,2019-02-28,2019-02_Q2,123.61,18.09,32.37,91.24,0.791,-0.227,0.031,0.753
2019-03-01,2019-03-15,2019-03_Q1,108.36,18.09,34.74,73.62,1.09,-0.002,-0.112,0.729
2019-03-16,2019-03-31,2019-03_Q2,131.22,18.13,34.74,96.48,0.36,0.311,-0.204,0.527
2019-04-01,2019-04-15,2019-04_Q1,115.41,18.3,34.29,81.12,-0.056,0.39,-0.7,0.333
2019-04-16,2019-04-30,2019-04_Q2,168.49,18.02,34.29,134.2,-0.387,0.372,-0.687,0.286
2019-05-01,2019-05-15,2019-05_Q1,159.21,18.41,35.24,123.97,-0.163,0.297,-0.794,-0.073
2019-05-16,2019-05-31,2019-05_Q2,260.31,17.56,35.24,225.07,0.341,0.15,-0.566,-0.222
2019-06-01,2019-06-15,2019-06_Q1,97.16,17.56,33.91,63.25,0.383,0.006,-0.505,-0.373
2019-06-16,2019-06-30,2019-06_Q2,40.32,18.18,33.91,6.41,-1.756,-0.878,-0.322,-0.563
2019-07-01,2019-07-15,2019-07_Q1,91.06,17.66,34.37,56.69,-1.386,-0.765,-0.221,-0.54
2019-07-16,2019-07-31,2019-07_Q2,107.56,17.75,34.37,73.19,-0.62,-1.269,-0.245,-0.647
2019-08-01,2019-08-15,2019-08_Q1,86.9,17.83,34.53,52.37,-1.383,-1.653,-0.34,-0.631
2019-08-16,2019-08-31,2019-08_Q2,122.86,17.87,34.53,88.33,-1.702,-1.794,-0.949,-0.678
2019-09-01,2019-09-15,2019-09_Q1,128.44,18.8,33.97,94.47,-0.637,-1.691,-0.999,-0.831
2019-09-16,2019-09-30,2019-09_Q2,132.63,17.51,33.97,98.66,0.065,-0.948,-1.208,-0.916
2019-10-01,2019-10-15,2019-10_Q1,170.77,17.34,31.6,139.17,0.018,-0.563,-1.052,-0.93
2019-10-16,2019-10-31,2019-10_Q2,194.47,17.2,31.6,162.87,0.033,-0.343,-1.064,-0.852
2019-11-01,2019-11-15,2019-11_Q1,216.52,17.81,31.54,184.98,0.878,0.438,-0.595,-0.556
2019-11-16,2019-11-30,2019-11_Q2,57.55,17.57,31.54,26.01,-0.709,-0.23,-1.31,-1.051
2019-12-01,2019-12-15,2019-12_Q1,74.06,17.7,33.17,40.89,-1.172,-0.28,-1.117,-0.73
2019-12-16,2019-12-31,2019-12_Q2,146.82,18.14,33.17,113.65,1.456,0.411,-0.147,0.111
2020-01-01,2020-01-15,2020-01_Q1,0.0,17.98,34.4,-34.4,0.572,-0.208,-0.294,-0.092
2020-01-16,2020-01-31,2020-01_Q2,46.88,18.53,34.4,12.48,-0.774,-0.259,-0.223,-0.123
2020-02-01,2020-02-15,2020-02_Q1,0.0,19.35,34.23,-34.23,-1.304,-0.997,-0.384,-0.429
2020-02-16,2020-02-29,2020-02_Q2,71.15,18.93,34.23,36.92,-1.219,-0.078,-0.319,-0.806
2020-03-01,2020-03-15,2020-03_Q1,77.02,18.57,35.45,41.57,-0.5,-0.5,-0.466,-0.85
2020-03-16,2020-03-31,2020-03_Q2,37.83,18.06,35.45,2.38,-1.443,-1.499,-1.058,-1.298
2020-04-01,2020-04-15,2020-04_Q1,141.27,18.52,34.88,106.39,-0.986,-1.228,-1.08,-1.147
2020-04-16,2020-04-30,2020-04_Q2,107.87,18.14,34.88,72.99,-1.15,-1.616,-1.342,-1.299
2020-05-01,2020-05-15,2020-05_Q1,147.37,18.69,37.4,109.97,-1.512,-1.533,-1.547,-1.535
2020-05-16,2020-05-31,2020-05_Q2,202.71,18.48,37.4,165.31,-0.949,-1.492,-1.459,-1.483
2020-06-01,2020-06-15,2020-06_Q1,117.04,17.38,32.94,84.1,-0.579,-1.627,-1.508,-1.501
2020-06-16,2020-06-30,2020-06_Q2,96.04,17.79,32.94,63.1,-0.119,-1.263,-1.557,-1.453
2020-07-01,2020-07-15,2020-07_Q1,102.7,17.22,33.17,69.53,-0.136,-1.465,-1.588,-1.429
