period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,36.35,2.0,18.62
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,27.03,2.0,20.63
2016-02-16,2016-02-29,2016-02_Q2,35.82,5.0,8.41
2016-03-01,2016-03-15,2016-03_Q1,75.2,7.0,26.92
2016-03-16,2016-03-31,2016-03_Q2,50.34,5.0,19.73
2016-04-01,2016-04-15,2016-04_Q1,68.5,5.0,21.05
2016-04-16,2016-04-30,2016-04_Q2,77.93,8.0,12.39
2016-05-01,2016-05-15,2016-05_Q1,67.83,6.0,16.97
2016-05-16,2016-05-31,2016-05_Q2,72.36,4.0,34.26
2016-06-01,2016-06-15,2016-06_Q1,29.73,2.0,14.86
2016-06-16,2016-06-30,2016-06_Q2,23.58,1.0,23.58
2016-07-01,2016-07-15,2016-07_Q1,19.56,3.0,10.44
2016-07-16,2016-07-31,2016-07_Q2,33.97,3.0,15.64
2016-08-01,2016-08-15,2016-08_Q1,5.48,1.0,5.48
2016-08-16,2016-08-31,2016-08_Q2,36.26,3.0,32.3
2016-09-01,2016-09-15,2016-09_Q1,26.46,2.0,20.09
2016-09-16,2016-09-30,2016-09_Q2,26.07,3.0,16.82
2016-10-01,2016-10-15,2016-10_Q1,155.8,8.0,27.8
2016-10-16,2016-10-31,2016-10_Q2,98.85,6.0,26.75
2016-11-01,2016-11-15,2016-11_Q1,55.75,6.0,16.7
2016-11-16,2016-11-30,2016-11_Q2,129.48,8.0,51.35
2016-12-01,2016-12-15,2016-12_Q1,118.5,5.0,56.08
2016-12-16,2016-12-31,2016-12_Q2,51.47,6.0,15.96
2017-01-01,2017-01-15,2017-01_Q1,50.91,5.0,17.04
2017-01-16,2017-01-31,2017-01_Q2,12.57,2.0,6.29
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,36.53,2.0,24.94
2017-03-01,2017-03-15,2017-03_Q1,127.31,7.0,35.63
2017-03-16,2017-03-31,2017-03_Q2,156.77,9.0,25.67
2017-04-01,2017-04-15,2017-04_Q1,48.43,4.0,29.92
2017-04-16,2017-04-30,2017-04_Q2,117.58,7.0,43.16
2017-05-01,2017-05-15,2017-05_Q1,162.97,8.0,47.15
2017-05-16,2017-05-31,2017-05_Q2,51.35,4.0,25.11
2017-06-01,2017-06-15,2017-06_Q1,83.94,4.0,32.47
2017-06-16,2017-06-30,2017-06_Q2,46.11,4.0,16.82
2017-07-01,2017-07-15,2017-07_Q1,16.53,2.0,9.09
2017-07-16,2017-07-31,2017-07_Q2,9.24,1.0,9.24
2017-08-01,2017-08-15,2017-08_Q1,18.71,2.0,11.05
