period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,52.3,26.71,73.28,-20.98,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,27.68,73.28,-73.28,-0.415,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,28.65,82.96,-82.96,-1.876,,,
2016-02-16,2016-02-29,2016-02_Q2,26.7,29.03,82.96,-56.26,-1.562,,,
2016-03-01,2016-03-15,2016-03_Q1,10.02,29.62,102.17,-92.15,-1.053,,,
2016-03-16,2016-03-31,2016-03_Q2,32.59,29.51,102.17,-69.58,-1.316,-1.349,,
2016-04-01,2016-04-15,2016-04_Q1,55.5,27.55,73.05,-17.55,-1.159,-1.55,,
2016-04-16,2016-04-30,2016-04_Q2,158.34,26.53,73.05,85.29,-0.108,-1.168,,
2016-05-01,2016-05-15,2016-05_Q1,100.81,26.07,69.26,31.55,0.34,-0.831,,
2016-05-16,2016-05-31,2016-05_Q2,58.49,26.51,69.26,-10.77,-0.944,-1.153,,
2016-06-01,2016-06-15,2016-06_Q1,24.89,25.72,63.83,-38.94,-1.873,-1.211,,
2016-06-16,2016-06-30,2016-06_Q2,29.09,26.04,63.83,-34.74,-1.18,-1.088,-1.504,
2016-07-01,2016-07-15,2016-07_Q1,39.56,25.8,63.8,-24.24,-0.659,-0.91,-1.678,
2016-07-16,2016-07-31,2016-07_Q2,43.01,25.53,63.8,-20.79,-0.41,-1.285,-1.607,
2016-08-01,2016-08-15,2016-08_Q1,82.01,25.99,65.31,16.7,0.093,-1.522,-1.439,
2016-08-16,2016-08-31,2016-08_Q2,59.03,25.86,65.31,-6.28,0.155,-0.966,-1.48,
2016-09-01,2016-09-15,2016-09_Q1,76.72,25.22,58.38,18.34,-0.738,-0.642,-1.257,
2016-09-16,2016-09-30,2016-09_Q2,55.78,25.76,58.38,-2.6,-0.875,-0.654,-1.29,
2016-10-01,2016-10-15,2016-10_Q1,90.99,25.24,57.47,33.52,-1.501,-0.832,-1.297,
2016-10-16,2016-10-31,2016-10_Q2,99.7,25.32,57.47,42.23,-1.467,-1.02,-1.476,
2016-11-01,2016-11-15,2016-11_Q1,73.52,25.34,55.38,18.14,-1.489,-1.504,-1.66,
2016-11-16,2016-11-30,2016-11_Q2,100.82,25.39,55.38,45.44,0.534,-0.992,-1.11,
2016-12-01,2016-12-15,2016-12_Q1,75.56,25.33,59.11,16.45,1.29,-0.292,-0.51,
2016-12-16,2016-12-31,2016-12_Q2,11.82,25.97,59.11,-47.29,1.308,0.071,-0.52,-1.597
2017-01-01,2017-01-15,2017-01_Q1,58.11,25.85,63.01,-4.9,0.216,0.308,-0.271,-1.455
