period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,130.39,6.0,84.28
2016-01-16,2016-01-31,2016-01_Q2,17.83,1.0,17.83
2016-02-01,2016-02-15,2016-02_Q1,35.76,1.0,35.76
2016-02-16,2016-02-29,2016-02_Q2,53.42,2.0,39.5
2016-03-01,2016-03-15,2016-03_Q1,143.14,10.0,27.51
2016-03-16,2016-03-31,2016-03_Q2,86.8,4.0,43.4
2016-04-01,2016-04-15,2016-04_Q1,111.95,8.0,35.54
2016-04-16,2016-04-30,2016-04_Q2,132.4,7.0,35.62
2016-05-01,2016-05-15,2016-05_Q1,156.9,8.0,43.07
2016-05-16,2016-05-31,2016-05_Q2,73.56,4.0,27.59
2016-06-01,2016-06-15,2016-06_Q1,41.53,4.0,15.32
2016-06-16,2016-06-30,2016-06_Q2,20.66,1.0,20.66
2016-07-01,2016-07-15,2016-07_Q1,16.12,2.0,12.96
2016-07-16,2016-07-31,2016-07_Q2,8.46,2.0,4.36
2016-08-01,2016-08-15,2016-08_Q1,0.0,0.0,0.0
2016-08-16,2016-08-31,2016-08_Q2,33.0,3.0,16.5
2016-09-01,2016-09-15,2016-09_Q1,13.46,2.0,8.74
2016-09-16,2016-09-30,2016-09_Q2,36.79,6.0,15.16
2016-10-01,2016-10-15,2016-10_Q1,167.17,8.0,36.87
2016-10-16,2016-10-31,2016-10_Q2,158.62,5.0,38.89
2016-11-01,2016-11-15,2016-11_Q1,203.19,6.0,51.93
2016-11-16,2016-11-30,2016-11_Q2,162.88,5.0,69.34
2016-12-01,2016-12-15,2016-12_Q1,224.85,9.0,52.41
2016-12-16,2016-12-31,2016-12_Q2,232.59,5.0,72.78
2017-01-01,2017-01-15,2017-01_Q1,169.48,5.0,55.04
2017-01-16,2017-01-31,2017-01_Q2,184.97,5.0,67.92
2017-02-01,2017-02-15,2017-02_Q1,57.77,1.0,57.77
2017-02-16,2017-02-28,2017-02_Q2,123.28,4.0,46.81
2017-03-01,2017-03-15,2017-03_Q1,194.55,9.0,42.44
2017-03-16,2017-03-31,2017-03_Q2,235.54,9.0,41.75
2017-04-01,2017-04-15,2017-04_Q1,73.61,5.0,24.64
2017-04-16,2017-04-30,2017-04_Q2,127.68,8.0,34.64
2017-05-01,2017-05-15,2017-05_Q1,201.22,7.0,45.18
2017-05-16,2017-05-31,2017-05_Q2,42.4,6.0,16.4
2017-06-01,2017-06-15,2017-06_Q1,81.7,6.0,17.92
2017-06-16,2017-06-30,2017-06_Q2,41.86,3.0,15.35
2017-07-01,2017-07-15,2017-07_Q1,5.19,1.0,5.19
2017-07-16,2017-07-31,2017-07_Q2,9.83,2.0,5.08
2017-08-01,2017-08-15,2017-08_Q1,12.06,3.0,6.1
2017-08-16,2017-08-31,2017-08_Q2,62.42,3.0,25.87
2017-09-01,2017-09-15,2017-09_Q1,7.37,2.0,2.71
2017-09-16,2017-09-30,2017-09_Q2,26.05,4.0,9.41
2017-10-01,2017-10-15,2017-10_Q1,133.5,6.0,43.95
2017-10-16,2017-10-31,2017-10_Q2,157.21,5.0,67.83
2017-11-01,2017-11-15,2017-11_Q1,135.27,6.0,32.17
2017-11-16,2017-11-30,2017-11_Q2,156.59,3.0,89.19
2017-12-01,2017-12-15,2017-12_Q1,203.87,4.0,71.41
2017-12-16,2017-12-31,2017-12_Q2,178.27,1.0,178.27
2018-01-01,2018-01-15,2018-01_Q1,187.22,6.0,60.29
2018-01-16,2018-01-31,2018-01_Q2,7.15,1.0,7.15
2018-02-01,2018-02-15,2018-02_Q1,38.35,1.0,38.35
2018-02-16,2018-02-28,2018-02_Q2,167.54,5.0,50.78
2018-03-01,2018-03-15,2018-03_Q1,0.0,0.0,0.0
2018-03-16,2018-03-31,2018-03_Q2,152.47,9.0,29.96
2018-04-01,2018-04-15,2018-04_Q1,114.56,6.0,35.86
2018-04-16,2018-04-30,2018-04_Q2,73.08,8.0,17.93
2018-05-01,2018-05-15,2018-05_Q1,106.04,8.0,34.21
2018-05-16,2018-05-31,2018-05_Q2,90.07,6.0,21.86
2018-06-01,2018-06-15,2018-06_Q1,51.23,5.0,17.63
2018-06-16,2018-06-30,2018-06_Q2,0.0,0.0,0.0
2018-07-01,2018-07-15,2018-07_Q1,19.39,3.0,8.13
2018-07-16,2018-07-31,2018-07_Q2,6.09,1.0,6.09
2018-08-01,2018-08-15,2018-08_Q1,14.72,2.0,7.36
2018-08-16,2018-08-31,2018-08_Q2,1.87,0.0,0.5
2018-09-01,2018-09-15,2018-09_Q1,15.28,1.0,15.28
2018-09-16,2018-09-30,2018-09_Q2,18.13,4.0,9.29
2018-10-01,2018-10-15,2018-10_Q1,124.93,7.0,50.68
2018-10-16,2018-10-31,2018-10_Q2,174.91,7.0,63.32
2018-11-01,2018-11-15,2018-11_Q1,243.69,12.0,39.44
2018-11-16,2018-11-30,2018-11_Q2,263.01,10.0,40.46
2018-12-01,2018-12-15,2018-12_Q1,88.4,2.0,72.19
2018-12-16,2018-12-31,2018-12_Q2,17.17,5.0,6.22
2019-01-01,2019-01-15,2019-01_Q1,75.84,2.0,44.8
2019-01-16,2019-01-31,2019-01_Q2,57.48,2.0,28.74
2019-02-01,2019-02-15,2019-02_Q1,12.85,1.0,12.85
2019-02-16,2019-02-28,2019-02_Q2,124.35,5.0,61.61
2019-03-01,2019-03-15,2019-03_Q1,66.01,9.0,24.76
2019-03-16,2019-03-31,2019-03_Q2,134.2,7.0,47.16
2019-04-01,2019-04-15,2019-04_Q1,112.57,7.0,40.85
2019-04-16,2019-04-30,2019-04_Q2,148.2,12.0,29.25
2019-05-01,2019-05-15,2019-05_Q1,28.43,2.0,14.22
2019-05-16,2019-05-31,2019-05_Q2,130.47,6.0,36.07
2019-06-01,2019-06-15,2019-06_Q1,32.71,7.0,10.88
2019-06-16,2019-06-30,2019-06_Q2,9.22,1.0,9.22
2019-07-01,2019-07-15,2019-07_Q1,16.23,3.0,9.4
2019-07-16,2019-07-31,2019-07_Q2,13.61,2.0,10.36
2019-08-01,2019-08-15,2019-08_Q1,6.16,1.0,6.16
2019-08-16,2019-08-31,2019-08_Q2,4.32,1.0,4.32
2019-09-01,2019-09-15,2019-09_Q1,2.88,1.0,2.88
2019-09-16,2019-09-30,2019-09_Q2,56.78,7.0,27.4
2019-10-01,2019-10-15,2019-10_Q1,87.19,6.0,28.17
2019-10-16,2019-10-31,2019-10_Q2,183.9,7.0,40.29
2019-11-01,2019-11-15,2019-11_Q1,292.16,10.0,42.92
2019-11-16,2019-11-30,2019-11_Q2,143.31,7.0,42.32
2019-12-01,2019-12-15,2019-12_Q1,239.09,6.0,77.72
2019-12-16,2019-12-31,2019-12_Q2,189.2,3.0,141.74
2020-01-01,2020-01-15,2020-01_Q1,58.25,2.0,38.83
2020-01-16,2020-01-31,2020-01_Q2,66.15,3.0,31.89
2020-02-01,2020-02-15,2020-02_Q1,0.0,0.0,0.0
2020-02-16,2020-02-29,2020-02_Q2,127.31,6.0,41.86
2020-03-01,2020-03-15,2020-03_Q1,97.15,3.0,60.17
2020-03-16,2020-03-31,2020-03_Q2,24.04,1.0,24.04
2020-04-01,2020-04-15,2020-04_Q1,94.46,7.0,21.46
2020-04-16,2020-04-30,2020-04_Q2,93.72,5.0,44.33
2020-05-01,2020-05-15,2020-05_Q1,82.74,5.0,26.03
