period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,10.38,2.0,5.31
2016-02-01,2016-02-15,2016-02_Q1,6.9,1.0,6.9
2016-02-16,2016-02-29,2016-02_Q2,12.01,2.0,6.07
2016-03-01,2016-03-15,2016-03_Q1,0.0,0.0,0.0
2016-03-16,2016-03-31,2016-03_Q2,21.48,1.0,21.48
2016-04-01,2016-04-15,2016-04_Q1,33.5,4.0,11.39
2016-04-16,2016-04-30,2016-04_Q2,99.91,12.0,10.95
2016-05-01,2016-05-15,2016-05_Q1,68.52,11.0,16.76
2016-05-16,2016-05-31,2016-05_Q2,74.68,10.0,21.68
2016-06-01,2016-06-15,2016-06_Q1,64.6,9.0,12.76
2016-06-16,2016-06-30,2016-06_Q2,64.44,8.0,13.35
2016-07-01,2016-07-15,2016-07_Q1,75.11,12.0,11.98
2016-07-16,2016-07-31,2016-07_Q2,62.21,12.0,11.11
2016-08-01,2016-08-15,2016-08_Q1,74.18,10.0,14.9
2016-08-16,2016-08-31,2016-08_Q2,152.52,10.0,32.98
2016-09-01,2016-09-15,2016-09_Q1,106.26,13.0,14.68
2016-09-16,2016-09-30,2016-09_Q2,85.98,12.0,16.68
2016-10-01,2016-10-15,2016-10_Q1,150.66,11.0,29.13
2016-10-16,2016-10-31,2016-10_Q2,136.79,8.0,29.71
2016-11-01,2016-11-15,2016-11_Q1,234.92,11.0,43.0
2016-11-16,2016-11-30,2016-11_Q2,351.41,9.0,104.64
2016-12-01,2016-12-15,2016-12_Q1,95.53,8.0,34.27
2016-12-16,2016-12-31,2016-12_Q2,10.26,3.0,5.6
2017-01-01,2017-01-15,2017-01_Q1,10.07,2.0,7.56
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,4.75,1.0,4.75
2017-02-16,2017-02-28,2017-02_Q2,9.46,2.0,5.11
2017-03-01,2017-03-15,2017-03_Q1,46.54,5.0,23.76
2017-03-16,2017-03-31,2017-03_Q2,73.68,5.0,22.24
2017-04-01,2017-04-15,2017-04_Q1,32.12,4.0,22.17
2017-04-16,2017-04-30,2017-04_Q2,73.49,8.0,23.29
2017-05-01,2017-05-15,2017-05_Q1,217.94,13.0,36.5
2017-05-16,2017-05-31,2017-05_Q2,68.02,13.0,10.92
2017-06-01,2017-06-15,2017-06_Q1,158.99,10.0,48.64
2017-06-16,2017-06-30,2017-06_Q2,93.45,12.0,14.14
2017-07-01,2017-07-15,2017-07_Q1,67.07,9.0,14.52
2017-07-16,2017-07-31,2017-07_Q2,111.19,12.0,23.61
2017-08-01,2017-08-15,2017-08_Q1,91.08,9.0,14.92
2017-08-16,2017-08-31,2017-08_Q2,147.93,15.0,18.56
2017-09-01,2017-09-15,2017-09_Q1,157.33,10.0,34.4
2017-09-16,2017-09-30,2017-09_Q2,108.36,13.0,25.65
2017-10-01,2017-10-15,2017-10_Q1,74.52,10.0,14.6
2017-10-16,2017-10-31,2017-10_Q2,155.92,11.0,39.42
2017-11-01,2017-11-15,2017-11_Q1,102.19,5.0,38.95
2017-11-16,2017-11-30,2017-11_Q2,149.13,7.0,41.94
2017-12-01,2017-12-15,2017-12_Q1,37.17,5.0,12.42
2017-12-16,2017-12-31,2017-12_Q2,15.94,1.0,15.94
2018-01-01,2018-01-15,2018-01_Q1,50.31,8.0,18.51
2018-01-16,2018-01-31,2018-01_Q2,4.4,2.0,2.2
2018-02-01,2018-02-15,2018-02_Q1,4.1,1.0,4.1
2018-02-16,2018-02-28,2018-02_Q2,4.2,1.0,4.2
2018-03-01,2018-03-15,2018-03_Q1,9.41,1.0,9.41
2018-03-16,2018-03-31,2018-03_Q2,39.93,5.0,13.31
2018-04-01,2018-04-15,2018-04_Q1,89.43,8.0,27.78
2018-04-16,2018-04-30,2018-04_Q2,71.24,12.0,14.08
2018-05-01,2018-05-15,2018-05_Q1,165.52,13.0,24.95
2018-05-16,2018-05-31,2018-05_Q2,156.45,12.0,26.06
2018-06-01,2018-06-15,2018-06_Q1,44.21,11.0,8.01
2018-06-16,2018-06-30,2018-06_Q2,71.47,8.0,16.95
2018-07-01,2018-07-15,2018-07_Q1,26.61,6.0,9.49
2018-07-16,2018-07-31,2018-07_Q2,73.6,9.0,12.76
2018-08-01,2018-08-15,2018-08_Q1,79.99,8.0,25.66
2018-08-16,2018-08-31,2018-08_Q2,84.56,11.0,18.32
2018-09-01,2018-09-15,2018-09_Q1,178.28,12.0,34.51
2018-09-16,2018-09-30,2018-09_Q2,104.99,11.0,15.55
2018-10-01,2018-10-15,2018-10_Q1,158.83,10.0,30.02
2018-10-16,2018-10-31,2018-10_Q2,183.72,11.0,31.8
2018-11-01,2018-11-15,2018-11_Q1,112.84,10.0,23.76
2018-11-16,2018-11-30,2018-11_Q2,69.8,7.0,20.48
2018-12-01,2018-12-15,2018-12_Q1,0.0,0.0,0.0
2018-12-16,2018-12-31,2018-12_Q2,1.01,0.0,0.8
2019-01-01,2019-01-15,2019-01_Q1,12.58,1.0,12.58
2019-01-16,2019-01-31,2019-01_Q2,0.0,0.0,0.0
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,10.37,1.0,10.37
2019-03-01,2019-03-15,2019-03_Q1,0.0,0.0,0.0
2019-03-16,2019-03-31,2019-03_Q2,46.9,3.0,17.7
2019-04-01,2019-04-15,2019-04_Q1,31.67,4.0,12.54
2019-04-16,2019-04-30,2019-04_Q2,75.21,9.0,27.78
2019-05-01,2019-05-15,2019-05_Q1,100.56,9.0,25.63
2019-05-16,2019-05-31,2019-05_Q2,213.34,10.0,50.29
2019-06-01,2019-06-15,2019-06_Q1,76.49,11.0,12.4
2019-06-16,2019-06-30,2019-06_Q2,39.71,3.0,17.86
2019-07-01,2019-07-15,2019-07_Q1,52.13,7.0,14.95
2019-07-16,2019-07-31,2019-07_Q2,48.47,6.0,18.48
2019-08-01,2019-08-15,2019-08_Q1,88.82,10.0,14.43
2019-08-16,2019-08-31,2019-08_Q2,77.88,8.0,19.85
2019-09-01,2019-09-15,2019-09_Q1,95.38,12.0,20.05
2019-09-16,2019-09-30,2019-09_Q2,140.81,12.0,23.19
2019-10-01,2019-10-15,2019-10_Q1,152.35,12.0,24.58
2019-10-16,2019-10-31,2019-10_Q2,150.81,10.0,27.72
2019-11-01,2019-11-15,2019-11_Q1,179.49,11.0,30.86
2019-11-16,2019-11-30,2019-11_Q2,43.08,3.0,21.49
2019-12-01,2019-12-15,2019-12_Q1,6.98,1.0,6.98
2019-12-16,2019-12-31,2019-12_Q2,22.09,4.0,8.28
2020-01-01,2020-01-15,2020-01_Q1,3.9,1.0,3.9
2020-01-16,2020-01-31,2020-01_Q2,19.51,2.0,12.67
2020-02-01,2020-02-15,2020-02_Q1,14.57,2.0,8.02
2020-02-16,2020-02-29,2020-02_Q2,5.28,1.0,5.28
2020-03-01,2020-03-15,2020-03_Q1,6.73,1.0,6.73
2020-03-16,2020-03-31,2020-03_Q2,24.95,3.0,10.1
2020-04-01,2020-04-15,2020-04_Q1,48.76,5.0,10.54
2020-04-16,2020-04-30,2020-04_Q2,33.28,4.0,10.68
2020-05-01,2020-05-15,2020-05_Q1,65.79,8.0,17.6
2020-05-16,2020-05-31,2020-05_Q2,107.27,11.0,29.61
2020-06-01,2020-06-15,2020-06_Q1,133.52,13.0,28.74
2020-06-16,2020-06-30,2020-06_Q2,30.85,8.0,7.32
2020-07-01,2020-07-15,2020-07_Q1,103.73,14.0,16.12
2020-07-16,2020-07-31,2020-07_Q2,116.13,12.0,30.17
2020-08-01,2020-08-15,2020-08_Q1,85.27,11.0,15.01
2020-08-16,2020-08-31,2020-08_Q2,181.52,15.0,23.65
2020-09-01,2020-09-15,2020-09_Q1,153.64,12.0,29.19
2020-09-16,2020-09-30,2020-09_Q2,113.04,13.0,18.09
2020-10-01,2020-10-15,2020-10_Q1,151.29,13.0,22.13
2020-10-16,2020-10-31,2020-10_Q2,205.56,11.0,40.23
2020-11-01,2020-11-15,2020-11_Q1,185.38,9.0,53.91
2020-11-16,2020-11-30,2020-11_Q2,162.65,7.0,36.53
2020-12-01,2020-12-15,2020-12_Q1,29.95,1.0,29.95
2020-12-16,2020-12-31,2020-12_Q2,5.65,2.0,3.71
2021-01-01,2021-01-15,2021-01_Q1,8.48,2.0,4.24
2021-01-16,2021-01-31,2021-01_Q2,0.0,0.0,0.0
2021-02-01,2021-02-15,2021-02_Q1,16.72,1.0,16.72
2021-02-16,2021-02-28,2021-02_Q2,0.0,0.0,0.0
2021-03-01,2021-03-15,2021-03_Q1,0.0,0.0,0.0
2021-03-16,2021-03-31,2021-03_Q2,82.04,4.0,32.77
2021-04-01,2021-04-15,2021-04_Q1,134.01,13.0,17.29
2021-04-16,2021-04-30,2021-04_Q2,54.9,7.0,15.35
2021-05-01,2021-05-15,2021-05_Q1,79.4,10.0,16.07
2021-05-16,2021-05-31,2021-05_Q2,91.45,12.0,21.42
2021-06-01,2021-06-15,2021-06_Q1,127.63,11.0,17.94
2021-06-16,2021-06-30,2021-06_Q2,117.81,10.0,23.55
2021-07-01,2021-07-15,2021-07_Q1,34.53,8.0,6.65
2021-07-16,2021-07-31,2021-07_Q2,67.09,9.0,17.71
2021-08-01,2021-08-15,2021-08_Q1,91.78,11.0,13.17
2021-08-16,2021-08-31,2021-08_Q2,128.87,15.0,13.73
