period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,41.2,1.0,41.2
2016-01-16,2016-01-31,2016-01_Q2,10.73,1.0,10.73
2016-02-01,2016-02-15,2016-02_Q1,0.0,0.0,0.0
2016-02-16,2016-02-29,2016-02_Q2,25.45,3.0,13.03
2016-03-01,2016-03-15,2016-03_Q1,93.63,6.0,22.31
2016-03-16,2016-03-31,2016-03_Q2,57.53,4.0,24.27
2016-04-01,2016-04-15,2016-04_Q1,77.34,4.0,28.99
2016-04-16,2016-04-30,2016-04_Q2,62.89,5.0,19.68
2016-05-01,2016-05-15,2016-05_Q1,94.79,8.0,27.23
2016-05-16,2016-05-31,2016-05_Q2,46.09,1.0,46.09
2016-06-01,2016-06-15,2016-06_Q1,49.82,5.0,20.19
2016-06-16,2016-06-30,2016-06_Q2,21.38,3.0,7.94
2016-07-01,2016-07-15,2016-07_Q1,0.0,0.0,0.0
2016-07-16,2016-07-31,2016-07_Q2,82.36,3.0,35.24
2016-08-01,2016-08-15,2016-08_Q1,0.0,0.0,0.0
2016-08-16,2016-08-31,2016-08_Q2,30.75,2.0,20.14
2016-09-01,2016-09-15,2016-09_Q1,56.33,4.0,25.27
2016-09-16,2016-09-30,2016-09_Q2,8.3,1.0,8.3
2016-10-01,2016-10-15,2016-10_Q1,110.54,4.0,48.23
2016-10-16,2016-10-31,2016-10_Q2,44.24,2.0,22.17
2016-11-01,2016-11-15,2016-11_Q1,78.71,4.0,35.43
2016-11-16,2016-11-30,2016-11_Q2,113.48,7.0,31.08
2016-12-01,2016-12-15,2016-12_Q1,49.51,5.0,14.93
2016-12-16,2016-12-31,2016-12_Q2,61.29,6.0,16.59
2017-01-01,2017-01-15,2017-01_Q1,34.67,2.0,23.98
2017-01-16,2017-01-31,2017-01_Q2,114.09,3.0,43.74
2017-02-01,2017-02-15,2017-02_Q1,10.88,1.0,10.88
2017-02-16,2017-02-28,2017-02_Q2,94.74,3.0,60.86
2017-03-01,2017-03-15,2017-03_Q1,138.19,9.0,28.33
2017-03-16,2017-03-31,2017-03_Q2,170.74,10.0,36.93
2017-04-01,2017-04-15,2017-04_Q1,62.85,6.0,21.59
2017-04-16,2017-04-30,2017-04_Q2,58.63,5.0,14.67
2017-05-01,2017-05-15,2017-05_Q1,130.2,7.0,33.4
