period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,41.89,24.44,55.3,-13.41,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,25.15,55.3,-55.3,-0.696,,,
2016-02-01,2016-02-15,2016-02_Q1,4.35,26.44,61.81,-57.46,-1.635,,,
2016-02-16,2016-02-29,2016-02_Q2,30.61,26.48,61.81,-31.2,-0.655,,,
2016-03-01,2016-03-15,2016-03_Q1,11.45,26.88,73.6,-62.15,-1.206,,,
2016-03-16,2016-03-31,2016-03_Q2,27.78,27.04,73.6,-45.82,-1.428,-1.339,,
2016-04-01,2016-04-15,2016-04_Q1,91.71,25.35,58.17,33.54,-1.417,-1.556,,
2016-04-16,2016-04-30,2016-04_Q2,171.51,24.87,58.17,113.34,-0.496,-1.265,,
2016-05-01,2016-05-15,2016-05_Q1,86.34,24.48,59.7,26.64,-0.489,-1.311,,
2016-05-16,2016-05-31,2016-05_Q2,177.62,25.41,59.7,117.92,-0.612,-1.186,,
2016-06-01,2016-06-15,2016-06_Q1,126.55,24.31,57.46,69.09,-0.826,-1.126,,
2016-06-16,2016-06-30,2016-06_Q2,167.14,25.38,57.46,109.68,-0.417,-0.755,-1.264,
2016-07-01,2016-07-15,2016-07_Q1,159.97,24.93,56.81,103.16,1.039,-0.467,-1.225,
2016-07-16,2016-07-31,2016-07_Q2,174.85,24.1,56.81,118.04,1.129,-0.298,-0.899,
2016-08-01,2016-08-15,2016-08_Q1,149.24,25.2,60.55,88.69,0.675,0.512,-0.764,
2016-08-16,2016-08-31,2016-08_Q2,143.59,25.04,60.55,83.04,0.007,0.183,-0.781,
2016-09-01,2016-09-15,2016-09_Q1,199.96,23.85,51.55,148.41,0.548,0.833,-0.22,
2016-09-16,2016-09-30,2016-09_Q2,138.37,24.6,51.55,86.82,0.726,0.697,0.012,
2016-10-01,2016-10-15,2016-10_Q1,176.21,23.26,47.05,129.16,0.384,0.617,0.318,
2016-10-16,2016-10-31,2016-10_Q2,163.78,23.53,47.05,116.73,0.311,0.32,0.118,
2016-11-01,2016-11-15,2016-11_Q1,140.88,23.51,45.12,95.76,-0.452,0.194,0.296,
2016-11-16,2016-11-30,2016-11_Q2,198.35,23.36,45.12,153.23,0.655,0.639,0.46,
