period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,23.0,24.19,54.4,-31.4,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,24.96,54.4,-54.4,-0.72,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,26.06,61.36,-61.36,-1.795,,,
2016-02-16,2016-02-29,2016-02_Q2,1.4,26.77,61.36,-59.96,-1.683,,,
2016-03-01,2016-03-15,2016-03_Q1,0.0,26.5,74.85,-74.85,-1.695,,,
2016-03-16,2016-03-31,2016-03_Q2,8.71,27.8,74.85,-66.14,-1.649,-1.611,,
2016-04-01,2016-04-15,2016-04_Q1,39.0,24.64,52.98,-13.98,-1.058,-1.539,,
2016-04-16,2016-04-30,2016-04_Q2,111.92,23.7,52.98,58.94,0.182,-1.111,,
2016-05-01,2016-05-15,2016-05_Q1,75.64,23.36,53.14,22.5,0.143,-0.907,,
2016-05-16,2016-05-31,2016-05_Q2,74.39,24.21,53.14,21.25,-0.798,-0.976,,
2016-06-01,2016-06-15,2016-06_Q1,31.19,23.32,51.12,-19.93,-1.579,-1.289,,
2016-06-16,2016-06-30,2016-06_Q2,30.75,24.01,51.12,-20.37,-1.333,-1.242,-1.573,
2016-07-01,2016-07-15,2016-07_Q1,61.69,24.03,53.8,7.89,-0.54,-0.936,-1.596,
2016-07-16,2016-07-31,2016-07_Q2,57.21,23.66,53.8,3.41,0.173,-1.142,-1.506,
2016-08-01,2016-08-15,2016-08_Q1,67.95,24.12,55.09,12.86,0.293,-1.452,-1.895,
2016-08-16,2016-08-31,2016-08_Q2,63.02,24.2,55.09,7.93,0.059,-0.885,-1.833,
2016-09-01,2016-09-15,2016-09_Q1,120.41,22.7,46.42,73.99,-0.209,-0.424,-1.336,
2016-09-16,2016-09-30,2016-09_Q2,56.45,23.66,46.42,10.03,-0.587,-0.362,-1.461,
2016-10-01,2016-10-15,2016-10_Q1,107.88,22.32,42.48,65.4,-1.011,-0.573,-1.513,
2016-10-16,2016-10-31,2016-10_Q2,105.1,22.43,42.48,62.62,-0.556,-0.613,-1.546,
2016-11-01,2016-11-15,2016-11_Q1,103.51,22.17,39.4,64.11,-0.004,-0.694,-1.465,
2016-11-16,2016-11-30,2016-11_Q2,153.22,22.19,39.4,113.82,1.129,0.216,-0.408,
2016-12-01,2016-12-15,2016-12_Q1,38.43,22.76,43.77,-5.34,1.704,0.261,-0.005,
2016-12-16,2016-12-31,2016-12_Q2,15.1,22.87,43.77,-28.67,0.573,0.465,0.255,-1.36
2017-01-01,2017-01-15,2017-01_Q1,27.88,22.84,46.55,-18.67,-0.019,0.715,0.289,-1.192
2017-01-16,2017-01-31,2017-01_Q2,0.0,23.71,46.55,-46.55,0.267,1.052,0.3,-1.239
2017-02-01,2017-02-15,2017-02_Q1,0.0,25.12,52.79,-52.79,-0.662,1.646,0.194,-1.144
2017-02-16,2017-02-28,2017-02_Q2,0.0,25.01,52.79,-52.79,-0.619,0.135,0.209,-1.067
2017-03-01,2017-03-15,2017-03_Q1,22.96,24.1,51.19,-28.23,0.845,-0.049,0.282,-0.661
2017-03-16,2017-03-31,2017-03_Q2,39.68,23.46,51.19,-11.51,1.514,0.647,0.579,-0.296
2017-04-01,2017-04-15,2017-04_Q1,19.52,24.68,53.51,-33.99,-0.22,-0.23,0.361,-0.479
2017-04-16,2017-04-30,2017-04_Q2,80.6,23.83,53.51,27.09,-0.992,-0.233,0.45,-0.666
2017-05-01,2017-05-15,2017-05_Q1,157.79,22.54,49.3,108.49,0.914,0.606,0.988,-0.406
2017-05-16,2017-05-31,2017-05_Q2,82.05,23.8,49.3,32.75,0.768,0.319,0.142,-0.35
2017-06-01,2017-06-15,2017-06_Q1,105.42,23.37,48.8,56.62,-0.136,0.505,0.338,-0.091
2017-06-16,2017-06-30,2017-06_Q2,113.79,23.2,48.8,64.99,0.889,0.606,0.665,0.273
2017-07-01,2017-07-15,2017-07_Q1,70.55,23.78,53.28,17.27,1.02,0.979,0.804,0.428
2017-07-16,2017-07-31,2017-07_Q2,62.94,23.75,53.28,9.66,0.523,1.092,0.813,0.515
2017-08-01,2017-08-15,2017-08_Q1,73.56,23.74,50.57,22.99,0.667,0.68,0.894,0.436
2017-08-16,2017-08-31,2017-08_Q2,102.27,23.16,50.57,51.7,1.247,0.918,1.028,0.645
2017-09-01,2017-09-15,2017-09_Q1,155.87,23.13,46.11,109.76,1.599,1.242,1.098,0.708
2017-09-16,2017-09-30,2017-09_Q2,95.04,23.12,46.11,48.93,0.48,0.864,0.967,0.785
2017-10-01,2017-10-15,2017-10_Q1,70.09,23.04,46.38,23.71,-1.049,0.214,0.811,0.489
2017-10-16,2017-10-31,2017-10_Q2,106.73,23.1,46.38,60.35,-1.251,0.194,0.681,0.575
2017-11-01,2017-11-15,2017-11_Q1,97.64,22.55,41.47,56.17,-0.177,0.035,0.426,0.734
