period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,80.01,5.0,22.95
2016-01-16,2016-01-31,2016-01_Q2,13.93,1.0,13.93
2016-02-01,2016-02-15,2016-02_Q1,44.51,1.0,44.51
2016-02-16,2016-02-29,2016-02_Q2,45.51,1.0,45.51
2016-03-01,2016-03-15,2016-03_Q1,76.21,9.0,15.59
2016-03-16,2016-03-31,2016-03_Q2,85.31,4.0,40.24
2016-04-01,2016-04-15,2016-04_Q1,105.57,6.0,34.73
2016-04-16,2016-04-30,2016-04_Q2,121.21,6.0,38.72
2016-05-01,2016-05-15,2016-05_Q1,108.38,8.0,20.03
2016-05-16,2016-05-31,2016-05_Q2,73.82,4.0,36.91
2016-06-01,2016-06-15,2016-06_Q1,52.51,3.0,24.83
2016-06-16,2016-06-30,2016-06_Q2,0.0,0.0,0.0
2016-07-01,2016-07-15,2016-07_Q1,32.82,1.0,32.82
2016-07-16,2016-07-31,2016-07_Q2,23.74,3.0,7.91
2016-08-01,2016-08-15,2016-08_Q1,0.0,0.0,0.0
2016-08-16,2016-08-31,2016-08_Q2,22.7,1.0,22.7
2016-09-01,2016-09-15,2016-09_Q1,52.84,5.0,15.54
2016-09-16,2016-09-30,2016-09_Q2,37.58,2.0,28.15
2016-10-01,2016-10-15,2016-10_Q1,173.86,7.0,36.46
2016-10-16,2016-10-31,2016-10_Q2,113.29,6.0,34.79
2016-11-01,2016-11-15,2016-11_Q1,138.56,8.0,50.53
2016-11-16,2016-11-30,2016-11_Q2,151.88,8.0,39.5
2016-12-01,2016-12-15,2016-12_Q1,185.05,6.0,53.57
2016-12-16,2016-12-31,2016-12_Q2,162.69,6.0,34.13
2017-01-01,2017-01-15,2017-01_Q1,128.32,4.0,48.47
2017-01-16,2017-01-31,2017-01_Q2,38.15,2.0,25.5
2017-02-01,2017-02-15,2017-02_Q1,25.43,2.0,16.95
2017-02-16,2017-02-28,2017-02_Q2,94.55,5.0,23.21
