period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,28.28,1.0,28.28
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,0.0,0.0,0.0
2016-02-16,2016-02-29,2016-02_Q2,75.21,2.0,65.91
2016-03-01,2016-03-15,2016-03_Q1,8.25,1.0,8.25
2016-03-16,2016-03-31,2016-03_Q2,51.75,2.0,28.08
2016-04-01,2016-04-15,2016-04_Q1,62.31,5.0,23.65
2016-04-16,2016-04-30,2016-04_Q2,112.79,10.0,23.45
2016-05-01,2016-05-15,2016-05_Q1,30.27,8.0,8.03
2016-05-16,2016-05-31,2016-05_Q2,25.95,8.0,5.28
2016-06-01,2016-06-15,2016-06_Q1,17.82,5.0,5.12
2016-06-16,2016-06-30,2016-06_Q2,20.01,5.0,6.15
2016-07-01,2016-07-15,2016-07_Q1,23.58,9.0,5.76
2016-07-16,2016-07-31,2016-07_Q2,22.43,6.0,5.6
2016-08-01,2016-08-15,2016-08_Q1,34.07,9.0,6.36
2016-08-16,2016-08-31,2016-08_Q2,27.45,7.0,6.29
2016-09-01,2016-09-15,2016-09_Q1,36.09,10.0,8.49
2016-09-16,2016-09-30,2016-09_Q2,19.53,7.0,3.87
2016-10-01,2016-10-15,2016-10_Q1,70.85,8.0,18.22
2016-10-16,2016-10-31,2016-10_Q2,86.87,10.0,14.31
2016-11-01,2016-11-15,2016-11_Q1,185.89,12.0,42.99
2016-11-16,2016-11-30,2016-11_Q2,95.85,5.0,22.06
2016-12-01,2016-12-15,2016-12_Q1,150.51,5.0,51.64
2016-12-16,2016-12-31,2016-12_Q2,0.0,0.0,0.0
2017-01-01,2017-01-15,2017-01_Q1,98.39,4.0,36.9
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,22.91,2.0,12.05
2017-02-16,2017-02-28,2017-02_Q2,38.99,5.0,12.06
2017-03-01,2017-03-15,2017-03_Q1,30.87,3.0,21.04
2017-03-16,2017-03-31,2017-03_Q2,58.2,5.0,20.28
2017-04-01,2017-04-15,2017-04_Q1,58.64,5.0,30.53
2017-04-16,2017-04-30,2017-04_Q2,77.66,9.0,19.84
2017-05-01,2017-05-15,2017-05_Q1,80.35,11.0,19.61
2017-05-16,2017-05-31,2017-05_Q2,26.26,8.0,8.26
2017-06-01,2017-06-15,2017-06_Q1,18.76,6.0,5.62
2017-06-16,2017-06-30,2017-06_Q2,31.0,9.0,8.39
2017-07-01,2017-07-15,2017-07_Q1,15.98,7.0,2.97
2017-07-16,2017-07-31,2017-07_Q2,24.13,9.0,5.58
2017-08-01,2017-08-15,2017-08_Q1,31.31,5.0,9.86
2017-08-16,2017-08-31,2017-08_Q2,93.13,11.0,14.31
2017-09-01,2017-09-15,2017-09_Q1,40.42,9.0,10.11
2017-09-16,2017-09-30,2017-09_Q2,37.83,8.0,7.84
2017-10-01,2017-10-15,2017-10_Q1,55.08,6.0,16.7
