period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,126.25,2.0,92.91
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,40.94,1.0,40.94
2016-02-16,2016-02-29,2016-02_Q2,83.35,3.0,37.65
2016-03-01,2016-03-15,2016-03_Q1,0.0,0.0,0.0
2016-03-16,2016-03-31,2016-03_Q2,133.17,8.0,26.19
2016-04-01,2016-04-15,2016-04_Q1,127.59,5.0,45.73
2016-04-16,2016-04-30,2016-04_Q2,183.93,10.0,31.99
2016-05-01,2016-05-15,2016-05_Q1,119.27,8.0,28.4
2016-05-16,2016-05-31,2016-05_Q2,145.27,12.0,33.01
2016-06-01,2016-06-15,2016-06_Q1,115.09,7.0,27.45
2016-06-16,2016-06-30,2016-06_Q2,115.7,8.0,26.05
2016-07-01,2016-07-15,2016-07_Q1,144.72,11.0,26.52
2016-07-16,2016-07-31,2016-07_Q2,131.24,12.0,19.62
2016-08-01,2016-08-15,2016-08_Q1,134.77,10.0,22.1
2016-08-16,2016-08-31,2016-08_Q2,141.77,8.0,29.75
2016-09-01,2016-09-15,2016-09_Q1,171.85,11.0,25.88
2016-09-16,2016-09-30,2016-09_Q2,133.83,9.0,21.87
2016-10-01,2016-10-15,2016-10_Q1,225.48,11.0,40.16
2016-10-16,2016-10-31,2016-10_Q2,177.81,7.0,35.17
2016-11-01,2016-11-15,2016-11_Q1,209.48,8.0,44.82
2016-11-16,2016-11-30,2016-11_Q2,188.56,5.0,62.43
2016-12-01,2016-12-15,2016-12_Q1,194.25,11.0,44.16
2016-12-16,2016-12-31,2016-12_Q2,92.62,4.0,35.01
2017-01-01,2017-01-15,2017-01_Q1,105.24,4.0,37.47
2017-01-16,2017-01-31,2017-01_Q2,29.74,1.0,29.74
2017-02-01,2017-02-15,2017-02_Q1,54.63,2.0,36.42
2017-02-16,2017-02-28,2017-02_Q2,0.0,0.0,0.0
2017-03-01,2017-03-15,2017-03_Q1,210.84,7.0,60.86
2017-03-16,2017-03-31,2017-03_Q2,136.81,7.0,39.55
2017-04-01,2017-04-15,2017-04_Q1,121.62,7.0,41.59
2017-04-16,2017-04-30,2017-04_Q2,224.15,10.0,60.03
2017-05-01,2017-05-15,2017-05_Q1,177.61,9.0,35.63
2017-05-16,2017-05-31,2017-05_Q2,130.51,13.0,18.66
2017-06-01,2017-06-15,2017-06_Q1,161.54,10.0,42.93
2017-06-16,2017-06-30,2017-06_Q2,152.2,10.0,30.13
2017-07-01,2017-07-15,2017-07_Q1,92.14,10.0,27.45
2017-07-16,2017-07-31,2017-07_Q2,72.1,6.0,15.42
2017-08-01,2017-08-15,2017-08_Q1,103.68,6.0,27.44
2017-08-16,2017-08-31,2017-08_Q2,152.54,13.0,20.18
2017-09-01,2017-09-15,2017-09_Q1,136.65,9.0,35.12
2017-09-16,2017-09-30,2017-09_Q2,150.65,10.0,22.09
2017-10-01,2017-10-15,2017-10_Q1,151.75,8.0,35.87
2017-10-16,2017-10-31,2017-10_Q2,164.69,10.0,40.27
2017-11-01,2017-11-15,2017-11_Q1,148.21,8.0,30.56
2017-11-16,2017-11-30,2017-11_Q2,175.52,5.0,55.45
2017-12-01,2017-12-15,2017-12_Q1,128.53,4.0,50.02
2017-12-16,2017-12-31,2017-12_Q2,44.12,2.0,22.06
2018-01-01,2018-01-15,2018-01_Q1,166.24,7.0,37.04
2018-01-16,2018-01-31,2018-01_Q2,30.14,3.0,11.9
2018-02-01,2018-02-15,2018-02_Q1,45.57,1.0,45.57
2018-02-16,2018-02-28,2018-02_Q2,0.0,0.0,0.0
2018-03-01,2018-03-15,2018-03_Q1,62.21,3.0,29.5
2018-03-16,2018-03-31,2018-03_Q2,193.71,9.0,33.49
2018-04-01,2018-04-15,2018-04_Q1,184.32,11.0,38.64
2018-04-16,2018-04-30,2018-04_Q2,193.23,11.0,29.16
2018-05-01,2018-05-15,2018-05_Q1,228.3,12.0,60.12
2018-05-16,2018-05-31,2018-05_Q2,150.66,15.0,37.88
2018-06-01,2018-06-15,2018-06_Q1,124.97,14.0,21.64
2018-06-16,2018-06-30,2018-06_Q2,90.81,9.0,23.73
2018-07-01,2018-07-15,2018-07_Q1,104.5,9.0,30.57
2018-07-16,2018-07-31,2018-07_Q2,85.88,8.0,18.04
2018-08-01,2018-08-15,2018-08_Q1,91.14,8.0,23.23
2018-08-16,2018-08-31,2018-08_Q2,86.19,13.0,14.99
2018-09-01,2018-09-15,2018-09_Q1,158.67,11.0,29.99
2018-09-16,2018-09-30,2018-09_Q2,156.5,10.0,31.6
2018-10-01,2018-10-15,2018-10_Q1,158.76,7.0,37.9
2018-10-16,2018-10-31,2018-10_Q2,242.12,11.0,53.63
2018-11-01,2018-11-15,2018-11_Q1,133.61,7.0,49.9
2018-11-16,2018-11-30,2018-11_Q2,153.69,9.0,33.32
2018-12-01,2018-12-15,2018-12_Q1,45.87,2.0,39.3
2018-12-16,2018-12-31,2018-12_Q2,38.95,3.0,26.97
2019-01-01,2019-01-15,2019-01_Q1,31.23,1.0,31.23
2019-01-16,2019-01-31,2019-01_Q2,59.16,2.0,37.83
2019-02-01,2019-02-15,2019-02_Q1,91.43,3.0,47.57
2019-02-16,2019-02-28,2019-02_Q2,91.38,4.0,63.32
2019-03-01,2019-03-15,2019-03_Q1,87.28,7.0,17.94
