period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,70.57,3.0,52.84
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,7.53,1.0,7.53
2016-02-16,2016-02-29,2016-02_Q2,46.11,3.0,25.1
2016-03-01,2016-03-15,2016-03_Q1,12.41,2.0,6.2
2016-03-16,2016-03-31,2016-03_Q2,70.75,4.0,29.33
2016-04-01,2016-04-15,2016-04_Q1,47.06,8.0,13.72
2016-04-16,2016-04-30,2016-04_Q2,56.3,10.0,9.19
2016-05-01,2016-05-15,2016-05_Q1,93.71,11.0,17.73
2016-05-16,2016-05-31,2016-05_Q2,103.24,7.0,23.49
2016-06-01,2016-06-15,2016-06_Q1,26.88,5.0,8.43
2016-06-16,2016-06-30,2016-06_Q2,33.51,7.0,6.68
2016-07-01,2016-07-15,2016-07_Q1,26.13,6.0,7.91
2016-07-16,2016-07-31,2016-07_Q2,31.69,5.0,11.45
2016-08-01,2016-08-15,2016-08_Q1,52.78,4.0,21.88
2016-08-16,2016-08-31,2016-08_Q2,63.59,5.0,22.71
2016-09-01,2016-09-15,2016-09_Q1,64.88,9.0,11.28
2016-09-16,2016-09-30,2016-09_Q2,32.26,4.0,15.8
2016-10-01,2016-10-15,2016-10_Q1,106.35,8.0,23.2
2016-10-16,2016-10-31,2016-10_Q2,86.25,4.0,32.29
2016-11-01,2016-11-15,2016-11_Q1,155.27,8.0,36.76
2016-11-16,2016-11-30,2016-11_Q2,63.64,2.0,39.85
2016-12-01,2016-12-15,2016-12_Q1,62.56,5.0,33.43
2016-12-16,2016-12-31,2016-12_Q2,8.53,2.0,4.27
2017-01-01,2017-01-15,2017-01_Q1,75.07,6.0,17.12
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,21.05,3.0,10.46
2017-02-16,2017-02-28,2017-02_Q2,39.52,4.0,17.88
2017-03-01,2017-03-15,2017-03_Q1,129.85,7.0,31.06
2017-03-16,2017-03-31,2017-03_Q2,120.7,6.0,27.02
2017-04-01,2017-04-15,2017-04_Q1,59.43,7.0,27.41
2017-04-16,2017-04-30,2017-04_Q2,89.78,10.0,17.27
2017-05-01,2017-05-15,2017-05_Q1,131.98,11.0,25.45
2017-05-16,2017-05-31,2017-05_Q2,56.95,7.0,29.8
2017-06-01,2017-06-15,2017-06_Q1,96.52,9.0,19.94
2017-06-16,2017-06-30,2017-06_Q2,32.39,1.0,32.39
2017-07-01,2017-07-15,2017-07_Q1,51.11,6.0,24.8
2017-07-16,2017-07-31,2017-07_Q2,52.18,3.0,21.72
2017-08-01,2017-08-15,2017-08_Q1,16.86,2.0,11.24
2017-08-16,2017-08-31,2017-08_Q2,78.74,7.0,20.33
2017-09-01,2017-09-15,2017-09_Q1,53.4,6.0,27.08
2017-09-16,2017-09-30,2017-09_Q2,91.62,10.0,18.41
2017-10-01,2017-10-15,2017-10_Q1,75.5,7.0,17.57
2017-10-16,2017-10-31,2017-10_Q2,108.31,7.0,43.36
2017-11-01,2017-11-15,2017-11_Q1,93.71,3.0,47.91
2017-11-16,2017-11-30,2017-11_Q2,55.64,2.0,39.82
2017-12-01,2017-12-15,2017-12_Q1,13.93,1.0,13.93
2017-12-16,2017-12-31,2017-12_Q2,39.39,1.0,39.39
2018-01-01,2018-01-15,2018-01_Q1,52.79,4.0,23.98
2018-01-16,2018-01-31,2018-01_Q2,19.93,1.0,19.93
2018-02-01,2018-02-15,2018-02_Q1,21.21,3.0,8.06
2018-02-16,2018-02-28,2018-02_Q2,21.92,2.0,14.72
2018-03-01,2018-03-15,2018-03_Q1,25.89,3.0,8.63
2018-03-16,2018-03-31,2018-03_Q2,158.78,10.0,26.3
2018-04-01,2018-04-15,2018-04_Q1,91.11,6.0,26.27
2018-04-16,2018-04-30,2018-04_Q2,78.16,13.0,19.31
