crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
cacao_ccn51,2016-01-01,2016-01-15,2016-01_Q1,25.99,0.41,0.17,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-01-16,2016-01-31,2016-01_Q2,27.2,0.5,0.25,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-01,2016-02-15,2016-02_Q1,26.6,0.82,0.67,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-16,2016-02-29,2016-02_Q2,26.8,0.6,0.36,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-03-01,2016-03-15,2016-03_Q1,27.06,1.19,1.41,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-03-16,2016-03-31,2016-03_Q2,25.26,1.34,1.8,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-04-01,2016-04-15,2016-04_Q1,23.84,0.67,0.45,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-04-16,2016-04-30,2016-04_Q2,24.26,1.01,1.01,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-05-01,2016-05-15,2016-05_Q1,23.67,0.73,0.54,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-05-16,2016-05-31,2016-05_Q2,23.12,0.77,0.59,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-06-01,2016-06-15,2016-06_Q1,23.22,1.27,1.61,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-06-16,2016-06-30,2016-06_Q2,22.24,0.62,0.38,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-07-01,2016-07-15,2016-07_Q1,22.53,0.96,0.93,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-07-16,2016-07-31,2016-07_Q2,22.29,0.66,0.43,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-08-01,2016-08-15,2016-08_Q1,23.27,0.78,0.6,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-08-16,2016-08-31,2016-08_Q2,24.01,0.58,0.33,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-09-01,2016-09-15,2016-09_Q1,23.65,0.75,0.56,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-09-16,2016-09-30,2016-09_Q2,24.11,0.6,0.36,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-10-01,2016-10-15,2016-10_Q1,24.34,0.71,0.51,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-10-16,2016-10-31,2016-10_Q2,24.23,1.01,1.01,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-11-01,2016-11-15,2016-11_Q1,24.12,0.64,0.41,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-11-16,2016-11-30,2016-11_Q2,23.31,0.79,0.62,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-12-01,2016-12-15,2016-12_Q1,23.91,0.83,0.69,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,23.44,0.59,0.35,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,23.06,0.64,0.41,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,22.62,0.68,0.46,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,24.52,0.97,0.94,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,23.57,0.9,0.81,VIABLE,optimal temperature range,1.0
