period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,68.58,22.05,44.68,23.9,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,22.38,44.68,-44.68,-0.226,,,
2016-02-01,2016-02-15,2016-02_Q1,37.6,22.9,44.13,-6.53,-1.462,,,
2016-02-16,2016-02-29,2016-02_Q2,63.83,23.01,44.13,19.7,-0.338,,,
2016-03-01,2016-03-15,2016-03_Q1,29.66,22.75,50.2,-20.54,-0.802,,,
2016-03-16,2016-03-31,2016-03_Q2,105.47,23.41,50.2,55.27,-0.954,-0.95,,
2016-04-01,2016-04-15,2016-04_Q1,90.89,22.25,45.4,45.49,-0.208,-1.211,,
2016-04-16,2016-04-30,2016-04_Q2,108.91,22.31,45.4,63.51,-0.783,-1.11,,
2016-05-01,2016-05-15,2016-05_Q1,89.35,21.8,46.84,42.51,-0.606,-0.954,,
2016-05-16,2016-05-31,2016-05_Q2,132.62,22.49,46.84,85.78,-0.419,-1.047,,
2016-06-01,2016-06-15,2016-06_Q1,70.77,21.54,43.46,27.31,-0.437,-0.848,,
2016-06-16,2016-06-30,2016-06_Q2,65.24,21.85,43.46,21.78,-1.259,-1.135,-1.293,
2016-07-01,2016-07-15,2016-07_Q1,71.67,21.66,43.55,28.12,-0.586,-1.054,-1.438,
2016-07-16,2016-07-31,2016-07_Q2,112.8,21.22,43.55,69.25,0.719,-0.471,-1.059,
2016-08-01,2016-08-15,2016-08_Q1,83.47,21.93,45.43,38.04,0.382,-0.166,-0.937,
2016-08-16,2016-08-31,2016-08_Q2,89.1,21.92,45.43,43.67,-0.651,-0.614,-0.965,
2016-09-01,2016-09-15,2016-09_Q1,75.09,21.09,40.76,34.33,-0.675,-0.362,-0.628,
2016-09-16,2016-09-30,2016-09_Q2,65.76,21.66,40.76,25.0,-0.866,-0.516,-0.885,
2016-10-01,2016-10-15,2016-10_Q1,176.37,21.09,40.26,136.11,0.087,-0.028,-0.639,
2016-10-16,2016-10-31,2016-10_Q2,145.88,21.13,40.26,105.62,0.861,-0.239,-0.446,
2016-11-01,2016-11-15,2016-11_Q1,137.27,21.0,37.57,99.7,0.278,-0.042,-0.23,
2016-11-16,2016-11-30,2016-11_Q2,103.42,20.82,37.57,65.85,0.608,0.192,-0.196,
2016-12-01,2016-12-15,2016-12_Q1,89.49,20.86,38.29,51.2,0.72,0.463,0.124,
2016-12-16,2016-12-31,2016-12_Q2,31.38,20.83,38.29,-6.91,0.499,0.89,0.144,-0.528
2017-01-01,2017-01-15,2017-01_Q1,46.44,20.71,38.05,8.39,-0.328,0.381,0.151,-0.521
2017-01-16,2017-01-31,2017-01_Q2,13.07,20.81,38.05,-24.98,-0.115,0.22,-0.045,-0.485
