crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
cacao_ccn51,2016-01-01,2016-01-15,2016-01_Q1,17.27,0.37,0.14,VIABLE_WITH_RESERVE,cool for crop,0.7567
cacao_ccn51,2016-01-16,2016-01-31,2016-01_Q2,17.75,0.56,0.31,VIABLE_WITH_RESERVE,cool for crop,0.9167
cacao_ccn51,2016-02-01,2016-02-15,2016-02_Q1,18.33,0.64,0.42,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-16,2016-02-29,2016-02_Q2,18.5,0.94,0.88,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-03-01,2016-03-15,2016-03_Q1,17.95,0.6,0.36,VIABLE_WITH_RESERVE,cool for crop,0.9833
cacao_ccn51,2016-03-16,2016-03-31,2016-03_Q2,19.21,0.7,0.5,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-04-01,2016-04-15,2016-04_Q1,17.89,0.6,0.36,VIABLE_WITH_RESERVE,cool for crop,0.9633
cacao_ccn51,2016-04-16,2016-04-30,2016-04_Q2,18.28,0.3,0.09,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-05-01,2016-05-15,2016-05_Q1,17.63,0.63,0.4,VIABLE_WITH_RESERVE,cool for crop,0.8767
cacao_ccn51,2016-05-16,2016-05-31,2016-05_Q2,18.18,0.58,0.34,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-06-01,2016-06-15,2016-06_Q1,17.81,0.62,0.39,VIABLE_WITH_RESERVE,cool for crop,0.9367
cacao_ccn51,2016-06-16,2016-06-30,2016-06_Q2,17.82,0.43,0.19,VIABLE_WITH_RESERVE,cool for crop,0.94
cacao_ccn51,2016-07-01,2016-07-15,2016-07_Q1,18.32,0.33,0.11,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-07-16,2016-07-31,2016-07_Q2,17.98,0.54,0.29,VIABLE_WITH_RESERVE,cool for crop,0.9933
cacao_ccn51,2016-08-01,2016-08-15,2016-08_Q1,18.8,0.48,0.24,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-08-16,2016-08-31,2016-08_Q2,19.04,0.39,0.15,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-09-01,2016-09-15,2016-09_Q1,18.48,0.41,0.17,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-09-16,2016-09-30,2016-09_Q2,18.83,0.44,0.19,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-10-01,2016-10-15,2016-10_Q1,17.86,0.4,0.16,VIABLE_WITH_RESERVE,cool for crop,0.9533
cacao_ccn51,2016-10-16,2016-10-31,2016-10_Q2,17.8,0.8,0.63,VIABLE_WITH_RESERVE,cool for crop,0.9333
cacao_ccn51,2016-11-01,2016-11-15,2016-11_Q1,17.06,0.35,0.13,VIABLE_WITH_RESERVE,cool for crop,0.6867
cacao_ccn51,2016-11-16,2016-11-30,2016-11_Q2,16.78,0.36,0.13,VIABLE_WITH_RESERVE,cool for crop,0.5933
cacao_ccn51,2016-12-01,2016-12-15,2016-12_Q1,16.99,0.26,0.07,VIABLE_WITH_RESERVE,cool for crop,0.6633
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,16.14,0.47,0.22,VIABLE_WITH_RESERVE,cool for crop,0.38
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,15.76,1.15,1.33,VIABLE_WITH_RESERVE,cool for crop,0.2533
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,15.54,1.0,1.01,VIABLE_WITH_RESERVE,cool for crop,0.18
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,16.92,1.11,1.23,VIABLE_WITH_RESERVE,cool for crop,0.64
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,16.21,0.5,0.25,VIABLE_WITH_RESERVE,cool for crop,0.4033
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,16.18,0.47,0.22,VIABLE_WITH_RESERVE,cool for crop,0.3933
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,16.27,0.4,0.16,VIABLE_WITH_RESERVE,cool for crop,0.4233
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,17.49,0.82,0.67,VIABLE_WITH_RESERVE,cool for crop,0.83
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,17.57,0.6,0.36,VIABLE_WITH_RESERVE,cool for crop,0.8567
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,17.13,0.47,0.22,VIABLE_WITH_RESERVE,cool for crop,0.71
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,17.93,0.33,0.11,VIABLE_WITH_RESERVE,cool for crop,0.9767
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,17.88,0.64,0.41,VIABLE_WITH_RESERVE,cool for crop,0.96
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,17.92,0.29,0.08,VIABLE_WITH_RESERVE,cool for crop,0.9733
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,18.27,0.44,0.19,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,18.26,0.53,0.28,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,18.63,0.4,0.16,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,18.86,0.58,0.33,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,18.85,0.75,0.57,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,18.84,0.58,0.34,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,18.25,0.75,0.56,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,18.25,1.05,1.1,VIABLE,optimal temperature range,1.0
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,17.77,0.59,0.35,VIABLE_WITH_RESERVE,cool for crop,0.9233
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,17.46,0.59,0.35,VIABLE_WITH_RESERVE,cool for crop,0.82
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,17.81,0.52,0.27,VIABLE_WITH_RESERVE,cool for crop,0.9367
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,16.81,0.73,0.53,VIABLE_WITH_RESERVE,cool for crop,0.6033
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,17.06,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.6867
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,17.61,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.87
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,16.38,0.83,0.68,VIABLE_WITH_RESERVE,cool for crop,0.46
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,15.41,0.67,0.45,VIABLE_WITH_RESERVE,cool for crop,0.1367
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,17.16,1.21,1.47,VIABLE_WITH_RESERVE,cool for crop,0.72
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,17.25,0.88,0.77,VIABLE_WITH_RESERVE,cool for crop,0.75
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,16.02,0.51,0.26,VIABLE_WITH_RESERVE,cool for crop,0.34
cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,17.4,0.46,0.21,VIABLE_WITH_RESERVE,cool for crop,0.8
cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,17.16,0.53,0.28,VIABLE_WITH_RESERVE,cool for crop,0.72
cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,17.75,0.42,0.18,VIABLE_WITH_RESERVE,cool for crop,0.9167
cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,18.38,0.52,0.27,VIABLE,optimal temperature range,1.0
cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,17.91,0.34,0.12,VIABLE_WITH_RESERVE,cool for crop,0.97
cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,18.17,0.4,0.16,VIABLE,optimal temperature range,1.0
cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,18.76,0.37,0.14,VIABLE,optimal temperature range,1.0
cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,18.33,0.48,0.23,VIABLE,optimal temperature range,1.0
cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,18.68,0.3,0.09,VIABLE,optimal temperature range,1.0
cacao_ccn51,2018-09-01,2018-09-15,2018-09_Q1,17.8,0.9,0.81,VIABLE_WITH_RESERVE,cool for crop,0.9333
cacao_ccn51,2018-09-16,2018-09-30,2018-09_Q2,18.12,0.49,0.24,VIABLE,optimal temperature range,1.0
cacao_ccn51,2018-10-01,2018-10-15,2018-10_Q1,17.06,0.54,0.29,VIABLE_WITH_RESERVE,cool for crop,0.6867
cacao_ccn51,2018-10-16,2018-10-31,2018-10_Q2,17.02,0.69,0.48,VIABLE_WITH_RESERVE,cool for crop,0.6733
cacao_ccn51,2018-11-01,2018-11-15,2018-11_Q1,17.0,0.7,0.49,VIABLE_WITH_RESERVE,cool for crop,0.6667
cacao_ccn51,2018-11-16,2018-11-30,2018-11_Q2,17.41,0.49,0.24,VIABLE_WITH_RESERVE,cool for crop,0.8033
cacao_ccn51,2018-12-01,2018-12-15,2018-12_Q1,16.62,0.68,0.47,VIABLE_WITH_RESERVE,cool for crop,0.54
cacao_ccn51,2018-12-16,2018-12-31,2018-12_Q2,17.22,0.32,0.11,VIABLE_WITH_RESERVE,cool for crop,0.74
