period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,14.75,2.0,9.02
2016-01-16,2016-01-31,2016-01_Q2,11.65,2.0,6.04
2016-02-01,2016-02-15,2016-02_Q1,17.65,3.0,7.54
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,5.44,1.0,5.44
2016-03-16,2016-03-31,2016-03_Q2,12.54,3.0,6.41
2016-04-01,2016-04-15,2016-04_Q1,35.53,4.0,18.63
2016-04-16,2016-04-30,2016-04_Q2,113.76,12.0,21.59
2016-05-01,2016-05-15,2016-05_Q1,49.03,9.0,12.08
2016-05-16,2016-05-31,2016-05_Q2,73.88,10.0,16.11
2016-06-01,2016-06-15,2016-06_Q1,58.9,11.0,10.35
2016-06-16,2016-06-30,2016-06_Q2,50.14,8.0,10.71
2016-07-01,2016-07-15,2016-07_Q1,79.08,10.0,14.47
2016-07-16,2016-07-31,2016-07_Q2,64.06,11.0,14.12
2016-08-01,2016-08-15,2016-08_Q1,69.88,12.0,14.36
2016-08-16,2016-08-31,2016-08_Q2,105.11,10.0,17.44
2016-09-01,2016-09-15,2016-09_Q1,109.22,13.0,12.95
2016-09-16,2016-09-30,2016-09_Q2,69.22,8.0,15.78
2016-10-01,2016-10-15,2016-10_Q1,137.13,9.0,31.55
2016-10-16,2016-10-31,2016-10_Q2,123.82,9.0,31.77
2016-11-01,2016-11-15,2016-11_Q1,140.53,9.0,26.41
2016-11-16,2016-11-30,2016-11_Q2,187.81,10.0,49.05
2016-12-01,2016-12-15,2016-12_Q1,52.02,6.0,19.89
2016-12-16,2016-12-31,2016-12_Q2,13.44,1.0,13.44
2017-01-01,2017-01-15,2017-01_Q1,20.8,2.0,10.4
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,19.68,1.0,19.68
2017-03-01,2017-03-15,2017-03_Q1,49.76,6.0,18.11
2017-03-16,2017-03-31,2017-03_Q2,45.58,5.0,16.08
2017-04-01,2017-04-15,2017-04_Q1,29.58,6.0,12.65
2017-04-16,2017-04-30,2017-04_Q2,57.03,7.0,15.49
2017-05-01,2017-05-15,2017-05_Q1,142.22,14.0,22.17
2017-05-16,2017-05-31,2017-05_Q2,62.39,13.0,8.85
2017-06-01,2017-06-15,2017-06_Q1,129.74,12.0,23.34
2017-06-16,2017-06-30,2017-06_Q2,88.22,10.0,12.71
2017-07-01,2017-07-15,2017-07_Q1,79.92,12.0,13.34
2017-07-16,2017-07-31,2017-07_Q2,109.3,14.0,21.28
2017-08-01,2017-08-15,2017-08_Q1,86.84,12.0,12.74
2017-08-16,2017-08-31,2017-08_Q2,126.16,15.0,16.63
2017-09-01,2017-09-15,2017-09_Q1,147.15,12.0,26.89
2017-09-16,2017-09-30,2017-09_Q2,92.8,10.0,17.21
2017-10-01,2017-10-15,2017-10_Q1,58.81,9.0,13.32
2017-10-16,2017-10-31,2017-10_Q2,149.78,11.0,35.37
2017-11-01,2017-11-15,2017-11_Q1,86.43,5.0,32.7
2017-11-16,2017-11-30,2017-11_Q2,82.32,5.0,34.33
2017-12-01,2017-12-15,2017-12_Q1,23.09,7.0,5.06
2017-12-16,2017-12-31,2017-12_Q2,30.25,2.0,15.13
2018-01-01,2018-01-15,2018-01_Q1,51.44,9.0,10.92
2018-01-16,2018-01-31,2018-01_Q2,5.89,2.0,2.95
2018-02-01,2018-02-15,2018-02_Q1,5.34,1.0,5.34
2018-02-16,2018-02-28,2018-02_Q2,5.18,1.0,5.18
2018-03-01,2018-03-15,2018-03_Q1,13.79,2.0,8.82
2018-03-16,2018-03-31,2018-03_Q2,33.59,6.0,9.12
2018-04-01,2018-04-15,2018-04_Q1,62.42,7.0,21.35
