period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,26.58,21.28,42.09,-15.51,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,21.9,42.09,-42.09,-0.524,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,22.71,44.78,-44.78,-1.831,,,
2016-02-16,2016-02-29,2016-02_Q2,12.06,23.37,44.78,-32.72,-1.706,,,
2016-03-01,2016-03-15,2016-03_Q1,0.0,23.11,54.37,-54.37,-1.357,,,
2016-03-16,2016-03-31,2016-03_Q2,12.51,24.49,54.37,-41.86,-1.681,-1.624,,
2016-04-01,2016-04-15,2016-04_Q1,41.69,21.6,41.76,-0.07,-0.947,-1.633,,
2016-04-16,2016-04-30,2016-04_Q2,120.08,21.04,41.76,78.32,0.405,-1.044,,
2016-05-01,2016-05-15,2016-05_Q1,79.85,20.7,43.13,36.72,0.452,-0.665,,
2016-05-16,2016-05-31,2016-05_Q2,66.84,21.63,43.13,23.71,-0.655,-0.81,,
2016-06-01,2016-06-15,2016-06_Q1,27.54,20.69,41.23,-13.69,-1.61,-1.204,,
2016-06-16,2016-06-30,2016-06_Q2,27.86,21.26,41.23,-13.37,-1.384,-1.189,-1.59,
2016-07-01,2016-07-15,2016-07_Q1,54.78,21.36,43.16,11.62,-0.666,-0.905,-1.652,
2016-07-16,2016-07-31,2016-07_Q2,56.53,20.89,43.16,13.37,0.025,-1.191,-1.554,
2016-08-01,2016-08-15,2016-08_Q1,67.49,21.34,44.01,23.48,0.26,-1.474,-1.739,
2016-08-16,2016-08-31,2016-08_Q2,57.47,21.53,44.01,13.46,0.02,-1.001,-1.622,
2016-09-01,2016-09-15,2016-09_Q1,108.48,20.15,37.85,70.63,-0.231,-0.524,-1.124,
2016-09-16,2016-09-30,2016-09_Q2,49.42,20.91,37.85,11.57,-0.603,-0.44,-1.294,
2016-10-01,2016-10-15,2016-10_Q1,93.73,19.9,35.72,58.01,-1.134,-0.647,-1.461,
2016-10-16,2016-10-31,2016-10_Q2,94.97,19.91,35.72,59.25,-0.719,-0.764,-1.542,
2016-11-01,2016-11-15,2016-11_Q1,99.76,19.68,32.92,66.84,0.084,-0.85,-1.512,
2016-11-16,2016-11-30,2016-11_Q2,130.05,19.59,32.92,97.13,1.12,0.131,-0.611,
2016-12-01,2016-12-15,2016-12_Q1,34.11,20.11,35.43,-1.32,1.698,0.125,-0.194,
2016-12-16,2016-12-31,2016-12_Q2,18.53,20.01,35.43,-16.9,0.393,0.435,0.153,-1.43
2017-01-01,2017-01-15,2017-01_Q1,33.63,19.99,36.27,-2.64,0.352,0.743,0.258,-1.178
2017-01-16,2017-01-31,2017-01_Q2,0.0,20.47,36.27,-36.27,0.379,1.052,0.249,-1.234
2017-02-01,2017-02-15,2017-02_Q1,4.83,21.57,38.13,-33.3,-0.565,1.548,0.067,-1.176
2017-02-16,2017-02-28,2017-02_Q2,7.78,21.38,38.13,-30.35,-0.476,0.146,0.066,-1.118
2017-03-01,2017-03-15,2017-03_Q1,33.41,20.74,39.26,-5.85,0.818,0.179,0.191,-0.686
2017-03-16,2017-03-31,2017-03_Q2,52.16,20.54,39.26,12.9,1.672,0.91,0.586,-0.31
2017-04-01,2017-04-15,2017-04_Q1,20.02,21.5,41.11,-21.09,-0.06,-0.058,0.407,-0.503
2017-04-16,2017-04-30,2017-04_Q2,85.63,20.85,41.11,44.52,-0.945,-0.061,0.632,-0.739
2017-05-01,2017-05-15,2017-05_Q1,146.22,19.87,39.72,106.5,0.98,0.743,1.133,-0.515
2017-05-16,2017-05-31,2017-05_Q2,75.5,20.96,39.72,35.78,0.864,0.514,0.302,-0.447
2017-06-01,2017-06-15,2017-06_Q1,101.75,20.68,39.39,62.36,-0.161,0.701,0.571,-0.14
2017-06-16,2017-06-30,2017-06_Q2,115.93,20.44,39.39,76.54,0.941,0.725,0.888,0.307
2017-07-01,2017-07-15,2017-07_Q1,73.12,20.76,41.41,31.71,1.15,1.147,1.013,0.521
2017-07-16,2017-07-31,2017-07_Q2,59.25,20.73,41.41,17.84,0.63,1.272,0.98,0.608
2017-08-01,2017-08-15,2017-08_Q1,74.82,20.83,40.25,34.57,0.622,0.847,1.078,0.55
2017-08-16,2017-08-31,2017-08_Q2,98.04,20.4,40.25,57.79,1.294,1.068,1.162,0.767
2017-09-01,2017-09-15,2017-09_Q1,143.04,20.3,37.01,106.03,1.642,1.406,1.198,0.927
2017-09-16,2017-09-30,2017-09_Q2,89.11,20.36,37.01,52.1,0.586,0.957,1.047,0.978
2017-10-01,2017-10-15,2017-10_Q1,71.44,20.28,37.32,34.12,-0.896,0.316,0.963,0.693
2017-10-16,2017-10-31,2017-10_Q2,92.56,20.3,37.32,55.24,-1.239,0.288,0.779,0.726
2017-11-01,2017-11-15,2017-11_Q1,87.55,19.82,33.81,53.74,-0.214,0.128,0.527,0.868
2017-11-16,2017-11-30,2017-11_Q2,56.75,19.91,33.81,22.94,0.01,-0.336,0.572,0.806
2017-12-01,2017-12-15,2017-12_Q1,22.26,20.33,36.0,-13.74,-0.168,-0.888,0.508,0.716
2017-12-16,2017-12-31,2017-12_Q2,37.47,20.07,36.0,1.47,0.855,-0.71,0.451,0.881
2018-01-01,2018-01-15,2018-01_Q1,44.82,19.48,34.91,9.91,1.352,0.117,0.491,0.904
2018-01-16,2018-01-31,2018-01_Q2,5.61,20.31,34.91,-29.3,1.228,0.417,0.532,0.952
2018-02-01,2018-02-15,2018-02_Q1,0.0,20.29,33.26,-33.26,-0.112,0.258,0.313,0.942
2018-02-16,2018-02-28,2018-02_Q2,10.19,20.17,33.26,-23.07,0.0,0.827,0.012,0.925
2018-03-01,2018-03-15,2018-03_Q1,8.73,21.73,44.27,-35.54,-0.312,0.595,-0.477,0.836
2018-03-16,2018-03-31,2018-03_Q2,28.45,21.78,44.27,-15.82,-0.236,0.255,-0.54,0.719
2018-04-01,2018-04-15,2018-04_Q1,58.03,19.56,36.37,21.66,0.256,-0.081,-0.188,0.721
2018-04-16,2018-04-30,2018-04_Q2,83.17,20.58,36.37,46.8,0.205,-0.157,-0.073,0.661
2018-05-01,2018-05-15,2018-05_Q1,123.06,19.91,38.33,84.73,0.705,0.418,0.341,0.492
2018-05-16,2018-05-31,2018-05_Q2,113.28,20.29,38.33,74.95,1.174,0.556,0.753,0.571
2018-06-01,2018-06-15,2018-06_Q1,27.83,21.23,40.63,-12.8,-0.928,0.293,0.296,0.31
2018-06-16,2018-06-30,2018-06_Q2,89.6,20.45,40.63,48.97,-0.568,0.388,0.333,0.184
2018-07-01,2018-07-15,2018-07_Q1,24.75,21.05,43.84,-19.09,-0.094,0.021,-0.005,0.051
2018-07-16,2018-07-31,2018-07_Q2,45.13,21.49,43.84,1.29,-1.02,-0.22,-0.072,-0.013
2018-08-01,2018-08-15,2018-08_Q1,43.11,21.38,43.75,-0.64,-0.847,-1.021,-0.162,-0.334
2018-08-16,2018-08-31,2018-08_Q2,56.13,21.38,43.75,12.38,-0.72,-1.033,-0.25,-0.617
2018-09-01,2018-09-15,2018-09_Q1,127.79,20.24,37.43,90.36,0.181,-0.38,0.03,-0.801
2018-09-16,2018-09-30,2018-09_Q2,93.65,20.62,37.43,56.22,0.418,-0.475,0.065,-0.754
2018-10-01,2018-10-15,2018-10_Q1,168.97,19.5,34.98,133.99,0.606,0.245,0.263,-0.253
2018-10-16,2018-10-31,2018-10_Q2,91.55,19.95,34.98,56.57,0.427,0.361,0.066,-0.077
2018-11-01,2018-11-15,2018-11_Q1,56.16,20.15,36.09,20.07,-0.892,0.23,-0.41,-0.042
2018-11-16,2018-11-30,2018-11_Q2,22.59,20.73,36.09,-13.5,-1.214,-0.09,-0.786,-0.121
2018-12-01,2018-12-15,2018-12_Q1,0.0,20.29,37.82,-37.82,-1.505,-0.739,-0.647,-0.287
2018-12-16,2018-12-31,2018-12_Q2,17.38,20.99,37.82,-20.44,-1.643,-0.886,-0.959,-0.277
2019-01-01,2019-01-15,2019-01_Q1,4.96,20.66,40.07,-35.11,-1.171,-1.526,-0.815,-0.541
2019-01-16,2019-01-31,2019-01_Q2,7.06,21.6,40.07,-33.01,-1.007,-1.552,-0.83,-0.604
2019-02-01,2019-02-15,2019-02_Q1,0.0,21.71,39.75,-39.75,-0.785,-1.726,-0.947,-0.719
2019-02-16,2019-02-28,2019-02_Q2,17.64,22.03,39.75,-22.11,-0.35,-1.782,-0.773,-0.72
2019-03-01,2019-03-15,2019-03_Q1,19.62,22.08,44.39,-24.77,0.256,-1.133,-1.097,-0.647
2019-03-16,2019-03-31,2019-03_Q2,24.21,21.48,44.39,-20.18,-0.002,-0.714,-1.07,-0.73
2019-04-01,2019-04-15,2019-04_Q1,51.99,21.47,41.0,10.99,-0.084,-0.305,-1.39,-0.771
2019-04-16,2019-04-30,2019-04_Q2,102.72,20.83,41.0,61.72,0.294,-0.076,-1.302,-0.715
2019-05-01,2019-05-15,2019-05_Q1,72.71,21.48,41.27,31.44,0.089,-0.078,-1.091,-1.026
2019-05-16,2019-05-31,2019-05_Q2,168.24,20.04,41.27,126.97,1.152,0.655,-0.289,-0.746
2019-06-01,2019-06-15,2019-06_Q1,45.84,20.7,41.89,3.95,0.878,0.453,-0.271,-0.78
2019-06-16,2019-06-30,2019-06_Q2,22.22,21.54,41.89,-19.67,-1.25,-0.077,-0.452,-1.067
2019-07-01,2019-07-15,2019-07_Q1,32.33,21.53,46.69,-14.36,-1.232,-0.292,-0.403,-1.073
2019-07-16,2019-07-31,2019-07_Q2,40.62,22.2,46.69,-6.07,-1.079,-0.71,-0.483,-1.207
2019-08-01,2019-08-15,2019-08_Q1,41.31,21.57,43.68,-2.37,-1.181,-1.064,-0.605,-1.214
2019-08-16,2019-08-31,2019-08_Q2,34.46,21.16,43.68,-9.22,-1.416,-1.511,-0.905,-1.325
2019-09-01,2019-09-15,2019-09_Q1,58.64,21.96,39.94,18.7,-1.466,-1.895,-1.348,-1.515
2019-09-16,2019-09-30,2019-09_Q2,140.89,20.08,39.94,100.95,0.003,-0.972,-0.78,-1.378
2019-10-01,2019-10-15,2019-10_Q1,106.73,20.04,35.92,70.81,0.358,-0.805,-0.948,-1.424
2019-10-16,2019-10-31,2019-10_Q2,106.39,19.87,35.92,70.47,-0.303,-0.61,-0.959,-1.432
2019-11-01,2019-11-15,2019-11_Q1,68.65,20.27,35.51,33.14,-0.316,-0.775,-1.096,-1.824
2019-11-16,2019-11-30,2019-11_Q2,47.54,20.32,35.51,12.03,-0.515,-0.59,-1.701,-2.621
2019-12-01,2019-12-15,2019-12_Q1,0.0,20.53,39.23,-39.23,-1.015,-0.336,-1.816,-2.139
2019-12-16,2019-12-31,2019-12_Q2,45.38,21.42,39.23,6.15,-0.591,-0.714,-1.395,-1.501
2020-01-01,2020-01-15,2020-01_Q1,0.0,20.52,39.12,-39.12,-0.195,-0.753,-1.361,-1.431
2020-01-16,2020-01-31,2020-01_Q2,28.42,21.3,39.12,-10.7,-0.148,-0.581,-1.043,-1.312
2020-02-01,2020-02-15,2020-02_Q1,9.33,22.05,41.81,-32.48,0.873,-0.898,-1.056,-1.305
2020-02-16,2020-02-29,2020-02_Q2,6.21,22.67,41.81,-35.6,-0.817,-0.654,-0.777,-1.41
2020-03-01,2020-03-15,2020-03_Q1,0.0,22.61,46.52,-46.52,-1.207,-0.714,-0.527,-1.755
2020-03-16,2020-03-31,2020-03_Q2,18.44,21.85,46.52,-28.08,-1.041,-1.028,-1.096,-1.89
2020-04-01,2020-04-15,2020-04_Q1,44.78,22.85,47.25,-2.47,-0.631,-0.748,-1.104,-1.511
2020-04-16,2020-04-30,2020-04_Q2,55.56,22.16,47.25,8.31,-1.488,-1.651,-1.418,-1.623
2020-05-01,2020-05-15,2020-05_Q1,41.35,22.65,48.01,-6.66,-1.514,-1.598,-1.477,-1.629
2020-05-16,2020-05-31,2020-05_Q2,79.0,21.71,48.01,30.99,-1.224,-1.508,-1.645,-1.702
2020-06-01,2020-06-15,2020-06_Q1,129.43,20.59,40.9,88.53,0.477,-1.096,-1.479,-1.702
2020-06-16,2020-06-30,2020-06_Q2,37.67,21.21,40.9,-3.23,0.16,-1.147,-1.317,-1.649
2020-07-01,2020-07-15,2020-07_Q1,74.24,20.58,40.41,33.83,-0.081,-0.647,-0.955,-1.626
2020-07-16,2020-07-31,2020-07_Q2,112.9,20.47,40.41,72.49,1.781,0.143,-0.558,-1.355
2020-08-01,2020-08-15,2020-08_Q1,45.95,20.95,39.63,6.32,1.104,0.515,-0.685,-1.288
2020-08-16,2020-08-31,2020-08_Q2,91.02,20.0,39.63,51.39,0.566,0.791,-0.267,-1.028
2020-09-01,2020-09-15,2020-09_Q1,107.84,20.2,36.49,71.35,0.654,0.618,-0.043,-0.863
2020-09-16,2020-09-30,2020-09_Q2,91.84,20.21,36.49,55.35,0.114,0.884,0.075,-1.018
2020-10-01,2020-10-15,2020-10_Q1,154.51,19.98,36.25,118.26,0.383,0.852,0.322,-0.72
2020-10-16,2020-10-31,2020-10_Q2,141.92,20.09,36.25,105.67,0.821,0.779,0.574,-0.429
2020-11-01,2020-11-15,2020-11_Q1,99.95,19.36,32.88,67.07,0.719,0.964,0.885,-0.121
2020-11-16,2020-11-30,2020-11_Q2,74.05,19.89,32.88,41.17,0.473,0.908,0.981,0.184
2020-12-01,2020-12-15,2020-12_Q1,47.64,20.07,36.04,11.6,0.859,0.949,0.963,0.398
2020-12-16,2020-12-31,2020-12_Q2,0.0,20.35,36.04,-36.04,-0.054,0.803,1.122,0.33
2021-01-01,2021-01-15,2021-01_Q1,15.92,20.59,39.01,-23.09,-1.323,0.449,0.992,0.418
2021-01-16,2021-01-31,2021-01_Q2,0.0,21.18,39.01,-39.01,-0.735,0.147,0.789,0.315
2021-02-01,2021-02-15,2021-02_Q1,15.9,22.46,39.94,-24.04,-0.142,-0.33,0.841,0.33
2021-02-16,2021-02-28,2021-02_Q2,0.0,21.37,39.94,-39.94,-0.499,-0.64,0.556,0.262
