period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,65.86,3.0,39.84
2016-01-16,2016-01-31,2016-01_Q2,7.95,1.0,7.95
2016-02-01,2016-02-15,2016-02_Q1,8.06,1.0,8.06
2016-02-16,2016-02-29,2016-02_Q2,22.95,3.0,11.92
2016-03-01,2016-03-15,2016-03_Q1,87.95,7.0,21.34
2016-03-16,2016-03-31,2016-03_Q2,85.42,3.0,44.55
2016-04-01,2016-04-15,2016-04_Q1,67.97,3.0,38.71
2016-04-16,2016-04-30,2016-04_Q2,111.97,6.0,37.11
2016-05-01,2016-05-15,2016-05_Q1,96.33,6.0,25.82
2016-05-16,2016-05-31,2016-05_Q2,43.16,2.0,34.53
2016-06-01,2016-06-15,2016-06_Q1,26.21,3.0,12.52
2016-06-16,2016-06-30,2016-06_Q2,11.77,2.0,6.11
2016-07-01,2016-07-15,2016-07_Q1,0.0,0.0,0.0
2016-07-16,2016-07-31,2016-07_Q2,42.97,3.0,18.95
2016-08-01,2016-08-15,2016-08_Q1,0.0,0.0,0.0
2016-08-16,2016-08-31,2016-08_Q2,27.14,1.0,27.14
2016-09-01,2016-09-15,2016-09_Q1,47.48,5.0,23.29
2016-09-16,2016-09-30,2016-09_Q2,21.08,2.0,10.54
2016-10-01,2016-10-15,2016-10_Q1,105.0,5.0,36.92
2016-10-16,2016-10-31,2016-10_Q2,58.0,5.0,24.08
2016-11-01,2016-11-15,2016-11_Q1,114.01,8.0,39.43
2016-11-16,2016-11-30,2016-11_Q2,158.64,7.0,40.72
2016-12-01,2016-12-15,2016-12_Q1,73.68,3.0,29.29
2016-12-16,2016-12-31,2016-12_Q2,85.71,4.0,24.79
2017-01-01,2017-01-15,2017-01_Q1,100.88,4.0,55.65
2017-01-16,2017-01-31,2017-01_Q2,70.41,2.0,54.02
2017-02-01,2017-02-15,2017-02_Q1,18.62,2.0,9.31
2017-02-16,2017-02-28,2017-02_Q2,152.14,3.0,97.62
2017-03-01,2017-03-15,2017-03_Q1,155.2,9.0,24.55
2017-03-16,2017-03-31,2017-03_Q2,178.24,10.0,35.26
2017-04-01,2017-04-15,2017-04_Q1,85.91,6.0,48.73
2017-04-16,2017-04-30,2017-04_Q2,75.77,5.0,24.71
2017-05-01,2017-05-15,2017-05_Q1,192.24,8.0,46.62
2017-05-16,2017-05-31,2017-05_Q2,37.85,2.0,25.78
2017-06-01,2017-06-15,2017-06_Q1,37.37,5.0,14.41
2017-06-16,2017-06-30,2017-06_Q2,18.46,3.0,8.21
2017-07-01,2017-07-15,2017-07_Q1,5.96,1.0,5.96
2017-07-16,2017-07-31,2017-07_Q2,12.89,2.0,6.91
2017-08-01,2017-08-15,2017-08_Q1,18.18,1.0,18.18
2017-08-16,2017-08-31,2017-08_Q2,29.57,3.0,14.78
2017-09-01,2017-09-15,2017-09_Q1,24.31,2.0,17.1
2017-09-16,2017-09-30,2017-09_Q2,16.33,2.0,8.99
2017-10-01,2017-10-15,2017-10_Q1,81.41,7.0,23.18
2017-10-16,2017-10-31,2017-10_Q2,93.05,5.0,27.5
2017-11-01,2017-11-15,2017-11_Q1,209.02,10.0,41.6
2017-11-16,2017-11-30,2017-11_Q2,98.98,3.0,41.63
2017-12-01,2017-12-15,2017-12_Q1,79.71,2.0,47.75
2017-12-16,2017-12-31,2017-12_Q2,131.73,2.0,65.86
2018-01-01,2018-01-15,2018-01_Q1,130.38,4.0,76.44
2018-01-16,2018-01-31,2018-01_Q2,22.51,2.0,15.33
2018-02-01,2018-02-15,2018-02_Q1,70.5,2.0,49.97
2018-02-16,2018-02-28,2018-02_Q2,60.36,1.0,60.36
2018-03-01,2018-03-15,2018-03_Q1,49.0,3.0,29.15
2018-03-16,2018-03-31,2018-03_Q2,87.81,6.0,31.61
2018-04-01,2018-04-15,2018-04_Q1,130.92,9.0,43.36
2018-04-16,2018-04-30,2018-04_Q2,46.32,6.0,13.07
2018-05-01,2018-05-15,2018-05_Q1,60.81,4.0,40.62
2018-05-16,2018-05-31,2018-05_Q2,49.07,4.0,17.52
2018-06-01,2018-06-15,2018-06_Q1,44.9,2.0,36.15
2018-06-16,2018-06-30,2018-06_Q2,0.0,0.0,0.0
2018-07-01,2018-07-15,2018-07_Q1,33.05,2.0,19.94
2018-07-16,2018-07-31,2018-07_Q2,0.0,0.0,0.0
2018-08-01,2018-08-15,2018-08_Q1,9.42,1.0,9.42
2018-08-16,2018-08-31,2018-08_Q2,13.52,2.0,9.61
2018-09-01,2018-09-15,2018-09_Q1,68.49,2.0,52.46
2018-09-16,2018-09-30,2018-09_Q2,0.0,0.0,0.0
2018-10-01,2018-10-15,2018-10_Q1,210.57,9.0,93.77
2018-10-16,2018-10-31,2018-10_Q2,91.23,6.0,23.57
2018-11-01,2018-11-15,2018-11_Q1,93.3,6.0,17.57
2018-11-16,2018-11-30,2018-11_Q2,179.49,10.0,30.22
2018-12-01,2018-12-15,2018-12_Q1,36.28,1.0,36.28
2018-12-16,2018-12-31,2018-12_Q2,11.03,2.0,9.03
2019-01-01,2019-01-15,2019-01_Q1,43.07,1.0,43.07
2019-01-16,2019-01-31,2019-01_Q2,77.3,1.0,77.3
2019-02-01,2019-02-15,2019-02_Q1,62.9,2.0,38.42
2019-02-16,2019-02-28,2019-02_Q2,48.8,3.0,17.72
2019-03-01,2019-03-15,2019-03_Q1,93.86,5.0,47.74
2019-03-16,2019-03-31,2019-03_Q2,90.52,4.0,42.35
2019-04-01,2019-04-15,2019-04_Q1,156.12,7.0,55.59
2019-04-16,2019-04-30,2019-04_Q2,42.23,8.0,16.03
2019-05-01,2019-05-15,2019-05_Q1,47.67,5.0,15.2
