period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,22.6,44.69,-44.69,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,22.96,44.69,-44.69,-1.184,,,
2016-02-01,2016-02-15,2016-02_Q1,2.89,23.44,45.23,-42.34,-1.443,,,
2016-02-16,2016-02-29,2016-02_Q2,2.79,23.77,45.23,-42.44,-1.277,,,
2016-03-01,2016-03-15,2016-03_Q1,0.0,23.43,53.58,-53.58,-1.415,,,
2016-03-16,2016-03-31,2016-03_Q2,3.84,24.58,53.58,-49.74,-1.329,-1.568,,
2016-04-01,2016-04-15,2016-04_Q1,5.09,23.5,51.08,-45.99,-1.38,-1.62,,
2016-04-16,2016-04-30,2016-04_Q2,47.3,23.78,51.08,-3.78,-1.455,-1.544,,
2016-05-01,2016-05-15,2016-05_Q1,89.96,23.8,56.2,33.76,-0.205,-1.266,,
2016-05-16,2016-05-31,2016-05_Q2,80.67,24.24,56.2,24.47,-0.45,-1.206,,
2016-06-01,2016-06-15,2016-06_Q1,74.98,23.44,50.98,24.0,-0.417,-1.063,,
2016-06-16,2016-06-30,2016-06_Q2,43.17,23.26,50.98,-7.81,0.094,-0.818,-1.409,
2016-07-01,2016-07-15,2016-07_Q1,25.18,23.17,50.48,-25.3,-0.121,-0.516,-1.131,
2016-07-16,2016-07-31,2016-07_Q2,39.48,22.86,50.48,-11.0,-0.564,-0.561,-1.005,
2016-08-01,2016-08-15,2016-08_Q1,63.08,23.48,51.85,11.23,-0.641,-0.761,-1.35,
2016-08-16,2016-08-31,2016-08_Q2,59.11,23.32,51.85,7.26,-0.606,-0.536,-1.293,
2016-09-01,2016-09-15,2016-09_Q1,109.38,22.55,45.77,63.61,-0.063,-0.3,-0.973,
2016-09-16,2016-09-30,2016-09_Q2,46.22,23.08,45.77,0.45,-0.345,-0.672,-1.165,
2016-10-01,2016-10-15,2016-10_Q1,145.29,22.41,43.56,101.73,-0.163,-0.495,-0.688,
2016-10-16,2016-10-31,2016-10_Q2,127.57,22.25,43.56,84.01,0.49,-0.018,-0.377,
2016-11-01,2016-11-15,2016-11_Q1,89.4,22.2,39.68,49.72,0.232,0.004,-0.287,
2016-11-16,2016-11-30,2016-11_Q2,79.72,21.82,39.68,40.04,0.579,0.377,0.018,
2016-12-01,2016-12-15,2016-12_Q1,57.32,22.11,39.08,18.24,1.6,0.607,0.165,
