crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
cacao_ccn51,2016-01-01,2016-01-15,2016-01_Q1,16.97,0.86,0.73,VIABLE_WITH_RESERVE,cool for crop,0.6567
cacao_ccn51,2016-01-16,2016-01-31,2016-01_Q2,16.98,0.46,0.21,VIABLE_WITH_RESERVE,cool for crop,0.66
cacao_ccn51,2016-02-01,2016-02-15,2016-02_Q1,16.24,0.51,0.26,VIABLE_WITH_RESERVE,cool for crop,0.4133
cacao_ccn51,2016-02-16,2016-02-29,2016-02_Q2,16.83,0.54,0.29,VIABLE_WITH_RESERVE,cool for crop,0.61
cacao_ccn51,2016-03-01,2016-03-15,2016-03_Q1,17.05,0.42,0.18,VIABLE_WITH_RESERVE,cool for crop,0.6833
cacao_ccn51,2016-03-16,2016-03-31,2016-03_Q2,16.54,0.44,0.19,VIABLE_WITH_RESERVE,cool for crop,0.5133
cacao_ccn51,2016-04-01,2016-04-15,2016-04_Q1,16.78,0.29,0.08,VIABLE_WITH_RESERVE,cool for crop,0.5933
cacao_ccn51,2016-04-16,2016-04-30,2016-04_Q2,16.43,0.68,0.46,VIABLE_WITH_RESERVE,cool for crop,0.4767
cacao_ccn51,2016-05-01,2016-05-15,2016-05_Q1,15.65,0.59,0.34,VIABLE_WITH_RESERVE,cool for crop,0.2167
cacao_ccn51,2016-05-16,2016-05-31,2016-05_Q2,15.52,0.35,0.12,VIABLE_WITH_RESERVE,cool for crop,0.1733
cacao_ccn51,2016-06-01,2016-06-15,2016-06_Q1,15.13,0.99,0.97,VIABLE_WITH_RESERVE,cool for crop,0.0433
cacao_ccn51,2016-06-16,2016-06-30,2016-06_Q2,13.71,0.37,0.14,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-07-01,2016-07-15,2016-07_Q1,14.05,0.47,0.22,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-07-16,2016-07-31,2016-07_Q2,13.65,0.49,0.24,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-08-01,2016-08-15,2016-08_Q1,14.15,0.63,0.4,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-08-16,2016-08-31,2016-08_Q2,14.29,0.6,0.36,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-09-01,2016-09-15,2016-09_Q1,15.04,0.5,0.25,VIABLE_WITH_RESERVE,cool for crop,0.0133
cacao_ccn51,2016-09-16,2016-09-30,2016-09_Q2,14.85,0.73,0.53,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-10-01,2016-10-15,2016-10_Q1,16.07,0.51,0.26,VIABLE_WITH_RESERVE,cool for crop,0.3567
cacao_ccn51,2016-10-16,2016-10-31,2016-10_Q2,15.72,0.8,0.65,VIABLE_WITH_RESERVE,cool for crop,0.24
cacao_ccn51,2016-11-01,2016-11-15,2016-11_Q1,16.53,1.08,1.17,VIABLE_WITH_RESERVE,cool for crop,0.51
cacao_ccn51,2016-11-16,2016-11-30,2016-11_Q2,16.57,0.58,0.34,VIABLE_WITH_RESERVE,cool for crop,0.5233
cacao_ccn51,2016-12-01,2016-12-15,2016-12_Q1,15.79,0.58,0.34,VIABLE_WITH_RESERVE,cool for crop,0.2633
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,16.06,0.43,0.18,VIABLE_WITH_RESERVE,cool for crop,0.3533
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,15.78,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.26
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,15.43,0.75,0.56,VIABLE_WITH_RESERVE,cool for crop,0.1433
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,16.27,0.73,0.53,VIABLE_WITH_RESERVE,cool for crop,0.4233
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,16.13,0.49,0.24,VIABLE_WITH_RESERVE,cool for crop,0.3767
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,16.01,0.42,0.17,VIABLE_WITH_RESERVE,cool for crop,0.3367
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,16.26,0.4,0.16,VIABLE_WITH_RESERVE,cool for crop,0.42
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,15.96,0.39,0.16,VIABLE_WITH_RESERVE,cool for crop,0.32
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,16.0,0.71,0.5,VIABLE_WITH_RESERVE,cool for crop,0.3333
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,16.26,0.69,0.48,VIABLE_WITH_RESERVE,cool for crop,0.42
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,15.67,0.59,0.35,VIABLE_WITH_RESERVE,cool for crop,0.2233
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,15.62,0.73,0.53,VIABLE_WITH_RESERVE,cool for crop,0.2067
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,14.95,0.44,0.2,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,13.81,0.39,0.15,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,13.79,0.73,0.53,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,14.62,0.5,0.25,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,15.29,0.75,0.57,VIABLE_WITH_RESERVE,cool for crop,0.0967
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,15.67,0.55,0.31,VIABLE_WITH_RESERVE,cool for crop,0.2233
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,15.33,0.6,0.36,VIABLE_WITH_RESERVE,cool for crop,0.11
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,15.75,0.71,0.51,VIABLE_WITH_RESERVE,cool for crop,0.25
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,15.69,0.74,0.55,VIABLE_WITH_RESERVE,cool for crop,0.23
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,16.6,0.34,0.12,VIABLE_WITH_RESERVE,cool for crop,0.5333
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,16.35,0.53,0.28,VIABLE_WITH_RESERVE,cool for crop,0.45
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,16.17,0.74,0.55,VIABLE_WITH_RESERVE,cool for crop,0.39
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,16.07,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.3567
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,15.9,0.51,0.26,VIABLE_WITH_RESERVE,cool for crop,0.3
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,15.17,0.61,0.38,VIABLE_WITH_RESERVE,cool for crop,0.0567
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,16.64,0.47,0.22,VIABLE_WITH_RESERVE,cool for crop,0.5467
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,16.0,0.33,0.11,VIABLE_WITH_RESERVE,cool for crop,0.3333
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,15.84,0.38,0.14,VIABLE_WITH_RESERVE,cool for crop,0.28
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,16.03,0.23,0.05,VIABLE_WITH_RESERVE,cool for crop,0.3433
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,15.92,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.3067
cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,15.19,0.44,0.2,VIABLE_WITH_RESERVE,cool for crop,0.0633
cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,15.72,0.43,0.19,VIABLE_WITH_RESERVE,cool for crop,0.24
cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,15.22,0.43,0.19,VIABLE_WITH_RESERVE,cool for crop,0.0733
cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,14.77,0.49,0.24,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,13.81,0.47,0.22,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,14.0,0.37,0.14,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,14.21,0.44,0.2,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,14.29,0.59,0.35,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,13.98,0.48,0.23,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2018-09-01,2018-09-15,2018-09_Q1,15.14,0.79,0.63,VIABLE_WITH_RESERVE,cool for crop,0.0467
cacao_ccn51,2018-09-16,2018-09-30,2018-09_Q2,15.17,0.65,0.43,VIABLE_WITH_RESERVE,cool for crop,0.0567
cacao_ccn51,2018-10-01,2018-10-15,2018-10_Q1,16.21,0.51,0.26,VIABLE_WITH_RESERVE,cool for crop,0.4033
cacao_ccn51,2018-10-16,2018-10-31,2018-10_Q2,16.41,0.74,0.55,VIABLE_WITH_RESERVE,cool for crop,0.47
