period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,32.12,1.0,32.12
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,0.0,0.0,0.0
2016-02-16,2016-02-29,2016-02_Q2,10.89,2.0,7.25
2016-03-01,2016-03-15,2016-03_Q1,0.0,0.0,0.0
2016-03-16,2016-03-31,2016-03_Q2,18.48,2.0,9.24
2016-04-01,2016-04-15,2016-04_Q1,29.9,5.0,12.12
2016-04-16,2016-04-30,2016-04_Q2,87.35,13.0,11.88
2016-05-01,2016-05-15,2016-05_Q1,77.39,12.0,14.02
2016-05-16,2016-05-31,2016-05_Q2,52.79,12.0,10.48
2016-06-01,2016-06-15,2016-06_Q1,14.14,3.0,5.65
2016-06-16,2016-06-30,2016-06_Q2,13.5,6.0,2.73
2016-07-01,2016-07-15,2016-07_Q1,18.53,10.0,3.4
2016-07-16,2016-07-31,2016-07_Q2,21.01,9.0,3.64
2016-08-01,2016-08-15,2016-08_Q1,55.24,10.0,13.57
2016-08-16,2016-08-31,2016-08_Q2,42.5,9.0,14.72
2016-09-01,2016-09-15,2016-09_Q1,78.53,14.0,13.37
2016-09-16,2016-09-30,2016-09_Q2,36.51,10.0,6.58
2016-10-01,2016-10-15,2016-10_Q1,49.77,10.0,9.0
2016-10-16,2016-10-31,2016-10_Q2,61.62,11.0,10.84
2016-11-01,2016-11-15,2016-11_Q1,60.01,10.0,16.84
2016-11-16,2016-11-30,2016-11_Q2,62.33,5.0,16.78
2016-12-01,2016-12-15,2016-12_Q1,23.95,2.0,15.97
2016-12-16,2016-12-31,2016-12_Q2,54.5,2.0,28.42
2017-01-01,2017-01-15,2017-01_Q1,51.19,3.0,25.6
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,4.47,1.0,4.47
2017-02-16,2017-02-28,2017-02_Q2,4.12,1.0,4.12
2017-03-01,2017-03-15,2017-03_Q1,34.62,5.0,10.85
2017-03-16,2017-03-31,2017-03_Q2,51.29,8.0,13.19
2017-04-01,2017-04-15,2017-04_Q1,11.72,4.0,4.7
2017-04-16,2017-04-30,2017-04_Q2,71.14,10.0,26.62
2017-05-01,2017-05-15,2017-05_Q1,129.65,15.0,18.77
2017-05-16,2017-05-31,2017-05_Q2,67.61,12.0,10.46
2017-06-01,2017-06-15,2017-06_Q1,45.89,10.0,13.58
2017-06-16,2017-06-30,2017-06_Q2,83.5,12.0,12.64
2017-07-01,2017-07-15,2017-07_Q1,25.23,10.0,5.34
2017-07-16,2017-07-31,2017-07_Q2,20.31,7.0,4.93
2017-08-01,2017-08-15,2017-08_Q1,53.99,13.0,8.91
2017-08-16,2017-08-31,2017-08_Q2,87.0,14.0,10.64
2017-09-01,2017-09-15,2017-09_Q1,122.74,13.0,14.39
2017-09-16,2017-09-30,2017-09_Q2,66.12,15.0,12.6
2017-10-01,2017-10-15,2017-10_Q1,66.22,11.0,13.33
2017-10-16,2017-10-31,2017-10_Q2,48.11,10.0,11.78
2017-11-01,2017-11-15,2017-11_Q1,61.72,6.0,30.61
2017-11-16,2017-11-30,2017-11_Q2,29.93,5.0,8.53
2017-12-01,2017-12-15,2017-12_Q1,25.79,4.0,8.65
2017-12-16,2017-12-31,2017-12_Q2,36.77,1.0,36.77
2018-01-01,2018-01-15,2018-01_Q1,63.93,6.0,22.47
2018-01-16,2018-01-31,2018-01_Q2,5.73,1.0,5.73
2018-02-01,2018-02-15,2018-02_Q1,7.06,2.0,4.08
2018-02-16,2018-02-28,2018-02_Q2,0.0,0.0,0.0
2018-03-01,2018-03-15,2018-03_Q1,6.64,1.0,6.64
2018-03-16,2018-03-31,2018-03_Q2,22.53,9.0,5.25
2018-04-01,2018-04-15,2018-04_Q1,43.78,8.0,14.45
2018-04-16,2018-04-30,2018-04_Q2,58.51,11.0,17.88
2018-05-01,2018-05-15,2018-05_Q1,130.8,13.0,19.15
2018-05-16,2018-05-31,2018-05_Q2,85.84,10.0,19.41
2018-06-01,2018-06-15,2018-06_Q1,14.31,6.0,2.92
2018-06-16,2018-06-30,2018-06_Q2,57.36,14.0,8.57
2018-07-01,2018-07-15,2018-07_Q1,10.76,2.0,4.01
2018-07-16,2018-07-31,2018-07_Q2,16.47,8.0,3.35
2018-08-01,2018-08-15,2018-08_Q1,29.32,6.0,8.54
2018-08-16,2018-08-31,2018-08_Q2,46.91,9.0,9.49
2018-09-01,2018-09-15,2018-09_Q1,119.96,10.0,26.04
2018-09-16,2018-09-30,2018-09_Q2,65.57,14.0,10.94
2018-10-01,2018-10-15,2018-10_Q1,120.69,12.0,15.25
2018-10-16,2018-10-31,2018-10_Q2,90.32,9.0,23.79
2018-11-01,2018-11-15,2018-11_Q1,33.7,9.0,6.5
2018-11-16,2018-11-30,2018-11_Q2,14.96,4.0,5.24
2018-12-01,2018-12-15,2018-12_Q1,0.0,0.0,0.0
2018-12-16,2018-12-31,2018-12_Q2,21.55,3.0,8.41
2019-01-01,2019-01-15,2019-01_Q1,8.37,2.0,4.36
2019-01-16,2019-01-31,2019-01_Q2,6.03,1.0,6.03
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,12.21,2.0,7.99
2019-03-01,2019-03-15,2019-03_Q1,15.11,4.0,4.43
2019-03-16,2019-03-31,2019-03_Q2,21.23,4.0,5.08
2019-04-01,2019-04-15,2019-04_Q1,51.86,7.0,16.03
2019-04-16,2019-04-30,2019-04_Q2,64.69,13.0,13.12
2019-05-01,2019-05-15,2019-05_Q1,65.39,8.0,20.58
2019-05-16,2019-05-31,2019-05_Q2,157.21,14.0,21.95
2019-06-01,2019-06-15,2019-06_Q1,31.63,8.0,5.55
2019-06-16,2019-06-30,2019-06_Q2,9.27,4.0,3.21
2019-07-01,2019-07-15,2019-07_Q1,8.78,3.0,2.61
2019-07-16,2019-07-31,2019-07_Q2,18.97,6.0,3.56
2019-08-01,2019-08-15,2019-08_Q1,23.48,9.0,5.28
2019-08-16,2019-08-31,2019-08_Q2,23.39,8.0,4.98
2019-09-01,2019-09-15,2019-09_Q1,44.24,10.0,16.96
2019-09-16,2019-09-30,2019-09_Q2,101.82,13.0,27.4
