period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,85.95,6.0,40.23
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,15.43,2.0,9.41
2016-02-16,2016-02-29,2016-02_Q2,24.14,3.0,10.72
2016-03-01,2016-03-15,2016-03_Q1,104.65,9.0,24.48
2016-03-16,2016-03-31,2016-03_Q2,51.41,3.0,36.72
2016-04-01,2016-04-15,2016-04_Q1,40.34,2.0,20.29
2016-04-16,2016-04-30,2016-04_Q2,155.17,9.0,40.71
2016-05-01,2016-05-15,2016-05_Q1,123.76,9.0,37.32
2016-05-16,2016-05-31,2016-05_Q2,39.32,1.0,39.32
2016-06-01,2016-06-15,2016-06_Q1,58.75,2.0,34.64
2016-06-16,2016-06-30,2016-06_Q2,0.0,0.0,0.0
2016-07-01,2016-07-15,2016-07_Q1,14.38,1.0,14.38
2016-07-16,2016-07-31,2016-07_Q2,19.08,1.0,19.08
2016-08-01,2016-08-15,2016-08_Q1,0.0,0.0,0.0
2016-08-16,2016-08-31,2016-08_Q2,29.02,2.0,21.77
2016-09-01,2016-09-15,2016-09_Q1,27.57,2.0,23.66
2016-09-16,2016-09-30,2016-09_Q2,48.58,3.0,21.66
2016-10-01,2016-10-15,2016-10_Q1,116.96,7.0,38.1
2016-10-16,2016-10-31,2016-10_Q2,169.38,6.0,77.58
2016-11-01,2016-11-15,2016-11_Q1,185.33,3.0,90.04
2016-11-16,2016-11-30,2016-11_Q2,82.67,3.0,59.06
2016-12-01,2016-12-15,2016-12_Q1,161.98,2.0,82.46
2016-12-16,2016-12-31,2016-12_Q2,66.81,1.0,66.81
2017-01-01,2017-01-15,2017-01_Q1,141.72,4.0,62.4
2017-01-16,2017-01-31,2017-01_Q2,84.47,2.0,65.45
2017-02-01,2017-02-15,2017-02_Q1,39.81,4.0,11.95
2017-02-16,2017-02-28,2017-02_Q2,113.17,6.0,39.27
2017-03-01,2017-03-15,2017-03_Q1,159.63,8.0,38.21
2017-03-16,2017-03-31,2017-03_Q2,186.46,10.0,35.02
2017-04-01,2017-04-15,2017-04_Q1,58.86,5.0,21.09
2017-04-16,2017-04-30,2017-04_Q2,92.35,8.0,31.6
2017-05-01,2017-05-15,2017-05_Q1,210.61,7.0,77.65
2017-05-16,2017-05-31,2017-05_Q2,57.44,3.0,22.94
2017-06-01,2017-06-15,2017-06_Q1,122.77,5.0,44.17
2017-06-16,2017-06-30,2017-06_Q2,56.18,3.0,32.93
2017-07-01,2017-07-15,2017-07_Q1,13.32,2.0,6.78
2017-07-16,2017-07-31,2017-07_Q2,14.04,2.0,7.68
2017-08-01,2017-08-15,2017-08_Q1,8.56,2.0,4.55
