period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,95.39,4.0,40.48
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,19.29,1.0,19.29
2016-02-16,2016-02-29,2016-02_Q2,61.0,2.0,35.4
2016-03-01,2016-03-15,2016-03_Q1,12.07,1.0,12.07
2016-03-16,2016-03-31,2016-03_Q2,71.34,6.0,17.06
2016-04-01,2016-04-15,2016-04_Q1,124.73,6.0,35.8
2016-04-16,2016-04-30,2016-04_Q2,190.11,11.0,44.86
2016-05-01,2016-05-15,2016-05_Q1,150.53,8.0,35.65
2016-05-16,2016-05-31,2016-05_Q2,161.94,12.0,25.49
2016-06-01,2016-06-15,2016-06_Q1,111.84,10.0,16.19
2016-06-16,2016-06-30,2016-06_Q2,86.93,6.0,21.76
2016-07-01,2016-07-15,2016-07_Q1,170.25,13.0,34.62
2016-07-16,2016-07-31,2016-07_Q2,155.2,14.0,23.27
2016-08-01,2016-08-15,2016-08_Q1,144.47,11.0,27.95
2016-08-16,2016-08-31,2016-08_Q2,125.46,8.0,21.75
2016-09-01,2016-09-15,2016-09_Q1,197.81,12.0,30.3
2016-09-16,2016-09-30,2016-09_Q2,178.31,8.0,33.73
2016-10-01,2016-10-15,2016-10_Q1,203.71,10.0,33.56
2016-10-16,2016-10-31,2016-10_Q2,186.72,8.0,41.57
2016-11-01,2016-11-15,2016-11_Q1,192.95,8.0,38.66
2016-11-16,2016-11-30,2016-11_Q2,166.41,6.0,48.4
2016-12-01,2016-12-15,2016-12_Q1,66.95,4.0,24.55
2016-12-16,2016-12-31,2016-12_Q2,114.13,4.0,47.11
2017-01-01,2017-01-15,2017-01_Q1,109.27,7.0,28.74
2017-01-16,2017-01-31,2017-01_Q2,48.73,1.0,48.73
2017-02-01,2017-02-15,2017-02_Q1,18.19,1.0,18.19
2017-02-16,2017-02-28,2017-02_Q2,27.57,2.0,13.78
2017-03-01,2017-03-15,2017-03_Q1,134.69,7.0,52.09
2017-03-16,2017-03-31,2017-03_Q2,131.67,6.0,38.18
2017-04-01,2017-04-15,2017-04_Q1,130.7,7.0,44.26
2017-04-16,2017-04-30,2017-04_Q2,191.2,8.0,46.91
2017-05-01,2017-05-15,2017-05_Q1,250.73,10.0,32.52
2017-05-16,2017-05-31,2017-05_Q2,206.14,12.0,29.43
2017-06-01,2017-06-15,2017-06_Q1,148.0,11.0,29.11
2017-06-16,2017-06-30,2017-06_Q2,142.06,10.0,22.96
2017-07-01,2017-07-15,2017-07_Q1,100.99,12.0,22.42
2017-07-16,2017-07-31,2017-07_Q2,70.0,6.0,16.84
2017-08-01,2017-08-15,2017-08_Q1,139.53,9.0,26.23
2017-08-16,2017-08-31,2017-08_Q2,162.8,11.0,26.18
2017-09-01,2017-09-15,2017-09_Q1,170.56,8.0,37.83
2017-09-16,2017-09-30,2017-09_Q2,177.75,11.0,30.67
2017-10-01,2017-10-15,2017-10_Q1,168.08,7.0,31.61
2017-10-16,2017-10-31,2017-10_Q2,160.76,9.0,31.65
2017-11-01,2017-11-15,2017-11_Q1,145.91,8.0,35.47
2017-11-16,2017-11-30,2017-11_Q2,127.61,8.0,28.27
2017-12-01,2017-12-15,2017-12_Q1,88.69,4.0,31.46
2017-12-16,2017-12-31,2017-12_Q2,72.77,3.0,41.54
2018-01-01,2018-01-15,2018-01_Q1,102.31,4.0,57.46
2018-01-16,2018-01-31,2018-01_Q2,160.27,6.0,48.22
2018-02-01,2018-02-15,2018-02_Q1,18.55,3.0,7.02
2018-02-16,2018-02-28,2018-02_Q2,8.12,1.0,8.12
2018-03-01,2018-03-15,2018-03_Q1,59.19,4.0,19.99
2018-03-16,2018-03-31,2018-03_Q2,154.77,7.0,41.01
2018-04-01,2018-04-15,2018-04_Q1,195.12,7.0,44.36
2018-04-16,2018-04-30,2018-04_Q2,192.14,11.0,31.99
