period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,27.27,26.22,68.18,-40.91,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,27.17,68.18,-68.18,-1.28,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,27.76,73.95,-73.95,-1.649,,,
2016-02-16,2016-02-29,2016-02_Q2,58.22,28.13,73.95,-15.73,-1.099,,,
2016-03-01,2016-03-15,2016-03_Q1,16.61,27.68,86.96,-70.35,-0.631,,,
2016-03-16,2016-03-31,2016-03_Q2,56.63,28.85,86.96,-30.33,-1.156,-1.393,,
2016-04-01,2016-04-15,2016-04_Q1,122.7,27.1,74.86,47.84,-0.395,-1.232,,
2016-04-16,2016-04-30,2016-04_Q2,233.84,27.34,74.86,158.98,0.387,-0.747,,
2016-05-01,2016-05-15,2016-05_Q1,124.19,26.89,78.34,45.85,0.181,-0.295,,
2016-05-16,2016-05-31,2016-05_Q2,138.02,27.49,78.34,59.68,-0.573,-0.636,,
2016-06-01,2016-06-15,2016-06_Q1,69.83,27.61,80.08,-10.25,-1.321,-0.748,,
2016-06-16,2016-06-30,2016-06_Q2,62.43,27.46,80.08,-17.65,-1.59,-1.016,-1.376,
2016-07-01,2016-07-15,2016-07_Q1,135.8,26.68,73.51,62.29,-0.873,-0.979,-1.307,
2016-07-16,2016-07-31,2016-07_Q2,131.4,26.69,73.51,57.89,0.205,-1.293,-1.224,
2016-08-01,2016-08-15,2016-08_Q1,177.26,27.8,84.76,92.5,0.644,-1.571,-1.066,
2016-08-16,2016-08-31,2016-08_Q2,159.28,27.9,84.76,74.52,0.403,-0.989,-1.052,
2016-09-01,2016-09-15,2016-09_Q1,126.61,26.4,70.76,55.85,-0.273,-0.636,-0.907,
2016-09-16,2016-09-30,2016-09_Q2,94.5,27.39,70.76,23.74,-0.542,-0.034,-1.114,
2016-10-01,2016-10-15,2016-10_Q1,169.42,26.88,67.96,101.46,-1.034,-0.207,-1.651,
2016-10-16,2016-10-31,2016-10_Q2,209.88,26.14,67.96,141.92,-0.685,-0.211,-2.104,
2016-11-01,2016-11-15,2016-11_Q1,254.53,25.75,57.17,197.36,0.021,-0.307,-1.75,
2016-11-16,2016-11-30,2016-11_Q2,293.36,25.53,57.17,236.19,1.215,0.287,-0.444,
2016-12-01,2016-12-15,2016-12_Q1,209.27,25.0,50.93,158.34,1.821,0.71,0.211,
2016-12-16,2016-12-31,2016-12_Q2,60.56,24.36,50.93,9.63,1.544,0.867,0.617,-0.548
2017-01-01,2017-01-15,2017-01_Q1,122.48,23.8,46.96,75.52,0.844,1.079,0.692,-0.193
2017-01-16,2017-01-31,2017-01_Q2,28.71,24.42,46.96,-18.25,0.958,1.424,0.705,-0.098
2017-02-01,2017-02-15,2017-02_Q1,29.71,25.13,52.73,-23.02,0.276,1.472,0.567,0.004
2017-02-16,2017-02-28,2017-02_Q2,40.69,25.83,52.73,-12.04,0.118,1.131,0.634,-0.02
2017-03-01,2017-03-15,2017-03_Q1,100.28,24.78,55.23,45.05,1.049,1.023,0.962,0.163
