crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
cacao_ccn51,2016-01-01,2016-01-15,2016-01_Q1,15.26,0.38,0.14,VIABLE_WITH_RESERVE,cool for crop,0.0867
cacao_ccn51,2016-01-16,2016-01-31,2016-01_Q2,15.85,0.44,0.19,VIABLE_WITH_RESERVE,cool for crop,0.2833
cacao_ccn51,2016-02-01,2016-02-15,2016-02_Q1,15.7,0.35,0.12,VIABLE_WITH_RESERVE,cool for crop,0.2333
cacao_ccn51,2016-02-16,2016-02-29,2016-02_Q2,16.07,0.31,0.09,VIABLE_WITH_RESERVE,cool for crop,0.3567
cacao_ccn51,2016-03-01,2016-03-15,2016-03_Q1,15.74,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.2467
cacao_ccn51,2016-03-16,2016-03-31,2016-03_Q2,16.44,0.36,0.13,VIABLE_WITH_RESERVE,cool for crop,0.48
cacao_ccn51,2016-04-01,2016-04-15,2016-04_Q1,15.67,0.58,0.34,VIABLE_WITH_RESERVE,cool for crop,0.2233
cacao_ccn51,2016-04-16,2016-04-30,2016-04_Q2,15.71,0.37,0.13,VIABLE_WITH_RESERVE,cool for crop,0.2367
cacao_ccn51,2016-05-01,2016-05-15,2016-05_Q1,15.37,0.38,0.14,VIABLE_WITH_RESERVE,cool for crop,0.1233
cacao_ccn51,2016-05-16,2016-05-31,2016-05_Q2,15.67,0.39,0.15,VIABLE_WITH_RESERVE,cool for crop,0.2233
cacao_ccn51,2016-06-01,2016-06-15,2016-06_Q1,14.79,0.4,0.16,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-06-16,2016-06-30,2016-06_Q2,14.59,0.36,0.13,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-07-01,2016-07-15,2016-07_Q1,14.55,0.25,0.06,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-07-16,2016-07-31,2016-07_Q2,14.25,0.28,0.08,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-08-01,2016-08-15,2016-08_Q1,14.83,0.29,0.08,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-08-16,2016-08-31,2016-08_Q2,14.82,0.29,0.08,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-09-01,2016-09-15,2016-09_Q1,14.62,0.34,0.11,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-09-16,2016-09-30,2016-09_Q2,14.71,0.26,0.07,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-10-01,2016-10-15,2016-10_Q1,14.86,0.3,0.09,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-10-16,2016-10-31,2016-10_Q2,14.76,0.33,0.11,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-11-01,2016-11-15,2016-11_Q1,14.68,0.37,0.14,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-11-16,2016-11-30,2016-11_Q2,14.61,0.33,0.11,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-12-01,2016-12-15,2016-12_Q1,14.39,0.25,0.06,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,14.3,0.39,0.16,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,14.15,0.42,0.17,NOT_RECOMMENDED,too cold for crop,0.0
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,13.69,0.68,0.47,NOT_RECOMMENDED,too cold for crop,0.0
