period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,90.4,19.26,36.56,53.84,,,,
2016-01-16,2016-01-31,2016-01_Q2,13.02,19.43,36.56,-23.54,-0.742,,,
2016-02-01,2016-02-15,2016-02_Q1,40.2,20.1,35.77,4.43,-1.036,,,
2016-02-16,2016-02-29,2016-02_Q2,19.25,20.08,35.77,-16.52,-1.732,,,
2016-03-01,2016-03-15,2016-03_Q1,128.49,19.14,38.62,89.87,-0.957,,,
2016-03-16,2016-03-31,2016-03_Q2,63.95,20.46,38.62,25.33,-0.32,-1.139,,
2016-04-01,2016-04-15,2016-04_Q1,92.0,19.47,37.07,54.93,-0.957,-1.289,,
2016-04-16,2016-04-30,2016-04_Q2,133.54,19.87,37.07,96.47,0.547,-0.968,,
2016-05-01,2016-05-15,2016-05_Q1,149.05,19.62,39.71,109.34,1.264,-0.223,,
2016-05-16,2016-05-31,2016-05_Q2,72.37,20.35,39.71,32.66,1.49,0.352,,
2016-06-01,2016-06-15,2016-06_Q1,29.34,19.25,37.43,-8.09,-0.596,-0.094,,
2016-06-16,2016-06-30,2016-06_Q2,23.76,20.16,37.43,-13.67,-0.483,0.566,-0.751,
2016-07-01,2016-07-15,2016-07_Q1,20.79,19.91,39.32,-18.53,0.156,0.526,-0.807,
2016-07-16,2016-07-31,2016-07_Q2,22.92,19.84,39.32,-16.4,0.247,0.359,-0.499,
2016-08-01,2016-08-15,2016-08_Q1,0.0,20.7,41.96,-41.96,-0.543,-1.337,-0.799,
2016-08-16,2016-08-31,2016-08_Q2,32.78,20.42,41.96,-9.18,-0.696,-0.61,-0.308,
2016-09-01,2016-09-15,2016-09_Q1,34.48,19.42,36.96,-2.48,0.35,-0.09,-0.039,
2016-09-16,2016-09-30,2016-09_Q2,42.45,19.92,36.96,5.49,0.917,0.217,0.448,
2016-10-01,2016-10-15,2016-10_Q1,99.62,18.71,33.82,65.8,0.217,0.237,0.505,
2016-10-16,2016-10-31,2016-10_Q2,141.39,18.42,33.82,107.57,0.332,0.457,0.584,
2016-11-01,2016-11-15,2016-11_Q1,189.91,18.36,31.61,158.3,0.467,0.461,0.376,
2016-11-16,2016-11-30,2016-11_Q2,85.11,18.21,31.61,53.5,-0.165,0.08,-0.075,
2016-12-01,2016-12-15,2016-12_Q1,117.3,18.1,31.74,85.56,-0.826,-0.165,-0.123,
2016-12-16,2016-12-31,2016-12_Q2,136.41,17.99,31.74,104.67,-0.276,0.155,0.171,-0.48
2017-01-01,2017-01-15,2017-01_Q1,117.7,18.14,31.12,86.58,0.342,0.16,0.251,-0.314
