period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,12.08,2.0,6.39
2016-02-01,2016-02-15,2016-02_Q1,20.71,3.0,8.67
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,2.77,1.0,2.77
2016-03-16,2016-03-31,2016-03_Q2,8.36,4.0,3.62
2016-04-01,2016-04-15,2016-04_Q1,29.85,4.0,15.19
2016-04-16,2016-04-30,2016-04_Q2,122.94,14.0,21.2
2016-05-01,2016-05-15,2016-05_Q1,126.6,13.0,18.43
2016-05-16,2016-05-31,2016-05_Q2,134.41,11.0,19.73
2016-06-01,2016-06-15,2016-06_Q1,113.54,10.0,26.92
2016-06-16,2016-06-30,2016-06_Q2,74.25,6.0,21.01
2016-07-01,2016-07-15,2016-07_Q1,51.98,9.0,10.44
2016-07-16,2016-07-31,2016-07_Q2,74.78,11.0,18.66
2016-08-01,2016-08-15,2016-08_Q1,85.24,12.0,11.53
2016-08-16,2016-08-31,2016-08_Q2,86.82,11.0,15.97
2016-09-01,2016-09-15,2016-09_Q1,144.97,14.0,24.39
2016-09-16,2016-09-30,2016-09_Q2,104.71,13.0,20.95
2016-10-01,2016-10-15,2016-10_Q1,244.89,12.0,45.14
2016-10-16,2016-10-31,2016-10_Q2,203.9,14.0,38.19
2016-11-01,2016-11-15,2016-11_Q1,190.26,11.0,43.03
2016-11-16,2016-11-30,2016-11_Q2,176.2,6.0,53.81
2016-12-01,2016-12-15,2016-12_Q1,75.45,3.0,45.27
2016-12-16,2016-12-31,2016-12_Q2,0.0,0.0,0.0
2017-01-01,2017-01-15,2017-01_Q1,36.13,3.0,21.68
2017-01-16,2017-01-31,2017-01_Q2,0.0,0.0,0.0
2017-02-01,2017-02-15,2017-02_Q1,27.01,3.0,13.16
2017-02-16,2017-02-28,2017-02_Q2,22.99,3.0,10.8
2017-03-01,2017-03-15,2017-03_Q1,20.65,4.0,8.22
2017-03-16,2017-03-31,2017-03_Q2,54.6,6.0,12.1
