period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.0,27.57,81.01,-81.01,,,,
2016-01-16,2016-01-31,2016-01_Q2,10.38,28.41,81.01,-70.63,-0.45,,,
2016-02-01,2016-02-15,2016-02_Q1,6.9,29.82,102.42,-95.52,-0.649,,,
2016-02-16,2016-02-29,2016-02_Q2,12.01,30.72,102.42,-90.41,-1.055,,,
2016-03-01,2016-03-15,2016-03_Q1,0.0,30.52,127.82,-127.82,-1.357,,,
2016-03-16,2016-03-31,2016-03_Q2,21.48,31.53,127.82,-106.34,-1.471,-1.514,,
2016-04-01,2016-04-15,2016-04_Q1,33.5,28.6,81.97,-48.47,-1.225,-1.481,,
2016-04-16,2016-04-30,2016-04_Q2,99.91,27.22,81.97,17.94,0.046,-1.257,,
2016-05-01,2016-05-15,2016-05_Q1,68.52,27.04,79.36,-10.84,-0.318,-1.235,,
2016-05-16,2016-05-31,2016-05_Q2,74.68,27.67,79.36,-4.68,-1.167,-1.29,,
2016-06-01,2016-06-15,2016-06_Q1,64.6,26.66,72.45,-7.85,-1.403,-1.35,,
2016-06-16,2016-06-30,2016-06_Q2,64.44,27.16,72.45,-8.01,-0.603,-1.002,-1.542,
2016-07-01,2016-07-15,2016-07_Q1,75.11,26.95,71.25,3.86,0.087,-0.725,-1.472,
2016-07-16,2016-07-31,2016-07_Q2,62.21,26.27,71.25,-9.04,0.546,-0.834,-1.449,
2016-08-01,2016-08-15,2016-08_Q1,74.18,27.16,76.36,-2.18,-0.258,-1.421,-1.582,
2016-08-16,2016-08-31,2016-08_Q2,152.52,27.16,76.36,76.16,0.17,-0.33,-1.512,
2016-09-01,2016-09-15,2016-09_Q1,106.26,26.22,67.21,39.05,0.101,-0.078,-1.439,
2016-09-16,2016-09-30,2016-09_Q2,85.98,27.12,67.21,18.77,-0.634,0.044,-1.326,
2016-10-01,2016-10-15,2016-10_Q1,150.66,25.85,60.37,90.29,-0.187,-0.025,-1.249,
2016-10-16,2016-10-31,2016-10_Q2,136.79,25.96,60.37,76.42,-0.135,-0.101,-1.423,
2016-11-01,2016-11-15,2016-11_Q1,234.92,25.82,57.23,177.69,0.469,0.329,-0.295,
2016-11-16,2016-11-30,2016-11_Q2,351.41,25.96,57.23,294.18,1.675,0.982,0.56,
2016-12-01,2016-12-15,2016-12_Q1,95.53,26.29,66.54,28.99,1.834,1.234,0.943,
2016-12-16,2016-12-31,2016-12_Q2,10.26,27.12,66.54,-56.28,1.788,1.424,1.07,0.197
2017-01-01,2017-01-15,2017-01_Q1,10.07,27.36,79.6,-69.53,-0.102,1.509,1.009,0.23
2017-01-16,2017-01-31,2017-01_Q2,0.0,28.38,79.6,-79.6,-0.363,1.718,1.048,0.222
2017-02-01,2017-02-15,2017-02_Q1,4.75,30.2,98.73,-93.98,-0.974,1.698,1.053,0.174
2017-02-16,2017-02-28,2017-02_Q2,9.46,29.8,98.73,-89.27,-0.904,0.44,0.975,0.141
2017-03-01,2017-03-15,2017-03_Q1,46.54,29.15,87.12,-40.58,0.434,-0.261,1.046,0.338
2017-03-16,2017-03-31,2017-03_Q2,73.68,27.35,87.12,-13.44,0.99,0.113,1.152,0.468
2017-04-01,2017-04-15,2017-04_Q1,32.12,28.82,87.13,-55.01,0.039,-0.063,1.231,0.338
2017-04-16,2017-04-30,2017-04_Q2,73.49,27.84,87.13,-13.64,-0.711,-0.137,1.33,0.215
2017-05-01,2017-05-15,2017-05_Q1,217.94,26.51,75.74,142.2,1.13,0.787,1.388,0.466
2017-05-16,2017-05-31,2017-05_Q2,68.02,27.58,75.74,-7.72,0.526,0.465,0.358,0.428
2017-06-01,2017-06-15,2017-06_Q1,158.99,27.0,73.44,85.55,-0.442,0.571,0.321,0.72
2017-06-16,2017-06-30,2017-06_Q2,93.45,27.0,73.44,20.01,0.59,0.325,0.315,0.801
2017-07-01,2017-07-15,2017-07_Q1,67.07,27.59,82.8,-15.73,0.196,0.516,0.48,0.839
2017-07-16,2017-07-31,2017-07_Q2,111.19,27.62,82.8,28.39,0.837,0.803,0.654,0.998
2017-08-01,2017-08-15,2017-08_Q1,91.08,27.62,78.16,12.92,0.814,0.283,0.615,0.977
2017-08-16,2017-08-31,2017-08_Q2,147.93,27.01,78.16,69.77,0.334,0.541,0.773,0.992
2017-09-01,2017-09-15,2017-09_Q1,157.33,27.13,71.97,85.36,0.871,0.648,0.795,1.096
2017-09-16,2017-09-30,2017-09_Q2,108.36,27.11,71.97,36.39,0.241,0.687,0.736,1.072
2017-10-01,2017-10-15,2017-10_Q1,74.52,27.18,72.66,1.86,-1.499,0.167,0.558,0.81
2017-10-16,2017-10-31,2017-10_Q2,155.92,27.03,72.66,83.26,-1.203,-0.176,0.515,0.863
2017-11-01,2017-11-15,2017-11_Q1,102.19,26.64,63.29,38.9,-1.123,-0.791,-0.378,0.736
2017-11-16,2017-11-30,2017-11_Q2,149.13,26.43,63.29,85.84,-0.327,-0.822,-0.131,0.357
2017-12-01,2017-12-15,2017-12_Q1,37.17,26.71,70.45,-33.28,0.397,-0.858,-0.182,0.231
2017-12-16,2017-12-31,2017-12_Q2,15.94,27.45,70.45,-54.51,0.888,-0.874,-0.177,0.26
2018-01-01,2018-01-15,2018-01_Q1,50.31,26.36,71.19,-20.88,1.352,-0.066,-0.002,0.389
2018-01-16,2018-01-31,2018-01_Q2,4.4,27.88,71.19,-66.79,1.28,0.165,-0.117,0.441
2018-02-01,2018-02-15,2018-02_Q1,4.1,28.85,86.25,-82.15,0.002,0.428,-0.237,0.432
2018-02-16,2018-02-28,2018-02_Q2,4.2,29.2,86.25,-82.05,-0.117,0.676,-0.421,0.417
2018-03-01,2018-03-15,2018-03_Q1,9.41,29.83,104.0,-94.59,-0.534,0.084,-0.661,0.212
2018-03-16,2018-03-31,2018-03_Q2,39.93,29.17,104.0,-64.07,-0.587,-0.108,-0.795,-0.02
2018-04-01,2018-04-15,2018-04_Q1,89.43,26.67,71.03,18.4,0.364,-0.058,-0.441,0.067
2018-04-16,2018-04-30,2018-04_Q2,71.24,27.23,71.03,0.21,0.8,-0.124,-0.28,0.054
2018-05-01,2018-05-15,2018-05_Q1,165.52,26.24,68.67,96.85,0.795,0.441,0.283,-0.234
2018-05-16,2018-05-31,2018-05_Q2,156.45,26.57,68.67,87.78,1.293,0.662,0.696,0.017
2018-06-01,2018-06-15,2018-06_Q1,44.21,27.54,77.01,-32.8,-0.752,0.378,0.301,-0.282
2018-06-16,2018-06-30,2018-06_Q2,71.47,27.09,77.01,-5.54,-0.87,0.289,0.182,-0.422
2018-07-01,2018-07-15,2018-07_Q1,26.61,27.87,82.01,-55.4,-0.714,-0.155,-0.041,-0.457
2018-07-16,2018-07-31,2018-07_Q2,73.6,27.21,82.01,-8.41,-0.545,-0.153,-0.036,-0.561
2018-08-01,2018-08-15,2018-08_Q1,79.99,27.45,81.79,-1.8,-0.229,-1.245,-0.201,-0.663
2018-08-16,2018-08-31,2018-08_Q2,84.56,27.79,81.79,2.77,-1.37,-1.328,-0.389,-0.819
2018-09-01,2018-09-15,2018-09_Q1,178.28,26.69,68.4,109.88,0.052,-0.582,-0.021,-0.784
2018-09-16,2018-09-30,2018-09_Q2,104.99,26.88,68.4,36.59,0.585,-0.338,0.129,-0.738
2018-10-01,2018-10-15,2018-10_Q1,158.83,26.25,64.28,94.55,0.111,0.158,-0.076,-0.397
2018-10-16,2018-10-31,2018-10_Q2,183.72,26.36,64.28,119.44,0.311,0.337,0.091,-0.072
2018-11-01,2018-11-15,2018-11_Q1,112.84,26.66,65.92,46.92,-0.562,-0.072,-0.749,0.045
2018-11-16,2018-11-30,2018-11_Q2,69.8,26.94,65.92,3.88,-1.477,-0.313,-1.042,-0.17
2018-12-01,2018-12-15,2018-12_Q1,0.0,27.58,79.42,-79.42,-1.008,-0.797,-0.865,-0.287
2018-12-16,2018-12-31,2018-12_Q2,1.01,28.19,79.42,-78.41,-1.635,-0.967,-0.88,-0.441
2019-01-01,2019-01-15,2019-01_Q1,12.58,28.11,90.14,-77.56,-1.295,-1.186,-0.778,-0.652
2019-01-16,2019-01-31,2019-01_Q2,0.0,29.35,90.14,-90.14,-1.027,-1.51,-0.933,-0.785
2019-02-01,2019-02-15,2019-02_Q1,0.0,30.01,97.52,-97.52,-1.668,-1.482,-1.109,-0.998
2019-02-16,2019-02-28,2019-02_Q2,10.37,29.81,97.52,-87.15,-0.983,-2.2,-0.989,-1.059
2019-03-01,2019-03-15,2019-03_Q1,0.0,29.96,99.74,-99.74,-0.746,-1.539,-1.392,-1.023
2019-03-16,2019-03-31,2019-03_Q2,46.9,28.44,99.74,-52.84,-0.504,-0.963,-1.251,-0.898
2019-04-01,2019-04-15,2019-04_Q1,31.67,28.29,82.21,-50.54,-0.479,-0.98,-1.369,-1.121
2019-04-16,2019-04-30,2019-04_Q2,75.21,27.57,82.21,-7.0,-0.476,-0.839,-1.392,-1.106
2019-05-01,2019-05-15,2019-05_Q1,100.56,27.86,76.49,24.07,-0.188,-0.591,-1.212,-1.297
2019-05-16,2019-05-31,2019-05_Q2,213.34,26.36,76.49,136.85,0.924,0.086,-0.89,-1.121
2019-06-01,2019-06-15,2019-06_Q1,76.49,27.05,83.74,-7.25,0.512,-0.028,-1.01,-1.14
2019-06-16,2019-06-30,2019-06_Q2,39.71,28.71,83.74,-44.03,-1.029,-0.354,-0.759,-1.236
2019-07-01,2019-07-15,2019-07_Q1,52.13,27.7,84.47,-32.34,-0.943,-0.274,-0.689,-1.238
2019-07-16,2019-07-31,2019-07_Q2,48.47,27.78,84.47,-36.0,-0.633,-0.393,-0.7,-1.355
2019-08-01,2019-08-15,2019-08_Q1,88.82,28.21,86.37,2.45,-0.981,-0.762,-0.778,-1.295
2019-08-16,2019-08-31,2019-08_Q2,77.88,27.77,86.37,-8.49,-1.52,-1.485,-1.131,-1.346
2019-09-01,2019-09-15,2019-09_Q1,95.38,28.1,73.67,21.71,-1.529,-1.925,-1.381,-1.493
2019-09-16,2019-09-30,2019-09_Q2,140.81,26.45,73.67,67.14,-0.219,-1.053,-1.304,-1.47
2019-10-01,2019-10-15,2019-10_Q1,152.35,26.41,64.28,88.07,0.389,-0.989,-1.225,-1.498
2019-10-16,2019-10-31,2019-10_Q2,150.81,26.2,64.28,86.53,-0.053,-0.484,-0.976,-1.726
2019-11-01,2019-11-15,2019-11_Q1,179.49,26.61,65.67,113.82,-0.141,-0.361,-0.801,-1.804
2019-11-16,2019-11-30,2019-11_Q2,43.08,26.94,65.67,-22.59,-0.783,-0.668,-1.418,-2.186
2019-12-01,2019-12-15,2019-12_Q1,6.98,27.07,71.2,-64.22,-1.159,-0.491,-1.355,-1.997
2019-12-16,2019-12-31,2019-12_Q2,22.09,27.23,71.2,-49.11,0.228,-0.688,-1.004,-2.189
2020-01-01,2020-01-15,2020-01_Q1,3.9,27.63,79.77,-75.87,-0.071,-0.804,-1.025,-1.83
2020-01-16,2020-01-31,2020-01_Q2,19.51,28.14,79.77,-60.26,0.069,-0.598,-0.857,-1.643
2020-02-01,2020-02-15,2020-02_Q1,14.57,29.51,95.41,-80.84,0.251,-1.008,-0.952,-1.663
2020-02-16,2020-02-29,2020-02_Q2,5.28,29.99,95.41,-90.13,-0.352,-0.457,-0.77,-1.7
2020-03-01,2020-03-15,2020-03_Q1,6.73,30.55,123.74,-117.01,-1.148,-0.82,-0.754,-1.627
2020-03-16,2020-03-31,2020-03_Q2,24.95,31.01,123.74,-98.79,-1.282,-1.116,-1.138,-1.617
2020-04-01,2020-04-15,2020-04_Q1,48.76,28.64,88.21,-39.45,-0.991,-1.052,-1.239,-1.377
2020-04-16,2020-04-30,2020-04_Q2,33.28,28.19,88.21,-54.93,-1.286,-1.473,-1.306,-1.448
2020-05-01,2020-05-15,2020-05_Q1,65.79,27.54,80.25,-14.46,-1.273,-1.554,-1.426,-1.464
2020-05-16,2020-05-31,2020-05_Q2,107.27,27.32,80.25,27.02,-0.93,-1.38,-1.593,-1.583
2020-06-01,2020-06-15,2020-06_Q1,133.52,26.96,75.81,57.71,-0.337,-1.12,-1.793,-1.57
2020-06-16,2020-06-30,2020-06_Q2,30.85,27.46,75.81,-44.96,-0.281,-1.041,-1.369,-1.535
2020-07-01,2020-07-15,2020-07_Q1,103.73,26.51,72.3,31.43,-0.038,-0.662,-1.111,-1.522
2020-07-16,2020-07-31,2020-07_Q2,116.13,26.9,72.3,43.83,1.66,-0.048,-0.846,-1.392
2020-08-01,2020-08-15,2020-08_Q1,85.27,27.58,72.97,12.3,1.013,0.313,-0.965,-1.314
2020-08-16,2020-08-31,2020-08_Q2,181.52,26.14,72.97,108.55,0.961,0.583,-0.576,-1.055
2020-09-01,2020-09-15,2020-09_Q1,153.64,26.55,65.32,88.32,1.621,0.876,-0.194,-0.902
2020-09-16,2020-09-30,2020-09_Q2,113.04,26.42,65.32,47.72,0.441,1.261,0.206,-0.918
2020-10-01,2020-10-15,2020-10_Q1,151.29,26.6,67.23,84.06,0.119,1.033,0.29,-0.865
2020-10-16,2020-10-31,2020-10_Q2,205.56,26.59,67.23,138.33,0.38,0.876,0.643,-0.516
2020-11-01,2020-11-15,2020-11_Q1,185.38,26.04,60.13,125.25,0.567,0.834,0.86,-0.452
2020-11-16,2020-11-30,2020-11_Q2,162.65,26.37,60.13,102.52,0.633,0.574,0.681,0.044
2020-12-01,2020-12-15,2020-12_Q1,29.95,26.97,70.77,-40.82,0.475,0.485,0.732,0.167
2020-12-16,2020-12-31,2020-12_Q2,5.65,27.25,70.77,-65.12,0.446,0.385,0.927,0.131
