crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
cacao_ccn51,2016-01-01,2016-01-15,2016-01_Q1,17.66,0.42,0.18,VIABLE_WITH_RESERVE,cool for crop,0.8867
cacao_ccn51,2016-01-16,2016-01-31,2016-01_Q2,18.0,0.42,0.18,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-01,2016-02-15,2016-02_Q1,18.2,0.53,0.28,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-16,2016-02-29,2016-02_Q2,18.6,0.48,0.23,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-03-01,2016-03-15,2016-03_Q1,18.43,0.39,0.15,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-03-16,2016-03-31,2016-03_Q2,19.38,0.34,0.11,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-04-01,2016-04-15,2016-04_Q1,18.43,0.58,0.33,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-04-16,2016-04-30,2016-04_Q2,18.79,0.37,0.14,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-05-01,2016-05-15,2016-05_Q1,18.36,0.63,0.4,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-05-16,2016-05-31,2016-05_Q2,19.07,0.47,0.22,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-06-01,2016-06-15,2016-06_Q1,18.33,0.32,0.1,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-06-16,2016-06-30,2016-06_Q2,18.32,0.4,0.16,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-07-01,2016-07-15,2016-07_Q1,18.31,0.35,0.12,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-07-16,2016-07-31,2016-07_Q2,17.97,0.35,0.12,VIABLE_WITH_RESERVE,cool for crop,0.99
cacao_ccn51,2016-08-01,2016-08-15,2016-08_Q1,18.63,0.43,0.19,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-08-16,2016-08-31,2016-08_Q2,18.53,0.56,0.32,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-09-01,2016-09-15,2016-09_Q1,17.94,0.33,0.11,VIABLE_WITH_RESERVE,cool for crop,0.98
cacao_ccn51,2016-09-16,2016-09-30,2016-09_Q2,18.37,0.3,0.09,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-10-01,2016-10-15,2016-10_Q1,17.65,0.54,0.29,VIABLE_WITH_RESERVE,cool for crop,0.8833
cacao_ccn51,2016-10-16,2016-10-31,2016-10_Q2,17.78,0.32,0.1,VIABLE_WITH_RESERVE,cool for crop,0.9267
cacao_ccn51,2016-11-01,2016-11-15,2016-11_Q1,17.64,0.38,0.14,VIABLE_WITH_RESERVE,cool for crop,0.88
cacao_ccn51,2016-11-16,2016-11-30,2016-11_Q2,17.17,0.57,0.33,VIABLE_WITH_RESERVE,cool for crop,0.7233
cacao_ccn51,2016-12-01,2016-12-15,2016-12_Q1,17.36,0.26,0.07,VIABLE_WITH_RESERVE,cool for crop,0.7867
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,16.71,0.4,0.16,VIABLE_WITH_RESERVE,cool for crop,0.57
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,16.48,0.7,0.5,VIABLE_WITH_RESERVE,cool for crop,0.4933
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,16.48,0.72,0.52,VIABLE_WITH_RESERVE,cool for crop,0.4933
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,17.35,0.81,0.65,VIABLE_WITH_RESERVE,cool for crop,0.7833
