period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,65.57,4.0,30.77
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,29.43,2.0,15.65
2016-02-16,2016-02-29,2016-02_Q2,90.11,5.0,33.25
2016-03-01,2016-03-15,2016-03_Q1,21.36,1.0,21.36
2016-03-16,2016-03-31,2016-03_Q2,118.16,5.0,34.26
2016-04-01,2016-04-15,2016-04_Q1,140.1,6.0,32.66
2016-04-16,2016-04-30,2016-04_Q2,149.62,10.0,26.75
2016-05-01,2016-05-15,2016-05_Q1,141.1,9.0,29.71
2016-05-16,2016-05-31,2016-05_Q2,190.27,12.0,28.2
2016-06-01,2016-06-15,2016-06_Q1,77.22,8.0,18.23
2016-06-16,2016-06-30,2016-06_Q2,67.07,8.0,12.58
2016-07-01,2016-07-15,2016-07_Q1,132.01,13.0,20.29
2016-07-16,2016-07-31,2016-07_Q2,97.48,10.0,18.8
2016-08-01,2016-08-15,2016-08_Q1,101.98,9.0,17.7
2016-08-16,2016-08-31,2016-08_Q2,125.95,7.0,27.77
2016-09-01,2016-09-15,2016-09_Q1,207.44,11.0,33.22
2016-09-16,2016-09-30,2016-09_Q2,164.01,11.0,32.05
2016-10-01,2016-10-15,2016-10_Q1,299.57,11.0,55.09
2016-10-16,2016-10-31,2016-10_Q2,271.39,9.0,43.83
2016-11-01,2016-11-15,2016-11_Q1,213.18,7.0,55.84
2016-11-16,2016-11-30,2016-11_Q2,199.98,7.0,47.97
2016-12-01,2016-12-15,2016-12_Q1,161.28,9.0,30.51
2016-12-16,2016-12-31,2016-12_Q2,129.04,6.0,50.24
2017-01-01,2017-01-15,2017-01_Q1,130.4,8.0,28.68
2017-01-16,2017-01-31,2017-01_Q2,25.91,1.0,25.91
2017-02-01,2017-02-15,2017-02_Q1,47.19,2.0,25.72
2017-02-16,2017-02-28,2017-02_Q2,0.0,0.0,0.0
2017-03-01,2017-03-15,2017-03_Q1,194.04,9.0,46.62
2017-03-16,2017-03-31,2017-03_Q2,153.96,8.0,37.28
2017-04-01,2017-04-15,2017-04_Q1,169.88,8.0,49.55
2017-04-16,2017-04-30,2017-04_Q2,144.66,6.0,48.06
