period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,0.79,28.57,89.29,-88.5,,,,
2016-01-16,2016-01-31,2016-01_Q2,4.79,28.62,89.29,-84.5,-0.919,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,29.3,97.93,-97.93,-1.341,,,
2016-02-16,2016-02-29,2016-02_Q2,5.47,30.62,97.93,-92.46,-0.997,,,
2016-03-01,2016-03-15,2016-03_Q1,4.22,31.2,114.4,-110.18,-0.716,,,
2016-03-16,2016-03-31,2016-03_Q2,21.47,29.34,114.4,-92.93,-0.56,-0.99,,
2016-04-01,2016-04-15,2016-04_Q1,81.87,27.08,70.75,11.12,0.32,-0.61,,
2016-04-16,2016-04-30,2016-04_Q2,103.46,26.73,70.75,32.71,0.923,-0.502,,
2016-05-01,2016-05-15,2016-05_Q1,139.05,25.87,63.19,75.86,0.302,0.071,,
2016-05-16,2016-05-31,2016-05_Q2,180.85,25.82,63.19,117.66,0.444,0.195,,
2016-06-01,2016-06-15,2016-06_Q1,259.24,25.67,56.99,202.25,1.206,0.712,,
2016-06-16,2016-06-30,2016-06_Q2,194.41,25.02,56.99,137.42,0.877,0.858,0.154,
2016-07-01,2016-07-15,2016-07_Q1,157.97,25.06,56.94,101.03,0.187,0.917,0.36,
2016-07-16,2016-07-31,2016-07_Q2,159.85,25.23,56.94,102.91,0.006,0.777,0.346,
2016-08-01,2016-08-15,2016-08_Q1,108.51,25.89,65.54,42.97,-0.156,0.705,0.36,
2016-08-16,2016-08-31,2016-08_Q2,130.3,26.37,65.54,64.76,0.092,0.678,0.445,
2016-09-01,2016-09-15,2016-09_Q1,152.17,25.78,63.04,89.13,0.86,0.325,0.668,
2016-09-16,2016-09-30,2016-09_Q2,35.01,26.59,63.04,-28.03,-0.017,0.082,0.509,
2016-10-01,2016-10-15,2016-10_Q1,125.65,26.82,71.31,54.34,-0.89,0.065,0.452,
2016-10-16,2016-10-31,2016-10_Q2,81.41,26.97,71.31,10.1,0.326,-0.033,0.296,
2016-11-01,2016-11-15,2016-11_Q1,73.94,27.0,66.55,7.39,-0.119,-0.102,0.495,
2016-11-16,2016-11-30,2016-11_Q2,68.05,26.47,66.55,1.5,0.13,-0.04,0.29,
2016-12-01,2016-12-15,2016-12_Q1,42.06,26.23,62.57,-20.51,0.615,-0.059,0.096,
2016-12-16,2016-12-31,2016-12_Q2,29.61,26.05,62.57,-32.96,1.841,1.044,0.464,0.355
2017-01-01,2017-01-15,2017-01_Q1,9.94,25.89,66.23,-56.29,1.503,0.948,0.391,0.462
2017-01-16,2017-01-31,2017-01_Q2,0.0,27.11,66.23,-66.23,0.724,1.128,0.571,0.511
2017-02-01,2017-02-15,2017-02_Q1,3.47,28.21,81.1,-77.63,0.476,1.132,0.631,0.595
2017-02-16,2017-02-28,2017-02_Q2,3.88,28.9,81.1,-77.22,0.459,1.533,0.777,0.624
