period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,4.3,1.0,4.3
2016-01-16,2016-01-31,2016-01_Q2,9.33,2.0,4.74
2016-02-01,2016-02-15,2016-02_Q1,5.18,1.0,5.18
2016-02-16,2016-02-29,2016-02_Q2,6.17,1.0,6.17
2016-03-01,2016-03-15,2016-03_Q1,5.13,1.0,5.13
2016-03-16,2016-03-31,2016-03_Q2,28.92,4.0,10.66
2016-04-01,2016-04-15,2016-04_Q1,0.0,0.0,0.0
2016-04-16,2016-04-30,2016-04_Q2,275.66,11.0,40.92
2016-05-01,2016-05-15,2016-05_Q1,94.05,9.0,28.14
2016-05-16,2016-05-31,2016-05_Q2,131.61,12.0,36.8
2016-06-01,2016-06-15,2016-06_Q1,111.52,11.0,15.69
2016-06-16,2016-06-30,2016-06_Q2,128.06,10.0,24.17
2016-07-01,2016-07-15,2016-07_Q1,137.92,12.0,22.92
2016-07-16,2016-07-31,2016-07_Q2,159.57,11.0,38.57
2016-08-01,2016-08-15,2016-08_Q1,100.58,11.0,16.21
2016-08-16,2016-08-31,2016-08_Q2,90.51,11.0,14.01
2016-09-01,2016-09-15,2016-09_Q1,124.02,8.0,21.57
2016-09-16,2016-09-30,2016-09_Q2,127.45,11.0,24.21
2016-10-01,2016-10-15,2016-10_Q1,170.71,9.0,29.26
2016-10-16,2016-10-31,2016-10_Q2,135.55,7.0,46.63
2016-11-01,2016-11-15,2016-11_Q1,257.72,11.0,44.17
2016-11-16,2016-11-30,2016-11_Q2,177.25,8.0,66.38
2016-12-01,2016-12-15,2016-12_Q1,181.33,8.0,45.56
2016-12-16,2016-12-31,2016-12_Q2,104.76,5.0,43.47
2017-01-01,2017-01-15,2017-01_Q1,44.03,2.0,36.69
2017-01-16,2017-01-31,2017-01_Q2,12.61,1.0,12.61
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,18.05,3.0,7.34
2017-03-01,2017-03-15,2017-03_Q1,177.13,7.0,103.47
2017-03-16,2017-03-31,2017-03_Q2,143.4,3.0,66.44
2017-04-01,2017-04-15,2017-04_Q1,34.4,3.0,19.42
2017-04-16,2017-04-30,2017-04_Q2,145.67,9.0,40.06
2017-05-01,2017-05-15,2017-05_Q1,155.7,10.0,56.3
2017-05-16,2017-05-31,2017-05_Q2,242.55,10.0,39.22
2017-06-01,2017-06-15,2017-06_Q1,131.53,12.0,20.69
2017-06-16,2017-06-30,2017-06_Q2,235.63,13.0,37.73
2017-07-01,2017-07-15,2017-07_Q1,165.67,13.0,36.61
2017-07-16,2017-07-31,2017-07_Q2,109.09,13.0,22.68
2017-08-01,2017-08-15,2017-08_Q1,104.69,7.0,43.6
2017-08-16,2017-08-31,2017-08_Q2,99.38,13.0,16.38
2017-09-01,2017-09-15,2017-09_Q1,209.86,12.0,36.71
2017-09-16,2017-09-30,2017-09_Q2,140.71,10.0,26.6
2017-10-01,2017-10-15,2017-10_Q1,79.81,9.0,24.68
2017-10-16,2017-10-31,2017-10_Q2,176.96,9.0,40.53
2017-11-01,2017-11-15,2017-11_Q1,81.82,7.0,25.27
2017-11-16,2017-11-30,2017-11_Q2,114.45,8.0,25.88
2017-12-01,2017-12-15,2017-12_Q1,105.32,6.0,47.95
2017-12-16,2017-12-31,2017-12_Q2,24.08,2.0,20.35
2018-01-01,2018-01-15,2018-01_Q1,129.47,6.0,59.56
2018-01-16,2018-01-31,2018-01_Q2,56.39,7.0,18.3
2018-02-01,2018-02-15,2018-02_Q1,0.0,0.0,0.0
2018-02-16,2018-02-28,2018-02_Q2,11.48,2.0,6.0
2018-03-01,2018-03-15,2018-03_Q1,0.0,0.0,0.0
2018-03-16,2018-03-31,2018-03_Q2,28.9,2.0,23.93
2018-04-01,2018-04-15,2018-04_Q1,85.87,4.0,32.2
2018-04-16,2018-04-30,2018-04_Q2,187.56,13.0,44.41
2018-05-01,2018-05-15,2018-05_Q1,201.88,9.0,42.27
2018-05-16,2018-05-31,2018-05_Q2,189.89,15.0,27.91
2018-06-01,2018-06-15,2018-06_Q1,205.9,13.0,30.81
2018-06-16,2018-06-30,2018-06_Q2,157.99,12.0,32.8
2018-07-01,2018-07-15,2018-07_Q1,172.11,12.0,24.8
2018-07-16,2018-07-31,2018-07_Q2,112.06,14.0,14.13
2018-08-01,2018-08-15,2018-08_Q1,100.81,11.0,28.36
2018-08-16,2018-08-31,2018-08_Q2,76.21,11.0,16.98
2018-09-01,2018-09-15,2018-09_Q1,136.98,11.0,24.68
2018-09-16,2018-09-30,2018-09_Q2,133.82,8.0,42.4
2018-10-01,2018-10-15,2018-10_Q1,68.19,6.0,19.97
2018-10-16,2018-10-31,2018-10_Q2,147.16,7.0,37.04
2018-11-01,2018-11-15,2018-11_Q1,210.14,10.0,64.88
2018-11-16,2018-11-30,2018-11_Q2,141.36,8.0,31.52
2018-12-01,2018-12-15,2018-12_Q1,88.54,1.0,88.54
2018-12-16,2018-12-31,2018-12_Q2,40.24,5.0,11.84
2019-01-01,2019-01-15,2019-01_Q1,5.42,1.0,5.42
2019-01-16,2019-01-31,2019-01_Q2,18.7,3.0,7.48
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,14.7,3.0,9.78
2019-03-01,2019-03-15,2019-03_Q1,4.1,1.0,4.1
2019-03-16,2019-03-31,2019-03_Q2,30.53,2.0,15.27
2019-04-01,2019-04-15,2019-04_Q1,73.12,7.0,31.15
2019-04-16,2019-04-30,2019-04_Q2,140.38,13.0,51.1
2019-05-01,2019-05-15,2019-05_Q1,199.82,10.0,43.97
2019-05-16,2019-05-31,2019-05_Q2,242.03,11.0,31.35
2019-06-01,2019-06-15,2019-06_Q1,177.23,11.0,31.35
2019-06-16,2019-06-30,2019-06_Q2,158.71,13.0,21.91
2019-07-01,2019-07-15,2019-07_Q1,209.63,13.0,36.9
2019-07-16,2019-07-31,2019-07_Q2,95.77,11.0,16.52
2019-08-01,2019-08-15,2019-08_Q1,166.41,12.0,36.51
2019-08-16,2019-08-31,2019-08_Q2,103.02,11.0,20.68
2019-09-01,2019-09-15,2019-09_Q1,184.59,9.0,39.13
2019-09-16,2019-09-30,2019-09_Q2,141.17,10.0,30.13
2019-10-01,2019-10-15,2019-10_Q1,163.73,11.0,58.74
2019-10-16,2019-10-31,2019-10_Q2,176.16,10.0,41.67
2019-11-01,2019-11-15,2019-11_Q1,275.87,13.0,51.24
2019-11-16,2019-11-30,2019-11_Q2,51.83,5.0,32.44
2019-12-01,2019-12-15,2019-12_Q1,54.38,7.0,16.7
2019-12-16,2019-12-31,2019-12_Q2,139.38,9.0,36.22
2020-01-01,2020-01-15,2020-01_Q1,20.16,1.0,20.16
2020-01-16,2020-01-31,2020-01_Q2,27.42,2.0,17.23
2020-02-01,2020-02-15,2020-02_Q1,17.38,2.0,10.97
2020-02-16,2020-02-29,2020-02_Q2,5.16,1.0,5.16
2020-03-01,2020-03-15,2020-03_Q1,0.0,0.0,0.0
2020-03-16,2020-03-31,2020-03_Q2,60.34,1.0,60.34
2020-04-01,2020-04-15,2020-04_Q1,60.03,6.0,24.88
2020-04-16,2020-04-30,2020-04_Q2,132.13,11.0,26.13
2020-05-01,2020-05-15,2020-05_Q1,156.09,12.0,38.22
2020-05-16,2020-05-31,2020-05_Q2,144.47,10.0,51.47
2020-06-01,2020-06-15,2020-06_Q1,180.0,14.0,28.25
2020-06-16,2020-06-30,2020-06_Q2,119.67,12.0,21.28
2020-07-01,2020-07-15,2020-07_Q1,109.02,11.0,17.91
2020-07-16,2020-07-31,2020-07_Q2,165.33,13.0,26.84
2020-08-01,2020-08-15,2020-08_Q1,187.73,14.0,28.29
2020-08-16,2020-08-31,2020-08_Q2,134.49,9.0,31.52
2020-09-01,2020-09-15,2020-09_Q1,189.26,12.0,35.04
2020-09-16,2020-09-30,2020-09_Q2,174.86,12.0,34.4
2020-10-01,2020-10-15,2020-10_Q1,56.34,10.0,11.53
2020-10-16,2020-10-31,2020-10_Q2,104.07,14.0,24.74
2020-11-01,2020-11-15,2020-11_Q1,16.71,3.0,6.17
2020-11-16,2020-11-30,2020-11_Q2,213.73,12.0,43.76
2020-12-01,2020-12-15,2020-12_Q1,113.41,7.0,23.65
2020-12-16,2020-12-31,2020-12_Q2,118.14,5.0,50.72
2021-01-01,2021-01-15,2021-01_Q1,50.29,5.0,14.72
2021-01-16,2021-01-31,2021-01_Q2,9.22,1.0,9.22
