point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
p262,3.25202,-76.377627,sugarcane,2019-05-01,2019-05-15,2019-05_Q1,5,1,19.73,1.42,0.0,0.0,40.27,0.06,0.228,-0.435,-0.6,138.95,67.91,182.39,1.0,0.0,0.0,31.9647,33.0504,0.0,170.71,338.63,8.5522,19.0146,HIGH
p262,3.25202,-76.377627,sugarcane,2019-05-16,2019-05-31,2019-05_Q2,5,2,18.49,1.68,189.75,2.0,40.27,1.32,0.838,-0.168,-0.126,138.95,138.95,219.86,1.0,0.0,0.0,48.7275,33.4365,0.0,261.19,338.63,4.1261,18.8456,HIGH
p262,3.25202,-76.377627,sugarcane,2019-06-01,2019-06-15,2019-06_Q1,6,1,17.1,1.51,41.2,5.0,40.7,1.633,1.153,-0.231,-0.062,138.95,114.33,231.05,1.0,0.0,13.8587,61.9984,33.749,24.59,328.42,338.63,4.0561,18.6826,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2019-06-16,2019-06-30,2019-06_Q2,6,2,15.96,1.33,42.15,4.0,40.7,0.238,1.433,0.4,-0.027,138.95,59.22,98.67,1.0,0.0,51.6816,62.7402,34.0616,91.24,328.42,338.63,0.0,18.5875,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2019-07-01,2019-07-15,2019-07_Q1,7,1,17.1,1.66,25.24,3.0,40.37,-0.122,0.893,0.596,-0.019,138.95,0.0,38.5,0.8614,13.86,81.709,61.1078,31.8266,146.12,314.04,314.04,0.0,13.3134,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2019-07-16,2019-07-31,2019-07_Q2,7,2,16.34,1.33,18.54,2.0,40.37,-0.367,0.723,0.564,-0.198,138.95,0.0,26.08,0.4832,51.68,93.8535,49.0472,25.467,169.95,247.39,249.42,4.6432,11.0539,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2019-08-01,2019-08-15,2019-08_Q1,8,1,16.08,1.43,38.24,4.0,41.51,-0.254,0.902,0.507,-0.249,138.95,0.0,32.71,0.1829,81.71,90.9148,34.2325,24.0454,157.71,167.92,232.16,17.1429,12.934,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2019-08-16,2019-08-31,2019-08_Q2,8,2,17.73,1.1,36.97,4.0,41.51,-1.355,-0.48,0.155,-0.34,138.95,0.0,11.13,0.0615,93.85,40.5397,16.2436,14.8859,67.23,77.44,141.68,31.9647,18.2297,HIGH
p262,3.25202,-76.377627,sugarcane,2019-09-01,2019-09-15,2019-09_Q1,9,1,19.4,1.87,11.76,2.0,38.14,-1.202,-1.289,0.189,-0.644,138.95,0.0,15.76,0.0909,90.91,6.3156,2.1549,7.8134,10.21,10.21,74.45,48.7275,26.5373,LOW
p262,3.25202,-76.377627,sugarcane,2019-09-16,2019-09-30,2019-09_Q2,9,2,21.33,1.25,13.34,2.0,38.14,0.635,-0.779,0.767,-0.347,138.95,19.67,118.28,0.5946,40.54,6.4817,2.1684,14.1096,10.21,10.21,134.64,61.9984,31.0477,LOW
p262,3.25202,-76.377627,sugarcane,2019-10-01,2019-10-15,2019-10_Q1,10,1,21.05,2.42,37.32,4.0,36.28,0.173,-0.94,0.068,-0.709,138.95,0.0,151.4,0.9368,6.32,0.0,0.0,12.9772,0.0,0.0,124.43,62.7402,31.2599,LOW
p262,3.25202,-76.377627,sugarcane,2019-10-16,2019-10-31,2019-10_Q2,10,2,22.47,1.54,25.58,3.0,36.28,-0.184,-0.238,0.136,-0.273,138.95,57.76,185.35,0.9352,6.48,0.0,0.4271,12.9139,0.0,2.03,124.43,61.1078,32.4522,LOW
p262,3.25202,-76.377627,sugarcane,2019-11-01,2019-11-15,2019-11_Q1,11,1,24.16,1.8,17.49,3.0,35.39,1.193,0.542,0.862,0.093,138.95,118.54,273.98,1.0,0.0,0.0,13.5254,12.7325,0.0,64.24,124.43,49.0472,32.6666,LOW
p262,3.25202,-76.377627,sugarcane,2019-11-16,2019-11-30,2019-11_Q2,11,2,25.11,0.98,0.0,0.0,35.39,0.803,0.404,-0.029,-0.264,138.95,93.4,189.06,1.0,0.0,0.0,13.5235,14.1019,0.0,64.24,139.74,34.2325,33.0504,LOW
p262,3.25202,-76.377627,sugarcane,2019-12-01,2019-12-15,2019-12_Q1,12,1,27.66,0.76,23.0,1.0,36.88,-0.158,0.86,0.045,-0.279,138.95,68.0,106.06,1.0,0.0,0.0,13.4059,16.6085,0.0,64.24,164.86,16.2436,33.4365,MEDIUM
p262,3.25202,-76.377627,sugarcane,2019-12-16,2019-12-31,2019-12_Q2,12,2,25.71,1.35,68.21,1.0,36.88,0.972,0.848,0.179,0.308,138.95,78.55,144.96,1.0,0.0,1.254,25.7333,22.5917,2.03,124.43,224.7,2.1549,33.749,MEDIUM
p262,3.25202,-76.377627,sugarcane,2020-01-01,2020-01-15,2020-01_Q1,1,1,25.95,0.84,45.32,1.0,37.32,-0.487,0.508,0.029,0.355,138.95,24.23,117.0,1.0,0.0,40.7574,25.6006,25.8751,64.24,124.43,257.55,2.1684,34.0616,HIGH
p262,3.25202,-76.377627,sugarcane,2020-01-16,2020-01-31,2020-01_Q2,1,2,26.34,1.29,308.2,11.0,37.32,-0.288,0.418,0.126,0.335,138.95,0.0,81.17,0.9875,1.25,40.5324,25.053,31.906,62.22,122.41,317.91,0.0,31.8266,HIGH
p262,3.25202,-76.377627,sugarcane,2020-02-01,2020-02-15,2020-02_Q1,2,1,25.29,1.28,33.32,2.0,35.41,-0.592,-0.769,-0.144,0.155,138.95,0.0,69.15,0.5924,40.76,0.0,11.9827,32.585,0.0,60.19,327.06,0.4271,25.467,HIGH
p262,3.25202,-76.377627,sugarcane,2020-02-16,2020-02-29,2020-02_Q2,2,2,25.8,1.31,276.38,7.0,35.41,-0.493,-0.605,-0.12,-0.034,138.95,8.28,99.56,0.5947,40.53,35.7617,14.6344,35.1105,60.19,75.5,355.09,13.5254,24.0454,HIGH
p262,3.25202,-76.377627,sugarcane,2020-03-01,2020-03-15,2020-03_Q1,3,1,24.09,1.6,465.21,6.0,38.72,-0.215,-0.849,0.074,0.113,138.95,3.23,164.06,1.0,0.0,35.9118,19.5979,41.3714,60.19,100.61,416.44,13.5235,14.8859,HIGH
p262,3.25202,-76.377627,sugarcane,2020-03-16,2020-03-31,2020-03_Q2,3,2,22.86,1.04,0.0,0.0,38.72,-1.146,-1.195,-0.812,-0.395,138.95,0.0,99.84,0.6424,35.76,0.0,19.6192,37.9892,0.0,100.26,380.61,13.4059,7.8134,HIGH
p262,3.25202,-76.377627,sugarcane,2020-04-01,2020-04-15,2020-04_Q1,4,1,22.88,1.09,0.0,0.0,38.31,-0.923,-0.91,-0.506,-0.335,138.95,40.06,144.24,0.6409,35.91,0.0,26.1371,44.6021,0.0,133.12,446.04,25.7333,14.1096,HIGH
p262,3.25202,-76.377627,sugarcane,2020-04-16,2020-04-30,2020-04_Q2,4,2,22.22,1.12,203.69,1.0,38.31,0.368,-1.004,-0.951,-0.479,138.95,55.36,222.14,1.0,0.0,8.4665,38.4997,44.6871,15.31,195.51,446.04,25.6006,12.9772,HIGH
p262,3.25202,-76.377627,sugarcane,2020-05-01,2020-05-15,2020-05_Q1,5,1,18.81,1.13,0.0,0.0,41.61,-0.829,-0.946,-1.208,-0.402,138.95,5.46,139.28,1.0,0.0,23.5139,53.2238,45.3896,40.42,266.87,446.04,25.053,12.9139,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-05-16,2020-05-31,2020-05_Q2,5,2,17.12,2.0,273.38,3.0,41.61,-0.944,-0.998,-1.196,-0.882,138.95,0.0,110.13,0.9153,8.47,51.9715,56.4299,44.5189,84.96,279.6,430.74,11.9827,12.7325,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-06-01,2020-06-15,2020-06_Q1,6,1,17.73,1.52,113.25,8.0,37.45,-0.033,-1.021,-1.239,-0.948,138.95,0.0,126.03,0.7649,23.51,56.6883,64.0367,42.1443,92.69,315.83,405.62,14.6344,14.1019,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-06-16,2020-06-30,2020-06_Q2,6,2,16.06,1.76,0.0,0.0,37.45,-0.074,-0.683,-1.177,-0.946,138.95,0.0,78.51,0.4803,51.97,58.2339,57.115,36.1196,95.24,280.35,345.78,19.5979,16.6085,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-07-01,2020-07-15,2020-07_Q1,7,1,15.76,1.46,41.83,5.0,37.21,1.032,-0.497,-0.72,-0.759,138.95,0.0,70.82,0.4331,56.69,80.5827,63.7653,32.7732,133.76,312.93,312.93,19.6192,22.5917,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-07-16,2020-07-31,2020-07_Q2,7,2,15.69,1.13,45.71,4.0,37.21,1.462,-0.451,-0.824,-0.765,138.95,0.0,68.31,0.4177,58.23,59.0046,51.0951,31.0152,99.4,250.54,295.34,26.1371,25.8751,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-08-01,2020-08-15,2020-08_Q1,8,1,17.01,1.79,39.19,5.0,38.04,-0.034,0.223,-0.644,-0.726,138.95,0.0,32.23,0.1942,80.58,54.5995,37.2275,23.7966,89.38,179.17,223.97,38.4997,31.906,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-08-16,2020-08-31,2020-08_Q2,8,2,16.6,1.74,29.66,3.0,38.04,1.148,0.796,-0.608,-0.492,138.95,0.0,69.06,0.41,59.0,53.9587,32.0169,21.0667,85.71,151.14,195.94,53.2238,32.585,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-09-01,2020-09-15,2020-09_Q1,9,1,18.71,1.0,0.0,0.0,35.65,0.678,0.684,-0.983,-0.598,138.95,0.0,74.32,0.454,54.6,55.7495,19.1348,14.4447,89.79,89.79,134.59,56.4299,35.1105,NOT_SUITABLE
p262,3.25202,-76.377627,sugarcane,2020-09-16,2020-09-30,2020-09_Q2,9,2,20.28,1.69,84.26,4.0,35.65,-0.409,1.051,-0.434,-0.869,138.95,0.0,73.13,0.4604,53.96,40.1329,14.0271,11.808,65.43,65.43,110.24,64.0367,41.3714,HIGH
