point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
p100,-25.4681,152.748044,sugarcane,2025-02-16,2025-02-28,2025-02_Q2,2,2,25.32,0.76,4.51,1.0,61.16,-0.449,1.663,1.087,0.965,120.05,0.0,73.98,0.3373,66.27,36.3932,25.6708,29.9328,83.28,127.7,210.9,18.2206,29.5186,HIGH
p100,-25.4681,152.748044,sugarcane,2025-03-01,2025-03-15,2025-03_Q1,3,1,25.27,1.37,162.59,4.0,61.09,-1.156,0.482,0.922,0.779,120.05,0.0,38.87,0.169,83.1,0.0,17.6711,27.8689,0.0,73.41,181.38,20.1018,32.9083,MEDIUM
p100,-25.4681,152.748044,sugarcane,2025-03-16,2025-03-31,2025-03_Q2,3,2,24.57,1.19,489.39,13.0,61.09,1.04,1.053,1.325,1.343,120.05,80.54,226.1,0.6361,36.39,0.0,22.1174,38.0804,0.0,73.86,227.6,31.6376,33.984,HIGH
p100,-25.4681,152.748044,sugarcane,2025-04-01,2025-04-15,2025-04_Q1,4,1,22.68,1.06,132.7,4.0,41.13,1.373,0.628,1.529,1.329,120.05,82.39,273.32,1.0,0.0,25.4041,25.4516,52.5367,34.12,73.86,326.97,32.2754,29.0736,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-04-16,2025-04-30,2025-04_Q2,4,2,21.69,0.61,0.0,0.0,41.13,1.014,0.676,1.578,1.354,120.05,5.73,78.61,1.0,0.0,38.5606,41.9402,55.8149,44.41,103.39,360.81,35.1012,24.4396,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-05-01,2025-05-15,2025-05_Q1,5,1,20.3,0.54,92.06,8.0,31.01,-4.753,-0.026,1.397,1.275,120.05,0.0,17.81,0.746,25.4,43.5643,30.5648,51.4835,39.29,69.27,364.31,38.5104,24.1136,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-05-16,2025-05-31,2025-05_Q2,5,2,19.73,1.58,98.89,8.0,31.01,0.277,0.857,1.637,1.294,120.05,0.0,65.04,0.6144,38.56,45.0707,40.1685,49.7859,29.44,83.2,382.6,40.5663,27.6969,HIGH
p100,-25.4681,152.748044,sugarcane,2025-06-01,2025-06-15,2025-06_Q1,6,1,15.61,2.57,16.55,2.0,17.62,-0.652,0.94,1.166,1.262,120.05,0.0,50.9,0.5644,43.56,0.6731,45.8686,54.0188,0.44,107.96,465.44,25.6708,22.3063,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-06-16,2025-06-30,2025-06_Q2,6,2,17.24,1.34,25.08,3.0,17.62,0.424,0.413,0.9,1.308,120.05,0.0,35.88,0.5493,45.07,44.7394,58.2903,54.8643,29.53,153.74,523.91,17.6711,26.6402,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-07-01,2025-07-15,2025-07_Q1,7,1,15.85,1.65,18.89,3.0,17.83,1.111,0.134,0.456,1.367,120.05,3.46,68.69,0.9933,0.67,41.7365,76.1966,58.5455,29.53,253.11,615.31,22.1174,29.0898,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-07-16,2025-07-31,2025-07_Q2,7,2,16.51,1.47,6.75,1.0,17.83,0.289,0.283,0.633,1.324,120.05,0.0,36.48,0.5526,44.74,31.9628,64.3675,59.6835,24.23,257.42,684.82,25.4516,32.1912,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-08-01,2025-08-15,2025-08_Q1,8,1,15.89,1.46,5.29,1.0,20.27,0.924,0.955,0.582,1.341,120.05,13.8,51.57,0.5826,41.74,78.8231,61.3392,56.2054,77.99,295.05,684.82,41.9402,39.4946,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-08-16,2025-08-31,2025-08_Q2,8,2,17.44,1.29,21.47,3.0,20.27,1.718,0.722,1.186,1.335,120.05,0.0,51.57,0.6804,31.96,81.9912,53.3346,55.6281,99.98,299.4,717.29,30.5648,37.6673,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-09-01,2025-09-15,2025-09_Q1,9,1,18.68,1.2,12.34,1.0,32.4,-0.316,1.234,1.442,1.253,120.05,0.0,7.15,0.2118,78.82,89.6052,57.0819,49.827,145.59,357.48,663.53,40.1685,29.9328,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-09-16,2025-09-30,2025-09_Q2,9,2,20.88,1.27,36.13,5.0,32.4,0.08,0.696,0.604,1.245,120.05,0.0,21.96,0.1801,81.99,65.8867,53.557,45.6647,133.21,370.17,627.6,45.8686,27.8689,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-10-01,2025-10-15,2025-10_Q1,10,1,22.81,1.31,45.24,3.0,54.25,-1.388,-0.392,-0.586,1.198,120.05,0.0,16.89,0.1039,89.61,32.5461,50.3883,43.6006,71.47,362.19,588.42,58.2903,38.0804,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-10-16,2025-10-31,2025-10_Q2,10,2,23.93,1.68,42.74,3.0,54.25,-0.43,-0.025,-0.151,1.184,120.05,0.0,68.97,0.3411,65.89,27.9079,57.1775,46.0142,66.21,427.4,609.93,76.1966,52.5367,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-11-01,2025-11-15,2025-11_Q1,11,1,23.86,1.4,0.0,0.0,64.28,0.495,-0.039,0.118,1.134,120.05,0.0,148.12,0.6745,32.55,57.5045,52.8566,48.3343,140.42,389.77,611.13,64.3675,55.8149,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-11-16,2025-11-30,2025-11_Q2,11,2,25.83,1.73,74.74,6.0,64.28,0.835,0.292,0.299,1.379,120.05,0.0,171.03,0.7209,27.91,67.8255,57.3964,50.3868,170.75,417.89,606.52,61.3392,51.4835,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-12-01,2025-12-15,2025-12_Q1,12,1,25.0,1.18,49.76,1.0,68.25,-0.646,-0.261,-0.087,0.445,120.05,0.0,103.77,0.425,57.5,58.9372,43.3861,47.4805,150.3,306.05,531.29,53.3346,49.7859,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2025-12-16,2025-12-31,2025-12_Q2,12,2,24.94,1.53,212.28,6.0,68.25,-0.478,-0.152,-0.107,0.234,120.05,0.0,81.0,0.3217,67.83,73.6688,37.6804,47.3137,190.44,257.43,489.19,57.0819,54.0188,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2026-01-01,2026-01-15,2026-01_Q1,1,1,24.9,0.9,304.33,9.0,69.77,0.102,0.033,-0.14,-0.045,120.05,0.0,104.72,0.4106,58.94,41.5819,35.8657,45.8704,99.05,226.23,433.14,53.557,54.8643,HIGH
p100,-25.4681,152.748044,sugarcane,2026-01-16,2026-01-31,2026-01_Q2,1,2,25.67,1.02,232.11,7.0,69.77,-0.303,0.062,-0.113,-0.033,120.05,0.0,68.07,0.2633,73.67,26.0296,31.5778,42.6983,56.7,182.53,364.71,50.3883,58.5455,HIGH
p100,-25.4681,152.748044,sugarcane,2026-02-01,2026-02-15,2026-02_Q1,2,1,25.27,1.85,175.51,5.0,58.49,1.008,0.298,0.118,0.195,120.05,46.48,185.63,0.5842,41.58,26.7206,42.0058,51.7598,56.7,221.35,408.44,57.1775,59.6835,NOT_SUITABLE
p100,-25.4681,152.748044,sugarcane,2026-02-16,2026-02-28,2026-02_Q2,2,2,24.78,0.88,142.55,7.0,58.49,0.686,-0.16,0.0,0.289,120.05,0.0,161.12,0.7397,26.03,4.9752,39.657,51.5592,10.29,188.63,373.12,52.8566,56.2054,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2016-12-16,2016-12-31,2016-12_Q2,12,2,25.1,1.25,49.63,5.0,69.93,-1.06,-1.06,-0.989,-0.721,127.16,0.0,59.41,0.2801,71.99,86.3234,69.2288,53.2226,247.04,524.3,576.52,66.456,70.689,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-01-01,2017-01-15,2017-01_Q1,1,1,26.17,1.51,373.67,12.0,78.96,-0.957,-0.996,-0.914,-0.612,127.16,0.0,42.33,0.1553,84.47,93.7851,60.1221,50.7271,249.14,409.82,496.86,72.4297,75.2383,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-01-16,2017-01-31,2017-01_Q2,1,2,27.01,1.09,88.71,3.0,78.96,-1.179,-1.117,-1.176,-1.283,127.16,0.0,39.14,0.1368,86.32,91.3643,45.6128,44.5936,224.5,277.26,391.16,73.1792,75.0197,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-02-01,2017-02-15,2017-02_Q1,2,1,27.38,0.88,159.52,6.0,68.9,-1.506,-1.281,-1.183,-1.394,127.16,0.0,16.51,0.0621,93.79,68.267,33.226,38.0202,160.68,179.26,304.86,75.4077,77.947,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-02-16,2017-02-28,2017-02_Q2,2,2,25.98,1.05,104.95,7.0,68.9,-1.419,-1.513,-1.449,-1.376,127.16,0.0,21.22,0.0864,91.36,23.4004,15.1017,33.6543,52.75,71.34,244.74,79.1302,79.1733,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-03-01,2017-03-15,2017-03_Q1,3,1,25.76,0.92,103.0,4.0,63.84,-0.762,-1.37,-1.405,-1.346,127.16,0.0,74.69,0.3173,68.27,0.0,4.6582,38.109,0.0,18.58,260.02,83.9014,79.7682,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-03-16,2017-03-31,2017-03_Q2,3,2,24.99,0.77,175.07,6.0,63.84,1.644,-0.604,-1.021,-0.876,127.16,127.16,321.63,0.766,23.4,0.0,16.0243,49.6216,0.0,52.22,316.43,82.7391,76.3466,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-04-01,2017-04-15,2017-04_Q1,4,1,21.98,0.79,34.01,5.0,38.45,1.349,-0.663,-0.987,-0.986,127.16,71.35,273.76,1.0,0.0,15.0432,29.2241,48.5887,18.58,87.04,316.43,69.2288,70.5689,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-04-16,2017-04-30,2017-04_Q2,4,2,21.02,1.11,84.95,6.0,38.45,-0.088,0.34,-0.822,-0.856,127.16,36.4,45.93,1.0,0.0,16.8557,42.293,47.6376,18.58,113.9,316.43,60.1221,66.2666,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-05-01,2017-05-15,2017-05_Q1,5,1,19.99,1.23,55.25,7.0,30.69,-0.066,0.534,-1.069,-0.941,127.16,0.0,33.6,0.8496,15.04,0.0,47.8811,43.0581,0.0,125.59,297.85,45.6128,61.1783,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-05-16,2017-05-31,2017-05_Q2,5,2,19.65,1.06,108.53,7.0,30.69,0.321,1.432,-0.785,-0.64,127.16,16.58,71.84,0.8314,16.86,42.6081,68.0413,41.3664,33.64,173.41,297.85,33.226,59.2282,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-06-01,2017-06-15,2017-06_Q1,6,1,17.12,1.33,68.74,7.0,21.98,1.027,1.465,-0.585,-0.849,127.16,5.8,100.57,1.0,0.0,86.0788,85.1997,37.0032,68.45,241.44,297.85,15.1017,57.183,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-06-16,2017-06-30,2017-06_Q2,6,2,18.41,0.86,33.81,3.0,21.98,-0.901,-0.531,-0.602,-1.036,127.16,0.0,28.73,0.5739,42.61,76.9846,84.7345,29.6856,61.68,264.21,264.21,4.6582,56.1738,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-07-01,2017-07-15,2017-07_Q1,7,1,17.99,1.35,10.4,1.0,22.37,-1.151,-0.212,-0.64,-1.047,127.16,0.0,5.27,0.1392,86.08,64.9248,64.9065,29.1817,57.14,229.4,287.29,16.0243,53.2226,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-07-16,2017-07-31,2017-07_Q2,7,2,17.14,1.42,28.67,4.0,22.37,-1.107,-0.912,-0.037,-1.179,127.16,0.0,18.44,0.2302,76.98,81.522,51.282,36.3195,78.09,202.53,392.12,29.2241,50.7271,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-08-01,2017-08-15,2017-08_Q1,8,1,18.53,1.44,3.81,1.0,26.9,-0.045,-0.383,0.289,-1.149,127.16,0.0,30.87,0.3508,64.92,100.0,40.1122,34.8701,115.84,172.26,397.65,42.293,44.5936,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-08-16,2017-08-31,2017-08_Q2,8,2,18.56,1.75,13.26,2.0,26.9,-1.678,-1.355,0.847,-1.225,127.16,0.0,17.7,0.1848,81.52,91.5676,26.752,29.0971,124.44,124.44,349.84,47.8811,38.0202,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-09-01,2017-09-15,2017-09_Q1,9,1,19.77,1.05,26.41,3.0,38.36,-1.778,-1.473,0.68,-1.189,127.16,0.0,0.0,0.0,100.0,37.7171,10.8168,25.3955,56.42,56.42,316.13,68.0413,33.6543,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-09-16,2017-09-30,2017-09_Q2,9,2,22.5,1.89,18.15,3.0,38.36,-1.505,-1.494,-1.466,-1.252,127.16,0.0,11.46,0.0843,91.57,0.0,0.0,21.9375,0.0,0.0,282.55,85.1997,38.109,MEDIUM
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-10-01,2017-10-15,2017-10_Q1,10,1,22.17,1.83,32.56,1.0,46.26,1.915,1.674,1.364,-0.281,127.16,127.16,258.73,0.6228,37.72,0.0,9.1741,23.5089,0.0,57.9,302.65,84.7345,49.6216,MEDIUM
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-10-16,2017-10-31,2017-10_Q2,10,2,21.72,2.06,109.16,3.0,46.26,1.838,1.783,1.303,0.186,127.16,127.16,380.98,1.0,0.0,0.0,27.6888,29.8,0.0,189.58,383.41,64.9065,48.5887,MEDIUM
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-11-01,2017-11-15,2017-11_Q1,11,1,21.67,1.43,31.65,5.0,46.19,1.001,1.708,1.591,0.114,127.16,87.36,176.38,1.0,0.0,0.0,31.7037,31.415,0.0,225.4,394.8,51.282,47.6376,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-11-16,2017-11-30,2017-11_Q2,11,2,21.88,1.6,35.96,3.0,46.19,1.258,1.728,1.611,0.558,127.16,127.16,193.13,1.0,0.0,0.0,30.5769,32.9089,0.0,225.4,403.44,40.1122,43.0581,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-12-01,2017-12-15,2017-12_Q1,12,1,24.3,1.18,39.46,1.0,68.7,1.272,1.649,1.488,0.555,127.16,80.59,228.3,1.0,0.0,22.3458,35.9084,37.1141,57.9,259.71,422.93,26.752,41.3664,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2017-12-16,2017-12-31,2017-12_Q2,12,2,25.72,0.92,0.0,0.0,68.7,0.522,1.592,1.455,0.919,127.16,18.94,140.73,1.0,0.0,70.2918,39.8099,43.0169,189.58,282.55,453.01,10.8168,37.0032,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-01-01,2018-01-15,2018-01_Q1,1,1,25.93,1.04,128.22,6.0,73.87,0.296,0.943,1.395,0.941,127.16,0.0,120.6,0.7765,22.35,68.6759,37.2919,44.8227,167.5,244.76,429.08,0.0,29.6856,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-01-16,2018-01-31,2018-01_Q2,1,2,25.83,0.99,158.13,6.0,73.87,-0.594,0.626,1.343,1.084,127.16,0.0,61.19,0.2971,70.29,16.3924,32.2015,37.756,35.81,193.83,325.04,9.1741,29.1817,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-02-01,2018-02-15,2018-02_Q1,2,1,24.84,2.99,80.07,3.0,58.88,-0.246,0.52,1.282,1.176,127.16,0.0,76.4,0.3132,68.68,15.5786,31.039,40.3095,34.32,169.41,321.35,27.6888,36.3195,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-02-16,2018-02-28,2018-02_Q2,2,2,25.22,1.38,214.93,11.0,58.88,1.342,0.608,1.5,1.454,127.16,52.28,234.95,0.8361,16.39,25.796,36.4259,49.0517,57.15,178.04,359.36,31.7037,34.8701,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-03-01,2018-03-15,2018-03_Q1,3,1,24.48,1.46,299.98,7.0,59.03,0.888,0.205,1.418,1.36,127.16,0.0,185.96,0.8442,15.58,22.3469,39.2089,56.5686,42.94,163.22,386.89,30.5769,29.0971,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-03-16,2018-03-31,2018-03_Q2,3,2,24.68,0.67,340.28,5.0,59.03,-0.562,0.238,1.467,1.137,127.16,0.0,112.12,0.742,25.8,62.3052,49.6461,64.2531,100.86,170.46,408.07,35.9084,25.3955,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-04-01,2018-04-15,2018-04_Q1,4,1,23.28,0.86,47.72,1.0,43.33,0.327,0.362,0.993,1.28,127.16,0.0,149.21,0.7765,22.35,69.0991,61.2462,60.7985,92.15,184.32,387.97,39.8099,21.9375,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-04-16,2018-04-30,2018-04_Q2,4,2,21.86,1.51,51.25,1.0,43.33,0.154,1.024,0.86,1.191,127.16,0.0,61.02,0.3769,62.31,19.0128,50.6653,48.5221,20.03,131.22,311.37,37.2919,23.5089,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-05-01,2018-05-15,2018-05_Q1,5,1,20.04,1.79,33.93,3.0,28.16,0.194,0.668,0.86,1.273,127.16,0.0,41.21,0.309,69.1,30.9882,60.4348,58.0962,28.13,151.94,408.77,32.2015,29.8,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-05-16,2018-05-31,2018-05_Q2,5,2,18.24,1.07,48.66,6.0,28.16,0.782,-0.517,0.584,1.211,127.16,0.0,85.31,0.8099,19.01,65.1135,74.3599,61.6785,49.57,181.32,471.15,31.039,31.415,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-06-01,2018-06-15,2018-06_Q1,6,1,17.79,1.28,40.27,3.0,20.28,-0.301,-0.138,0.363,1.215,127.16,0.0,62.64,0.6901,30.99,83.3641,83.5681,56.9519,64.04,223.67,484.53,36.4259,32.9089,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-06-16,2018-06-30,2018-06_Q2,6,2,16.6,1.72,24.31,4.0,20.28,-0.749,0.05,0.305,1.224,127.16,0.0,26.56,0.3489,65.11,79.4881,81.4433,60.5945,61.62,237.61,568.29,39.2089,37.1141,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-07-01,2018-07-15,2018-07_Q1,7,1,16.77,2.17,33.46,3.0,20.58,-0.797,-0.949,0.017,1.211,127.16,0.0,12.78,0.1664,83.36,71.3072,60.399,64.3844,59.77,203.65,669.94,49.6461,43.0169,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-07-16,2018-07-31,2018-07_Q2,7,2,17.19,1.39,27.48,4.0,20.58,-1.05,-0.236,0.596,1.237,127.16,0.0,15.9,0.2051,79.49,77.7576,47.0719,67.1965,70.13,180.16,768.03,61.2462,44.8227,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-08-01,2018-08-15,2018-08_Q1,8,1,17.66,1.55,4.21,1.0,23.82,-0.128,-0.919,0.12,1.225,127.16,0.0,24.05,0.2869,71.31,93.3183,56.7961,68.1172,99.86,256.83,829.38,50.6653,37.756,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-08-16,2018-08-31,2018-08_Q2,8,2,17.64,1.61,11.25,2.0,23.82,-0.299,-1.121,-0.965,1.239,127.16,0.0,20.06,0.2224,77.76,85.3446,55.7324,69.3081,105.87,289.83,895.12,60.4348,40.3095,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-09-01,2018-09-15,2018-09_Q1,9,1,19.44,0.96,14.76,2.0,32.44,-0.34,-1.041,-0.746,1.17,127.16,0.0,7.15,0.0668,93.32,30.0801,44.7352,66.6198,44.02,260.86,896.23,74.3599,49.0517,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-09-16,2018-09-30,2018-09_Q2,9,2,20.05,1.45,6.86,1.0,32.44,-0.221,-0.943,-0.533,1.183,127.16,0.0,18.18,0.1466,85.34,2.4681,51.1801,60.9433,4.16,330.68,852.21,83.5681,56.5686,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-10-01,2018-10-15,2018-10_Q1,10,1,20.21,1.32,5.81,1.0,43.78,1.688,1.325,0.885,0.998,127.16,74.77,177.09,0.6992,30.08,56.8037,66.295,63.9095,112.95,466.29,888.71,81.4433,64.2531,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-10-16,2018-10-31,2018-10_Q2,10,2,22.71,1.2,21.41,3.0,43.78,0.983,0.769,0.326,0.678,127.16,0.0,164.33,0.9753,2.47,79.0333,77.3279,64.8646,179.8,587.87,896.91,60.399,60.7985,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-11-01,2018-11-15,2018-11_Q1,11,1,23.4,1.34,0.0,0.0,60.24,-1.125,0.356,-0.288,0.372,127.16,0.0,11.13,0.432,56.8,43.6628,74.806,61.4592,103.88,572.55,813.83,47.0719,48.5221,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-11-16,2018-11-30,2018-11_Q2,11,2,25.11,1.64,68.92,2.0,60.24,-0.754,0.216,-0.364,-0.169,127.16,0.0,47.7,0.2097,79.03,58.6595,78.4593,61.514,146.72,605.29,779.4,56.7961,58.0962,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-12-01,2018-12-15,2018-12_Q1,12,1,24.54,2.06,386.04,9.0,66.46,-0.097,0.238,-0.195,-0.172,127.16,0.0,134.04,0.5634,43.66,93.5742,83.3633,63.2262,249.45,635.37,746.52,55.7324,61.6785,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2018-12-16,2018-12-31,2018-12_Q2,12,2,24.81,1.39,326.55,9.0,66.46,0.058,0.008,-0.332,-0.254,127.16,0.0,103.4,0.4134,58.66,92.4772,69.3288,60.0456,261.35,521.53,656.97,44.7352,56.9519,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-01-01,2019-01-15,2019-01_Q1,1,1,25.68,0.31,5.28,1.0,75.15,-1.23,-0.934,-0.366,-0.425,127.16,0.0,17.13,0.0643,93.57,84.0307,61.4679,54.4342,219.22,422.42,540.92,51.1801,60.5945,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-01-16,2019-01-31,2019-01_Q2,1,2,26.44,0.41,327.6,8.0,75.15,-1.365,-0.945,-0.503,-0.343,127.16,0.0,21.26,0.0752,92.48,82.609,49.6439,51.051,197.22,309.04,456.09,66.295,64.3844,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-02-01,2019-02-15,2019-02_Q1,2,1,26.35,1.04,300.81,9.0,63.98,-0.896,-0.958,-0.58,-0.562,127.16,0.0,41.66,0.1597,84.03,71.0244,43.1784,47.7739,166.7,241.28,390.2,77.3279,67.1965,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-02-16,2019-02-28,2019-02_Q2,2,2,25.43,1.38,19.39,1.0,63.98,-1.028,-1.164,-0.707,-0.885,127.16,0.0,41.52,0.1739,82.61,27.2655,35.134,43.6994,62.96,174.11,323.7,74.806,68.1172,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-03-01,2019-03-15,2019-03_Q1,3,1,25.39,1.2,36.18,2.0,62.31,-0.766,-1.305,-0.779,-0.871,127.16,0.0,68.01,0.2898,71.02,19.0471,26.5568,47.2646,36.5,111.15,326.57,78.4593,69.3081,HIGH
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-03-16,2019-03-31,2019-03_Q2,3,2,24.86,1.71,290.84,9.0,62.31,0.75,-1.448,-0.57,-0.816,127.16,39.85,207.8,0.7273,27.27,31.9611,39.6187,59.7212,48.86,135.44,382.99,83.3633,66.6198,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-04-01,2019-04-15,2019-04_Q1,4,1,22.22,0.72,42.36,4.0,41.19,0.376,-1.411,-1.331,-1.075,127.16,0.0,155.13,0.8095,19.05,28.7467,38.6629,63.4844,38.08,118.5,408.93,69.3288,60.9433,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-04-16,2019-04-30,2019-04_Q2,4,2,22.0,0.83,89.64,8.0,41.19,0.462,-0.679,-1.133,-0.832,127.16,0.0,64.15,0.6804,31.96,55.7235,54.2845,69.5396,62.3,147.05,449.83,61.4679,63.9095,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-05-01,2019-05-15,2019-05_Q1,5,1,20.44,1.44,50.53,1.0,30.18,1.325,-0.42,-1.039,-0.835,127.16,0.0,94.38,0.7125,28.75,38.7207,57.7282,75.4867,36.58,148.92,531.32,49.6439,64.8646,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-05-16,2019-05-31,2019-05_Q2,5,2,18.93,1.58,48.97,2.0,30.18,-0.705,0.096,-1.391,-0.979,127.16,0.0,49.5,0.4428,55.72,31.46,61.012,77.8986,24.29,149.59,592.66,43.1784,61.4592,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-06-01,2019-06-15,2019-06_Q1,6,1,17.91,1.6,37.76,4.0,20.88,-0.014,0.56,-1.152,-0.795,127.16,14.3,72.19,0.6128,38.72,55.1021,79.0837,79.7201,43.84,215.42,688.92,35.134,61.514,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-06-16,2019-06-30,2019-06_Q2,6,2,16.89,1.39,38.96,4.0,20.88,0.831,-0.107,-1.396,-0.796,127.16,0.0,52.92,0.6854,31.46,73.8413,82.6734,82.2802,60.46,247.54,794.86,26.5568,63.2262,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-07-01,2019-07-15,2019-07_Q1,7,1,17.91,1.81,19.81,3.0,22.2,-0.592,0.788,-1.075,-0.688,127.16,0.0,21.42,0.449,55.1,81.6067,86.0151,83.7804,68.5,290.43,890.05,39.6187,60.0456,NOT_SUITABLE
p101,-25.48007977712456,152.75078828137185,sugarcane,2019-07-16,2019-07-31,2019-07_Q2,7,2,17.11,1.23,13.68,2.0,22.2,-0.928,-0.606,-0.873,-0.751,127.16,0.0,21.42,0.2616,73.84,75.3144,80.5309,79.1107,64.83,302.78,916.53,38.6629,54.4342,NOT_SUITABLE
