point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p220,4.3765405160658775,-76.06052288811206,sugarcane,2021-10-16,2021-10-31,2021-10_Q2,10,2,19.58,0.62,91.83,6.0,37.71,-0.574,0.402,0.703,0.695,138.0,8.26,155.41,0.8806,11.94,16.7038,28.8389,18.7131,25.77,139.4,181.16,20.0444,9.9403,MEDIUM,-0.77
p220,4.3765405160658775,-76.06052288811206,sugarcane,2021-11-01,2021-11-15,2021-11_Q1,11,1,19.52,0.44,43.02,5.0,34.68,-1.126,-0.629,0.351,0.655,138.0,0.0,134.85,0.8395,16.05,0.0,27.0447,15.8872,0.0,129.89,155.39,20.0964,9.9365,MEDIUM,-0.91
p220,4.3765405160658775,-76.06052288811206,sugarcane,2021-11-16,2021-11-30,2021-11_Q2,11,2,19.4,0.49,86.57,3.0,34.68,-0.682,-0.845,0.197,0.533,138.0,9.32,129.59,0.833,16.7,7.2493,28.8362,15.7285,12.03,137.63,155.39,25.505,12.642,MEDIUM,-0.91
p220,4.3765405160658775,-76.06052288811206,sugarcane,2021-12-01,2021-12-15,2021-12_Q1,12,1,19.98,0.68,90.15,4.0,37.23,1.597,-0.096,0.472,0.803,138.0,16.51,176.72,1.0,0.0,38.5873,32.433,15.8034,63.45,155.39,155.39,25.7521,12.766,HIGH,-0.83
p220,4.3765405160658775,-76.06052288811206,sugarcane,2021-12-16,2021-12-31,2021-12_Q2,12,2,19.81,0.56,54.45,2.0,37.23,1.662,0.16,0.553,0.728,138.0,0.0,144.6,0.9275,7.25,62.2838,29.806,14.6473,101.59,143.36,143.36,15.4414,12.7341,NOT_SUITABLE,-0.83
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-01-01,2022-01-15,2022-01_Q1,1,1,19.33,0.37,30.03,1.0,36.45,-0.529,0.192,0.472,0.656,138.0,0.0,84.48,0.6141,38.59,42.6881,19.0375,9.3518,66.44,91.94,91.94,11.8521,13.9267,HIGH,-0.76
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-01-16,2022-01-31,2022-01_Q2,1,2,19.98,0.58,31.49,3.0,36.45,-0.04,0.285,0.294,0.685,138.0,0.0,61.52,0.3772,62.28,16.1967,8.6161,4.2304,24.01,41.77,41.77,18.3872,19.2237,MEDIUM,-0.76
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-02-01,2022-02-15,2022-02_Q1,2,1,19.43,0.56,57.71,7.0,32.91,0.963,1.624,0.267,0.922,138.0,0.0,89.2,0.5731,42.69,16.0324,5.1218,4.3738,25.5,25.5,43.66,28.8389,24.4229,MEDIUM,-0.68
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-02-16,2022-02-28,2022-02_Q2,2,2,19.7,0.42,66.5,5.0,32.91,0.948,1.188,0.026,0.983,138.0,0.0,124.21,0.838,16.2,10.469,3.4778,7.5881,17.76,17.76,76.56,27.0447,26.2682,LOW,-0.68
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-03-01,2022-03-15,2022-03_Q1,3,1,19.69,0.68,67.03,4.0,37.56,0.422,0.258,0.094,0.863,138.0,0.0,133.53,0.8397,16.03,0.0,0.0,10.413,0.0,0.0,104.82,28.8362,27.2834,LOW,-0.77
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-03-16,2022-03-31,2022-03_Q2,3,2,19.58,0.35,117.31,12.0,37.56,0.673,0.775,0.323,0.947,138.0,32.45,184.34,0.8953,10.47,0.0,0.0,12.3657,0.0,0.0,124.19,32.433,23.8795,LOW,-0.77
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-04-01,2022-04-15,2022-04_Q1,4,1,19.92,0.41,77.63,10.0,36.87,0.171,1.258,0.32,0.763,138.0,26.69,194.94,1.0,0.0,0.0,0.0,12.3505,0.0,0.0,124.19,29.806,20.7698,LOW,-0.86
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-04-16,2022-04-30,2022-04_Q2,4,2,19.68,0.54,120.2,8.0,36.87,0.249,0.803,0.954,0.793,138.0,63.4,197.83,1.0,0.0,0.0,0.0,12.3357,0.0,0.0,124.19,19.0375,18.7115,LOW,-0.86
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-05-01,2022-05-15,2022-05_Q1,5,1,20.17,0.66,50.6,7.0,38.38,-0.259,0.035,0.976,0.678,138.0,26.98,170.8,1.0,0.0,0.0,3.6297,12.4211,0.0,18.17,124.19,8.6161,18.7131,LOW,-0.83
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-05-16,2022-05-31,2022-05_Q2,5,2,19.45,0.43,100.63,9.0,38.38,-0.852,-0.062,1.069,0.484,138.0,40.49,151.23,1.0,0.0,0.0,11.8008,12.5094,0.0,58.8,124.19,5.1218,15.8872,LOW,-0.83
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-06-01,2022-06-15,2022-06_Q1,6,1,19.08,0.33,100.38,9.0,34.4,1.258,0.523,0.685,0.614,138.0,62.59,201.01,1.0,0.0,0.0,20.8609,12.4707,0.0,104.82,124.19,3.4778,15.7285,MEDIUM,-0.73
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-06-16,2022-06-30,2022-06_Q2,6,2,19.11,0.42,85.94,9.0,34.4,1.995,0.657,1.248,1.029,138.0,70.07,186.32,1.0,0.0,0.0,24.5165,12.4325,0.0,124.19,124.19,0.0,15.8034,MEDIUM,-0.73
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-07-01,2022-07-15,2022-07_Q1,7,1,19.91,0.41,22.96,2.0,37.57,0.876,1.378,1.315,1.127,138.0,7.24,108.9,1.0,0.0,10.635,24.5728,12.4786,18.17,124.19,124.19,0.0,14.6473,MEDIUM,-0.7
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-07-16,2022-07-31,2022-07_Q2,7,2,19.56,0.71,85.65,10.0,37.57,1.283,2.049,1.397,1.35,138.0,7.01,108.61,1.0,0.0,34.6193,24.6301,15.3571,58.8,124.19,152.27,0.0,9.3518,HIGH,-0.7
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-08-01,2022-08-15,2022-08_Q1,8,1,19.57,0.47,59.75,3.0,37.16,1.543,1.665,1.42,1.254,138.0,0.0,145.4,0.8937,10.63,51.7607,21.2312,20.146,86.66,106.03,198.83,0.0,4.2304,NOT_SUITABLE,-0.78
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-08-16,2022-08-31,2022-08_Q2,8,2,19.77,0.43,44.28,3.0,37.16,0.491,1.456,1.231,1.116,138.0,0.0,104.03,0.6538,34.62,39.6182,13.2233,20.0469,65.4,65.4,196.89,3.6297,4.3738,HIGH,-0.78
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-09-01,2022-09-15,2022-09_Q1,9,1,20.29,0.6,36.48,4.0,36.08,-0.311,1.172,1.276,1.09,138.0,0.0,80.76,0.4824,51.76,11.5874,3.9264,15.289,19.37,19.37,150.87,11.8008,7.5881,MEDIUM,-0.87
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-09-16,2022-09-30,2022-09_Q2,9,2,19.92,0.49,63.19,10.0,36.08,0.26,0.977,1.114,1.025,138.0,0.0,99.67,0.6038,39.62,0.0,0.0,13.265,0.0,0.0,131.49,20.8609,10.413,LOW,-0.87
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-10-01,2022-10-15,2022-10_Q1,10,1,20.09,0.5,105.76,4.0,36.95,0.667,1.473,1.53,1.25,138.0,21.13,168.95,0.8841,11.59,0.0,0.0,13.2132,0.0,0.0,131.49,24.5165,12.3657,LOW,-0.89
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-10-16,2022-10-31,2022-10_Q2,10,2,19.98,0.37,210.73,6.0,36.95,1.81,1.676,1.766,1.536,138.0,138.0,316.49,1.0,0.0,0.0,5.7622,13.1651,0.0,28.08,131.49,24.5728,12.3505,LOW,-0.89
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-11-01,2022-11-15,2022-11_Q1,11,1,20.06,0.45,146.27,9.0,34.95,1.688,1.517,1.923,1.619,138.0,138.0,357.0,1.0,0.0,0.0,19.0344,12.9363,0.0,92.8,131.49,24.6301,12.3357,MEDIUM,-0.82
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-11-16,2022-11-30,2022-11_Q2,11,2,19.75,0.55,29.8,1.0,34.95,0.5,1.507,1.922,1.602,138.0,87.73,176.07,1.0,0.0,0.0,26.9678,12.7214,0.0,131.49,131.49,21.2312,12.4211,MEDIUM,-0.82
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-12-01,2022-12-15,2022-12_Q1,12,1,19.43,0.46,37.08,2.0,35.44,-0.717,1.556,1.761,1.543,138.0,43.46,66.88,1.0,0.0,0.0,26.6526,16.298,0.0,131.49,169.77,13.2233,12.5094,MEDIUM,-0.7
p220,4.3765405160658775,-76.06052288811206,sugarcane,2022-12-16,2022-12-31,2022-12_Q2,12,2,20.1,0.55,56.88,3.0,35.44,-0.067,1.626,1.741,1.641,138.0,18.81,93.96,1.0,0.0,17.0927,26.3559,22.4677,28.08,131.49,235.69,3.9264,12.4707,MEDIUM,-0.7
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-01-01,2023-01-15,2023-01_Q1,1,1,19.42,0.47,94.27,5.0,35.66,1.45,1.578,1.687,1.69,138.0,30.98,151.15,1.0,0.0,57.1118,26.0214,27.3983,92.8,131.49,290.84,0.0,12.4325,NOT_SUITABLE,-0.55
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-01-16,2023-01-31,2023-01_Q2,1,2,20.18,0.74,23.12,5.0,35.66,1.255,1.026,1.491,1.582,138.0,0.0,117.39,0.8291,17.09,64.4589,20.2183,30.6401,103.41,103.41,328.9,0.0,12.4786,NOT_SUITABLE,-0.55
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-02-01,2023-02-15,2023-02_Q1,2,1,20.56,0.32,15.59,3.0,34.93,-0.684,-0.181,1.35,1.504,138.0,0.0,38.71,0.4289,57.11,23.1359,7.3154,30.5314,38.69,38.69,331.53,5.7622,15.3571,HIGH,-0.33
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-02-16,2023-02-28,2023-02_Q2,2,2,20.42,0.67,41.43,2.0,34.93,-0.808,0.116,1.364,1.421,138.0,0.0,57.02,0.3554,64.46,0.0,0.0,29.5936,0.0,0.0,324.92,19.0344,20.146,MEDIUM,-0.33
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-03-01,2023-03-15,2023-03_Q1,3,1,20.14,0.75,134.57,7.0,38.0,1.873,1.341,1.708,1.653,138.0,47.45,176.0,0.7686,23.14,0.0,6.9813,34.2452,0.0,38.28,376.37,26.9678,20.0469,HIGH,-0.11
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-03-16,2023-03-31,2023-03_Q2,3,2,20.25,0.43,90.08,8.0,38.0,1.524,1.555,1.64,1.574,138.0,50.45,224.65,1.0,0.0,0.0,18.9413,39.2458,0.0,104.2,431.6,26.6526,15.289,HIGH,-0.11
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-04-01,2023-04-15,2023-04_Q1,4,1,20.61,0.32,76.19,7.0,38.71,-0.509,-0.109,1.698,1.727,138.0,38.12,166.27,1.0,0.0,0.0,28.6493,40.2897,0.0,159.35,441.47,26.3559,13.265,HIGH,0.19
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-04-16,2023-04-30,2023-04_Q2,4,2,20.49,0.55,92.73,8.0,38.71,-0.533,-0.078,0.804,1.767,138.0,42.52,168.92,1.0,0.0,0.0,40.126,41.8735,0.0,225.49,457.15,26.0214,13.2132,HIGH,0.19
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-05-01,2023-05-15,2023-05_Q1,5,1,21.64,0.49,55.64,6.0,43.07,-0.788,-0.2,-0.186,1.733,138.0,0.4,148.37,1.0,0.0,20.5102,52.5806,42.4669,38.28,292.83,457.15,20.2183,13.1651,NOT_SUITABLE,0.46
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-05-16,2023-05-31,2023-05_Q2,5,2,20.96,0.7,130.86,12.0,43.07,-0.067,0.369,0.526,1.927,138.0,34.02,186.5,1.0,0.0,58.4536,58.8733,46.6418,104.2,324.92,495.07,7.3154,12.9363,NOT_SUITABLE,0.46
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-06-01,2023-06-15,2023-06_Q1,6,1,20.87,0.49,17.1,3.0,39.84,-0.062,-0.908,-0.086,1.521,138.0,0.0,147.96,0.7949,20.51,65.9884,61.3914,46.7715,121.07,338.09,495.87,0.0,12.7214,NOT_SUITABLE,0.73
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-06-16,2023-06-30,2023-06_Q2,6,2,21.02,0.66,22.94,3.0,39.84,-1.598,-1.172,-0.427,1.147,138.0,0.0,40.04,0.4155,58.45,64.2797,59.5683,43.0186,121.29,327.4,455.54,6.9813,16.298,NOT_SUITABLE,0.73
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-07-01,2023-07-15,2023-07_Q1,7,1,20.93,0.66,39.46,7.0,42.66,-0.716,-1.179,-0.586,1.305,138.0,0.0,62.4,0.3401,65.99,71.4533,52.2894,44.8422,133.49,282.12,473.5,18.9413,22.4677,NOT_SUITABLE,1.0
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-07-16,2023-07-31,2023-07_Q2,7,2,21.7,0.66,27.94,4.0,42.66,-0.066,-1.248,-0.563,0.866,138.0,0.0,67.4,0.3572,64.28,53.7624,43.7271,46.0098,99.44,231.66,484.33,28.6493,27.3983,NOT_SUITABLE,1.0
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-08-01,2023-08-15,2023-08_Q1,8,1,21.42,0.59,25.39,7.0,42.29,-0.669,-0.687,-0.511,0.624,138.0,0.0,53.33,0.2855,71.45,46.2985,31.6258,44.1349,83.53,164.31,459.94,40.126,30.6401,HIGH,1.25
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-08-16,2023-08-31,2023-08_Q2,8,2,21.24,0.99,60.13,8.0,42.29,-0.184,-0.978,-0.369,0.73,138.0,0.0,85.52,0.4624,53.76,60.6188,33.3931,47.8442,106.67,170.15,493.59,52.5806,30.5314,NOT_SUITABLE,1.25
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-09-01,2023-09-15,2023-09_Q1,9,1,21.44,0.66,36.76,6.0,40.65,-0.152,-0.981,-1.474,0.525,138.0,0.0,96.89,0.537,46.3,37.7845,30.9689,49.2068,65.1,157.78,508.42,58.8733,29.5936,HIGH,1.5
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-09-16,2023-09-30,2023-09_Q2,9,2,21.35,0.47,32.54,4.0,40.65,-1.189,-1.122,-1.696,0.138,138.0,0.0,69.3,0.3938,60.62,15.1323,25.1596,46.3824,25.55,128.14,479.91,61.3914,34.2452,HIGH,1.5
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-10-01,2023-10-15,2023-10_Q1,10,1,20.72,0.55,74.66,7.0,39.25,-0.899,-1.344,-1.814,-0.05,138.0,0.0,107.2,0.6222,37.78,9.3969,37.061,47.3706,15.68,191.38,490.48,59.5683,39.2458,HIGH,1.74
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-10-16,2023-10-31,2023-10_Q2,10,2,20.43,0.63,68.65,9.0,39.25,-1.083,-1.722,-1.978,-0.567,138.0,0.0,143.31,0.8487,15.13,23.0257,48.3228,45.8286,37.92,252.67,474.8,52.2894,40.2897,HIGH,1.74
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-11-01,2023-11-15,2023-11_Q1,11,1,20.92,0.58,86.16,7.0,38.55,-0.637,-1.028,-1.789,-0.653,138.0,3.66,154.81,0.906,9.4,45.2006,56.5721,45.7294,77.0,295.62,474.8,43.7271,41.8735,NOT_SUITABLE,1.9
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-11-16,2023-11-30,2023-11_Q2,11,2,20.82,0.75,40.61,2.0,38.55,-0.932,-1.374,-1.783,-0.722,138.0,0.0,126.77,0.7697,23.03,36.7924,61.9464,41.9704,64.67,323.44,436.88,31.6258,42.4669,NOT_SUITABLE,1.9
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-12-01,2023-12-15,2023-12_Q1,12,1,21.81,0.58,49.09,5.0,41.63,-0.222,-1.253,-1.49,-0.725,138.0,0.0,89.7,0.548,45.2,55.0777,66.9489,38.5636,98.7,350.63,397.8,33.3931,46.6418,NOT_SUITABLE,1.99
p220,4.3765405160658775,-76.06052288811206,sugarcane,2023-12-16,2023-12-31,2023-12_Q2,12,2,20.98,0.58,62.01,6.0,41.63,0.111,-1.483,-1.411,-0.864,138.0,0.0,111.1,0.6321,36.79,82.2716,66.9575,36.3919,150.08,351.76,372.21,30.9689,46.7715,NOT_SUITABLE,1.99
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-01-01,2024-01-15,2024-01_Q1,1,1,21.51,0.51,18.49,2.0,43.91,-0.944,-1.162,-1.387,-1.147,138.0,0.0,80.5,0.4492,55.08,69.3181,57.6279,31.4101,119.92,299.1,319.31,25.1596,43.0186,NOT_SUITABLE,1.84
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-01-16,2024-01-31,2024-01_Q2,1,2,22.29,0.38,13.85,2.0,43.91,-1.407,-1.195,-1.424,-1.169,138.0,0.0,32.34,0.1773,82.27,66.2991,43.2872,30.73,108.69,222.13,310.74,37.061,44.8422,NOT_SUITABLE,1.84
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-02-01,2024-02-15,2024-02_Q1,2,1,21.72,0.89,39.23,2.0,39.94,-0.639,-1.208,-1.446,-1.229,138.0,0.0,53.08,0.3068,69.32,76.961,34.7431,29.2166,132.01,179.18,295.64,48.3228,46.0098,NOT_SUITABLE,1.53
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-02-16,2024-02-29,2024-02_Q2,2,2,21.99,0.67,16.02,1.0,39.94,-1.179,-1.219,-1.651,-1.357,138.0,0.0,55.25,0.337,66.3,51.9533,21.866,29.228,92.99,113.44,296.11,56.5721,44.1349,NOT_SUITABLE,1.53
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-03-01,2024-03-15,2024-03_Q1,3,1,22.0,0.53,23.5,3.0,44.13,-1.752,-1.591,-1.677,-1.696,138.0,0.0,39.52,0.2304,76.96,27.0311,9.288,27.6605,47.17,47.17,278.29,61.9464,47.8442,MEDIUM,1.18
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-03-16,2024-03-31,2024-03_Q2,3,2,21.64,0.52,62.5,5.0,44.13,-1.305,-1.617,-1.506,-1.689,138.0,0.0,86.0,0.4805,51.95,12.0118,4.1105,30.0393,20.45,20.45,300.28,66.9489,49.2068,HIGH,1.18
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-04-01,2024-04-15,2024-04_Q1,4,1,21.81,1.19,64.82,8.0,42.33,-1.249,-1.738,-1.56,-1.683,138.0,0.0,127.32,0.7297,27.03,0.0,4.062,28.1123,0.0,20.21,279.84,66.9575,46.3824,MEDIUM,0.77
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-04-16,2024-04-30,2024-04_Q2,4,2,21.18,0.67,108.37,8.0,42.33,-0.609,-1.431,-1.563,-1.694,138.0,23.41,173.19,0.8799,12.01,0.0,17.7916,28.2251,0.0,88.61,279.84,57.6279,47.3706,MEDIUM,0.77
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-05-01,2024-05-15,2024-05_Q1,5,1,20.98,0.65,123.7,9.0,42.19,0.719,-1.18,-1.279,-1.565,138.0,62.36,232.07,1.0,0.0,0.0,23.4721,28.5558,0.0,116.46,279.84,43.2872,45.8286,MEDIUM,0.43
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-05-16,2024-05-31,2024-05_Q2,5,2,21.28,0.48,55.78,11.0,42.19,-0.256,-1.136,-1.442,-1.591,138.0,33.32,179.48,1.0,0.0,0.0,36.9548,30.2604,0.0,182.67,293.09,34.7431,45.7294,HIGH,0.43
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-06-01,2024-06-15,2024-06_Q1,6,1,21.05,0.82,73.6,11.0,39.16,-0.492,-0.786,-1.366,-1.496,138.0,28.13,129.38,1.0,0.0,12.3054,46.3837,36.3201,20.21,231.13,351.46,21.866,41.9704,HIGH,0.18
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-06-16,2024-06-30,2024-06_Q2,6,2,20.43,0.67,66.08,10.0,39.16,0.551,-0.365,-1.342,-1.421,138.0,15.37,139.68,1.0,0.0,51.8686,55.7218,36.3458,88.61,279.84,351.46,9.288,38.5636,NOT_SUITABLE,0.18
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-07-01,2024-07-15,2024-07_Q1,7,1,21.03,0.84,49.83,4.0,42.41,0.804,0.445,-1.124,-1.445,138.0,0.0,115.91,0.8769,12.31,57.189,52.1491,39.2079,96.25,259.62,377.15,4.1105,36.3919,NOT_SUITABLE,0.06
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-07-16,2024-07-31,2024-07_Q2,7,2,21.59,0.47,17.03,3.0,42.41,-0.068,0.136,-1.023,-1.477,138.0,0.0,66.86,0.4813,51.87,56.7171,38.7569,39.3379,94.06,191.23,376.54,4.062,31.4101,NOT_SUITABLE,0.06
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-08-01,2024-08-15,2024-08_Q1,8,1,20.83,0.59,55.02,9.0,41.09,-0.043,-0.027,-0.895,-1.406,138.0,0.0,72.05,0.4281,57.19,69.1822,33.7695,36.9307,114.67,163.38,348.69,17.7916,30.73,NOT_SUITABLE,-0.04
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-08-16,2024-08-31,2024-08_Q2,8,2,21.44,0.71,16.76,4.0,41.09,-0.453,-0.02,-0.834,-1.538,138.0,0.0,71.78,0.4328,56.72,58.7015,23.2832,30.3253,97.17,110.42,282.48,23.4721,29.2166,NOT_SUITABLE,-0.04
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-09-01,2024-09-15,2024-09_Q1,9,1,21.83,0.31,34.32,2.0,41.01,-1.145,-0.506,-1.011,-1.615,138.0,0.0,51.08,0.3082,69.18,29.7357,25.6368,25.182,48.71,120.34,234.03,36.9548,29.228,MEDIUM,-0.12
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-09-16,2024-09-30,2024-09_Q2,9,2,21.37,0.81,34.04,7.0,41.01,-1.259,-1.35,-1.098,-1.582,138.0,0.0,68.36,0.413,58.7,0.0,15.4105,19.9767,0.0,71.63,185.32,46.3837,27.6605,MEDIUM,-0.12
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-10-01,2024-10-15,2024-10_Q1,10,1,20.71,0.44,97.21,10.0,40.21,-0.357,-1.373,-0.646,-1.488,138.0,16.15,131.25,0.7026,29.74,0.0,25.3247,19.9094,0.0,117.52,185.32,55.7218,30.0393,MEDIUM,-0.19
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-10-16,2024-10-31,2024-10_Q2,10,2,21.21,0.6,97.06,8.0,40.21,0.303,-0.982,-0.521,-1.365,138.0,32.24,194.27,1.0,0.0,9.0367,39.956,19.8363,13.26,185.32,185.32,52.1491,28.1123,HIGH,-0.19
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-11-01,2024-11-15,2024-11_Q1,11,1,20.25,0.64,65.58,5.0,36.3,-0.383,-1.252,-1.19,-1.277,138.0,24.55,162.64,1.0,0.0,47.3299,40.2527,19.5851,71.63,185.32,185.32,38.7569,28.2251,HIGH,-0.29
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-11-16,2024-11-30,2024-11_Q2,11,2,20.08,0.63,35.63,3.0,36.3,-1.386,-1.081,-0.946,-1.428,138.0,0.0,101.21,0.9096,9.04,37.4028,37.6294,17.9563,58.37,172.06,172.06,33.7695,28.5558,HIGH,-0.29
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-12-01,2024-12-15,2024-12_Q1,12,1,20.86,0.48,19.53,2.0,38.38,-1.456,-1.22,-1.232,-1.45,138.0,0.0,55.16,0.5267,47.33,28.9596,24.718,11.8231,45.9,113.69,113.69,23.2832,30.2604,MEDIUM,-0.43
p220,4.3765405160658775,-76.06052288811206,sugarcane,2024-12-16,2024-12-31,2024-12_Q2,12,2,20.32,0.66,81.05,3.0,38.38,-0.04,-0.766,-1.31,-1.475,138.0,2.89,100.58,0.626,37.4,70.5965,24.5618,11.7837,113.69,113.69,113.69,25.6368,36.3201,NOT_SUITABLE,-0.43
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-01-01,2025-01-15,2025-01_Q1,1,1,20.48,0.68,31.54,3.0,39.26,0.17,-0.843,-1.24,-1.386,138.0,0.0,112.59,0.7104,28.96,45.0266,14.525,7.5462,67.79,67.79,73.26,15.4105,36.3458,HIGH,-0.46
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-01-16,2025-01-31,2025-01_Q2,1,2,21.01,0.37,12.92,3.0,39.26,-0.725,-1.249,-1.174,-1.31,138.0,0.0,44.46,0.294,70.6,0.0,0.0,7.783,0.0,0.0,76.01,25.3247,39.2079,LOW,-0.46
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-02-01,2025-02-15,2025-02_Q1,2,1,20.28,0.46,118.08,10.0,33.76,1.663,0.357,-0.645,-1.086,138.0,48.23,131.0,0.5497,45.03,0.0,0.0,9.4097,0.0,0.0,93.31,39.956,39.3379,LOW,-0.22
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-02-16,2025-02-28,2025-02_Q2,2,2,20.1,0.45,43.54,6.0,33.76,1.484,0.581,-0.44,-0.929,138.0,21.47,161.62,1.0,0.0,0.0,0.0,13.1912,0.0,0.0,132.73,40.2527,36.9307,LOW,-0.22
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-03-01,2025-03-15,2025-03_Q1,3,1,19.98,0.45,72.65,8.0,38.48,-0.159,1.051,-0.279,-0.645,138.0,13.52,116.19,1.0,0.0,0.0,0.0,20.2413,0.0,0.0,203.67,37.6294,30.3253,MEDIUM,-0.08
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-03-16,2025-03-31,2025-03_Q2,3,2,20.56,0.73,75.35,10.0,38.48,-0.127,0.221,-0.169,-0.592,138.0,7.79,148.0,1.0,0.0,0.0,0.0,20.3614,0.0,0.0,204.85,24.718,25.182,MEDIUM,-0.08
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-04-01,2025-04-15,2025-04_Q1,4,1,20.9,0.82,104.97,9.0,39.85,-0.259,1.284,-0.282,-0.434,138.0,28.57,180.32,1.0,0.0,0.0,1.0847,20.4489,0.0,5.47,204.85,24.5618,19.9767,MEDIUM,0.02
p220,4.3765405160658775,-76.06052288811206,sugarcane,2025-04-16,2025-04-30,2025-04_Q2,4,2,20.85,0.66,109.69,7.0,39.85,0.48,0.934,-0.308,-0.402,138.0,53.85,214.66,1.0,0.0,0.0,15.0156,20.5356,0.0,76.01,204.85,14.525,19.9094,MEDIUM,0.02
