period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,5.15,27.47,81.92,-76.77,,,,
2016-01-16,2016-01-31,2016-01_Q2,35.56,25.77,81.92,-46.36,0.535,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,27.04,73.97,-73.97,0.55,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,27.75,73.97,-73.97,-2.024,,,
2016-03-01,2016-03-15,2016-03_Q1,24.78,30.66,66.67,-41.89,-0.07,,,
2016-03-16,2016-03-31,2016-03_Q2,10.81,20.69,66.67,-55.86,-0.776,-0.088,,
2016-04-01,2016-04-15,2016-04_Q1,6.93,20.16,36.53,-29.6,-0.952,-0.261,,
2016-04-16,2016-04-30,2016-04_Q2,19.28,20.42,36.53,-17.25,-0.357,-1.017,,
2016-05-01,2016-05-15,2016-05_Q1,51.46,16.1,17.37,34.09,0.861,-0.265,,
2016-05-16,2016-05-31,2016-05_Q2,15.15,12.7,17.37,-2.22,1.189,-0.243,,
2016-06-01,2016-06-15,2016-06_Q1,30.21,11.18,8.82,21.39,0.477,-0.08,,
2016-06-16,2016-06-30,2016-06_Q2,48.26,10.25,8.82,39.44,1.621,1.1,0.345,
2016-07-01,2016-07-15,2016-07_Q1,43.69,10.01,9.89,33.8,1.597,1.82,0.55,
2016-07-16,2016-07-31,2016-07_Q2,0.0,12.09,9.89,-9.89,1.054,1.672,0.217,
2016-08-01,2016-08-15,2016-08_Q1,19.74,10.43,10.79,8.95,-0.305,1.732,0.43,
2016-08-16,2016-08-31,2016-08_Q2,35.98,11.81,10.79,25.19,1.461,1.784,0.877,
2016-09-01,2016-09-15,2016-09_Q1,59.66,13.43,15.97,43.69,1.737,1.757,1.513,
2016-09-16,2016-09-30,2016-09_Q2,47.4,12.77,15.97,31.43,1.676,1.662,1.614,
2016-10-01,2016-10-15,2016-10_Q1,0.0,15.05,25.69,-25.69,0.917,1.303,1.519,
2016-10-16,2016-10-31,2016-10_Q2,35.21,16.22,25.69,9.52,0.809,1.387,1.557,
2016-11-01,2016-11-15,2016-11_Q1,18.03,19.24,49.95,-31.92,1.038,1.357,1.462,
2016-11-16,2016-11-30,2016-11_Q2,8.9,23.45,49.95,-41.05,0.128,1.219,1.368,
2016-12-01,2016-12-15,2016-12_Q1,42.51,23.99,73.66,-31.15,0.736,1.058,1.409,
2016-12-16,2016-12-31,2016-12_Q2,0.0,26.13,73.66,-73.66,0.41,0.594,1.199,0.827
2017-01-01,2017-01-15,2017-01_Q1,5.42,28.19,95.13,-89.71,-0.545,0.358,0.901,0.763
2017-01-16,2017-01-31,2017-01_Q2,6.89,29.14,95.13,-88.24,-0.607,-0.166,0.828,0.618
2017-02-01,2017-02-15,2017-02_Q1,7.72,28.92,71.05,-63.33,-0.705,-0.369,0.809,0.655
2017-02-16,2017-02-28,2017-02_Q2,0.0,24.79,71.05,-71.05,-0.465,-0.32,0.659,0.681
2017-03-01,2017-03-15,2017-03_Q1,26.54,25.64,62.69,-36.15,0.419,-0.529,0.352,0.731
2017-03-16,2017-03-31,2017-03_Q2,20.68,24.17,62.69,-42.01,0.221,-0.474,0.069,0.824
2017-04-01,2017-04-15,2017-04_Q1,0.0,18.69,30.08,-30.08,-0.382,-0.435,-0.142,0.839
2017-04-16,2017-04-30,2017-04_Q2,28.87,18.17,30.08,-1.21,0.221,0.066,-0.375,0.944
2017-05-01,2017-05-15,2017-05_Q1,6.12,13.73,15.15,-9.03,-0.167,-0.363,-0.45,0.766
2017-05-16,2017-05-31,2017-05_Q2,36.83,13.19,15.15,21.68,0.54,0.09,-0.27,0.835
2017-06-01,2017-06-15,2017-06_Q1,6.47,9.43,6.61,-0.14,0.8,-0.343,-0.503,0.775
2017-06-16,2017-06-30,2017-06_Q2,9.25,9.15,6.61,2.64,-1.147,-0.361,-0.546,0.604
2017-07-01,2017-07-15,2017-07_Q1,0.0,9.97,8.97,-8.97,-1.345,-0.7,-0.797,0.37
2017-07-16,2017-07-31,2017-07_Q2,20.84,11.08,8.97,11.87,-0.983,-0.665,-0.559,0.498
2017-08-01,2017-08-15,2017-08_Q1,5.36,11.64,10.1,-4.74,0.374,-0.744,-0.654,0.432
2017-08-16,2017-08-31,2017-08_Q2,15.31,9.88,10.1,5.21,-0.212,-1.329,-0.605,0.29
2017-09-01,2017-09-15,2017-09_Q1,0.0,13.86,23.02,-23.02,-0.289,-1.105,-0.842,-0.204
2017-09-16,2017-09-30,2017-09_Q2,11.4,17.54,23.02,-11.62,-0.904,-0.884,-0.746,-0.489
2017-10-01,2017-10-15,2017-10_Q1,26.87,19.25,40.43,-13.56,-0.035,-0.146,-0.465,-0.329
2017-10-16,2017-10-31,2017-10_Q2,9.49,19.89,40.43,-30.94,0.039,-0.469,-0.679,-0.496
2017-11-01,2017-11-15,2017-11_Q1,11.08,21.19,60.4,-49.32,-0.799,-0.435,-0.629,-0.471
2017-11-16,2017-11-30,2017-11_Q2,15.64,25.71,60.4,-44.76,-0.677,-0.85,-1.066,-0.513
2017-12-01,2017-12-15,2017-12_Q1,57.92,22.84,77.57,-19.65,1.011,0.241,-0.176,-0.397
2017-12-16,2017-12-31,2017-12_Q2,19.65,28.58,77.57,-57.92,1.798,0.345,-0.096,-0.501
2018-01-01,2018-01-15,2018-01_Q1,19.99,27.79,98.58,-78.59,0.149,0.046,-0.034,-0.465
2018-01-16,2018-01-31,2018-01_Q2,5.7,30.56,98.58,-92.88,-0.47,-0.007,-0.228,-0.429
2018-02-01,2018-02-15,2018-02_Q1,14.4,27.63,73.62,-59.22,-0.728,0.074,-0.182,-0.44
2018-02-16,2018-02-28,2018-02_Q2,0.0,27.03,73.62,-73.62,-0.318,0.187,-0.275,-0.461
2018-03-01,2018-03-15,2018-03_Q1,4.83,24.59,58.17,-53.34,-1.015,-0.436,-0.286,-0.597
2018-03-16,2018-03-31,2018-03_Q2,10.56,23.41,58.17,-47.61,-0.984,-0.76,-0.278,-0.619
2018-04-01,2018-04-15,2018-04_Q1,0.0,24.17,43.18,-43.18,-1.199,-1.246,-0.695,-0.735
2018-04-16,2018-04-30,2018-04_Q2,8.02,19.91,43.18,-35.16,-1.919,-1.565,-0.865,-0.965
2018-05-01,2018-05-15,2018-05_Q1,17.54,15.35,17.21,0.33,-1.257,-1.564,-0.729,-0.901
2018-05-16,2018-05-31,2018-05_Q2,10.71,13.32,17.21,-6.5,-0.588,-1.76,-0.796,-1.048
2018-06-01,2018-06-15,2018-06_Q1,13.04,12.16,8.62,4.42,-1.185,-1.675,-1.082,-1.019
2018-06-16,2018-06-30,2018-06_Q2,23.86,9.02,8.62,15.24,0.347,-1.513,-1.226,-0.927
2018-07-01,2018-07-15,2018-07_Q1,5.71,9.28,8.68,-2.97,-0.186,-1.616,-1.417,-0.895
2018-07-16,2018-07-31,2018-07_Q2,9.45,11.43,8.68,0.77,-1.579,-1.057,-1.602,-0.985
2018-08-01,2018-08-15,2018-08_Q1,5.35,11.86,11.69,-6.34,-0.837,-1.422,-1.623,-1.033
2018-08-16,2018-08-31,2018-08_Q2,11.1,11.27,11.69,-0.59,-1.058,-1.081,-1.569,-1.044
2018-09-01,2018-09-15,2018-09_Q1,7.65,14.39,20.39,-12.74,-0.041,-0.559,-1.474,-0.996
2018-09-16,2018-09-30,2018-09_Q2,5.66,15.18,20.39,-14.73,-0.574,-1.063,-1.477,-1.014
2018-10-01,2018-10-15,2018-10_Q1,24.35,19.25,40.75,-16.4,-0.325,-0.536,-1.313,-0.948
2018-10-16,2018-10-31,2018-10_Q2,17.31,20.04,40.75,-23.44,0.206,-0.367,-0.722,-0.841
2018-11-01,2018-11-15,2018-11_Q1,27.45,22.39,52.68,-25.23,0.511,0.157,-0.386,-0.584
2018-11-16,2018-11-30,2018-11_Q2,9.25,21.44,52.68,-43.43,0.262,0.055,-0.321,-0.586
2018-12-01,2018-12-15,2018-12_Q1,19.85,25.42,90.11,-70.26,-0.811,-0.149,-0.36,-0.845
2018-12-16,2018-12-31,2018-12_Q2,4.18,29.96,90.11,-85.93,-1.245,-0.369,-0.768,-1.13
2019-01-01,2019-01-15,2019-01_Q1,3.77,31.61,120.74,-116.97,-1.666,-1.172,-1.036,-1.294
2019-01-16,2019-01-31,2019-01_Q2,11.61,32.9,120.74,-109.13,-1.559,-1.359,-1.183,-1.364
2019-02-01,2019-02-15,2019-02_Q1,7.09,26.18,69.78,-62.69,-1.565,-1.486,-1.201,-1.399
2019-02-16,2019-02-28,2019-02_Q2,3.81,27.05,69.78,-65.97,0.045,-1.558,-1.204,-1.392
2019-03-01,2019-03-15,2019-03_Q1,10.64,25.34,59.03,-48.39,0.026,-1.483,-1.293,-1.41
2019-03-16,2019-03-31,2019-03_Q2,19.66,23.01,59.03,-39.37,-0.215,-1.559,-1.243,-1.478
2019-04-01,2019-04-15,2019-04_Q1,0.0,20.4,35.29,-35.29,-0.485,-1.049,-1.324,-1.474
2019-04-16,2019-04-30,2019-04_Q2,36.78,19.49,35.29,1.49,0.136,-0.054,-1.23,-1.292
2019-05-01,2019-05-15,2019-05_Q1,32.42,13.64,16.17,16.25,0.89,-0.016,-1.23,-1.184
2019-05-16,2019-05-31,2019-05_Q2,4.99,14.16,16.17,-11.18,0.166,-0.324,-1.327,-1.16
2019-06-01,2019-06-15,2019-06_Q1,22.61,12.17,9.03,13.58,-0.961,-0.198,-1.086,-1.111
2019-06-16,2019-06-30,2019-06_Q2,9.8,9.51,9.03,0.77,0.005,-0.316,-1.088,-1.2
2019-07-01,2019-07-15,2019-07_Q1,11.09,11.14,9.99,1.1,-0.784,-0.163,-0.926,-1.18
2019-07-16,2019-07-31,2019-07_Q2,13.44,11.07,9.99,3.45,-0.793,-0.367,-0.566,-1.184
2019-08-01,2019-08-15,2019-08_Q1,9.41,9.75,9.71,-0.3,0.073,-1.321,-0.608,-1.183
2019-08-16,2019-08-31,2019-08_Q2,6.32,11.35,9.71,-3.39,-0.648,-0.847,-0.744,-1.161
2019-09-01,2019-09-15,2019-09_Q1,0.0,14.82,21.79,-21.79,-0.794,-1.309,-0.803,-1.211
2019-09-16,2019-09-30,2019-09_Q2,16.08,15.74,21.79,-5.71,-0.576,-0.736,-0.659,-1.151
2019-10-01,2019-10-15,2019-10_Q1,4.09,20.63,46.15,-42.06,-1.514,-1.274,-0.766,-1.218
2019-10-16,2019-10-31,2019-10_Q2,12.28,21.16,46.15,-33.87,-2.309,-1.305,-1.148,-1.229
2019-11-01,2019-11-15,2019-11_Q1,21.39,19.08,51.71,-30.32,0.015,-0.825,-1.366,-1.298
2019-11-16,2019-11-30,2019-11_Q2,2.2,24.35,51.71,-49.51,-0.105,-1.238,-1.082,-1.279
2019-12-01,2019-12-15,2019-12_Q1,0.0,23.29,90.7,-90.7,-1.628,-1.888,-1.91,-1.314
2019-12-16,2019-12-31,2019-12_Q2,9.48,32.27,90.7,-81.22,-1.544,-1.788,-1.663,-1.338
2020-01-01,2020-01-15,2020-01_Q1,9.63,29.46,95.84,-86.21,-0.657,-1.266,-1.348,-1.155
2020-01-16,2020-01-31,2020-01_Q2,13.72,28.08,95.84,-82.12,-0.403,-0.984,-1.204,-0.991
2020-02-01,2020-02-15,2020-02_Q1,11.24,25.22,60.87,-49.63,0.123,-0.989,-1.148,-0.951
2020-02-16,2020-02-29,2020-02_Q2,4.0,24.53,60.87,-56.87,1.304,-0.739,-1.02,-0.923
2020-03-01,2020-03-15,2020-03_Q1,45.07,21.7,47.17,-2.1,1.667,0.338,-0.528,-0.718
2020-03-16,2020-03-31,2020-03_Q2,13.53,21.57,47.17,-33.64,1.361,0.733,-0.451,-0.684
2020-04-01,2020-04-15,2020-04_Q1,59.39,16.61,23.77,35.62,1.476,1.413,0.109,-0.274
2020-04-16,2020-04-30,2020-04_Q2,46.64,16.19,23.77,22.87,1.89,1.735,0.525,-0.115
2020-05-01,2020-05-15,2020-05_Q1,0.0,12.28,12.32,-12.32,0.65,1.734,0.414,-0.29
2020-05-16,2020-05-31,2020-05_Q2,19.43,12.02,12.32,7.11,-0.513,1.84,0.597,-0.197
2020-06-01,2020-06-15,2020-06_Q1,23.16,10.17,8.36,14.8,0.856,1.691,0.909,-0.137
2020-06-16,2020-06-30,2020-06_Q2,0.0,10.69,8.36,-8.36,-0.684,1.367,1.002,-0.189
2020-07-01,2020-07-15,2020-07_Q1,15.77,9.72,7.49,8.28,-0.909,0.151,1.254,-0.151
2020-07-16,2020-07-31,2020-07_Q2,8.07,9.54,7.49,0.58,-0.305,-1.134,1.585,-0.167
2020-08-01,2020-08-15,2020-08_Q1,44.57,10.08,8.93,35.64,1.553,0.695,1.805,0.054
2020-08-16,2020-08-31,2020-08_Q2,0.0,10.17,8.93,-8.93,1.246,0.258,1.669,-0.006
2020-09-01,2020-09-15,2020-09_Q1,3.27,15.52,22.41,-19.14,-1.037,0.001,0.853,-0.075
2020-09-16,2020-09-30,2020-09_Q2,34.78,15.47,22.41,12.37,0.197,0.556,0.89,0.016
2020-10-01,2020-10-15,2020-10_Q1,9.5,19.19,36.03,-26.53,0.39,0.449,0.346,0.17
2020-10-16,2020-10-31,2020-10_Q2,30.37,17.78,36.03,-5.66,0.438,0.606,0.194,0.379
2020-11-01,2020-11-15,2020-11_Q1,8.59,22.23,68.6,-60.01,-0.044,-0.101,0.192,0.362
2020-11-16,2020-11-30,2020-11_Q2,14.24,27.72,68.6,-54.36,-1.738,-0.295,-0.126,0.294
2020-12-01,2020-12-15,2020-12_Q1,3.79,23.35,65.25,-61.46,-0.883,-0.191,-0.186,0.432
2020-12-16,2020-12-31,2020-12_Q2,17.88,23.85,65.25,-47.37,0.232,-0.212,0.116,0.409
2021-01-01,2021-01-15,2021-01_Q1,53.27,25.69,78.44,-25.17,1.339,0.408,0.422,0.673
2021-01-16,2021-01-31,2021-01_Q2,36.54,26.42,78.44,-41.9,1.48,0.617,0.609,0.886
2021-02-01,2021-02-15,2021-02_Q1,17.27,23.26,56.26,-38.99,1.643,1.143,0.558,0.93
2021-02-16,2021-02-28,2021-02_Q2,0.0,24.59,56.26,-56.26,1.677,1.553,0.699,0.947
2021-03-01,2021-03-15,2021-03_Q1,10.17,21.87,42.39,-32.22,1.09,1.493,0.851,0.849
2021-03-16,2021-03-31,2021-03_Q2,61.93,19.17,42.39,19.54,1.707,1.804,1.102,1.093
2021-04-01,2021-04-15,2021-04_Q1,0.0,19.1,25.3,-25.3,1.357,1.518,1.151,0.853
2021-04-16,2021-04-30,2021-04_Q2,7.5,14.73,25.3,-17.8,-0.206,1.257,1.083,0.694
2021-05-01,2021-05-15,2021-05_Q1,8.13,15.51,15.88,-7.75,-0.843,0.849,1.199,0.737
2021-05-16,2021-05-31,2021-05_Q2,9.77,12.04,15.88,-6.11,-1.291,0.616,1.405,0.624
2021-06-01,2021-06-15,2021-06_Q1,36.0,10.8,9.15,26.85,0.687,0.811,1.391,0.73
2021-06-16,2021-06-30,2021-06_Q2,36.5,11.02,9.15,27.35,1.499,-0.021,1.537,0.906
2021-07-01,2021-07-15,2021-07_Q1,15.4,9.24,7.75,7.65,0.741,0.086,1.391,0.898
2021-07-16,2021-07-31,2021-07_Q2,21.37,10.35,7.75,13.62,0.861,0.859,1.405,0.968
2021-08-01,2021-08-15,2021-08_Q1,0.0,11.19,11.44,-11.44,-0.01,0.69,0.879,0.769
2021-08-16,2021-08-31,2021-08_Q2,18.58,11.7,11.44,7.14,-0.721,1.04,0.805,0.833
2021-09-01,2021-09-15,2021-09_Q1,25.33,14.23,19.44,5.89,0.891,0.923,0.812,0.895
2021-09-16,2021-09-30,2021-09_Q2,46.29,14.65,19.44,26.85,1.115,0.871,0.457,1.0
2021-10-01,2021-10-15,2021-10_Q1,8.25,15.11,29.3,-21.05,0.919,0.821,0.612,0.981
2021-10-16,2021-10-31,2021-10_Q2,19.68,18.26,29.3,-9.62,0.479,0.712,0.777,0.972
2021-11-01,2021-11-15,2021-11_Q1,21.54,19.04,41.98,-20.44,0.911,1.004,1.016,1.133
2021-11-16,2021-11-30,2021-11_Q2,60.24,20.13,41.98,18.26,1.517,1.291,1.234,1.341
2021-12-01,2021-12-15,2021-12_Q1,6.49,22.76,72.01,-65.52,1.563,1.173,1.117,1.293
2021-12-16,2021-12-31,2021-12_Q2,25.64,26.8,72.01,-46.37,0.103,1.028,1.038,1.251
2022-01-01,2022-01-15,2022-01_Q1,32.77,28.18,87.03,-54.26,0.895,1.246,1.044,1.164
2022-01-16,2022-01-31,2022-01_Q2,28.85,26.68,87.03,-58.18,0.737,1.248,0.994,1.114
2022-02-01,2022-02-15,2022-02_Q1,7.97,24.57,63.44,-55.47,0.776,1.234,1.122,1.057
2022-02-16,2022-02-28,2022-02_Q2,6.71,26.21,63.44,-56.73,1.063,0.804,1.153,1.071
2022-03-01,2022-03-15,2022-03_Q1,40.95,24.17,57.66,-16.71,1.428,1.105,1.264,1.189
