crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,22.53,2.93,8.56,VIABLE,optimal temperature range,1.0
wheat,2016-01-16,2016-01-31,2016-01_Q2,19.43,2.62,6.86,VIABLE,optimal temperature range,1.0
wheat,2016-02-01,2016-02-15,2016-02_Q1,21.01,4.08,16.64,VIABLE,optimal temperature range,1.0
wheat,2016-02-16,2016-02-29,2016-02_Q2,20.08,3.68,13.52,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,21.06,2.72,7.38,VIABLE,optimal temperature range,1.0
wheat,2016-03-16,2016-03-31,2016-03_Q2,17.23,1.88,3.52,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,16.32,2.06,4.25,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,15.17,2.97,8.83,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,12.97,1.53,2.34,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,11.56,1.86,3.47,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,10.82,1.98,3.91,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,9.73,1.23,1.52,VIABLE_WITH_RESERVE,cool for crop,0.946
wheat,2016-07-01,2016-07-15,2016-07_Q1,8.99,1.99,3.95,VIABLE_WITH_RESERVE,cool for crop,0.798
wheat,2016-07-16,2016-07-31,2016-07_Q2,9.53,2.41,5.8,VIABLE_WITH_RESERVE,cool for crop,0.906
wheat,2016-08-01,2016-08-15,2016-08_Q1,9.24,1.31,1.71,VIABLE_WITH_RESERVE,cool for crop,0.848
wheat,2016-08-16,2016-08-31,2016-08_Q2,8.68,1.86,3.47,VIABLE_WITH_RESERVE,cool for crop,0.736
wheat,2016-09-01,2016-09-15,2016-09_Q1,9.41,1.55,2.4,VIABLE_WITH_RESERVE,cool for crop,0.882
wheat,2016-09-16,2016-09-30,2016-09_Q2,8.58,1.95,3.79,VIABLE_WITH_RESERVE,cool for crop,0.716
wheat,2016-10-01,2016-10-15,2016-10_Q1,12.48,3.07,9.41,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,11.8,2.23,4.95,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,16.05,3.99,15.9,VIABLE,optimal temperature range,1.0
wheat,2016-11-16,2016-11-30,2016-11_Q2,17.79,3.03,9.15,VIABLE,optimal temperature range,1.0
wheat,2016-12-01,2016-12-15,2016-12_Q1,18.14,3.36,11.3,VIABLE,optimal temperature range,1.0
wheat,2016-12-16,2016-12-31,2016-12_Q2,17.98,3.12,9.73,VIABLE,optimal temperature range,1.0
wheat,2017-01-01,2017-01-15,2017-01_Q1,21.73,3.85,14.83,VIABLE,optimal temperature range,1.0
wheat,2017-01-16,2017-01-31,2017-01_Q2,20.17,3.27,10.69,VIABLE,optimal temperature range,1.0
wheat,2017-02-01,2017-02-15,2017-02_Q1,18.52,3.34,11.17,VIABLE,optimal temperature range,1.0
wheat,2017-02-16,2017-02-28,2017-02_Q2,19.36,2.96,8.76,VIABLE,optimal temperature range,1.0
wheat,2017-03-01,2017-03-15,2017-03_Q1,19.92,3.38,11.44,VIABLE,optimal temperature range,1.0
wheat,2017-03-16,2017-03-31,2017-03_Q2,15.57,2.05,4.21,VIABLE,optimal temperature range,1.0
wheat,2017-04-01,2017-04-15,2017-04_Q1,15.76,1.88,3.53,VIABLE,optimal temperature range,1.0
wheat,2017-04-16,2017-04-30,2017-04_Q2,15.41,1.37,1.88,VIABLE,optimal temperature range,1.0
wheat,2017-05-01,2017-05-15,2017-05_Q1,14.63,2.26,5.11,VIABLE,optimal temperature range,1.0
wheat,2017-05-16,2017-05-31,2017-05_Q2,12.24,1.71,2.93,VIABLE,optimal temperature range,1.0
wheat,2017-06-01,2017-06-15,2017-06_Q1,12.61,0.99,0.98,VIABLE,optimal temperature range,1.0
wheat,2017-06-16,2017-06-30,2017-06_Q2,10.63,1.67,2.8,VIABLE,optimal temperature range,1.0
wheat,2017-07-01,2017-07-15,2017-07_Q1,8.82,2.21,4.89,VIABLE_WITH_RESERVE,cool for crop,0.764
wheat,2017-07-16,2017-07-31,2017-07_Q2,10.09,1.69,2.85,VIABLE,optimal temperature range,1.0
wheat,2017-08-01,2017-08-15,2017-08_Q1,9.86,2.17,4.72,VIABLE_WITH_RESERVE,cool for crop,0.972
wheat,2017-08-16,2017-08-31,2017-08_Q2,10.59,1.71,2.93,VIABLE,optimal temperature range,1.0
wheat,2017-09-01,2017-09-15,2017-09_Q1,11.36,2.56,6.54,VIABLE,optimal temperature range,1.0
wheat,2017-09-16,2017-09-30,2017-09_Q2,11.81,2.81,7.87,VIABLE,optimal temperature range,1.0
wheat,2017-10-01,2017-10-15,2017-10_Q1,12.63,3.51,12.34,VIABLE,optimal temperature range,1.0
wheat,2017-10-16,2017-10-31,2017-10_Q2,14.71,2.65,7.02,VIABLE,optimal temperature range,1.0
wheat,2017-11-01,2017-11-15,2017-11_Q1,18.29,3.87,14.98,VIABLE,optimal temperature range,1.0
wheat,2017-11-16,2017-11-30,2017-11_Q2,17.89,2.87,8.26,VIABLE,optimal temperature range,1.0
wheat,2017-12-01,2017-12-15,2017-12_Q1,19.72,3.86,14.93,VIABLE,optimal temperature range,1.0
wheat,2017-12-16,2017-12-31,2017-12_Q2,19.01,2.67,7.13,VIABLE,optimal temperature range,1.0
