crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,25.09,3.94,15.55,VIABLE_WITH_RESERVE,warm for crop,0.8183
wheat,2016-01-16,2016-01-31,2016-01_Q2,24.24,4.27,18.26,VIABLE_WITH_RESERVE,warm for crop,0.96
wheat,2016-02-01,2016-02-15,2016-02_Q1,22.04,2.84,8.04,VIABLE,optimal temperature range,1.0
wheat,2016-02-16,2016-02-29,2016-02_Q2,22.65,3.35,11.2,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,24.49,1.82,3.32,VIABLE_WITH_RESERVE,warm for crop,0.9183
wheat,2016-03-16,2016-03-31,2016-03_Q2,19.68,3.02,9.09,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,17.63,2.35,5.54,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,18.41,2.48,6.17,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,16.03,1.76,3.08,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,14.61,1.97,3.87,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,12.51,1.27,1.6,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,10.85,1.32,1.73,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.48,1.66,2.74,VIABLE_WITH_RESERVE,cool for crop,0.896
wheat,2016-07-16,2016-07-31,2016-07_Q2,11.7,2.11,4.46,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,11.17,2.17,4.7,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,12.06,2.66,7.05,VIABLE,optimal temperature range,1.0
wheat,2016-09-01,2016-09-15,2016-09_Q1,12.64,3.1,9.63,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,12.06,2.45,6.02,VIABLE,optimal temperature range,1.0
wheat,2016-10-01,2016-10-15,2016-10_Q1,17.05,4.69,22.0,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,15.39,3.77,14.21,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,17.27,3.19,10.15,VIABLE,optimal temperature range,1.0
wheat,2016-11-16,2016-11-30,2016-11_Q2,20.85,3.41,11.64,VIABLE,optimal temperature range,1.0
wheat,2016-12-01,2016-12-15,2016-12_Q1,22.13,4.11,16.87,VIABLE,optimal temperature range,1.0
wheat,2016-12-16,2016-12-31,2016-12_Q2,22.8,4.46,19.9,VIABLE,optimal temperature range,1.0
wheat,2017-01-01,2017-01-15,2017-01_Q1,23.08,4.04,16.28,VIABLE,optimal temperature range,1.0
wheat,2017-01-16,2017-01-31,2017-01_Q2,24.83,3.55,12.64,VIABLE_WITH_RESERVE,warm for crop,0.8617
wheat,2017-02-01,2017-02-15,2017-02_Q1,24.85,4.33,18.75,VIABLE_WITH_RESERVE,warm for crop,0.8583
wheat,2017-02-16,2017-02-28,2017-02_Q2,20.92,3.76,14.13,VIABLE,optimal temperature range,1.0
wheat,2017-03-01,2017-03-15,2017-03_Q1,23.91,2.89,8.36,VIABLE,optimal temperature range,1.0
wheat,2017-03-16,2017-03-31,2017-03_Q2,21.82,4.48,20.03,VIABLE,optimal temperature range,1.0
wheat,2017-04-01,2017-04-15,2017-04_Q1,17.99,2.42,5.88,VIABLE,optimal temperature range,1.0
wheat,2017-04-16,2017-04-30,2017-04_Q2,17.98,3.36,11.31,VIABLE,optimal temperature range,1.0
wheat,2017-05-01,2017-05-15,2017-05_Q1,14.53,2.03,4.13,VIABLE,optimal temperature range,1.0
wheat,2017-05-16,2017-05-31,2017-05_Q2,14.24,2.18,4.74,VIABLE,optimal temperature range,1.0
wheat,2017-06-01,2017-06-15,2017-06_Q1,11.01,1.5,2.24,VIABLE,optimal temperature range,1.0
wheat,2017-06-16,2017-06-30,2017-06_Q2,11.49,1.29,1.65,VIABLE,optimal temperature range,1.0
wheat,2017-07-01,2017-07-15,2017-07_Q1,11.19,1.28,1.63,VIABLE,optimal temperature range,1.0
wheat,2017-07-16,2017-07-31,2017-07_Q2,12.47,2.17,4.71,VIABLE,optimal temperature range,1.0
