period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,8.12,3,3.17
2016-01-16,2016-01-31,2016-01_Q2,25.19,1,25.19
2016-02-01,2016-02-15,2016-02_Q1,8.17,2,4.6
2016-02-16,2016-02-29,2016-02_Q2,0.0,0,0.0
2016-03-01,2016-03-15,2016-03_Q1,21.81,2,19.57
2016-03-16,2016-03-31,2016-03_Q2,19.38,3,9.83
2016-04-01,2016-04-15,2016-04_Q1,2.99,1,2.99
2016-04-16,2016-04-30,2016-04_Q2,14.3,3,5.08
2016-05-01,2016-05-15,2016-05_Q1,36.29,3,21.13
2016-05-16,2016-05-31,2016-05_Q2,24.89,3,14.24
2016-06-01,2016-06-15,2016-06_Q1,35.33,2,21.39
2016-06-16,2016-06-30,2016-06_Q2,38.58,2,20.32
2016-07-01,2016-07-15,2016-07_Q1,32.32,3,15.02
2016-07-16,2016-07-31,2016-07_Q2,20.36,3,8.67
2016-08-01,2016-08-15,2016-08_Q1,24.21,1,24.21
2016-08-16,2016-08-31,2016-08_Q2,27.64,1,27.64
2016-09-01,2016-09-15,2016-09_Q1,0.0,0,0.0
2016-09-16,2016-09-30,2016-09_Q2,82.29,1,82.29
2016-10-01,2016-10-15,2016-10_Q1,0.0,0,0.0
2016-10-16,2016-10-31,2016-10_Q2,38.04,2,22.84
2016-11-01,2016-11-15,2016-11_Q1,0.0,0,0.0
2016-11-16,2016-11-30,2016-11_Q2,18.71,3,9.67
2016-12-01,2016-12-15,2016-12_Q1,25.44,6,7.0
2016-12-16,2016-12-31,2016-12_Q2,36.39,6,18.79
2017-01-01,2017-01-15,2017-01_Q1,9.47,2,7.72
2017-01-16,2017-01-31,2017-01_Q2,24.56,4,15.09
2017-02-01,2017-02-15,2017-02_Q1,11.37,2,7.06
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,4.08,1,4.08
2017-03-16,2017-03-31,2017-03_Q2,4.93,1,4.93
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,39.71,2,27.72
2017-05-01,2017-05-15,2017-05_Q1,0.0,0,0.0
2017-05-16,2017-05-31,2017-05_Q2,31.3,2,26.09
2017-06-01,2017-06-15,2017-06_Q1,7.14,1,7.14
2017-06-16,2017-06-30,2017-06_Q2,11.38,2,6.06
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,43.58,1,43.58
2017-08-01,2017-08-15,2017-08_Q1,25.18,3,11.12
2017-08-16,2017-08-31,2017-08_Q2,21.33,3,8.3
2017-09-01,2017-09-15,2017-09_Q1,9.8,2,5.22
2017-09-16,2017-09-30,2017-09_Q2,24.09,3,8.23
2017-10-01,2017-10-15,2017-10_Q1,0.0,0,0.0
2017-10-16,2017-10-31,2017-10_Q2,20.8,2,14.38
2017-11-01,2017-11-15,2017-11_Q1,0.0,0,0.0
