crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,26.86,3.27,10.69,VIABLE_WITH_RESERVE,warm for crop,0.5233
wheat,2016-01-16,2016-01-31,2016-01_Q2,23.42,3.35,11.25,VIABLE,optimal temperature range,1.0
wheat,2016-02-01,2016-02-15,2016-02_Q1,25.86,4.53,20.51,VIABLE_WITH_RESERVE,warm for crop,0.69
wheat,2016-02-16,2016-02-29,2016-02_Q2,23.75,3.69,13.65,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,25.28,2.71,7.37,VIABLE_WITH_RESERVE,warm for crop,0.7867
wheat,2016-03-16,2016-03-31,2016-03_Q2,20.58,2.36,5.59,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,19.02,1.84,3.38,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,16.99,2.7,7.27,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,13.58,1.46,2.14,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,13.08,1.73,3.01,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,12.26,2.02,4.1,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,11.11,1.55,2.4,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,10.13,1.69,2.87,VIABLE,optimal temperature range,1.0
wheat,2016-07-16,2016-07-31,2016-07_Q2,10.67,2.49,6.21,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,10.6,1.55,2.4,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,10.21,1.91,3.64,VIABLE,optimal temperature range,1.0
wheat,2016-09-01,2016-09-15,2016-09_Q1,11.38,1.48,2.18,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,10.44,1.76,3.11,VIABLE,optimal temperature range,1.0
