period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,7.74,3,3.33
2016-01-16,2016-01-31,2016-01_Q2,32.88,5,12.82
2016-02-01,2016-02-15,2016-02_Q1,0.0,0,0.0
2016-02-16,2016-02-29,2016-02_Q2,0.0,0,0.0
2016-03-01,2016-03-15,2016-03_Q1,15.88,2,11.91
2016-03-16,2016-03-31,2016-03_Q2,12.17,1,12.17
2016-04-01,2016-04-15,2016-04_Q1,3.37,1,3.37
2016-04-16,2016-04-30,2016-04_Q2,8.91,2,6.23
2016-05-01,2016-05-15,2016-05_Q1,8.0,3,4.31
2016-05-16,2016-05-31,2016-05_Q2,41.22,4,16.48
2016-06-01,2016-06-15,2016-06_Q1,12.85,1,12.85
2016-06-16,2016-06-30,2016-06_Q2,30.15,1,30.15
2016-07-01,2016-07-15,2016-07_Q1,57.47,3,30.74
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,10.4,1,10.4
2016-08-16,2016-08-31,2016-08_Q2,33.54,3,16.77
2016-09-01,2016-09-15,2016-09_Q1,54.25,2,30.4
2016-09-16,2016-09-30,2016-09_Q2,32.45,2,24.64
2016-10-01,2016-10-15,2016-10_Q1,17.44,1,17.44
2016-10-16,2016-10-31,2016-10_Q2,39.07,3,16.31
2016-11-01,2016-11-15,2016-11_Q1,9.7,1,9.7
2016-11-16,2016-11-30,2016-11_Q2,6.88,2,4.92
2016-12-01,2016-12-15,2016-12_Q1,11.65,5,3.96
2016-12-16,2016-12-31,2016-12_Q2,21.99,3,13.86
2017-01-01,2017-01-15,2017-01_Q1,14.23,2,7.92
2017-01-16,2017-01-31,2017-01_Q2,14.94,2,8.1
2017-02-01,2017-02-15,2017-02_Q1,21.66,3,12.66
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,9.72,1,9.72
2017-03-16,2017-03-31,2017-03_Q2,5.8,1,5.8
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,39.79,2,21.11
2017-05-01,2017-05-15,2017-05_Q1,0.0,0,0.0
2017-05-16,2017-05-31,2017-05_Q2,57.71,4,21.64
2017-06-01,2017-06-15,2017-06_Q1,10.58,2,5.91
2017-06-16,2017-06-30,2017-06_Q2,3.59,1,3.59
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,41.27,2,21.51
2017-08-01,2017-08-15,2017-08_Q1,59.12,4,18.45
2017-08-16,2017-08-31,2017-08_Q2,0.0,0,0.0
2017-09-01,2017-09-15,2017-09_Q1,26.54,3,10.04
2017-09-16,2017-09-30,2017-09_Q2,7.81,1,7.81
2017-10-01,2017-10-15,2017-10_Q1,22.35,2,15.68
2017-10-16,2017-10-31,2017-10_Q2,25.13,2,16.76
2017-11-01,2017-11-15,2017-11_Q1,21.26,1,21.26
2017-11-16,2017-11-30,2017-11_Q2,30.52,2,24.59
2017-12-01,2017-12-15,2017-12_Q1,2.97,1,2.97
2017-12-16,2017-12-31,2017-12_Q2,13.87,5,3.94
2018-01-01,2018-01-15,2018-01_Q1,14.6,1,14.6
2018-01-16,2018-01-31,2018-01_Q2,0.0,0,0.0
2018-02-01,2018-02-15,2018-02_Q1,0.0,0,0.0
2018-02-16,2018-02-28,2018-02_Q2,10.22,1,10.22
2018-03-01,2018-03-15,2018-03_Q1,0.0,0,0.0
2018-03-16,2018-03-31,2018-03_Q2,12.73,2,9.09
2018-04-01,2018-04-15,2018-04_Q1,5.15,2,2.64
2018-04-16,2018-04-30,2018-04_Q2,7.69,1,7.69
2018-05-01,2018-05-15,2018-05_Q1,28.27,4,13.89
2018-05-16,2018-05-31,2018-05_Q2,14.91,1,14.91
2018-06-01,2018-06-15,2018-06_Q1,29.46,3,20.14
2018-06-16,2018-06-30,2018-06_Q2,15.15,2,8.26
2018-07-01,2018-07-15,2018-07_Q1,14.08,2,7.04
2018-07-16,2018-07-31,2018-07_Q2,24.61,1,24.61
2018-08-01,2018-08-15,2018-08_Q1,37.35,3,23.36
2018-08-16,2018-08-31,2018-08_Q2,20.93,5,6.39
2018-09-01,2018-09-15,2018-09_Q1,11.15,1,11.15
2018-09-16,2018-09-30,2018-09_Q2,0.0,0,0.0
2018-10-01,2018-10-15,2018-10_Q1,22.2,4,9.16
2018-10-16,2018-10-31,2018-10_Q2,11.11,1,11.11
2018-11-01,2018-11-15,2018-11_Q1,24.86,5,9.08
2018-11-16,2018-11-30,2018-11_Q2,9.54,3,4.01
2018-12-01,2018-12-15,2018-12_Q1,36.14,4,24.02
2018-12-16,2018-12-31,2018-12_Q2,9.22,2,4.73
2019-01-01,2019-01-15,2019-01_Q1,0.0,0,0.0
2019-01-16,2019-01-31,2019-01_Q2,13.05,5,3.6
2019-02-01,2019-02-15,2019-02_Q1,13.17,1,13.17
2019-02-16,2019-02-28,2019-02_Q2,0.0,0,0.0
2019-03-01,2019-03-15,2019-03_Q1,7.23,2,4.14
2019-03-16,2019-03-31,2019-03_Q2,6.5,3,3.14
2019-04-01,2019-04-15,2019-04_Q1,0.0,0,0.0
2019-04-16,2019-04-30,2019-04_Q2,13.58,2,10.4
2019-05-01,2019-05-15,2019-05_Q1,29.69,1,29.69
2019-05-16,2019-05-31,2019-05_Q2,23.9,2,12.66
2019-06-01,2019-06-15,2019-06_Q1,58.38,5,38.9
