period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,5.17,1,5.17
2016-01-16,2016-01-31,2016-01_Q2,19.49,5,7.11
2016-02-01,2016-02-15,2016-02_Q1,2.29,1,2.29
2016-02-16,2016-02-29,2016-02_Q2,0.0,0,0.0
2016-03-01,2016-03-15,2016-03_Q1,16.09,4,5.0
2016-03-16,2016-03-31,2016-03_Q2,4.7,1,4.7
2016-04-01,2016-04-15,2016-04_Q1,8.74,2,4.57
2016-04-16,2016-04-30,2016-04_Q2,8.27,3,4.13
2016-05-01,2016-05-15,2016-05_Q1,4.35,2,2.03
2016-05-16,2016-05-31,2016-05_Q2,37.7,5,16.49
2016-06-01,2016-06-15,2016-06_Q1,7.62,1,7.62
2016-06-16,2016-06-30,2016-06_Q2,24.37,3,13.3
2016-07-01,2016-07-15,2016-07_Q1,38.94,3,22.71
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,16.7,2,11.11
2016-08-16,2016-08-31,2016-08_Q2,21.59,2,14.39
2016-09-01,2016-09-15,2016-09_Q1,74.51,2,46.66
2016-09-16,2016-09-30,2016-09_Q2,43.75,2,29.53
2016-10-01,2016-10-15,2016-10_Q1,18.9,2,12.19
2016-10-16,2016-10-31,2016-10_Q2,30.75,3,13.87
2016-11-01,2016-11-15,2016-11_Q1,11.91,2,9.39
2016-11-16,2016-11-30,2016-11_Q2,6.48,2,3.89
2016-12-01,2016-12-15,2016-12_Q1,12.9,4,5.44
2016-12-16,2016-12-31,2016-12_Q2,17.13,2,8.57
2017-01-01,2017-01-15,2017-01_Q1,4.57,1,4.57
2017-01-16,2017-01-31,2017-01_Q2,19.76,2,16.68
2017-02-01,2017-02-15,2017-02_Q1,20.83,1,20.83
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,4.57,1,4.57
2017-03-16,2017-03-31,2017-03_Q2,8.06,2,4.43
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,52.43,2,30.19
2017-05-01,2017-05-15,2017-05_Q1,0.0,0,0.0
2017-05-16,2017-05-31,2017-05_Q2,38.7,4,18.88
2017-06-01,2017-06-15,2017-06_Q1,4.62,1,4.62
2017-06-16,2017-06-30,2017-06_Q2,7.2,1,7.2
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,32.67,2,16.98
2017-08-01,2017-08-15,2017-08_Q1,42.45,3,26.43
2017-08-16,2017-08-31,2017-08_Q2,14.07,1,14.07
2017-09-01,2017-09-15,2017-09_Q1,13.18,1,13.18
2017-09-16,2017-09-30,2017-09_Q2,11.4,2,5.7
2017-10-01,2017-10-15,2017-10_Q1,4.22,1,4.22
2017-10-16,2017-10-31,2017-10_Q2,38.15,3,17.78
2017-11-01,2017-11-15,2017-11_Q1,17.27,1,17.27
2017-11-16,2017-11-30,2017-11_Q2,29.6,3,19.5
2017-12-01,2017-12-15,2017-12_Q1,7.96,3,4.13
2017-12-16,2017-12-31,2017-12_Q2,13.65,4,4.94
2018-01-01,2018-01-15,2018-01_Q1,8.54,2,5.12
2018-01-16,2018-01-31,2018-01_Q2,3.25,2,1.63
2018-02-01,2018-02-15,2018-02_Q1,5.24,3,2.25
2018-02-16,2018-02-28,2018-02_Q2,1.72,1,1.72
2018-03-01,2018-03-15,2018-03_Q1,0.0,0,0.0
2018-03-16,2018-03-31,2018-03_Q2,11.89,4,3.61
2018-04-01,2018-04-15,2018-04_Q1,7.07,1,7.07
2018-04-16,2018-04-30,2018-04_Q2,0.0,0,0.0
2018-05-01,2018-05-15,2018-05_Q1,19.79,4,7.92
2018-05-16,2018-05-31,2018-05_Q2,11.92,1,11.92
2018-06-01,2018-06-15,2018-06_Q1,28.04,4,8.61
2018-06-16,2018-06-30,2018-06_Q2,9.19,2,6.21
2018-07-01,2018-07-15,2018-07_Q1,7.42,1,7.42
2018-07-16,2018-07-31,2018-07_Q2,21.65,1,21.65
2018-08-01,2018-08-15,2018-08_Q1,29.54,2,15.74
2018-08-16,2018-08-31,2018-08_Q2,19.37,4,8.92
2018-09-01,2018-09-15,2018-09_Q1,4.58,1,4.58
2018-09-16,2018-09-30,2018-09_Q2,4.98,1,4.98
2018-10-01,2018-10-15,2018-10_Q1,20.32,2,13.55
2018-10-16,2018-10-31,2018-10_Q2,10.43,1,10.43
2018-11-01,2018-11-15,2018-11_Q1,16.69,4,6.44
2018-11-16,2018-11-30,2018-11_Q2,12.94,3,7.11
2018-12-01,2018-12-15,2018-12_Q1,48.46,3,40.67
