period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,6.32,1,6.32
2016-01-16,2016-01-31,2016-01_Q2,49.83,5,23.55
2016-02-01,2016-02-15,2016-02_Q1,5.66,1,5.66
2016-02-16,2016-02-29,2016-02_Q2,5.75,1,5.75
2016-03-01,2016-03-15,2016-03_Q1,12.27,2,6.92
2016-03-16,2016-03-31,2016-03_Q2,19.38,2,12.41
2016-04-01,2016-04-15,2016-04_Q1,3.81,1,3.81
2016-04-16,2016-04-30,2016-04_Q2,16.78,2,11.19
2016-05-01,2016-05-15,2016-05_Q1,41.8,2,34.29
2016-05-16,2016-05-31,2016-05_Q2,28.12,1,28.12
2016-06-01,2016-06-15,2016-06_Q1,52.62,4,22.55
2016-06-16,2016-06-30,2016-06_Q2,52.88,3,19.83
2016-07-01,2016-07-15,2016-07_Q1,69.8,2,52.46
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,0.0,0,0.0
2016-08-16,2016-08-31,2016-08_Q2,55.25,1,55.25
2016-09-01,2016-09-15,2016-09_Q1,106.09,3,58.73
2016-09-16,2016-09-30,2016-09_Q2,48.24,1,48.24
2016-10-01,2016-10-15,2016-10_Q1,12.77,2,6.81
2016-10-16,2016-10-31,2016-10_Q2,41.52,6,13.29
2016-11-01,2016-11-15,2016-11_Q1,27.87,2,23.77
2016-11-16,2016-11-30,2016-11_Q2,12.03,2,8.35
2016-12-01,2016-12-15,2016-12_Q1,38.48,5,15.2
2016-12-16,2016-12-31,2016-12_Q2,20.14,2,10.07
2017-01-01,2017-01-15,2017-01_Q1,14.75,2,8.28
2017-01-16,2017-01-31,2017-01_Q2,3.96,1,3.96
2017-02-01,2017-02-15,2017-02_Q1,26.21,1,26.21
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,0.0,0,0.0
2017-03-16,2017-03-31,2017-03_Q2,47.94,2,40.17
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,24.91,4,7.15
2017-05-01,2017-05-15,2017-05_Q1,0.0,0,0.0
2017-05-16,2017-05-31,2017-05_Q2,59.12,2,29.56
2017-06-01,2017-06-15,2017-06_Q1,4.5,1,4.5
2017-06-16,2017-06-30,2017-06_Q2,11.51,2,7.04
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,44.88,2,37.72
2017-08-01,2017-08-15,2017-08_Q1,34.99,1,34.99
2017-08-16,2017-08-31,2017-08_Q2,6.92,1,6.92
2017-09-01,2017-09-15,2017-09_Q1,0.0,0,0.0
2017-09-16,2017-09-30,2017-09_Q2,13.58,3,5.23
