period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,11.63,23.53,67.4,-55.77,,,,
2016-01-16,2016-01-31,2016-01_Q2,34.0,23.12,67.4,-33.4,0.629,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,22.29,51.69,-51.69,0.593,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,21.54,51.69,-51.69,-0.991,,,
2016-03-01,2016-03-15,2016-03_Q1,16.63,25.59,51.42,-34.79,0.054,,,
2016-03-16,2016-03-31,2016-03_Q2,12.96,17.58,51.42,-38.46,-0.058,-0.099,,
2016-04-01,2016-04-15,2016-04_Q1,3.77,16.5,30.34,-26.57,-0.485,-0.104,,
2016-04-16,2016-04-30,2016-04_Q2,12.63,17.27,30.34,-17.71,-0.614,-0.711,,
2016-05-01,2016-05-15,2016-05_Q1,9.8,14.88,19.84,-10.04,-0.445,-0.672,,
2016-05-16,2016-05-31,2016-05_Q2,28.5,12.0,19.84,8.66,-0.302,-0.575,,
2016-06-01,2016-06-15,2016-06_Q1,9.39,9.78,10.41,-1.02,-0.931,-1.004,,
2016-06-16,2016-06-30,2016-06_Q2,31.45,9.15,10.41,21.04,-0.145,-0.8,-0.462,
2016-07-01,2016-07-15,2016-07_Q1,52.81,9.1,11.12,41.69,1.596,1.68,0.301,
2016-07-16,2016-07-31,2016-07_Q2,0.0,9.96,11.12,-11.12,1.387,0.538,-0.443,
2016-08-01,2016-08-15,2016-08_Q1,12.5,9.29,12.65,-0.15,-1.346,-0.018,-0.531,
2016-08-16,2016-08-31,2016-08_Q2,24.92,10.3,12.65,12.27,-0.432,0.15,-0.294,
2016-09-01,2016-09-15,2016-09_Q1,40.74,11.32,16.03,24.71,1.023,1.11,0.111,
2016-09-16,2016-09-30,2016-09_Q2,42.0,10.4,16.03,25.97,1.554,1.343,0.86,
2016-10-01,2016-10-15,2016-10_Q1,18.73,12.83,22.92,-4.19,1.1,0.662,0.891,
2016-10-16,2016-10-31,2016-10_Q2,32.26,12.27,22.92,9.34,0.77,1.027,1.108,
2016-11-01,2016-11-15,2016-11_Q1,11.17,14.37,36.2,-25.03,0.543,1.124,1.055,
2016-11-16,2016-11-30,2016-11_Q2,6.09,18.19,36.2,-30.11,-0.393,1.074,1.021,
