crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,28.16,2.92,8.51,VIABLE_WITH_RESERVE,warm for crop,0.3067
wheat,2016-01-16,2016-01-31,2016-01_Q2,24.5,3.71,13.73,VIABLE_WITH_RESERVE,warm for crop,0.9167
wheat,2016-02-01,2016-02-15,2016-02_Q1,26.94,4.71,22.19,VIABLE_WITH_RESERVE,warm for crop,0.51
wheat,2016-02-16,2016-02-29,2016-02_Q2,25.9,3.52,12.36,VIABLE_WITH_RESERVE,warm for crop,0.6833
wheat,2016-03-01,2016-03-15,2016-03_Q1,26.79,2.8,7.85,VIABLE_WITH_RESERVE,warm for crop,0.535
wheat,2016-03-16,2016-03-31,2016-03_Q2,20.77,2.36,5.55,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,19.53,2.39,5.73,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,17.69,3.41,11.63,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,13.85,1.76,3.1,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.91,1.36,1.84,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,11.61,2.11,4.44,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,10.37,2.21,4.87,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.71,1.67,2.79,VIABLE_WITH_RESERVE,cool for crop,0.942
wheat,2016-07-16,2016-07-31,2016-07_Q2,10.37,3.0,9.0,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,10.91,2.05,4.22,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,10.35,2.18,4.75,VIABLE,optimal temperature range,1.0
