period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,9.72,22.77,65.06,-55.34,,,,
2016-01-16,2016-01-31,2016-01_Q2,36.55,22.55,65.06,-28.51,0.657,,,
2016-02-01,2016-02-15,2016-02_Q1,6.21,21.78,50.13,-43.92,0.826,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,20.86,50.13,-50.13,-0.543,,,
2016-03-01,2016-03-15,2016-03_Q1,11.4,24.81,49.9,-38.5,-0.365,,,
2016-03-16,2016-03-31,2016-03_Q2,12.67,17.21,49.9,-37.23,-0.284,0.061,,
2016-04-01,2016-04-15,2016-04_Q1,2.8,16.13,29.86,-27.06,-0.376,-0.007,,
2016-04-16,2016-04-30,2016-04_Q2,12.3,16.79,29.86,-17.56,-0.732,-0.73,,
2016-05-01,2016-05-15,2016-05_Q1,12.09,14.37,19.27,-7.18,-0.573,-0.898,,
2016-05-16,2016-05-31,2016-05_Q2,48.42,11.43,19.27,29.15,0.893,-0.233,,
2016-06-01,2016-06-15,2016-06_Q1,13.96,9.37,10.29,3.67,0.643,-0.452,,
2016-06-16,2016-06-30,2016-06_Q2,31.24,8.8,10.29,20.95,0.003,-0.119,-0.067,
2016-07-01,2016-07-15,2016-07_Q1,59.16,8.91,11.15,48.01,1.522,1.671,0.72,
2016-07-16,2016-07-31,2016-07_Q2,0.0,9.55,11.15,-11.15,1.428,1.412,-0.077,
2016-08-01,2016-08-15,2016-08_Q1,0.0,8.93,12.52,-12.52,-1.533,0.399,-0.507,
2016-08-16,2016-08-31,2016-08_Q2,45.18,9.89,12.52,32.66,-0.041,0.473,0.049,
2016-09-01,2016-09-15,2016-09_Q1,64.26,11.05,16.12,48.14,1.673,1.449,1.167,
2016-09-16,2016-09-30,2016-09_Q2,31.45,10.09,16.12,15.33,1.661,1.537,1.402,
2016-10-01,2016-10-15,2016-10_Q1,24.17,12.37,22.48,1.69,0.928,0.793,1.198,
2016-10-16,2016-10-31,2016-10_Q2,29.74,11.77,22.48,7.26,0.846,1.214,1.434,
2016-11-01,2016-11-15,2016-11_Q1,10.15,13.76,34.94,-24.79,0.747,1.382,1.325,
2016-11-16,2016-11-30,2016-11_Q2,7.06,17.49,34.94,-27.88,-0.463,1.238,1.235,
2016-12-01,2016-12-15,2016-12_Q1,10.21,18.51,54.69,-44.48,-0.582,0.718,1.164,
2016-12-16,2016-12-31,2016-12_Q2,25.69,21.51,54.69,-29.0,0.618,0.589,1.234,1.04
2017-01-01,2017-01-15,2017-01_Q1,27.51,22.48,62.88,-35.37,1.294,0.851,1.046,1.077
2017-01-16,2017-01-31,2017-01_Q2,10.77,21.85,62.88,-52.11,0.51,0.758,1.201,0.934
2017-02-01,2017-02-15,2017-02_Q1,19.13,22.06,47.75,-28.62,0.51,0.988,1.43,1.088
2017-02-16,2017-02-28,2017-02_Q2,0.0,19.25,47.75,-47.75,0.808,0.999,1.297,1.119
2017-03-01,2017-03-15,2017-03_Q1,9.66,23.87,52.33,-42.67,-0.605,0.905,0.854,1.101
2017-03-16,2017-03-31,2017-03_Q2,5.4,19.47,52.33,-46.93,-1.386,0.067,0.408,1.042
2017-04-01,2017-04-15,2017-04_Q1,0.0,15.66,27.09,-27.09,-1.138,-0.524,0.165,0.955
2017-04-16,2017-04-30,2017-04_Q2,41.7,15.24,27.09,14.61,1.067,0.359,0.256,1.201
2017-05-01,2017-05-15,2017-05_Q1,0.0,10.3,15.05,-15.05,0.873,-0.462,0.146,1.2
2017-05-16,2017-05-31,2017-05_Q2,63.76,11.67,15.05,48.71,1.469,0.913,1.273,1.321
2017-06-01,2017-06-15,2017-06_Q1,14.32,8.21,9.35,4.97,1.382,0.637,1.111,1.293
2017-06-16,2017-06-30,2017-06_Q2,0.0,8.86,9.35,-9.35,-1.756,0.492,0.279,1.063
2017-07-01,2017-07-15,2017-07_Q1,0.0,7.43,9.14,-9.14,-1.519,-0.003,-0.408,0.627
2017-07-16,2017-07-31,2017-07_Q2,43.06,8.79,9.14,33.92,0.582,0.004,0.1,1.018
2017-08-01,2017-08-15,2017-08_Q1,40.24,9.61,10.86,29.38,1.508,1.146,0.257,1.312
2017-08-16,2017-08-31,2017-08_Q2,16.44,7.54,10.86,5.58,0.642,-0.629,0.132,1.021
2017-09-01,2017-09-15,2017-09_Q1,36.08,9.86,16.49,19.59,0.484,0.444,0.576,0.959
2017-09-16,2017-09-30,2017-09_Q2,0.0,11.6,16.49,-16.49,0.227,0.54,0.571,0.688
2017-10-01,2017-10-15,2017-10_Q1,13.59,13.6,30.05,-16.46,-1.175,0.476,0.408,0.48
2017-10-16,2017-10-31,2017-10_Q2,26.58,15.56,30.05,-3.47,-0.143,0.293,0.207,0.443
2017-11-01,2017-11-15,2017-11_Q1,18.7,17.34,49.96,-31.26,0.096,-0.083,0.326,0.577
2017-11-16,2017-11-30,2017-11_Q2,32.89,22.1,49.96,-17.07,-0.18,0.025,-0.173,0.62
2017-12-01,2017-12-15,2017-12_Q1,2.87,17.81,54.04,-51.17,-0.299,-0.932,-0.198,0.566
2017-12-16,2017-12-31,2017-12_Q2,14.4,21.9,54.04,-39.64,-0.434,-0.407,0.14,0.27
2018-01-01,2018-01-15,2018-01_Q1,16.6,21.31,69.59,-52.99,0.331,-0.197,0.346,0.047
2018-01-16,2018-01-31,2018-01_Q2,0.0,26.04,69.59,-69.59,-0.946,-1.244,-0.225,-0.152
2018-02-01,2018-02-15,2018-02_Q1,0.0,23.4,55.65,-55.65,-1.466,-1.245,-0.827,-0.385
2018-02-16,2018-02-28,2018-02_Q2,9.59,22.24,55.65,-46.06,-1.237,-1.457,-0.861,-0.419
2018-03-01,2018-03-15,2018-03_Q1,0.0,20.47,44.73,-44.73,-0.659,-1.224,-1.345,-0.467
2018-03-16,2018-03-31,2018-03_Q2,13.13,18.66,44.73,-31.6,-0.331,-1.436,-1.149,-0.336
2018-04-01,2018-04-15,2018-04_Q1,0.0,18.73,31.65,-31.65,-0.303,-1.345,-1.111,-0.342
2018-04-16,2018-04-30,2018-04_Q2,11.8,15.46,31.65,-19.85,-1.22,-1.203,-1.358,-0.742
2018-05-01,2018-05-15,2018-05_Q1,35.66,12.44,17.28,18.38,0.821,-0.145,-1.173,-0.421
2018-05-16,2018-05-31,2018-05_Q2,12.63,11.59,17.28,-4.65,0.438,-0.74,-1.261,-0.938
2018-06-01,2018-06-15,2018-06_Q1,29.56,9.57,9.08,20.48,-0.237,-0.244,-1.014,-0.757
2018-06-16,2018-06-30,2018-06_Q2,10.36,7.18,9.08,1.28,-0.174,-0.747,-1.249,-0.636
2018-07-01,2018-07-15,2018-07_Q1,15.04,8.36,10.04,5.0,-0.427,-0.46,-1.078,-0.45
2018-07-16,2018-07-31,2018-07_Q2,21.76,8.88,10.04,11.72,-0.176,-0.081,-1.06,-0.694
2018-08-01,2018-08-15,2018-08_Q1,33.84,9.54,11.66,22.18,0.085,-0.571,-0.506,-0.925
2018-08-16,2018-08-31,2018-08_Q2,20.64,8.42,11.66,8.98,0.501,0.041,-0.562,-0.891
2018-09-01,2018-09-15,2018-09_Q1,11.93,10.69,15.7,-3.77,-0.274,-0.219,-0.592,-0.983
2018-09-16,2018-09-30,2018-09_Q2,0.0,10.09,15.7,-15.7,-1.006,-0.404,-0.771,-1.116
