period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,54.2,26.57,74.65,-20.45,,,,
2016-01-16,2016-01-31,2016-01_Q2,0.0,24.67,74.65,-74.65,1.463,,,
2016-02-01,2016-02-15,2016-02_Q1,0.0,26.95,64.53,-64.53,-0.361,,,
2016-02-16,2016-02-29,2016-02_Q2,5.13,24.51,64.53,-59.4,-0.455,,,
2016-03-01,2016-03-15,2016-03_Q1,0.0,25.74,57.57,-57.57,-0.584,,,
2016-03-16,2016-03-31,2016-03_Q2,47.69,22.08,57.57,-9.88,1.371,1.13,,
2016-04-01,2016-04-15,2016-04_Q1,46.12,20.38,32.88,13.24,1.887,1.062,,
2016-04-16,2016-04-30,2016-04_Q2,12.33,18.03,32.88,-20.55,1.762,1.377,,
2016-05-01,2016-05-15,2016-05_Q1,25.66,14.33,16.78,8.88,1.219,1.713,,
2016-05-16,2016-05-31,2016-05_Q2,24.47,13.79,16.78,7.69,1.244,1.633,,
2016-06-01,2016-06-15,2016-06_Q1,67.25,12.61,11.53,55.72,0.83,1.818,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,11.63,11.53,-11.53,0.659,1.65,1.882,
2016-07-01,2016-07-15,2016-07_Q1,35.99,11.07,10.19,25.8,-0.642,0.464,1.058,
2016-07-16,2016-07-31,2016-07_Q2,34.83,11.18,10.19,24.64,0.032,0.791,1.43,
2016-08-01,2016-08-15,2016-08_Q1,35.0,11.38,10.78,24.22,0.781,0.533,1.587,
2016-08-16,2016-08-31,2016-08_Q2,28.24,10.78,10.78,17.46,0.315,0.258,1.479,
2016-09-01,2016-09-15,2016-09_Q1,15.72,11.79,12.39,3.33,0.153,-0.075,1.432,
2016-09-16,2016-09-30,2016-09_Q2,16.04,11.36,12.39,3.65,1.231,0.306,1.314,
2016-10-01,2016-10-15,2016-10_Q1,12.17,15.6,26.57,-14.4,1.0,0.67,0.871,
2016-10-16,2016-10-31,2016-10_Q2,5.71,16.36,26.57,-20.86,0.435,0.575,0.769,
2016-11-01,2016-11-15,2016-11_Q1,3.61,20.7,49.99,-46.38,0.064,0.218,0.399,
2016-11-16,2016-11-30,2016-11_Q2,3.92,22.33,49.99,-46.07,-0.401,0.431,0.341,
2016-12-01,2016-12-15,2016-12_Q1,3.66,22.28,59.67,-56.01,0.416,0.569,0.126,
2016-12-16,2016-12-31,2016-12_Q2,3.32,23.28,59.67,-56.35,1.479,0.57,0.338,1.46
2017-01-01,2017-01-15,2017-01_Q1,0.0,26.15,74.41,-74.41,0.887,0.488,0.652,1.105
2017-01-16,2017-01-31,2017-01_Q2,47.88,25.01,74.41,-26.53,1.326,1.418,1.064,1.392
2017-02-01,2017-02-15,2017-02_Q1,29.65,23.54,56.44,-26.79,1.778,1.638,1.483,1.624
2017-02-16,2017-02-28,2017-02_Q2,0.0,24.63,56.44,-56.44,1.207,1.61,1.759,1.621
2017-03-01,2017-03-15,2017-03_Q1,28.02,26.06,52.01,-23.99,1.235,1.631,1.792,1.656
2017-03-16,2017-03-31,2017-03_Q2,0.0,19.42,52.01,-52.01,0.968,1.515,1.882,1.651
2017-04-01,2017-04-15,2017-04_Q1,3.91,21.35,36.96,-33.05,-0.198,1.524,1.609,1.494
2017-04-16,2017-04-30,2017-04_Q2,4.37,19.34,36.96,-32.59,-1.4,0.773,1.569,1.451
2017-05-01,2017-05-15,2017-05_Q1,14.34,18.0,22.6,-8.26,-0.399,0.172,1.648,1.297
2017-05-16,2017-05-31,2017-05_Q2,9.81,14.57,22.6,-12.79,-1.016,-0.177,1.458,1.389
2017-06-01,2017-06-15,2017-06_Q1,33.85,15.84,16.19,17.66,-1.045,-1.15,1.009,0.538
2017-06-16,2017-06-30,2017-06_Q2,14.44,12.82,16.19,-1.75,-1.153,-1.416,0.49,0.647
2017-07-01,2017-07-15,2017-07_Q1,41.39,11.3,12.1,29.29,-0.29,-1.229,0.549,0.658
2017-07-16,2017-07-31,2017-07_Q2,24.72,12.92,12.1,12.62,-0.314,-1.356,-0.137,0.664
2017-08-01,2017-08-15,2017-08_Q1,24.35,11.65,13.48,10.87,-0.041,-1.248,-0.92,0.797
2017-08-16,2017-08-31,2017-08_Q2,56.38,13.09,13.48,42.9,0.735,-0.449,-0.451,1.212
2017-09-01,2017-09-15,2017-09_Q1,18.66,14.64,19.49,-0.83,0.882,0.102,-0.799,0.939
2017-09-16,2017-09-30,2017-09_Q2,21.84,14.31,19.49,2.35,0.937,0.267,-0.525,0.921
2017-10-01,2017-10-15,2017-10_Q1,11.33,16.0,31.03,-19.7,0.626,0.501,-0.37,0.843
2017-10-16,2017-10-31,2017-10_Q2,6.0,18.5,31.03,-25.03,-0.106,0.519,-0.373,0.802
2017-11-01,2017-11-15,2017-11_Q1,5.63,24.73,57.86,-52.23,-0.63,0.351,-0.563,0.772
