period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,14.3,3,5.05
2016-01-16,2016-01-31,2016-01_Q2,48.81,5,13.95
2016-02-01,2016-02-15,2016-02_Q1,4.71,1,4.71
2016-02-16,2016-02-29,2016-02_Q2,4.34,1,4.34
2016-03-01,2016-03-15,2016-03_Q1,8.02,1,8.02
2016-03-16,2016-03-31,2016-03_Q2,65.84,4,27.14
2016-04-01,2016-04-15,2016-04_Q1,21.18,4,13.21
2016-04-16,2016-04-30,2016-04_Q2,19.18,3,9.81
2016-05-01,2016-05-15,2016-05_Q1,8.12,2,4.79
2016-05-16,2016-05-31,2016-05_Q2,32.51,3,21.48
2016-06-01,2016-06-15,2016-06_Q1,36.32,1,36.32
2016-06-16,2016-06-30,2016-06_Q2,0.0,0,0.0
2016-07-01,2016-07-15,2016-07_Q1,42.08,2,36.1
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,41.57,1,41.57
2016-08-16,2016-08-31,2016-08_Q2,12.28,1,12.28
2016-09-01,2016-09-15,2016-09_Q1,3.35,1,3.35
2016-09-16,2016-09-30,2016-09_Q2,17.65,2,13.51
2016-10-01,2016-10-15,2016-10_Q1,9.12,2,5.53
2016-10-16,2016-10-31,2016-10_Q2,0.0,0,0.0
2016-11-01,2016-11-15,2016-11_Q1,3.21,1,3.21
2016-11-16,2016-11-30,2016-11_Q2,3.18,1,3.18
2016-12-01,2016-12-15,2016-12_Q1,4.18,1,4.18
2016-12-16,2016-12-31,2016-12_Q2,3.47,1,3.47
2017-01-01,2017-01-15,2017-01_Q1,0.0,0,0.0
2017-01-16,2017-01-31,2017-01_Q2,39.7,3,13.23
2017-02-01,2017-02-15,2017-02_Q1,11.02,2,5.61
2017-02-16,2017-02-28,2017-02_Q2,26.69,3,11.66
2017-03-01,2017-03-15,2017-03_Q1,23.99,2,15.85
2017-03-16,2017-03-31,2017-03_Q2,8.2,1,8.2
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,13.43,1,13.43
2017-05-01,2017-05-15,2017-05_Q1,14.94,2,9.34
2017-05-16,2017-05-31,2017-05_Q2,12.9,2,7.58
2017-06-01,2017-06-15,2017-06_Q1,14.5,2,8.17
2017-06-16,2017-06-30,2017-06_Q2,12.87,2,7.89
2017-07-01,2017-07-15,2017-07_Q1,24.53,3,8.62
2017-07-16,2017-07-31,2017-07_Q2,21.68,3,7.74
2017-08-01,2017-08-15,2017-08_Q1,16.36,1,16.36
2017-08-16,2017-08-31,2017-08_Q2,37.62,1,37.62
2017-09-01,2017-09-15,2017-09_Q1,38.23,4,15.8
2017-09-16,2017-09-30,2017-09_Q2,10.58,2,5.55
2017-10-01,2017-10-15,2017-10_Q1,18.18,1,18.18
2017-10-16,2017-10-31,2017-10_Q2,0.0,0,0.0
2017-11-01,2017-11-15,2017-11_Q1,13.1,1,13.1
2017-11-16,2017-11-30,2017-11_Q2,8.89,2,7.07
2017-12-01,2017-12-15,2017-12_Q1,0.0,0,0.0
2017-12-16,2017-12-31,2017-12_Q2,0.0,0,0.0
2018-01-01,2018-01-15,2018-01_Q1,19.05,1,19.05
2018-01-16,2018-01-31,2018-01_Q2,0.0,0,0.0
2018-02-01,2018-02-15,2018-02_Q1,7.09,2,4.41
2018-02-16,2018-02-28,2018-02_Q2,7.19,1,7.19
2018-03-01,2018-03-15,2018-03_Q1,11.55,2,5.81
2018-03-16,2018-03-31,2018-03_Q2,0.0,0,0.0
2018-04-01,2018-04-15,2018-04_Q1,0.0,0,0.0
2018-04-16,2018-04-30,2018-04_Q2,10.74,3,4.31
2018-05-01,2018-05-15,2018-05_Q1,0.0,0,0.0
2018-05-16,2018-05-31,2018-05_Q2,21.93,1,21.93
2018-06-01,2018-06-15,2018-06_Q1,13.6,2,9.15
2018-06-16,2018-06-30,2018-06_Q2,24.56,3,10.54
2018-07-01,2018-07-15,2018-07_Q1,55.06,1,55.06
2018-07-16,2018-07-31,2018-07_Q2,0.0,0,0.0
2018-08-01,2018-08-15,2018-08_Q1,25.19,3,9.12
2018-08-16,2018-08-31,2018-08_Q2,37.77,4,10.66
2018-09-01,2018-09-15,2018-09_Q1,0.0,0,0.0
2018-09-16,2018-09-30,2018-09_Q2,19.91,1,19.91
2018-10-01,2018-10-15,2018-10_Q1,0.0,0,0.0
2018-10-16,2018-10-31,2018-10_Q2,23.57,1,23.57
2018-11-01,2018-11-15,2018-11_Q1,13.86,3,6.29
2018-11-16,2018-11-30,2018-11_Q2,4.76,1,4.76
2018-12-01,2018-12-15,2018-12_Q1,8.15,1,8.15
2018-12-16,2018-12-31,2018-12_Q2,2.99,1,2.99
2019-01-01,2019-01-15,2019-01_Q1,2.27,1,2.27
2019-01-16,2019-01-31,2019-01_Q2,2.97,1,2.97
2019-02-01,2019-02-15,2019-02_Q1,3.45,1,3.45
2019-02-16,2019-02-28,2019-02_Q2,4.15,1,4.15
2019-03-01,2019-03-15,2019-03_Q1,5.27,3,1.92
2019-03-16,2019-03-31,2019-03_Q2,16.26,3,8.79
2019-04-01,2019-04-15,2019-04_Q1,18.3,2,12.2
2019-04-16,2019-04-30,2019-04_Q2,17.16,3,10.21
2019-05-01,2019-05-15,2019-05_Q1,0.0,0,0.0
2019-05-16,2019-05-31,2019-05_Q2,19.38,1,19.38
2019-06-01,2019-06-15,2019-06_Q1,38.37,7,19.31
2019-06-16,2019-06-30,2019-06_Q2,22.66,1,22.66
2019-07-01,2019-07-15,2019-07_Q1,37.96,1,37.96
2019-07-16,2019-07-31,2019-07_Q2,10.3,1,10.3
2019-08-01,2019-08-15,2019-08_Q1,23.13,3,8.75
2019-08-16,2019-08-31,2019-08_Q2,27.76,3,9.59
2019-09-01,2019-09-15,2019-09_Q1,0.0,0,0.0
2019-09-16,2019-09-30,2019-09_Q2,18.36,3,7.01
2019-10-01,2019-10-15,2019-10_Q1,5.62,1,5.62
2019-10-16,2019-10-31,2019-10_Q2,15.37,2,9.11
2019-11-01,2019-11-15,2019-11_Q1,0.0,0,0.0
2019-11-16,2019-11-30,2019-11_Q2,7.57,2,4.86
2019-12-01,2019-12-15,2019-12_Q1,0.0,0,0.0
2019-12-16,2019-12-31,2019-12_Q2,5.9,1,5.9
2020-01-01,2020-01-15,2020-01_Q1,0.0,0,0.0
2020-01-16,2020-01-31,2020-01_Q2,5.99,2,3.04
2020-02-01,2020-02-15,2020-02_Q1,3.29,1,3.29
2020-02-16,2020-02-29,2020-02_Q2,28.55,6,8.44
2020-03-01,2020-03-15,2020-03_Q1,13.13,2,9.75
2020-03-16,2020-03-31,2020-03_Q2,7.14,1,7.14
2020-04-01,2020-04-15,2020-04_Q1,8.48,2,4.24
2020-04-16,2020-04-30,2020-04_Q2,7.01,1,7.01
2020-05-01,2020-05-15,2020-05_Q1,0.0,0,0.0
2020-05-16,2020-05-31,2020-05_Q2,38.2,2,25.63
2020-06-01,2020-06-15,2020-06_Q1,43.54,9,10.89
2020-06-16,2020-06-30,2020-06_Q2,0.0,0,0.0
2020-07-01,2020-07-15,2020-07_Q1,0.0,0,0.0
2020-07-16,2020-07-31,2020-07_Q2,35.09,3,32.55
2020-08-01,2020-08-15,2020-08_Q1,22.13,2,16.47
2020-08-16,2020-08-31,2020-08_Q2,17.49,3,8.99
2020-09-01,2020-09-15,2020-09_Q1,19.55,3,7.19
2020-09-16,2020-09-30,2020-09_Q2,0.0,0,0.0
2020-10-01,2020-10-15,2020-10_Q1,0.0,0,0.0
2020-10-16,2020-10-31,2020-10_Q2,6.68,2,3.5
2020-11-01,2020-11-15,2020-11_Q1,3.81,1,3.81
2020-11-16,2020-11-30,2020-11_Q2,20.86,3,10.32
2020-12-01,2020-12-15,2020-12_Q1,9.48,2,6.32
2020-12-16,2020-12-31,2020-12_Q2,0.0,0,0.0
2021-01-01,2021-01-15,2021-01_Q1,3.06,1,3.06
2021-01-16,2021-01-31,2021-01_Q2,3.04,1,3.04
2021-02-01,2021-02-15,2021-02_Q1,9.87,2,5.23
2021-02-16,2021-02-28,2021-02_Q2,4.8,1,4.8
2021-03-01,2021-03-15,2021-03_Q1,48.46,4,14.34
2021-03-16,2021-03-31,2021-03_Q2,0.0,0,0.0
2021-04-01,2021-04-15,2021-04_Q1,4.56,1,4.56
2021-04-16,2021-04-30,2021-04_Q2,14.08,2,9.85
2021-05-01,2021-05-15,2021-05_Q1,29.11,2,24.26
2021-05-16,2021-05-31,2021-05_Q2,38.3,4,22.79
2021-06-01,2021-06-15,2021-06_Q1,23.85,3,12.2
2021-06-16,2021-06-30,2021-06_Q2,22.14,3,9.99
2021-07-01,2021-07-15,2021-07_Q1,39.76,1,39.76
2021-07-16,2021-07-31,2021-07_Q2,46.96,2,23.48
2021-08-01,2021-08-15,2021-08_Q1,13.12,2,7.59
2021-08-16,2021-08-31,2021-08_Q2,21.58,3,9.08
2021-09-01,2021-09-15,2021-09_Q1,6.31,1,6.31
2021-09-16,2021-09-30,2021-09_Q2,10.86,2,5.55
2021-10-01,2021-10-15,2021-10_Q1,18.3,3,7.07
2021-10-16,2021-10-31,2021-10_Q2,4.68,1,4.68
2021-11-01,2021-11-15,2021-11_Q1,0.0,0,0.0
2021-11-16,2021-11-30,2021-11_Q2,7.51,2,3.95
2021-12-01,2021-12-15,2021-12_Q1,4.19,1,4.19
2021-12-16,2021-12-31,2021-12_Q2,0.0,0,0.0
2022-01-01,2022-01-15,2022-01_Q1,2.63,1,2.63
2022-01-16,2022-01-31,2022-01_Q2,3.02,1,3.02
2022-02-01,2022-02-15,2022-02_Q1,23.8,2,11.9
2022-02-16,2022-02-28,2022-02_Q2,0.0,0,0.0
2022-03-01,2022-03-15,2022-03_Q1,2.62,1,2.62
2022-03-16,2022-03-31,2022-03_Q2,27.68,2,20.76
2022-04-01,2022-04-15,2022-04_Q1,14.58,2,7.73
2022-04-16,2022-04-30,2022-04_Q2,11.44,2,6.3
2022-05-01,2022-05-15,2022-05_Q1,16.19,2,9.14
2022-05-16,2022-05-31,2022-05_Q2,16.27,2,9.2
2022-06-01,2022-06-15,2022-06_Q1,0.0,0,0.0
2022-06-16,2022-06-30,2022-06_Q2,48.99,4,27.38
2022-07-01,2022-07-15,2022-07_Q1,26.84,3,10.7
2022-07-16,2022-07-31,2022-07_Q2,19.17,3,10.11
2022-08-01,2022-08-15,2022-08_Q1,44.87,6,13.19
2022-08-16,2022-08-31,2022-08_Q2,39.22,3,16.51
2022-09-01,2022-09-15,2022-09_Q1,37.15,2,24.77
2022-09-16,2022-09-30,2022-09_Q2,3.95,1,3.95
2022-10-01,2022-10-15,2022-10_Q1,8.81,1,8.81
2022-10-16,2022-10-31,2022-10_Q2,13.33,2,7.02
2022-11-01,2022-11-15,2022-11_Q1,15.56,1,15.56
2022-11-16,2022-11-30,2022-11_Q2,0.0,0,0.0
2022-12-01,2022-12-15,2022-12_Q1,5.22,1,5.22
2022-12-16,2022-12-31,2022-12_Q2,0.0,0,0.0
2023-01-01,2023-01-15,2023-01_Q1,3.39,1,3.39
2023-01-16,2023-01-31,2023-01_Q2,3.5,1,3.5
2023-02-01,2023-02-15,2023-02_Q1,3.73,1,3.73
2023-02-16,2023-02-28,2023-02_Q2,3.03,1,3.03
2023-03-01,2023-03-15,2023-03_Q1,0.0,0,0.0
2023-03-16,2023-03-31,2023-03_Q2,24.49,2,19.49
