period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,2.94,22.02,60.76,-57.82,,,,
2016-01-16,2016-01-31,2016-01_Q2,17.13,22.45,60.76,-43.63,-0.273,,,
2016-02-01,2016-02-15,2016-02_Q1,13.34,20.29,44.82,-31.48,0.591,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,20.48,44.82,-44.82,0.475,,,
2016-03-01,2016-03-15,2016-03_Q1,42.32,22.1,45.05,-2.73,1.644,,,
2016-03-16,2016-03-31,2016-03_Q2,13.34,18.15,45.05,-31.71,1.503,0.984,,
2016-04-01,2016-04-15,2016-04_Q1,4.84,16.78,30.35,-25.51,0.222,0.949,,
2016-04-16,2016-04-30,2016-04_Q2,14.39,17.45,30.35,-15.96,0.289,1.274,,
2016-05-01,2016-05-15,2016-05_Q1,19.94,15.48,22.4,-2.46,0.968,0.999,,
2016-05-16,2016-05-31,2016-05_Q2,22.16,13.91,22.4,-0.24,0.788,1.272,,
2016-06-01,2016-06-15,2016-06_Q1,68.93,11.74,13.02,55.91,1.747,1.441,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,10.49,13.02,-13.02,1.276,1.195,1.28,
2016-07-01,2016-07-15,2016-07_Q1,48.48,9.24,11.81,36.67,0.476,1.624,1.491,
2016-07-16,2016-07-31,2016-07_Q2,0.0,11.07,11.81,-11.81,1.119,1.352,1.416,
2016-08-01,2016-08-15,2016-08_Q1,27.17,10.81,15.28,11.89,-0.681,1.54,1.417,
2016-08-16,2016-08-31,2016-08_Q2,0.0,11.86,15.28,-15.28,-0.695,1.053,1.3,
2016-09-01,2016-09-15,2016-09_Q1,0.0,12.13,16.99,-16.99,-1.14,-0.59,1.402,
2016-09-16,2016-09-30,2016-09_Q2,49.53,11.16,16.99,32.54,1.597,1.447,1.624,
2016-10-01,2016-10-15,2016-10_Q1,0.0,15.51,28.34,-28.34,1.024,-0.05,1.38,
2016-10-16,2016-10-31,2016-10_Q2,23.79,14.02,28.34,-4.55,0.424,0.812,1.388,
2016-11-01,2016-11-15,2016-11_Q1,0.0,15.57,36.09,-36.09,0.179,0.53,1.199,
2016-11-16,2016-11-30,2016-11_Q2,9.75,17.86,36.09,-26.34,-0.263,0.808,1.108,
2016-12-01,2016-12-15,2016-12_Q1,28.32,19.56,53.87,-25.55,0.749,1.094,0.399,
2016-12-16,2016-12-31,2016-12_Q2,13.99,21.4,53.87,-39.88,0.841,0.049,0.887,1.24
