period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,7.52,23.05,65.97,-58.45,,,,
2016-01-16,2016-01-31,2016-01_Q2,29.45,22.79,65.97,-36.52,0.491,,,
2016-02-01,2016-02-15,2016-02_Q1,2.99,22.02,50.83,-47.84,0.514,,,
2016-02-16,2016-02-29,2016-02_Q2,0.82,21.14,50.83,-50.01,-0.672,,,
2016-03-01,2016-03-15,2016-03_Q1,14.4,25.14,50.54,-36.14,-0.215,,,
2016-03-16,2016-03-31,2016-03_Q2,11.93,17.36,50.54,-38.61,-0.221,-0.168,,
2016-04-01,2016-04-15,2016-04_Q1,0.0,16.29,30.11,-30.11,-0.585,-0.286,,
2016-04-16,2016-04-30,2016-04_Q2,14.85,17.01,30.11,-15.26,-0.711,-0.708,,
2016-05-01,2016-05-15,2016-05_Q1,16.23,14.6,19.53,-3.3,0.068,-0.596,,
2016-05-16,2016-05-31,2016-05_Q2,37.18,11.66,19.53,17.65,0.568,-0.346,,
2016-06-01,2016-06-15,2016-06_Q1,13.5,9.54,10.37,3.13,0.006,-0.607,,
2016-06-16,2016-06-30,2016-06_Q2,26.12,8.97,10.37,15.75,-0.217,-0.383,-0.33,
2016-07-01,2016-07-15,2016-07_Q1,60.93,8.98,11.16,49.77,1.454,1.594,0.421,
2016-07-16,2016-07-31,2016-07_Q2,0.0,9.74,11.16,-11.16,1.457,1.019,-0.212,
2016-08-01,2016-08-15,2016-08_Q1,10.34,9.08,12.58,-2.24,-1.387,0.051,-0.413,
2016-08-16,2016-08-31,2016-08_Q2,32.11,10.05,12.58,19.53,-0.194,0.214,-0.1,
2016-09-01,2016-09-15,2016-09_Q1,44.17,11.16,16.08,28.09,1.402,1.142,0.41,
2016-09-16,2016-09-30,2016-09_Q2,44.9,10.21,16.08,28.82,1.608,1.499,1.238,
2016-10-01,2016-10-15,2016-10_Q1,0.0,12.55,22.63,-22.63,0.695,0.383,0.902,
2016-10-16,2016-10-31,2016-10_Q2,54.03,11.95,22.63,31.4,0.825,1.148,1.313,
2016-11-01,2016-11-15,2016-11_Q1,11.02,14.0,35.46,-24.44,1.1,1.285,1.195,
2016-11-16,2016-11-30,2016-11_Q2,4.86,17.78,35.46,-30.6,-0.441,1.159,1.122,
2016-12-01,2016-12-15,2016-12_Q1,13.4,18.86,55.68,-42.28,-0.516,0.872,1.058,
2016-12-16,2016-12-31,2016-12_Q2,20.68,21.79,55.68,-35.0,0.529,0.53,1.15,0.809
2017-01-01,2017-01-15,2017-01_Q1,11.69,22.78,63.81,-52.12,0.955,0.88,0.819,0.774
2017-01-16,2017-01-31,2017-01_Q2,14.05,22.09,63.81,-49.76,0.196,0.443,1.026,0.667
2017-02-01,2017-02-15,2017-02_Q1,21.14,22.29,48.23,-27.09,0.81,0.836,1.266,0.879
2017-02-16,2017-02-28,2017-02_Q2,0.0,19.44,48.23,-48.23,0.968,0.856,1.174,0.912
2017-03-01,2017-03-15,2017-03_Q1,10.41,24.08,53.0,-42.59,-0.724,0.687,0.899,0.874
2017-03-16,2017-03-31,2017-03_Q2,5.22,19.74,53.0,-47.78,-1.39,-0.168,0.218,0.785
2017-04-01,2017-04-15,2017-04_Q1,0.0,15.86,27.3,-27.3,-1.05,-0.377,0.263,0.728
2017-04-16,2017-04-30,2017-04_Q2,38.48,15.41,27.3,11.18,0.954,0.349,-0.003,0.955
2017-05-01,2017-05-15,2017-05_Q1,0.0,10.42,15.07,-15.07,0.863,-0.462,-0.158,0.914
2017-05-16,2017-05-31,2017-05_Q2,56.33,11.82,15.07,41.26,1.462,0.477,0.752,1.052
2017-06-01,2017-06-15,2017-06_Q1,9.83,8.27,9.29,0.54,1.193,0.236,0.559,1.033
2017-06-16,2017-06-30,2017-06_Q2,3.54,8.98,9.29,-5.75,-1.845,0.256,0.017,0.833
2017-07-01,2017-07-15,2017-07_Q1,0.0,7.63,9.26,-9.26,-1.329,-0.225,-0.423,0.382
2017-07-16,2017-07-31,2017-07_Q2,43.66,8.98,9.26,34.4,0.423,-0.414,0.025,0.774
