period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,10.09,1,10.09
2016-01-16,2016-01-31,2016-01_Q2,52.4,5,18.12
2016-02-01,2016-02-15,2016-02_Q1,0.0,0,0.0
2016-02-16,2016-02-29,2016-02_Q2,9.76,1,9.76
2016-03-01,2016-03-15,2016-03_Q1,3.64,1,3.64
2016-03-16,2016-03-31,2016-03_Q2,55.12,2,30.9
2016-04-01,2016-04-15,2016-04_Q1,17.02,4,8.58
2016-04-16,2016-04-30,2016-04_Q2,15.41,3,6.88
2016-05-01,2016-05-15,2016-05_Q1,0.0,0,0.0
2016-05-16,2016-05-31,2016-05_Q2,41.41,2,29.97
2016-06-01,2016-06-15,2016-06_Q1,38.82,1,38.82
2016-06-16,2016-06-30,2016-06_Q2,0.0,0,0.0
2016-07-01,2016-07-15,2016-07_Q1,34.39,1,34.39
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,57.06,1,57.06
2016-08-16,2016-08-31,2016-08_Q2,0.0,0,0.0
2016-09-01,2016-09-15,2016-09_Q1,14.68,2,12.02
2016-09-16,2016-09-30,2016-09_Q2,11.75,2,7.98
2016-10-01,2016-10-15,2016-10_Q1,12.12,2,6.19
2016-10-16,2016-10-31,2016-10_Q2,0.0,0,0.0
2016-11-01,2016-11-15,2016-11_Q1,4.84,1,4.84
2016-11-16,2016-11-30,2016-11_Q2,6.72,1,6.72
2016-12-01,2016-12-15,2016-12_Q1,13.52,2,7.56
2016-12-16,2016-12-31,2016-12_Q2,4.87,1,4.87
2017-01-01,2017-01-15,2017-01_Q1,0.0,0,0.0
2017-01-16,2017-01-31,2017-01_Q2,19.84,2,9.92
2017-02-01,2017-02-15,2017-02_Q1,27.44,1,27.44
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,19.32,3,8.24
2017-03-16,2017-03-31,2017-03_Q2,8.0,1,8.0
