period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,4.74,26.44,75.84,-71.1,,,,
2016-01-16,2016-01-31,2016-01_Q2,48.97,24.54,75.84,-26.87,0.598,,,
2016-02-01,2016-02-15,2016-02_Q1,2.3,25.65,67.94,-65.64,0.878,,,
2016-02-16,2016-02-29,2016-02_Q2,4.4,26.77,67.94,-63.54,-1.386,,,
2016-03-01,2016-03-15,2016-03_Q1,17.78,29.82,63.45,-45.67,0.045,,,
2016-03-16,2016-03-31,2016-03_Q2,16.22,20.08,63.45,-47.23,-0.537,-0.027,,
2016-04-01,2016-04-15,2016-04_Q1,5.03,19.47,35.18,-30.15,-0.846,0.084,,
2016-04-16,2016-04-30,2016-04_Q2,17.34,19.59,35.18,-17.84,-0.568,-0.907,,
2016-05-01,2016-05-15,2016-05_Q1,37.03,15.76,17.73,19.3,0.321,-0.457,,
2016-05-16,2016-05-31,2016-05_Q2,26.36,12.16,17.73,8.63,1.336,-0.345,,
2016-06-01,2016-06-15,2016-06_Q1,41.84,10.7,9.28,32.56,1.709,0.084,,
2016-06-16,2016-06-30,2016-06_Q2,51.57,9.96,9.28,42.29,1.804,1.386,0.493,
2016-07-01,2016-07-15,2016-07_Q1,53.91,9.62,9.82,44.09,1.868,1.845,0.942,
2016-07-16,2016-07-31,2016-07_Q2,0.0,11.08,9.82,-9.82,1.906,1.885,0.57,
2016-08-01,2016-08-15,2016-08_Q1,18.35,9.72,10.69,7.66,-0.753,1.996,0.724,
2016-08-16,2016-08-31,2016-08_Q2,34.97,11.05,10.69,24.28,1.398,1.974,1.048,
2016-09-01,2016-09-15,2016-09_Q1,70.14,12.7,15.7,54.44,1.736,1.784,1.571,
2016-09-16,2016-09-30,2016-09_Q2,34.09,11.93,15.7,18.39,1.675,1.761,1.683,
2016-10-01,2016-10-15,2016-10_Q1,3.61,13.97,23.98,-20.37,0.941,1.349,1.588,
2016-10-16,2016-10-31,2016-10_Q2,41.91,14.96,23.98,17.93,0.947,1.449,1.669,
2016-11-01,2016-11-15,2016-11_Q1,13.27,17.67,45.04,-31.77,0.885,1.414,1.635,
2016-11-16,2016-11-30,2016-11_Q2,12.08,21.98,45.04,-32.96,0.1,1.262,1.543,
2016-12-01,2016-12-15,2016-12_Q1,57.58,23.07,70.2,-12.62,1.001,1.141,1.51,
2016-12-16,2016-12-31,2016-12_Q2,3.41,25.43,70.2,-66.79,0.813,0.699,1.326,1.005
2017-01-01,2017-01-15,2017-01_Q1,11.39,26.69,86.42,-75.03,-0.538,0.544,0.982,0.969
2017-01-16,2017-01-31,2017-01_Q2,4.28,27.96,86.42,-82.14,-0.624,0.055,0.875,0.745
2017-02-01,2017-02-15,2017-02_Q1,14.55,27.13,64.55,-50.0,-0.677,-0.089,0.948,0.837
2017-02-16,2017-02-28,2017-02_Q2,0.0,23.88,64.55,-64.55,0.048,-0.236,0.785,0.845
2017-03-01,2017-03-15,2017-03_Q1,14.13,25.29,59.04,-44.91,0.027,-0.744,0.313,0.895
2017-03-16,2017-03-31,2017-03_Q2,10.44,22.73,59.04,-48.6,-0.569,-0.8,-0.027,0.912
2017-04-01,2017-04-15,2017-04_Q1,0.0,17.39,27.67,-27.67,-0.783,-0.714,-0.194,0.901
2017-04-16,2017-04-30,2017-04_Q2,27.93,16.98,27.67,0.26,0.204,-0.192,-0.406,1.032
2017-05-01,2017-05-15,2017-05_Q1,6.26,12.89,14.78,-8.52,-0.1,-0.635,-0.507,0.914
2017-05-16,2017-05-31,2017-05_Q2,25.55,12.45,14.78,10.77,0.023,-0.458,-0.487,0.889
2017-06-01,2017-06-15,2017-06_Q1,0.0,8.65,6.04,-6.04,-0.087,-0.905,-0.858,0.727
2017-06-16,2017-06-30,2017-06_Q2,11.93,7.79,6.04,5.89,-1.425,-0.625,-0.832,0.558
2017-07-01,2017-07-15,2017-07_Q1,0.0,8.7,7.83,-7.83,-0.92,-0.902,-0.937,0.272
2017-07-16,2017-07-31,2017-07_Q2,31.79,9.65,7.83,23.96,0.267,-0.481,-0.647,0.499
2017-08-01,2017-08-15,2017-08_Q1,35.64,10.39,9.24,26.4,1.655,0.573,-0.443,0.573
2017-08-16,2017-08-31,2017-08_Q2,0.0,8.83,9.24,-9.24,0.551,0.069,-0.604,0.36
2017-09-01,2017-09-15,2017-09_Q1,0.0,12.03,19.41,-19.41,-1.234,0.074,-0.704,-0.16
2017-09-16,2017-09-30,2017-09_Q2,9.95,15.55,19.41,-9.46,-0.871,-0.1,-0.45,-0.332
2017-10-01,2017-10-15,2017-10_Q1,17.76,17.38,35.98,-18.22,-0.071,0.323,-0.24,-0.212
2017-10-16,2017-10-31,2017-10_Q2,15.5,18.53,35.98,-20.48,-0.005,-0.144,-0.325,-0.405
