period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,6.11,27.47,81.91,-75.8,,,,
2016-01-16,2016-01-31,2016-01_Q2,34.82,25.77,81.91,-47.09,0.531,,,
2016-02-01,2016-02-15,2016-02_Q1,3.38,27.04,73.97,-70.59,0.647,,,
2016-02-16,2016-02-29,2016-02_Q2,1.83,27.75,73.97,-72.14,-1.609,,,
2016-03-01,2016-03-15,2016-03_Q1,23.02,30.66,66.67,-43.65,-0.015,,,
2016-03-16,2016-03-31,2016-03_Q2,9.94,20.69,66.67,-56.73,-0.858,-0.03,,
2016-04-01,2016-04-15,2016-04_Q1,0.0,20.16,36.53,-36.53,-1.143,-0.272,,
2016-04-16,2016-04-30,2016-04_Q2,25.03,20.42,36.53,-11.5,-0.323,-0.92,,
2016-05-01,2016-05-15,2016-05_Q1,52.74,16.1,17.37,35.37,1.044,-0.215,,
2016-05-16,2016-05-31,2016-05_Q2,13.14,12.7,17.37,-4.23,1.137,-0.259,,
2016-06-01,2016-06-15,2016-06_Q1,29.38,11.18,8.82,20.56,0.281,-0.094,,
2016-06-16,2016-06-30,2016-06_Q2,44.47,10.25,8.82,35.65,1.566,1.055,0.355,
2016-07-01,2016-07-15,2016-07_Q1,41.79,10.01,9.89,31.9,1.607,1.743,0.557,
2016-07-16,2016-07-31,2016-07_Q2,0.0,12.09,9.89,-9.89,1.047,1.613,0.223,
2016-08-01,2016-08-15,2016-08_Q1,0.0,10.43,10.8,-10.8,-1.747,1.192,0.116,
2016-08-16,2016-08-31,2016-08_Q2,51.8,11.81,10.8,41.0,1.367,1.744,0.755,
2016-09-01,2016-09-15,2016-09_Q1,59.25,13.43,15.97,43.28,1.799,1.769,1.485,
2016-09-16,2016-09-30,2016-09_Q2,49.35,12.77,15.97,33.38,1.656,1.63,1.587,
2016-10-01,2016-10-15,2016-10_Q1,0.0,15.05,25.69,-25.69,0.857,1.251,1.465,
2016-10-16,2016-10-31,2016-10_Q2,36.41,16.22,25.69,10.72,0.731,1.332,1.494,
2016-11-01,2016-11-15,2016-11_Q1,17.81,19.24,49.95,-32.14,1.002,1.372,1.387,
2016-11-16,2016-11-30,2016-11_Q2,9.37,23.45,49.95,-40.58,0.146,1.192,1.31,
2016-12-01,2016-12-15,2016-12_Q1,42.71,23.99,73.65,-30.94,0.732,1.008,1.346,
2016-12-16,2016-12-31,2016-12_Q2,0.0,26.13,73.65,-73.65,0.394,0.563,1.144,0.787
2017-01-01,2017-01-15,2017-01_Q1,4.26,28.19,95.12,-90.86,-0.54,0.331,0.846,0.715
2017-01-16,2017-01-31,2017-01_Q2,8.5,29.14,95.12,-86.62,-0.607,-0.143,0.791,0.588
2017-02-01,2017-02-15,2017-02_Q1,7.03,28.92,71.05,-64.02,-0.713,-0.359,0.872,0.615
