period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,14.76,26.51,70.31,-55.55,,,,
2016-01-16,2016-01-31,2016-01_Q2,46.89,22.79,70.31,-23.42,1.79,,,
2016-02-01,2016-02-15,2016-02_Q1,4.93,25.21,59.75,-54.82,1.442,,,
2016-02-16,2016-02-29,2016-02_Q2,4.6,23.94,59.75,-55.15,-0.378,,,
2016-03-01,2016-03-15,2016-03_Q1,9.4,24.83,52.13,-42.73,-0.425,,,
2016-03-16,2016-03-31,2016-03_Q2,73.32,20.1,52.13,21.19,1.813,1.646,,
2016-04-01,2016-04-15,2016-04_Q1,22.66,18.54,29.65,-6.99,1.765,1.678,,
2016-04-16,2016-04-30,2016-04_Q2,23.32,16.87,29.65,-6.33,1.262,1.678,,
2016-05-01,2016-05-15,2016-05_Q1,0.0,13.47,15.82,-15.82,0.699,1.704,,
2016-05-16,2016-05-31,2016-05_Q2,41.55,12.43,15.82,25.73,1.337,1.754,,
2016-06-01,2016-06-15,2016-06_Q1,36.74,11.51,10.46,26.28,1.332,1.788,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,10.11,10.46,-10.46,-0.224,1.295,1.788,
2016-07-01,2016-07-15,2016-07_Q1,41.24,9.25,9.07,32.17,0.236,1.46,1.72,
2016-07-16,2016-07-31,2016-07_Q2,0.0,10.23,9.07,-9.07,0.242,0.999,1.49,
2016-08-01,2016-08-15,2016-08_Q1,48.92,10.33,10.35,38.57,0.988,1.48,1.688,
2016-08-16,2016-08-31,2016-08_Q2,0.0,9.82,10.35,-10.35,0.271,-0.046,1.603,
2016-09-01,2016-09-15,2016-09_Q1,5.75,11.26,12.27,-6.52,-1.37,-0.146,1.535,
2016-09-16,2016-09-30,2016-09_Q2,16.97,10.17,12.27,4.7,0.852,0.294,1.249,
2016-10-01,2016-10-15,2016-10_Q1,9.09,14.89,26.94,-17.85,1.22,0.165,1.024,
2016-10-16,2016-10-31,2016-10_Q2,0.0,15.86,26.94,-26.94,0.361,0.493,0.717,
2016-11-01,2016-11-15,2016-11_Q1,3.26,20.64,50.91,-47.65,-0.597,-0.375,0.653,
2016-11-16,2016-11-30,2016-11_Q2,3.26,21.89,50.91,-47.65,-1.238,-0.232,-0.063,
2016-12-01,2016-12-15,2016-12_Q1,4.18,21.66,58.43,-54.25,-0.359,-0.022,-0.05,
2016-12-16,2016-12-31,2016-12_Q2,3.59,22.62,58.43,-54.84,1.833,-0.032,0.187,1.457
2017-01-01,2017-01-15,2017-01_Q1,0.0,26.09,72.37,-72.37,0.582,-0.377,-0.09,1.37
2017-01-16,2017-01-31,2017-01_Q2,38.8,23.98,72.37,-33.57,1.15,1.095,0.742,1.347
2017-02-01,2017-02-15,2017-02_Q1,13.35,20.9,47.96,-34.61,1.657,1.746,0.543,1.482
2017-02-16,2017-02-28,2017-02_Q2,28.53,22.78,47.96,-19.43,1.841,1.844,1.507,1.612
2017-03-01,2017-03-15,2017-03_Q1,20.44,24.6,47.69,-27.25,1.473,1.721,1.781,1.73
2017-03-16,2017-03-31,2017-03_Q2,8.02,18.23,47.69,-39.67,0.592,1.482,1.687,1.551
2017-04-01,2017-04-15,2017-04_Q1,0.0,19.24,31.63,-31.63,-0.453,1.457,1.414,1.373
2017-04-16,2017-04-30,2017-04_Q2,14.08,17.42,31.63,-17.55,-0.767,1.256,1.523,1.244
2017-05-01,2017-05-15,2017-05_Q1,12.37,16.16,20.02,-7.65,0.314,0.974,1.575,1.357
2017-05-16,2017-05-31,2017-05_Q2,13.29,13.23,20.02,-6.73,0.12,-0.081,1.585,1.151
2017-06-01,2017-06-15,2017-06_Q1,26.68,14.32,14.56,12.12,-0.804,-0.602,1.47,0.82
2017-06-16,2017-06-30,2017-06_Q2,0.0,11.5,14.56,-14.56,-1.546,-1.318,0.789,0.767
2017-07-01,2017-07-15,2017-07_Q1,28.33,9.79,10.49,17.84,-0.474,-0.877,0.954,0.596
2017-07-16,2017-07-31,2017-07_Q2,15.56,11.28,10.49,5.07,0.225,-1.412,0.545,0.805
2017-08-01,2017-08-15,2017-08_Q1,16.56,10.31,12.55,4.01,-0.585,-1.234,0.149,0.36
2017-08-16,2017-08-31,2017-08_Q2,41.98,12.03,12.55,29.43,0.57,-0.702,-0.388,1.071
2017-09-01,2017-09-15,2017-09_Q1,36.86,13.31,18.58,18.28,1.423,0.554,-0.019,1.226
2017-09-16,2017-09-30,2017-09_Q2,11.48,13.47,18.58,-7.1,1.458,0.89,-0.074,1.161
2017-10-01,2017-10-15,2017-10_Q1,16.7,15.27,30.64,-13.94,0.604,1.114,0.442,1.136
2017-10-16,2017-10-31,2017-10_Q2,0.0,17.68,30.64,-30.64,0.373,0.892,0.288,1.074
2017-11-01,2017-11-15,2017-11_Q1,13.29,21.66,51.47,-38.18,-0.053,1.048,0.219,1.151
2017-11-16,2017-11-30,2017-11_Q2,9.45,21.12,51.47,-42.02,-0.516,0.654,0.245,1.23
2017-12-01,2017-12-15,2017-12_Q1,0.0,23.42,63.11,-63.11,-0.584,-0.198,0.255,1.186
2017-12-16,2017-12-31,2017-12_Q2,0.0,22.73,63.11,-63.11,-0.076,-0.093,0.479,0.837
2018-01-01,2018-01-15,2018-01_Q1,16.8,24.46,67.76,-50.96,1.563,0.222,0.856,1.049
2018-01-16,2018-01-31,2018-01_Q2,0.0,23.87,67.76,-67.76,0.694,0.183,0.798,0.787
2018-02-01,2018-02-15,2018-02_Q1,0.0,24.23,55.54,-55.54,-0.294,0.152,0.915,0.566
2018-02-16,2018-02-28,2018-02_Q2,15.77,23.03,55.54,-39.77,0.607,0.807,0.828,0.518
2018-03-01,2018-03-15,2018-03_Q1,9.2,24.04,53.72,-44.52,0.234,0.679,0.388,0.397
2018-03-16,2018-03-31,2018-03_Q2,3.32,21.62,53.72,-50.4,-1.404,0.072,0.1,0.12
2018-04-01,2018-04-15,2018-04_Q1,0.0,18.91,33.22,-33.22,-1.663,-1.041,-0.431,0.063
2018-04-16,2018-04-30,2018-04_Q2,11.46,18.73,33.22,-21.76,-1.158,-1.405,-0.438,-0.034
2018-05-01,2018-05-15,2018-05_Q1,0.0,15.9,21.41,-21.41,-1.483,-1.738,-0.605,-0.256
2018-05-16,2018-05-31,2018-05_Q2,21.64,14.57,21.41,0.23,-0.676,-1.808,-0.334,-0.15
2018-06-01,2018-06-15,2018-06_Q1,12.93,12.37,12.52,0.41,-0.965,-1.696,-0.908,-0.254
2018-06-16,2018-06-30,2018-06_Q2,25.58,11.44,12.52,13.06,-0.403,-1.227,-0.789,-0.114
2018-07-01,2018-07-15,2018-07_Q1,42.43,11.44,12.33,30.1,1.095,-0.041,-0.703,0.092
2018-07-16,2018-07-31,2018-07_Q2,9.35,11.53,12.33,-2.98,0.57,-0.197,-1.189,0.005
2018-08-01,2018-08-15,2018-08_Q1,26.03,9.71,10.82,15.21,-0.314,0.273,-0.756,0.151
2018-08-16,2018-08-31,2018-08_Q2,37.01,10.92,10.82,26.19,0.97,0.711,-0.84,0.006
2018-09-01,2018-09-15,2018-09_Q1,0.0,10.97,17.76,-17.76,0.176,0.642,-0.924,-0.328
2018-09-16,2018-09-30,2018-09_Q2,20.85,15.17,17.76,3.09,0.044,0.437,-0.374,-0.228
2018-10-01,2018-10-15,2018-10_Q1,0.0,15.95,31.88,-31.88,0.072,-0.054,-0.13,-0.317
2018-10-16,2018-10-31,2018-10_Q2,25.22,17.71,31.88,-6.66,0.721,0.64,0.315,0.054
2018-11-01,2018-11-15,2018-11_Q1,4.68,19.34,42.27,-37.59,1.319,0.573,0.521,0.111
2018-11-16,2018-11-30,2018-11_Q2,13.4,19.15,42.27,-28.87,0.386,0.455,0.677,0.253
2018-12-01,2018-12-15,2018-12_Q1,9.51,23.46,66.83,-57.32,0.908,1.235,0.815,0.362
2018-12-16,2018-12-31,2018-12_Q2,2.73,24.13,66.83,-64.1,0.356,0.826,0.679,0.124
2019-01-01,2019-01-15,2019-01_Q1,2.76,25.34,72.35,-69.59,0.01,1.205,0.496,-0.097
2019-01-16,2019-01-31,2019-01_Q2,2.63,24.72,72.35,-69.72,-0.402,0.08,0.58,-0.073
2019-02-01,2019-02-15,2019-02_Q1,3.74,24.24,61.94,-58.2,-0.58,-0.037,0.323,-0.116
2019-02-16,2019-02-28,2019-02_Q2,4.3,25.87,61.94,-57.64,-0.937,-0.234,0.06,-0.196
2019-03-01,2019-03-15,2019-03_Q1,6.58,23.49,53.22,-46.64,-0.767,-0.752,0.21,-0.226
2019-03-16,2019-03-31,2019-03_Q2,18.78,21.94,53.22,-34.44,-0.212,-0.776,0.041,-0.069
2019-04-01,2019-04-15,2019-04_Q1,21.43,20.09,30.66,-9.23,0.806,-0.347,0.46,0.229
2019-04-16,2019-04-30,2019-04_Q2,17.38,15.96,30.66,-13.28,0.851,-0.182,0.131,0.285
