period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,7.78,28.15,79.06,-71.28,,,,
2016-01-16,2016-01-31,2016-01_Q2,31.42,24.52,79.06,-47.64,1.635,,,
2016-02-01,2016-02-15,2016-02_Q1,4.46,26.9,68.12,-63.66,1.028,,,
2016-02-16,2016-02-29,2016-02_Q2,4.74,25.92,68.12,-63.38,-0.327,,,
2016-03-01,2016-03-15,2016-03_Q1,18.08,26.75,56.68,-38.6,0.296,,,
2016-03-16,2016-03-31,2016-03_Q2,46.36,20.82,56.68,-10.32,1.672,1.361,,
2016-04-01,2016-04-15,2016-04_Q1,31.24,19.57,30.47,0.77,1.673,1.537,,
2016-04-16,2016-04-30,2016-04_Q2,8.19,17.77,30.47,-22.28,1.517,1.47,,
2016-05-01,2016-05-15,2016-05_Q1,12.57,13.89,14.7,-2.13,0.715,1.568,,
2016-05-16,2016-05-31,2016-05_Q2,18.8,12.95,14.7,4.1,1.145,1.583,,
2016-06-01,2016-06-15,2016-06_Q1,23.34,11.63,9.01,14.33,0.014,1.544,,
2016-06-16,2016-06-30,2016-06_Q2,10.6,10.35,9.01,1.59,-0.018,1.381,1.618,
2016-07-01,2016-07-15,2016-07_Q1,23.96,9.76,7.96,16.0,0.514,0.864,1.528,
2016-07-16,2016-07-31,2016-07_Q2,12.35,10.46,7.96,4.39,0.502,0.996,1.346,
2016-08-01,2016-08-15,2016-08_Q1,13.85,10.95,9.52,4.33,0.117,0.619,1.526,
2016-08-16,2016-08-31,2016-08_Q2,12.64,10.4,9.52,3.12,-0.383,-0.246,1.543,
2016-09-01,2016-09-15,2016-09_Q1,7.8,11.9,11.78,-3.98,0.128,0.286,1.509,
2016-09-16,2016-09-30,2016-09_Q2,10.76,11.18,11.78,-1.02,1.364,0.465,1.415,
2016-10-01,2016-10-15,2016-10_Q1,6.12,16.4,29.41,-23.29,1.259,0.42,0.949,
2016-10-16,2016-10-31,2016-10_Q2,4.71,17.58,29.41,-24.7,0.622,0.6,0.953,
2016-11-01,2016-11-15,2016-11_Q1,2.75,22.64,58.45,-55.7,-0.214,0.193,0.508,
2016-11-16,2016-11-30,2016-11_Q2,2.74,23.96,58.45,-55.71,-1.11,-0.172,-0.129,
2016-12-01,2016-12-15,2016-12_Q1,5.15,23.2,66.34,-61.19,-0.315,-0.2,0.013,
2016-12-16,2016-12-31,2016-12_Q2,7.91,24.88,66.34,-58.43,1.854,0.091,0.257,1.427
2017-01-01,2017-01-15,2017-01_Q1,0.0,27.81,82.89,-82.89,1.259,0.009,0.15,1.36
2017-01-16,2017-01-31,2017-01_Q2,34.09,26.07,82.89,-48.8,1.15,0.817,0.783,1.369
2017-02-01,2017-02-15,2017-02_Q1,34.16,22.97,55.51,-21.35,1.783,1.589,1.484,1.667
