crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,26.99,4.74,22.43,VIABLE_WITH_RESERVE,warm for crop,0.5017
wheat,2016-01-16,2016-01-31,2016-01_Q2,24.84,4.21,17.77,VIABLE_WITH_RESERVE,warm for crop,0.86
wheat,2016-02-01,2016-02-15,2016-02_Q1,26.29,3.12,9.72,VIABLE_WITH_RESERVE,warm for crop,0.6183
wheat,2016-02-16,2016-02-29,2016-02_Q2,27.01,4.08,16.63,VIABLE_WITH_RESERVE,warm for crop,0.4983
wheat,2016-03-01,2016-03-15,2016-03_Q1,30.1,1.8,3.25,NOT_RECOMMENDED,too hot for crop,0.0
wheat,2016-03-16,2016-03-31,2016-03_Q2,20.26,2.79,7.77,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,19.69,2.34,5.5,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,19.99,1.99,3.96,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,16.06,1.7,2.9,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.57,2.55,6.49,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,10.94,1.7,2.89,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,10.06,2.37,5.63,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.81,1.51,2.28,VIABLE_WITH_RESERVE,cool for crop,0.962
wheat,2016-07-16,2016-07-31,2016-07_Q2,11.48,2.62,6.86,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,10.11,1.41,1.99,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,11.42,2.78,7.73,VIABLE,optimal temperature range,1.0
wheat,2016-09-01,2016-09-15,2016-09_Q1,13.02,1.84,3.37,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,12.2,1.57,2.46,VIABLE,optimal temperature range,1.0
wheat,2016-10-01,2016-10-15,2016-10_Q1,14.46,3.15,9.9,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,15.39,3.38,11.4,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,18.21,3.05,9.3,VIABLE,optimal temperature range,1.0
wheat,2016-11-16,2016-11-30,2016-11_Q2,22.63,4.37,19.11,VIABLE,optimal temperature range,1.0
wheat,2016-12-01,2016-12-15,2016-12_Q1,23.37,3.63,13.16,VIABLE,optimal temperature range,1.0
wheat,2016-12-16,2016-12-31,2016-12_Q2,25.69,3.99,15.92,VIABLE_WITH_RESERVE,warm for crop,0.7183
wheat,2017-01-01,2017-01-15,2017-01_Q1,27.19,2.71,7.33,VIABLE_WITH_RESERVE,warm for crop,0.4683
wheat,2017-01-16,2017-01-31,2017-01_Q2,28.35,3.25,10.57,VIABLE_WITH_RESERVE,warm for crop,0.275
wheat,2017-02-01,2017-02-15,2017-02_Q1,27.65,5.51,30.32,VIABLE_WITH_RESERVE,warm for crop,0.3917
wheat,2017-02-16,2017-02-28,2017-02_Q2,24.22,3.68,13.54,VIABLE_WITH_RESERVE,warm for crop,0.9633
wheat,2017-03-01,2017-03-15,2017-03_Q1,25.68,1.64,2.69,VIABLE_WITH_RESERVE,warm for crop,0.72
wheat,2017-03-16,2017-03-31,2017-03_Q2,23.29,3.4,11.55,VIABLE,optimal temperature range,1.0
wheat,2017-04-01,2017-04-15,2017-04_Q1,18.01,2.25,5.07,VIABLE,optimal temperature range,1.0
wheat,2017-04-16,2017-04-30,2017-04_Q2,17.44,3.3,10.86,VIABLE,optimal temperature range,1.0
wheat,2017-05-01,2017-05-15,2017-05_Q1,13.28,1.85,3.44,VIABLE,optimal temperature range,1.0
wheat,2017-05-16,2017-05-31,2017-05_Q2,12.92,2.39,5.73,VIABLE,optimal temperature range,1.0
wheat,2017-06-01,2017-06-15,2017-06_Q1,9.22,1.58,2.48,VIABLE_WITH_RESERVE,cool for crop,0.844
wheat,2017-06-16,2017-06-30,2017-06_Q2,8.48,1.6,2.56,VIABLE_WITH_RESERVE,cool for crop,0.696
wheat,2017-07-01,2017-07-15,2017-07_Q1,9.33,1.39,1.94,VIABLE_WITH_RESERVE,cool for crop,0.866
wheat,2017-07-16,2017-07-31,2017-07_Q2,10.3,2.36,5.56,VIABLE,optimal temperature range,1.0
wheat,2017-08-01,2017-08-15,2017-08_Q1,10.99,2.13,4.54,VIABLE,optimal temperature range,1.0
wheat,2017-08-16,2017-08-31,2017-08_Q2,9.34,1.56,2.44,VIABLE_WITH_RESERVE,cool for crop,0.868
wheat,2017-09-01,2017-09-15,2017-09_Q1,12.68,3.22,10.35,VIABLE,optimal temperature range,1.0
wheat,2017-09-16,2017-09-30,2017-09_Q2,16.23,4.14,17.14,VIABLE,optimal temperature range,1.0
wheat,2017-10-01,2017-10-15,2017-10_Q1,18.12,2.21,4.89,VIABLE,optimal temperature range,1.0
wheat,2017-10-16,2017-10-31,2017-10_Q2,19.09,3.38,11.44,VIABLE,optimal temperature range,1.0
wheat,2017-11-01,2017-11-15,2017-11_Q1,20.29,4.1,16.85,VIABLE,optimal temperature range,1.0
wheat,2017-11-16,2017-11-30,2017-11_Q2,25.35,3.11,9.65,VIABLE_WITH_RESERVE,warm for crop,0.775
wheat,2017-12-01,2017-12-15,2017-12_Q1,22.13,4.93,24.27,VIABLE,optimal temperature range,1.0
wheat,2017-12-16,2017-12-31,2017-12_Q2,27.48,3.17,10.05,VIABLE_WITH_RESERVE,warm for crop,0.42
wheat,2018-01-01,2018-01-15,2018-01_Q1,27.01,4.62,21.35,VIABLE_WITH_RESERVE,warm for crop,0.4983
wheat,2018-01-16,2018-01-31,2018-01_Q2,30.02,4.55,20.73,NOT_RECOMMENDED,too hot for crop,0.0
wheat,2018-02-01,2018-02-15,2018-02_Q1,27.05,3.69,13.62,VIABLE_WITH_RESERVE,warm for crop,0.4917
wheat,2018-02-16,2018-02-28,2018-02_Q2,26.22,2.09,4.39,VIABLE_WITH_RESERVE,warm for crop,0.63
wheat,2018-03-01,2018-03-15,2018-03_Q1,24.34,1.7,2.87,VIABLE_WITH_RESERVE,warm for crop,0.9433
wheat,2018-03-16,2018-03-31,2018-03_Q2,22.57,3.53,12.47,VIABLE,optimal temperature range,1.0
wheat,2018-04-01,2018-04-15,2018-04_Q1,23.39,3.12,9.72,VIABLE,optimal temperature range,1.0
wheat,2018-04-16,2018-04-30,2018-04_Q2,19.49,2.48,6.13,VIABLE,optimal temperature range,1.0
