crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,27.47,4.64,21.54,VIABLE_WITH_RESERVE,warm for crop,0.4217
wheat,2016-01-16,2016-01-31,2016-01_Q2,25.77,4.02,16.19,VIABLE_WITH_RESERVE,warm for crop,0.705
wheat,2016-02-01,2016-02-15,2016-02_Q1,27.04,3.11,9.67,VIABLE_WITH_RESERVE,warm for crop,0.4933
wheat,2016-02-16,2016-02-29,2016-02_Q2,27.75,4.0,15.99,VIABLE_WITH_RESERVE,warm for crop,0.375
wheat,2016-03-01,2016-03-15,2016-03_Q1,30.66,1.79,3.2,NOT_RECOMMENDED,too hot for crop,0.0
wheat,2016-03-16,2016-03-31,2016-03_Q2,20.69,2.85,8.1,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,20.16,2.31,5.32,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,20.42,2.02,4.07,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,16.1,1.87,3.5,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.7,2.53,6.38,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,11.18,1.81,3.26,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,10.25,2.55,6.51,VIABLE,optimal temperature range,1.0
wheat,2016-07-01,2016-07-15,2016-07_Q1,10.01,1.53,2.35,VIABLE,optimal temperature range,1.0
wheat,2016-07-16,2016-07-31,2016-07_Q2,12.09,2.83,7.99,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,10.43,1.31,1.72,VIABLE,optimal temperature range,1.0
wheat,2016-08-16,2016-08-31,2016-08_Q2,11.81,2.97,8.81,VIABLE,optimal temperature range,1.0
wheat,2016-09-01,2016-09-15,2016-09_Q1,13.43,1.99,3.98,VIABLE,optimal temperature range,1.0
wheat,2016-09-16,2016-09-30,2016-09_Q2,12.77,1.68,2.83,VIABLE,optimal temperature range,1.0
wheat,2016-10-01,2016-10-15,2016-10_Q1,15.05,3.27,10.68,VIABLE,optimal temperature range,1.0
wheat,2016-10-16,2016-10-31,2016-10_Q2,16.22,3.57,12.72,VIABLE,optimal temperature range,1.0
wheat,2016-11-01,2016-11-15,2016-11_Q1,19.24,3.33,11.06,VIABLE,optimal temperature range,1.0
