period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,7.65,2,5.1
2016-01-16,2016-01-31,2016-01_Q2,65.7,5,18.99
2016-02-01,2016-02-15,2016-02_Q1,6.38,1,6.38
2016-02-16,2016-02-29,2016-02_Q2,4.92,1,4.92
2016-03-01,2016-03-15,2016-03_Q1,0.0,0,0.0
2016-03-16,2016-03-31,2016-03_Q2,56.15,2,35.24
2016-04-01,2016-04-15,2016-04_Q1,24.74,2,13.37
2016-04-16,2016-04-30,2016-04_Q2,11.68,1,11.68
2016-05-01,2016-05-15,2016-05_Q1,0.0,0,0.0
2016-05-16,2016-05-31,2016-05_Q2,35.41,4,29.05
2016-06-01,2016-06-15,2016-06_Q1,38.47,2,19.24
2016-06-16,2016-06-30,2016-06_Q2,0.0,0,0.0
2016-07-01,2016-07-15,2016-07_Q1,41.5,1,41.5
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,27.01,3,15.64
2016-08-16,2016-08-31,2016-08_Q2,20.01,3,8.31
2016-09-01,2016-09-15,2016-09_Q1,7.12,1,7.12
2016-09-16,2016-09-30,2016-09_Q2,15.55,2,12.1
2016-10-01,2016-10-15,2016-10_Q1,9.11,2,5.41
2016-10-16,2016-10-31,2016-10_Q2,0.0,0,0.0
2016-11-01,2016-11-15,2016-11_Q1,3.55,1,3.55
2016-11-16,2016-11-30,2016-11_Q2,4.37,1,4.37
2016-12-01,2016-12-15,2016-12_Q1,5.3,1,5.3
2016-12-16,2016-12-31,2016-12_Q2,5.48,1,5.48
2017-01-01,2017-01-15,2017-01_Q1,0.0,0,0.0
2017-01-16,2017-01-31,2017-01_Q2,26.65,2,13.33
2017-02-01,2017-02-15,2017-02_Q1,17.08,3,6.47
2017-02-16,2017-02-28,2017-02_Q2,22.89,2,13.36
2017-03-01,2017-03-15,2017-03_Q1,17.49,1,17.49
2017-03-16,2017-03-31,2017-03_Q2,10.92,1,10.92
2017-04-01,2017-04-15,2017-04_Q1,3.79,1,3.79
2017-04-16,2017-04-30,2017-04_Q2,5.09,1,5.09
2017-05-01,2017-05-15,2017-05_Q1,17.88,2,10.69
2017-05-16,2017-05-31,2017-05_Q2,12.89,2,6.65
2017-06-01,2017-06-15,2017-06_Q1,32.91,2,23.49
2017-06-16,2017-06-30,2017-06_Q2,0.0,0,0.0
2017-07-01,2017-07-15,2017-07_Q1,17.09,2,9.31
2017-07-16,2017-07-31,2017-07_Q2,36.32,4,9.88
2017-08-01,2017-08-15,2017-08_Q1,24.34,3,10.54
2017-08-16,2017-08-31,2017-08_Q2,23.2,3,10.71
2017-09-01,2017-09-15,2017-09_Q1,24.49,3,15.19
2017-09-16,2017-09-30,2017-09_Q2,6.46,1,6.46
2017-10-01,2017-10-15,2017-10_Q1,14.26,2,10.47
2017-10-16,2017-10-31,2017-10_Q2,3.29,1,3.29
2017-11-01,2017-11-15,2017-11_Q1,12.19,2,6.09
2017-11-16,2017-11-30,2017-11_Q2,11.06,2,6.97
2017-12-01,2017-12-15,2017-12_Q1,6.25,2,3.14
2017-12-16,2017-12-31,2017-12_Q2,0.0,0,0.0
2018-01-01,2018-01-15,2018-01_Q1,25.78,1,25.78
2018-01-16,2018-01-31,2018-01_Q2,0.0,0,0.0
2018-02-01,2018-02-15,2018-02_Q1,6.44,2,3.99
2018-02-16,2018-02-28,2018-02_Q2,12.11,1,12.11
2018-03-01,2018-03-15,2018-03_Q1,10.15,2,5.62
2018-03-16,2018-03-31,2018-03_Q2,0.0,0,0.0
2018-04-01,2018-04-15,2018-04_Q1,4.56,1,4.56
