period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,7.88,2,5.02
2016-01-16,2016-01-31,2016-01_Q2,36.13,2,31.98
2016-02-01,2016-02-15,2016-02_Q1,6.78,1,6.78
2016-02-16,2016-02-29,2016-02_Q2,2.81,1,2.81
2016-03-01,2016-03-15,2016-03_Q1,27.29,3,13.65
2016-03-16,2016-03-31,2016-03_Q2,13.96,3,5.68
2016-04-01,2016-04-15,2016-04_Q1,7.82,1,5.92
2016-04-16,2016-04-30,2016-04_Q2,14.34,5,4.56
2016-05-01,2016-05-15,2016-05_Q1,43.33,3,23.75
2016-05-16,2016-05-31,2016-05_Q2,35.27,2,23.52
2016-06-01,2016-06-15,2016-06_Q1,61.34,3,25.96
2016-06-16,2016-06-30,2016-06_Q2,52.52,3,21.56
2016-07-01,2016-07-15,2016-07_Q1,109.1,3,60.72
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,0.0,0,0.0
2016-08-16,2016-08-31,2016-08_Q2,78.49,1,78.49
2016-09-01,2016-09-15,2016-09_Q1,0.0,0,0.0
2016-09-16,2016-09-30,2016-09_Q2,128.8,1,128.8
2016-10-01,2016-10-15,2016-10_Q1,0.0,0,0.0
2016-10-16,2016-10-31,2016-10_Q2,47.15,2,31.21
2016-11-01,2016-11-15,2016-11_Q1,0.0,0,0.0
2016-11-16,2016-11-30,2016-11_Q2,25.15,3,16.95
2016-12-01,2016-12-15,2016-12_Q1,21.06,6,6.22
2016-12-16,2016-12-31,2016-12_Q2,55.33,4,26.1
2017-01-01,2017-01-15,2017-01_Q1,0.0,0,0.0
2017-01-16,2017-01-31,2017-01_Q2,47.94,3,33.39
2017-02-01,2017-02-15,2017-02_Q1,23.1,2,19.0
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,4.01,1,4.01
2017-03-16,2017-03-31,2017-03_Q2,8.77,2,5.15
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,55.28,2,37.46
2017-05-01,2017-05-15,2017-05_Q1,0.0,0,0.0
2017-05-16,2017-05-31,2017-05_Q2,41.48,3,18.09
2017-06-01,2017-06-15,2017-06_Q1,8.05,1,8.05
2017-06-16,2017-06-30,2017-06_Q2,17.85,3,6.58
2017-07-01,2017-07-15,2017-07_Q1,12.18,1,12.18
2017-07-16,2017-07-31,2017-07_Q2,48.93,1,48.93
2017-08-01,2017-08-15,2017-08_Q1,40.09,4,14.83
2017-08-16,2017-08-31,2017-08_Q2,26.81,3,10.7
2017-09-01,2017-09-15,2017-09_Q1,14.11,2,7.77
2017-09-16,2017-09-30,2017-09_Q2,29.49,3,11.84
2017-10-01,2017-10-15,2017-10_Q1,0.0,0,0.0
2017-10-16,2017-10-31,2017-10_Q2,31.34,2,22.98
2017-11-01,2017-11-15,2017-11_Q1,10.42,2,6.95
2017-11-16,2017-11-30,2017-11_Q2,19.69,3,10.08
2017-12-01,2017-12-15,2017-12_Q1,19.14,2,14.12
2017-12-16,2017-12-31,2017-12_Q2,26.73,2,19.04
2018-01-01,2018-01-15,2018-01_Q1,15.16,3,7.63
2018-01-16,2018-01-31,2018-01_Q2,10.33,3,5.17
2018-02-01,2018-02-15,2018-02_Q1,1.5,1,1.5
2018-02-16,2018-02-28,2018-02_Q2,8.6,2,5.13
2018-03-01,2018-03-15,2018-03_Q1,0.0,0,0.0
2018-03-16,2018-03-31,2018-03_Q2,16.83,1,16.83
2018-04-01,2018-04-15,2018-04_Q1,0.0,0,0.0
