period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,15.64,25.53,66.38,-50.74,,,,
2016-01-16,2016-01-31,2016-01_Q2,57.8,21.95,66.38,-8.58,1.767,,,
2016-02-01,2016-02-15,2016-02_Q1,5.87,24.13,56.17,-50.3,1.327,,,
2016-02-16,2016-02-29,2016-02_Q2,6.24,23.11,56.17,-49.93,-0.314,,,
2016-03-01,2016-03-15,2016-03_Q1,7.05,23.75,49.08,-42.03,-0.576,,,
2016-03-16,2016-03-31,2016-03_Q2,73.39,19.29,49.08,24.31,1.855,1.67,,
2016-04-01,2016-04-15,2016-04_Q1,16.79,17.96,29.39,-12.6,1.749,1.727,,
2016-04-16,2016-04-30,2016-04_Q2,15.58,16.55,29.39,-13.81,0.696,1.65,,
2016-05-01,2016-05-15,2016-05_Q1,10.4,13.18,16.18,-5.78,0.579,1.699,,
2016-05-16,2016-05-31,2016-05_Q2,32.68,12.11,16.18,16.5,1.114,1.645,,
2016-06-01,2016-06-15,2016-06_Q1,23.73,11.16,10.76,12.97,0.896,1.813,,
2016-06-16,2016-06-30,2016-06_Q2,14.55,9.83,10.76,3.79,0.235,0.907,1.704,
2016-07-01,2016-07-15,2016-07_Q1,41.11,8.97,9.46,31.65,0.476,1.184,1.635,
2016-07-16,2016-07-31,2016-07_Q2,0.0,9.99,9.46,-9.46,-0.084,0.836,1.29,
2016-08-01,2016-08-15,2016-08_Q1,49.64,10.03,10.67,38.97,0.68,1.314,1.593,
2016-08-16,2016-08-31,2016-08_Q2,0.0,9.46,10.67,-10.67,0.219,-0.213,1.479,
2016-09-01,2016-09-15,2016-09_Q1,4.88,10.82,12.44,-7.56,-1.559,-0.258,1.441,
2016-09-16,2016-09-30,2016-09_Q2,15.94,9.77,12.44,3.5,0.857,-0.029,0.925,
2016-10-01,2016-10-15,2016-10_Q1,9.41,14.38,26.44,-17.03,1.312,0.095,0.837,
2016-10-16,2016-10-31,2016-10_Q2,0.0,15.17,26.44,-26.44,0.39,0.453,0.644,
2016-11-01,2016-11-15,2016-11_Q1,4.75,19.75,47.82,-43.07,-1.079,-0.595,0.41,
2016-11-16,2016-11-30,2016-11_Q2,4.45,20.78,47.82,-43.37,-1.241,-0.203,-0.09,
2016-12-01,2016-12-15,2016-12_Q1,6.95,20.97,55.58,-48.63,-0.332,0.043,-0.111,
2016-12-16,2016-12-31,2016-12_Q2,12.5,21.61,55.58,-43.08,1.935,0.174,0.141,1.392
2017-01-01,2017-01-15,2017-01_Q1,0.0,25.19,68.07,-68.07,0.724,-0.338,-0.084,1.272
2017-01-16,2017-01-31,2017-01_Q2,52.39,22.97,68.07,-15.68,1.352,1.689,0.979,1.279
2017-02-01,2017-02-15,2017-02_Q1,46.68,19.96,44.8,1.88,1.818,1.927,1.36,1.556
2017-02-16,2017-02-28,2017-02_Q2,0.0,21.61,44.8,-44.8,1.823,1.847,1.586,1.578
2017-03-01,2017-03-15,2017-03_Q1,20.44,23.6,45.75,-25.31,0.711,1.812,1.756,1.682
2017-03-16,2017-03-31,2017-03_Q2,0.0,17.76,45.75,-45.75,0.255,1.479,1.683,1.456
2017-04-01,2017-04-15,2017-04_Q1,4.3,18.65,30.8,-26.5,-0.592,1.59,1.65,1.347
2017-04-16,2017-04-30,2017-04_Q2,6.43,16.79,30.8,-24.37,-0.98,1.124,1.603,1.245
2017-05-01,2017-05-15,2017-05_Q1,15.63,15.64,19.96,-4.33,-0.114,-0.376,1.689,1.311
2017-05-16,2017-05-31,2017-05_Q2,18.36,12.84,19.96,-1.6,0.411,-0.333,1.642,1.254
2017-06-01,2017-06-15,2017-06_Q1,0.0,13.81,14.62,-14.62,-1.245,-1.244,1.442,0.803
2017-06-16,2017-06-30,2017-06_Q2,30.86,11.15,14.62,16.24,-1.103,-1.059,0.942,0.942
2017-07-01,2017-07-15,2017-07_Q1,26.74,9.32,10.54,16.2,0.326,-0.449,1.078,0.77
2017-07-16,2017-07-31,2017-07_Q2,25.52,10.83,10.54,14.98,0.569,0.002,0.634,1.146
2017-08-01,2017-08-15,2017-08_Q1,24.98,10.05,12.98,12.0,0.457,-0.364,-0.312,0.782
2017-08-16,2017-08-31,2017-08_Q2,29.87,11.73,12.98,16.89,0.257,-0.511,-0.411,1.215
2017-09-01,2017-09-15,2017-09_Q1,25.77,12.75,18.55,7.22,0.842,1.023,-0.265,1.275
2017-09-16,2017-09-30,2017-09_Q2,12.63,13.06,18.55,-5.92,1.259,0.616,-0.065,1.208
2017-10-01,2017-10-15,2017-10_Q1,13.76,14.63,29.76,-16.0,0.5,1.048,0.395,1.189
2017-10-16,2017-10-31,2017-10_Q2,3.95,16.96,29.76,-25.81,0.477,0.657,0.385,1.129
2017-11-01,2017-11-15,2017-11_Q1,15.03,20.42,48.55,-33.52,-0.056,0.6,0.263,1.25
2017-11-16,2017-11-30,2017-11_Q2,8.82,20.46,48.55,-39.73,-0.505,0.447,0.227,1.245
2017-12-01,2017-12-15,2017-12_Q1,8.97,22.36,59.07,-50.1,-0.084,0.192,0.654,1.228
2017-12-16,2017-12-31,2017-12_Q2,0.0,21.71,59.07,-59.07,0.314,0.082,0.391,0.838
2018-01-01,2018-01-15,2018-01_Q1,24.66,23.55,63.85,-39.19,1.832,0.7,0.988,1.114
2018-01-16,2018-01-31,2018-01_Q2,0.0,22.9,63.85,-63.85,0.832,0.434,0.722,0.723
2018-02-01,2018-02-15,2018-02_Q1,6.73,22.94,51.97,-45.24,0.014,0.575,0.619,0.282
2018-02-16,2018-02-28,2018-02_Q2,8.46,22.27,51.97,-43.51,0.462,0.95,0.75,0.387
2018-03-01,2018-03-15,2018-03_Q1,12.22,23.15,50.38,-38.16,0.099,0.74,0.551,0.29
2018-03-16,2018-03-31,2018-03_Q2,0.0,20.53,50.38,-50.38,-1.639,0.123,0.225,0.11
2018-04-01,2018-04-15,2018-04_Q1,0.0,18.23,32.25,-32.25,-1.183,-1.653,-0.213,0.086
2018-04-16,2018-04-30,2018-04_Q2,12.9,18.14,32.25,-19.35,-1.039,-1.354,-0.26,0.047
2018-05-01,2018-05-15,2018-05_Q1,0.0,15.28,21.15,-21.15,-1.263,-1.844,-0.509,-0.191
2018-05-16,2018-05-31,2018-05_Q2,23.45,14.15,21.15,2.3,-0.572,-1.609,-0.06,-0.154
2018-06-01,2018-06-15,2018-06_Q1,8.7,12.03,12.68,-3.98,-0.637,-1.44,-0.992,-0.201
2018-06-16,2018-06-30,2018-06_Q2,22.7,11.0,12.68,10.02,-0.686,-1.292,-0.793,-0.309
2018-07-01,2018-07-15,2018-07_Q1,44.41,11.21,12.89,31.52,0.789,0.061,-0.865,0.077
2018-07-16,2018-07-31,2018-07_Q2,10.34,11.37,12.89,-2.55,0.423,-0.606,-1.234,-0.268
2018-08-01,2018-08-15,2018-08_Q1,28.54,9.51,11.3,17.24,-0.506,0.017,-0.864,-0.235
