period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,4.36,23.43,65.55,-61.19,,,,
2016-01-16,2016-01-31,2016-01_Q2,17.51,23.32,65.55,-48.04,-0.19,,,
2016-02-01,2016-02-15,2016-02_Q1,12.15,21.63,48.82,-36.67,0.562,,,
2016-02-16,2016-02-29,2016-02_Q2,0.0,21.51,48.82,-48.82,0.547,,,
2016-03-01,2016-03-15,2016-03_Q1,42.61,23.8,47.95,-5.34,1.445,,,
2016-03-16,2016-03-31,2016-03_Q2,6.2,18.18,47.95,-41.75,1.164,0.627,,
2016-04-01,2016-04-15,2016-04_Q1,0.0,16.71,29.77,-29.77,-0.333,0.6,,
2016-04-16,2016-04-30,2016-04_Q2,14.15,17.35,29.77,-15.62,-0.067,0.868,,
2016-05-01,2016-05-15,2016-05_Q1,21.16,14.84,20.39,0.77,1.315,0.988,,
2016-05-16,2016-05-31,2016-05_Q2,8.73,13.18,20.39,-11.66,-0.253,0.753,,
2016-06-01,2016-06-15,2016-06_Q1,70.12,11.16,11.37,58.75,1.343,1.083,,
2016-06-16,2016-06-30,2016-06_Q2,0.0,9.6,11.37,-11.37,1.208,0.882,0.797,
2016-07-01,2016-07-15,2016-07_Q1,30.99,8.29,10.16,20.83,0.033,1.29,1.059,
2016-07-16,2016-07-31,2016-07_Q2,5.48,10.54,10.16,-4.68,0.776,1.051,1.119,
2016-08-01,2016-08-15,2016-08_Q1,14.99,9.81,13.14,1.85,-0.937,0.446,0.882,
2016-08-16,2016-08-31,2016-08_Q2,16.31,11.19,13.14,3.17,-0.486,0.837,1.042,
2016-09-01,2016-09-15,2016-09_Q1,0.0,11.59,15.31,-15.31,0.084,-0.569,0.951,
2016-09-16,2016-09-30,2016-09_Q2,56.44,10.61,15.31,41.13,1.607,1.354,1.584,
2016-10-01,2016-10-15,2016-10_Q1,0.0,15.53,27.6,-27.6,1.074,0.36,1.292,
2016-10-16,2016-10-31,2016-10_Q2,24.93,13.86,27.6,-2.67,0.365,0.888,1.233,
2016-11-01,2016-11-15,2016-11_Q1,1.28,16.24,39.64,-38.36,0.111,0.946,0.924,
2016-11-16,2016-11-30,2016-11_Q2,7.41,19.45,39.64,-32.23,-0.363,0.728,0.935,
2016-12-01,2016-12-15,2016-12_Q1,33.9,20.61,57.67,-23.77,0.961,1.072,0.423,
2016-12-16,2016-12-31,2016-12_Q2,0.0,22.32,57.67,-57.67,0.772,-0.011,0.691,1.005
2017-01-01,2017-01-15,2017-01_Q1,0.0,22.46,63.62,-63.62,-0.752,0.222,0.287,0.978
2017-01-16,2017-01-31,2017-01_Q2,44.73,23.47,63.62,-18.89,0.96,0.741,0.85,1.206
2017-02-01,2017-02-15,2017-02_Q1,12.85,23.75,50.04,-37.19,1.253,1.02,1.149,1.226
2017-02-16,2017-02-28,2017-02_Q2,0.0,20.03,50.04,-50.04,0.431,0.975,1.04,1.22
2017-03-01,2017-03-15,2017-03_Q1,8.96,23.16,51.94,-42.98,-0.759,0.52,0.957,0.958
2017-03-16,2017-03-31,2017-03_Q2,0.0,20.86,51.94,-51.94,-1.259,0.012,0.223,0.836
2017-04-01,2017-04-15,2017-04_Q1,0.0,17.0,29.33,-29.33,-1.084,0.089,0.291,0.783
2017-04-16,2017-04-30,2017-04_Q2,18.42,16.76,29.33,-10.91,0.421,-0.44,0.29,0.815
2017-05-01,2017-05-15,2017-05_Q1,0.0,12.85,17.78,-17.78,0.498,-0.778,0.269,0.655
