period_start,period_end,label,precip_mm,temp_c,pet_mm,water_balance,spei_1m,spei_3m,spei_6m,spei_12m
2016-01-01,2016-01-15,2016-01_Q1,11.4,28.13,78.59,-67.19,,,,
2016-01-16,2016-01-31,2016-01_Q2,26.93,24.4,78.59,-51.66,1.482,,,
2016-02-01,2016-02-15,2016-02_Q1,4.03,26.91,67.43,-63.4,0.777,,,
2016-02-16,2016-02-29,2016-02_Q2,4.0,25.66,67.43,-63.43,-0.389,,,
2016-03-01,2016-03-15,2016-03_Q1,22.03,26.7,57.1,-35.07,0.31,,,
2016-03-16,2016-03-31,2016-03_Q2,45.65,21.01,57.1,-11.45,1.732,1.343,,
2016-04-01,2016-04-15,2016-04_Q1,29.28,19.65,30.63,-1.35,1.741,1.432,,
2016-04-16,2016-04-30,2016-04_Q2,10.71,17.69,30.63,-19.92,1.632,1.475,,
2016-05-01,2016-05-15,2016-05_Q1,13.64,13.84,14.72,-1.08,0.92,1.624,,
2016-05-16,2016-05-31,2016-05_Q2,20.58,12.88,14.72,5.86,1.295,1.659,,
2016-06-01,2016-06-15,2016-06_Q1,20.22,11.79,9.49,10.73,0.234,1.769,,
2016-06-16,2016-06-30,2016-06_Q2,15.95,10.61,9.49,6.46,0.043,1.51,1.69,
2016-07-01,2016-07-15,2016-07_Q1,26.29,9.84,8.11,18.18,0.666,1.031,1.541,
2016-07-16,2016-07-31,2016-07_Q2,12.63,10.42,8.11,4.52,0.479,0.903,1.416,
2016-08-01,2016-08-15,2016-08_Q1,26.04,10.94,9.59,16.45,0.715,1.259,1.661,
2016-08-16,2016-08-31,2016-08_Q2,13.74,10.34,9.59,4.15,0.108,0.046,1.68,
2016-09-01,2016-09-15,2016-09_Q1,0.0,11.75,11.57,-11.57,-0.437,0.419,1.606,
2016-09-16,2016-09-30,2016-09_Q2,15.74,10.99,11.57,4.17,1.226,0.551,1.535,
2016-10-01,2016-10-15,2016-10_Q1,6.86,16.13,28.51,-21.65,1.445,0.494,1.169,
2016-10-16,2016-10-31,2016-10_Q2,3.83,17.24,28.51,-24.68,0.641,0.657,1.095,
2016-11-01,2016-11-15,2016-11_Q1,0.0,22.34,57.48,-57.48,-0.117,0.064,0.583,
2016-11-16,2016-11-30,2016-11_Q2,0.0,23.85,57.48,-57.48,-1.229,-0.297,-0.071,
2016-12-01,2016-12-15,2016-12_Q1,6.18,23.18,66.34,-60.16,-0.618,-0.18,0.124,
2016-12-16,2016-12-31,2016-12_Q2,9.46,24.88,66.34,-56.88,1.845,0.059,0.292,1.501
2017-01-01,2017-01-15,2017-01_Q1,0.0,27.69,82.22,-82.22,1.289,-0.008,0.229,1.407
2017-01-16,2017-01-31,2017-01_Q2,35.83,26.0,82.22,-46.39,1.076,0.777,0.771,1.435
2017-02-01,2017-02-15,2017-02_Q1,12.78,23.29,56.49,-43.71,1.551,1.376,0.89,1.689
2017-02-16,2017-02-28,2017-02_Q2,16.35,24.96,56.49,-40.14,1.293,1.63,1.471,1.693
2017-03-01,2017-03-15,2017-03_Q1,23.44,26.89,54.32,-30.88,1.162,1.584,1.526,1.686
2017-03-16,2017-03-31,2017-03_Q2,0.0,19.68,54.32,-54.32,0.274,1.24,1.389,1.619
2017-04-01,2017-04-15,2017-04_Q1,14.49,21.08,36.14,-21.65,0.135,1.277,1.297,1.448
2017-04-16,2017-04-30,2017-04_Q2,0.0,19.37,36.14,-36.14,-0.594,0.78,1.168,1.4
2017-05-01,2017-05-15,2017-05_Q1,5.43,17.33,19.97,-14.54,-1.391,0.29,1.255,1.212
2017-05-16,2017-05-31,2017-05_Q2,13.7,13.64,19.97,-6.27,-0.257,-0.123,1.341,1.144
2017-06-01,2017-06-15,2017-06_Q1,21.85,15.39,14.46,7.39,-0.616,-1.013,1.129,0.881
2017-06-16,2017-06-30,2017-06_Q2,0.0,12.07,14.46,-14.46,-1.676,-1.409,0.333,0.592
2017-07-01,2017-07-15,2017-07_Q1,23.68,10.32,9.91,13.77,-0.607,-1.519,0.559,0.557
2017-07-16,2017-07-31,2017-07_Q2,13.78,12.0,9.91,3.87,-0.071,-1.523,0.036,0.578
2017-08-01,2017-08-15,2017-08_Q1,16.26,11.06,12.52,3.74,-0.251,-1.424,-0.346,0.492
2017-08-16,2017-08-31,2017-08_Q2,39.8,13.16,12.52,27.28,0.834,-0.931,-0.604,0.985
2017-09-01,2017-09-15,2017-09_Q1,14.33,14.59,19.39,-5.06,1.141,0.11,-0.88,1.043
2017-09-16,2017-09-30,2017-09_Q2,13.77,14.61,19.39,-5.62,0.927,0.663,-0.391,1.001
2017-10-01,2017-10-15,2017-10_Q1,16.47,16.56,32.74,-16.27,1.129,0.829,-0.265,1.087
2017-10-16,2017-10-31,2017-10_Q2,1.7,19.12,32.74,-31.04,0.565,0.856,-0.1,1.015
2017-11-01,2017-11-15,2017-11_Q1,7.37,24.43,60.05,-52.68,-0.23,0.734,-0.105,1.065
2017-11-16,2017-11-30,2017-11_Q2,14.64,22.75,60.05,-45.41,-0.612,0.101,-0.208,1.062
2017-12-01,2017-12-15,2017-12_Q1,12.33,25.35,72.68,-60.35,0.049,0.071,0.067,1.004
2017-12-16,2017-12-31,2017-12_Q2,0.0,24.88,72.68,-72.68,0.621,0.056,0.339,0.527
2018-01-01,2018-01-15,2018-01_Q1,0.0,26.04,77.27,-77.27,0.403,-0.025,0.441,0.591
2018-01-16,2018-01-31,2018-01_Q2,29.46,26.06,77.27,-47.81,1.227,0.971,0.959,0.633
2018-02-01,2018-02-15,2018-02_Q1,0.0,26.94,63.37,-63.37,0.916,0.817,0.981,0.343
2018-02-16,2018-02-28,2018-02_Q2,12.23,24.07,63.37,-51.14,0.163,0.988,0.871,0.43
2018-03-01,2018-03-15,2018-03_Q1,0.0,25.87,62.18,-62.18,-0.331,0.511,0.561,0.218
2018-03-16,2018-03-31,2018-03_Q2,9.54,23.85,62.18,-52.64,-1.41,0.037,0.351,0.078
2018-04-01,2018-04-15,2018-04_Q1,0.0,20.13,34.89,-34.89,-0.571,-0.114,0.098,-0.109
2018-04-16,2018-04-30,2018-04_Q2,8.48,19.64,34.89,-26.41,-1.032,-1.041,0.12,-0.096
2018-05-01,2018-05-15,2018-05_Q1,0.0,17.27,22.27,-22.27,-1.267,-1.215,0.107,-0.19
2018-05-16,2018-05-31,2018-05_Q2,23.98,15.38,22.27,1.71,-0.228,-1.347,0.174,-0.097
2018-06-01,2018-06-15,2018-06_Q1,24.16,12.88,11.86,12.3,0.102,-0.928,-0.283,-0.109
2018-06-16,2018-06-30,2018-06_Q2,17.4,12.07,11.86,5.54,0.086,-0.778,-0.307,0.065
2018-07-01,2018-07-15,2018-07_Q1,36.88,12.15,11.46,25.42,1.001,0.142,0.075,0.36
2018-07-16,2018-07-31,2018-07_Q2,9.72,11.8,11.46,-1.74,0.579,-0.069,-0.802,0.267
2018-08-01,2018-08-15,2018-08_Q1,21.92,9.96,10.12,11.8,-0.041,0.792,-0.529,0.469
2018-08-16,2018-08-31,2018-08_Q2,22.3,11.89,10.12,12.18,0.347,0.378,-1.109,0.247
2018-09-01,2018-09-15,2018-09_Q1,12.32,11.76,18.67,-6.35,0.387,0.686,0.089,0.353
2018-09-16,2018-09-30,2018-09_Q2,7.54,16.91,18.67,-11.13,0.295,0.259,0.106,0.369
2018-10-01,2018-10-15,2018-10_Q1,0.0,17.61,35.17,-35.17,-0.54,-0.263,-0.051,0.253
2018-10-16,2018-10-31,2018-10_Q2,23.79,19.33,35.17,-11.38,0.624,0.438,0.335,0.565
2018-11-01,2018-11-15,2018-11_Q1,15.2,21.01,47.11,-31.91,1.527,0.723,0.949,0.824
2018-11-16,2018-11-30,2018-11_Q2,4.31,20.94,47.11,-42.8,0.55,0.763,0.782,0.689
2018-12-01,2018-12-15,2018-12_Q1,10.85,24.82,74.79,-63.94,-0.014,0.988,0.698,0.525
2018-12-16,2018-12-31,2018-12_Q2,4.73,26.11,74.79,-70.06,0.551,1.094,0.738,0.301
2019-01-01,2019-01-15,2019-01_Q1,6.27,26.92,82.98,-76.71,0.663,1.432,0.522,0.303
2019-01-16,2019-01-31,2019-01_Q2,0.0,27.01,82.98,-82.98,-0.379,0.454,0.512,-0.019
2019-02-01,2019-02-15,2019-02_Q1,8.34,26.59,72.18,-63.84,-0.602,-0.111,0.216,-0.109
2019-02-16,2019-02-28,2019-02_Q2,0.0,27.74,72.18,-72.18,-0.808,-0.218,0.115,-0.156
2019-03-01,2019-03-15,2019-03_Q1,12.98,26.62,65.51,-52.53,-0.909,-0.476,0.075,0.116
2019-03-16,2019-03-31,2019-03_Q2,8.43,24.37,65.51,-57.08,-1.106,-1.04,-0.176,-0.109
2019-04-01,2019-04-15,2019-04_Q1,0.0,21.85,33.02,-33.02,-0.765,-1.172,-0.029,-0.094
2019-04-16,2019-04-30,2019-04_Q2,14.11,16.87,33.02,-18.91,0.015,-1.239,-0.29,-0.11
2019-05-01,2019-05-15,2019-05_Q1,0.0,15.41,17.2,-17.2,-0.347,-1.255,-0.711,-0.038
2019-05-16,2019-05-31,2019-05_Q2,14.64,13.4,17.2,-2.56,-0.137,-0.722,-0.62,-0.103
2019-06-01,2019-06-15,2019-06_Q1,54.79,12.61,11.72,43.07,1.215,0.081,-0.419,0.214
2019-06-16,2019-06-30,2019-06_Q2,5.68,12.2,11.72,-6.04,1.144,0.264,-0.699,-0.023
2019-07-01,2019-07-15,2019-07_Q1,21.9,10.93,10.35,11.55,-0.321,0.663,-0.639,0.0
2019-07-16,2019-07-31,2019-07_Q2,17.48,11.87,10.35,7.13,0.046,0.575,-0.578,0.035
2019-08-01,2019-08-15,2019-08_Q1,13.28,12.49,13.74,-0.46,-0.336,0.642,-0.678,-0.145
2019-08-16,2019-08-31,2019-08_Q2,21.69,12.84,13.74,7.95,-0.783,0.222,-0.411,-0.196
2019-09-01,2019-09-15,2019-09_Q1,0.0,16.5,26.61,-26.61,-1.249,-1.278,-0.636,-0.305
2019-09-16,2019-09-30,2019-09_Q2,11.45,17.54,26.61,-15.16,-1.496,-1.213,-0.495,-0.313
