crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
wheat,2016-01-01,2016-01-15,2016-01_Q1,25.58,3.76,14.12,VIABLE_WITH_RESERVE,warm for crop,0.7367
wheat,2016-01-16,2016-01-31,2016-01_Q2,24.6,4.36,18.98,VIABLE_WITH_RESERVE,warm for crop,0.9
wheat,2016-02-01,2016-02-15,2016-02_Q1,24.45,2.68,7.17,VIABLE_WITH_RESERVE,warm for crop,0.925
wheat,2016-02-16,2016-02-29,2016-02_Q2,23.93,4.14,17.13,VIABLE,optimal temperature range,1.0
wheat,2016-03-01,2016-03-15,2016-03_Q1,28.04,3.16,9.96,VIABLE_WITH_RESERVE,warm for crop,0.3267
wheat,2016-03-16,2016-03-31,2016-03_Q2,19.2,3.32,11.0,VIABLE,optimal temperature range,1.0
wheat,2016-04-01,2016-04-15,2016-04_Q1,17.4,1.99,3.97,VIABLE,optimal temperature range,1.0
wheat,2016-04-16,2016-04-30,2016-04_Q2,18.72,2.57,6.62,VIABLE,optimal temperature range,1.0
wheat,2016-05-01,2016-05-15,2016-05_Q1,15.97,1.73,3.0,VIABLE,optimal temperature range,1.0
wheat,2016-05-16,2016-05-31,2016-05_Q2,12.86,2.45,5.98,VIABLE,optimal temperature range,1.0
wheat,2016-06-01,2016-06-15,2016-06_Q1,10.76,1.8,3.24,VIABLE,optimal temperature range,1.0
wheat,2016-06-16,2016-06-30,2016-06_Q2,9.59,1.91,3.65,VIABLE_WITH_RESERVE,cool for crop,0.918
wheat,2016-07-01,2016-07-15,2016-07_Q1,9.86,1.49,2.23,VIABLE_WITH_RESERVE,cool for crop,0.972
wheat,2016-07-16,2016-07-31,2016-07_Q2,10.9,2.4,5.76,VIABLE,optimal temperature range,1.0
wheat,2016-08-01,2016-08-15,2016-08_Q1,9.93,1.12,1.24,VIABLE_WITH_RESERVE,cool for crop,0.986
wheat,2016-08-16,2016-08-31,2016-08_Q2,11.26,2.78,7.72,VIABLE,optimal temperature range,1.0
wheat,2016-09-01,2016-09-15,2016-09_Q1,12.53,2.24,5.01,VIABLE,optimal temperature range,1.0
